,FKBPL (63943)
ACH-000773,-0.302945967360449
ACH-000776,-0.029500858810997017
ACH-000777,-0.16775511152354433
ACH-000778,0.11560199036803046
ACH-000781,-0.018300627952620174
ACH-000782,0.11498148807262673
ACH-000783,-0.11999637664396964
ACH-000784,-0.1632102463883121
ACH-000785,0.12086882771237945
ACH-000787,-0.1621621309967141
ACH-000788,-0.12875301130868747
ACH-000791,0.04917208238848555
ACH-000792,-0.2308485977732957
ACH-000794,-0.1832277979438923
ACH-000796,-0.1222363932574482
ACH-000798,-0.06458263208941713
ACH-000799,-0.06170371474473502
ACH-000800,-0.3504392761706669
ACH-000802,-0.0963172294731542
ACH-000804,0.16455639358530544
ACH-000805,-0.11623372997294712
ACH-000809,-0.17930814117174673
ACH-000810,-0.15595206907355244
ACH-000811,0.07852700402181234
ACH-000817,-0.07638729131009751
ACH-000819,-0.08883866617584084
ACH-000820,-0.0993207667993165
ACH-000821,0.04488371792675872
ACH-000822,-0.041629266686595966
ACH-000823,-0.16458624354148246
ACH-000824,-0.2870688055663928
ACH-000827,-0.33241061051882714
ACH-000829,0.009327578353160636
ACH-000831,-0.008565369444661476
ACH-000832,-0.24874933930780946
ACH-000833,0.15658751688909614
ACH-000834,-0.3638065416501837
ACH-000835,-0.0014490397247915675
ACH-000836,-0.2788674649018699
ACH-000837,-0.0899872597494248
ACH-000838,-0.2947541252071941
ACH-000839,-0.0381368018145967
ACH-000840,-0.06210130893743364
ACH-000841,-0.2016078063209685
ACH-000843,-0.10816560714219843
ACH-000846,0.030027912226435086
ACH-000847,-0.19834014295135785
ACH-000848,-0.10621159688333434
ACH-000849,-0.1975616575095236
ACH-000851,-0.2645580338849283
ACH-000855,-0.31162474134714224
ACH-000856,-0.02918988018528363
ACH-000858,-0.11278875109047487
ACH-000859,-0.28958157299323256
ACH-000861,-0.03387541993204859
ACH-000862,-0.16239161457292015
ACH-000865,-0.15638903764647824
ACH-000866,-0.2452474523966041
ACH-000867,0.014641297539635613
ACH-000869,0.008417773547892535
ACH-000872,-0.10665713174500276
ACH-000873,-0.21806076342357905
ACH-000876,-0.18736975991793645
ACH-000878,0.06627227513034997
ACH-000880,-0.2640979226707165
ACH-000881,-0.29359675942373603
ACH-000882,-0.09915203370425676
ACH-000884,0.17994789927677626
ACH-000885,-0.08127230743113828
ACH-000887,-0.2560915969164367
ACH-000889,-0.04714220626551646
ACH-000896,-0.0827130026525088
ACH-000898,-0.22766860185186136
ACH-000900,0.020961144412964254
ACH-000901,0.007821231816585152
ACH-000905,-0.4121074929631104
ACH-000906,0.018455383652707637
ACH-000907,0.03914172035135728
ACH-000910,-0.1222638548945399
ACH-000911,-0.2028826217771848
ACH-000912,-0.21475852814409035
ACH-000913,-0.04988420206439795
ACH-000915,-0.2834360635441931
ACH-000916,-0.11767330620809807
ACH-000917,-0.20187929019209133
ACH-000920,-0.20879791400442704
ACH-000921,-0.048011529104349714
ACH-000924,-0.14530991334864427
ACH-000926,-0.4371616893018592
ACH-000928,-0.029045635318567083
ACH-000929,-0.23005386946506445
ACH-000932,-0.26035572821728337
ACH-000935,-0.09332196678694374
ACH-000936,-0.030010029905987532
ACH-000937,0.16254196049170594
ACH-000938,-0.02004477883198736
ACH-000939,0.018889354875657748
ACH-000941,-0.2006148555106163
ACH-000943,-0.33589537399679026
ACH-000946,-0.33017880293999885
ACH-000947,-0.2712299663051434
ACH-000948,-0.11592232713781335
ACH-000950,-0.1661165481361602
ACH-000953,0.19003573571741814
ACH-000954,-0.08094353841909288
ACH-000957,-0.2846651006545145
ACH-000958,-0.2487539569499113
ACH-000960,0.13720594679590778
ACH-000963,-0.11455825147063807
ACH-000968,-0.1700544770400098
ACH-000969,-0.11895808971938128
ACH-000972,-0.08309166286067618
ACH-000973,-0.2925503945807683
ACH-000974,-0.19712621140444087
ACH-000978,-0.3279790777981352
ACH-000984,-0.1877703751711493
ACH-000986,-0.34607459577182353
ACH-000988,-0.0902261766382924
ACH-000993,-0.1952987361286224
ACH-000994,0.015951658003792068
ACH-000996,-0.06570993922358427
ACH-001001,-0.01677088794564147
ACH-001020,-0.23404615566533515
ACH-001028,-0.12895706006139307
ACH-001031,-0.21357802228893066
ACH-001038,0.00859561453195671
ACH-001048,-0.005411952036905147
ACH-001050,-0.17543910906760185
ACH-001053,0.047650022740087665
ACH-001054,-0.1863700596435829
ACH-001061,-0.2681365911919325
ACH-001067,-0.19973927784658088
ACH-001075,-0.11966340114177078
ACH-001096,-0.015547003295980296
ACH-001111,-0.2851314915083043
ACH-001119,-0.05403741569453056
ACH-001128,-0.09005434708702759
ACH-001134,-0.03744269652288406
ACH-001151,-0.004133399117589028
ACH-001163,-0.1528966107809874
ACH-001164,-0.4438952817822885
ACH-001183,-0.18907744128288465
ACH-001192,-0.09273874638019487
ACH-001193,-0.01895391863009394
ACH-001196,-0.2255763285238641
ACH-001197,0.10946682077061898
ACH-001205,-0.3918071815960065
ACH-001211,-0.16482954958891355
ACH-001212,-0.425400358801313
ACH-001228,-0.11943335110026305
ACH-001232,0.07030800193001054
ACH-001239,-0.15492779727940276
ACH-001270,0.06242656384574018
ACH-001274,0.08820281455803353
ACH-001275,-0.258125771609894
ACH-001277,-0.20740428976816427
ACH-001278,-0.07858611772685975
ACH-001280,-0.07158232011062851
ACH-001283,0.1803502320322393
ACH-001289,-0.16788338455254356
ACH-001300,-0.2733236841412125
ACH-001301,-0.08951787285366336
ACH-001302,0.2817071470902087
ACH-001306,-0.030965842575768537
ACH-001318,-0.1589063478100355
ACH-001322,-0.07707842316016608
ACH-001328,-0.3706789465371457
ACH-001332,-0.21259488557533412
ACH-001336,-0.2996720588846938
ACH-001346,-0.14109663577315176
ACH-001353,-0.3818040121441616
ACH-001354,-0.10588875677630087
ACH-001367,0.07480544837655405
ACH-001368,-0.20654951560613602
ACH-001374,-0.3577634190038216
ACH-001377,-0.09697708771680387
ACH-001380,-0.1736635767767457
ACH-001391,-0.04497926921274105
ACH-001408,-0.045248850537238525
ACH-001430,-0.1166358611810316
ACH-001431,-0.3367422239050609
ACH-001450,0.10775993532410368
ACH-001496,-0.3216170063697837
ACH-001500,-0.31543794320341273
ACH-001523,-0.1330065868813613
ACH-001532,-0.2339276680902021
ACH-001550,-0.12893803206013896
ACH-001552,0.146906556438116
ACH-001554,-0.1583686713003788
ACH-001654,-0.0519973713052481
ACH-001735,0.027298259330950297
ACH-001736,-0.02723394057863331
ACH-001737,-0.17035885037138646
ACH-001740,-0.1303701348246082
ACH-001745,0.22428287471993505
ACH-001765,-0.05131972414017777
