,TCP1 (6950)
ACH-000721,-1.1590967734705788
ACH-000724,-1.214463348323263
ACH-000725,-1.4260614251560009
ACH-000732,-0.8890964735973417
ACH-000734,-1.380603804839418
ACH-000735,-1.2114687387701195
ACH-000736,-1.0992796537098837
ACH-000738,-1.230699734655572
ACH-000746,-1.0757064308289046
ACH-000747,-0.971764396865276
ACH-000748,-0.9488866186048176
ACH-000753,-1.3035852253270728
ACH-000756,-1.2228025464719312
ACH-000757,-1.1764987093509196
ACH-000758,-1.0471521760879183
ACH-000760,-1.0844755183465098
ACH-000762,-1.063917554774252
ACH-000763,-1.2166831636047148
ACH-000764,-1.2714441866401645
ACH-000765,-1.2921052557229395
ACH-000766,-0.927213870313852
ACH-000767,-0.9675094312627562
ACH-000768,-1.0938340546667205
ACH-000769,-1.100178430080225
ACH-000770,-1.1264925749673658
ACH-000771,-1.1092540636480872
ACH-000773,-1.2206474956341036
ACH-000776,-1.2142605968681068
ACH-000777,-1.272305469711185
ACH-000778,-1.3657998786812902
ACH-000781,-1.1726953437822771
ACH-000782,-1.1000065663445104
ACH-000783,-1.406964306826732
ACH-000784,-1.1477579818300785
ACH-000785,-1.0769810170166036
ACH-000787,-1.3861683843024089
ACH-000788,-1.206029454798608
ACH-000791,-1.144726100783188
ACH-000792,-1.422477023010191
ACH-000794,-0.9719428397302172
ACH-000796,-1.2106987388605397
ACH-000798,-1.0438815174155156
ACH-000799,-1.026545665627886
ACH-000800,-1.2811564750873279
ACH-000802,-1.212650635376769
ACH-000804,-0.9568525853820804
ACH-000805,-1.1411394558692443
ACH-000809,-1.1817557468584328
ACH-000810,-1.4761631441978231
ACH-000811,-1.1051057624221323
ACH-000817,-1.3296855983910474
ACH-000819,-1.2862497476040446
ACH-000820,-1.339459285928231
ACH-000821,-1.295659085253837
ACH-000822,-0.9893892354275056
ACH-000823,-1.1868939662589164
ACH-000824,-0.8666852304668907
ACH-000827,-1.1689823830691155
ACH-000829,-1.227178592719694
ACH-000831,-1.1229096879153917
ACH-000832,-1.1134432965025445
ACH-000833,-1.2020350029382505
ACH-000834,-0.989237734907528
ACH-000835,-1.2889978579189476
ACH-000836,-1.2040652160253795
ACH-000837,-1.0535959279869294
ACH-000838,-1.1147147796936605
ACH-000839,-0.9634883650063628
ACH-000840,-1.3581456844895716
ACH-000841,-0.9682149972834432
ACH-000843,-1.2739807218087444
ACH-000846,-0.936624395156434
ACH-000847,-1.1988495676451631
ACH-000848,-1.0279162378614382
ACH-000849,-1.0431267840230412
ACH-000851,-1.0645947606964117
ACH-000855,-1.2671170821976716
ACH-000856,-1.375219389312377
ACH-000858,-1.0083882033996046
ACH-000859,-1.2553856136315151
ACH-000861,-1.308250293979094
ACH-000862,-1.3365524035607692
ACH-000865,-0.8986780235411382
ACH-000866,-0.9394634082631368
ACH-000867,-1.0434929660021242
ACH-000869,-1.1416552795980048
ACH-000872,-1.3861502190608208
ACH-000873,-0.9670400029975252
ACH-000876,-1.2436350589640035
ACH-000878,-0.9550937254822092
ACH-000880,-1.4054486098551673
ACH-000881,-1.135309777799287
ACH-000882,-1.145858371460046
ACH-000884,-0.9644080848361429
ACH-000885,-1.0466623277137377
ACH-000887,-1.156917120903688
ACH-000889,-1.2998972494563803
ACH-000896,-1.4245755063491825
ACH-000898,-1.0120857709271385
ACH-000900,-1.0630512153344105
ACH-000901,-1.0610118701776967
ACH-000905,-0.9212463328314424
ACH-000906,-1.0993603204240319
ACH-000907,-1.1379632999894838
ACH-000910,-1.2278827942994055
ACH-000911,-0.988133793501112
ACH-000912,-1.2363763824638918
ACH-000913,-1.47498546861722
ACH-000915,-1.093936017937054
ACH-000916,-1.3529587176390907
ACH-000917,-1.1547532686389943
ACH-000920,-1.0823097989487471
ACH-000921,-1.0533213074034875
ACH-000924,-1.2419346627083754
ACH-000926,-1.091218795496526
ACH-000928,-1.308695475494501
ACH-000929,-1.1125091789542385
ACH-000932,-0.9695347295735096
ACH-000935,-1.3163230836254376
ACH-000936,-1.1539071547307558
ACH-000937,-0.8765714866165646
ACH-000938,-1.1514407766319412
ACH-000939,-0.9975827396771748
ACH-000941,-1.1798022987162322
ACH-000943,-1.4999224932589237
ACH-000946,-1.1141387643297789
ACH-000947,-1.1874330720035629
ACH-000948,-1.0009518979265348
ACH-000950,-1.1899866899660383
ACH-000953,-0.8485089277860092
ACH-000954,-1.13083608426435
ACH-000957,-1.2545743664179982
ACH-000958,-1.2120681740721766
ACH-000960,-0.9826574553423282
ACH-000963,-0.78797221941963
ACH-000968,-1.4384666537206785
ACH-000969,-0.9825146872085742
ACH-000972,-1.1826051501621848
ACH-000973,-1.021841200512302
ACH-000974,-1.0271167650296886
ACH-000978,-1.2207330684440794
ACH-000984,-0.9072627825252196
ACH-000986,-1.0763589146595196
ACH-000988,-1.078596954103831
ACH-000993,-1.2595485135216442
ACH-000994,-1.1624870417094784
ACH-000996,-1.0490320623118348
ACH-001001,-1.3288433914502336
ACH-001020,-1.0024790884340644
ACH-001028,-1.286515300152114
ACH-001031,-0.9427541608561072
ACH-001038,-0.9801592075048337
ACH-001048,-1.154396087769468
ACH-001050,-1.3795660344187828
ACH-001053,-1.2009545933639727
ACH-001054,-1.14130446442534
ACH-001061,-1.1792361990535585
ACH-001067,-1.2297869142613784
ACH-001075,-1.067346127385912
ACH-001096,-1.4044189593983265
ACH-001111,-1.201375929210227
ACH-001119,-1.32806313501297
ACH-001128,-1.116671559078268
ACH-001134,-1.002647669080922
ACH-001151,-1.1451058705825643
ACH-001163,-0.9615735769341094
ACH-001164,-1.1059601989405774
ACH-001183,-1.1339466084100491
ACH-001192,-0.975667290817131
ACH-001193,-1.0923781738551228
ACH-001196,-1.332236746186109
ACH-001197,-1.1924463088975823
ACH-001205,-1.2216987683639846
ACH-001211,-1.3594798967843318
ACH-001212,-1.207501745965028
ACH-001228,-1.0825367057591535
ACH-001232,-1.1561033730802917
ACH-001239,-1.1349786960698975
ACH-001270,-1.1321351920292362
ACH-001274,-1.2201385622305294
ACH-001275,-1.2245159218076505
ACH-001277,-1.082611361589294
ACH-001278,-1.1343844124360238
ACH-001280,-0.9396942485613078
ACH-001283,-1.0199372008415015
ACH-001289,-1.1865387121912143
ACH-001300,-1.0798186289542273
ACH-001301,-0.7943747332263883
ACH-001302,-1.0009092923832528
ACH-001306,-1.3515960864518153
ACH-001318,-1.0784979063895928
ACH-001322,-1.2257060569535323
ACH-001328,-1.0639933486443542
ACH-001332,-1.3016983549427608
ACH-001336,-1.2737611526002548
ACH-001346,-1.070830745208543
ACH-001353,-1.1246595814714708
ACH-001354,-0.9724831538809646
ACH-001367,-1.3263115504195764
ACH-001368,-1.1292074930026563
ACH-001374,-1.3874130610179656
ACH-001377,-1.1104221507493746
ACH-001380,-1.2726649218881343
ACH-001391,-1.0349229648147178
ACH-001408,-0.9680165396963936
ACH-001430,-1.0861407669179293
ACH-001431,-1.140763212944326
ACH-001450,-1.3805247812434709
ACH-001496,-1.1023898844625128
ACH-001500,-1.423567348401953
ACH-001523,-1.105814995296511
ACH-001532,-1.1268033840534923
ACH-001550,-1.3568388974849364
ACH-001552,-1.0430056014359013
ACH-001554,-1.3753311967361783
ACH-001654,-1.0526209783454794
ACH-001735,-1.0054806152342055
ACH-001736,-1.0045032782837928
ACH-001737,-0.6871670002914237
ACH-001740,-1.582310082124643
ACH-001745,-1.490388413384326
ACH-001765,-1.0251475647474433
