,GPN1 (11321)
ACH-000415,-1.2990685056991431
ACH-000416,-1.1954058977621809
ACH-000420,-1.0999822870960054
ACH-000421,-1.0559949657612997
ACH-000424,-0.9931867599860722
ACH-000425,-1.1574178929705572
ACH-000426,-1.1566642323582157
ACH-000427,-1.166279108073687
ACH-000433,-1.0092571631734435
ACH-000435,-1.0962569367778126
ACH-000436,-1.1321634962158342
ACH-000444,-1.0129416446360795
ACH-000445,-1.2803241634274356
ACH-000448,-1.1049514644437264
ACH-000450,-1.255176870134693
ACH-000452,-1.1850076963728
ACH-000454,-0.8854177109042758
ACH-000458,-1.2253275727269166
ACH-000459,-0.8467006329070079
ACH-000460,-1.1640906575967576
ACH-000461,-1.0665960201412177
ACH-000463,-1.070746421443053
ACH-000464,-1.3136730895200688
ACH-000466,-1.1279344457912972
ACH-000467,-1.0726850159986585
ACH-000468,-1.0942491327614017
ACH-000469,-1.1555033461394528
ACH-000470,-1.1703718884760257
ACH-000471,-1.1306289754136996
ACH-000472,-1.2218162729210098
ACH-000473,-0.8941470661057189
ACH-000475,-1.1575882598646412
ACH-000476,-1.2322912577058678
ACH-000477,-0.7532018403281059
ACH-000479,-1.1941450169627328
ACH-000480,-0.9614017370766664
ACH-000481,-1.064699858470025
ACH-000483,-1.324939234501445
ACH-000484,-1.2993763788064223
ACH-000485,-0.9945708004756184
ACH-000486,-1.2630312053725363
ACH-000487,-1.1668395878167674
ACH-000488,-1.1457213062455285
ACH-000490,-1.1173244486096894
ACH-000491,-1.0564668847223864
ACH-000495,-1.1982381428998092
ACH-000496,-1.288873211127905
ACH-000499,-1.032260348167362
ACH-000500,-0.9833284180912916
ACH-000502,-1.172563196786816
ACH-000503,-1.00474474517784
ACH-000505,-1.2049110833818757
ACH-000507,-0.9317281488053852
ACH-000510,-1.0820178149659276
ACH-000511,-1.1777487216090643
ACH-000512,-0.8244558661610357
ACH-000516,-1.2127301184485602
ACH-000517,-1.164568975567521
ACH-000518,-1.3201012144510669
ACH-000520,-1.2994135123216797
ACH-000521,-1.3717141287773222
ACH-000522,-1.2317166132186466
ACH-000524,-1.1160064158059906
ACH-000527,-0.9437205418736014
ACH-000528,-0.9564708593756428
ACH-000537,-1.149868764693088
ACH-000541,-1.2551002964261146
ACH-000542,-1.028067475150382
ACH-000544,-0.989469051507352
ACH-000545,-1.1925096101481227
ACH-000547,-1.1086582471607342
ACH-000548,-1.146344787605548
ACH-000549,-1.0377521383856612
ACH-000550,-1.4284289888416344
ACH-000552,-1.0626540461682938
ACH-000556,-1.1662325453673588
ACH-000557,-1.3448654807329803
ACH-000569,-1.4976463059541787
ACH-000570,-1.0167174895528452
ACH-000571,-1.1747951258107034
ACH-000573,-1.3143750801080087
ACH-000576,-0.955710126084956
ACH-000579,-1.1460714155988525
ACH-000580,-1.0472316448201289
ACH-000584,-1.1368164755801415
ACH-000585,-1.1473875000892253
ACH-000588,-0.98302895500533
ACH-000589,-0.9888929019432071
ACH-000591,-1.163659049090688
ACH-000593,-1.1853584216006698
ACH-000600,-1.191631341961254
ACH-000601,-1.2274020246829411
ACH-000605,-0.8865970115779481
ACH-000606,-1.061120281740534
ACH-000608,-1.2077049121609351
ACH-000614,-0.9381180147562664
ACH-000616,-1.1295660638329776
ACH-000618,-0.9609677287318992
ACH-000619,-1.1743694608345912
ACH-000620,-1.0052070307230676
ACH-000621,-1.0784946038583392
ACH-000622,-1.3159076242940375
ACH-000623,-1.2183079043437937
ACH-000624,-0.8921772178674653
ACH-000627,-0.969925428300009
ACH-000630,-1.2332027280825748
ACH-000631,-0.8587839199781675
ACH-000632,-1.138715974303771
ACH-000633,-1.036725502859004
ACH-000637,-1.0100266629540595
ACH-000638,-1.2159945463359856
ACH-000646,-1.159427425357323
ACH-000647,-1.0108378373479736
ACH-000648,-1.0951068165905502
ACH-000649,-1.210676496787976
ACH-000651,-1.2423028589674874
ACH-000652,-1.059162357966717
ACH-000653,-1.1152893346095492
ACH-000657,-1.126941975764658
ACH-000658,-1.0727257977454094
ACH-000661,-0.9557186645178553
ACH-000662,-1.5708377253429051
ACH-000663,-0.9617901464187338
ACH-000665,-1.181324454695032
ACH-000671,-1.05181974269945
ACH-000672,-1.3677852407406978
ACH-000673,-1.1729326949596621
ACH-000676,-1.129078291507004
ACH-000677,-1.0397685085677286
ACH-000681,-0.8860593325862891
ACH-000683,-1.1392324213108145
ACH-000684,-1.3081859295109373
ACH-000688,-1.6298157896367116
ACH-000693,-1.1138859312428706
ACH-000694,-1.1161347433778352
ACH-000695,-1.1429840314804
ACH-000696,-1.2476784641569716
ACH-000697,-1.4037544047742219
ACH-000699,-1.5226205036541347
ACH-000701,-1.0421052315801875
ACH-000706,-1.1078851287173852
ACH-000711,-1.0657390438247232
ACH-000713,-1.171264382293021
ACH-000714,-1.1679758950806074
ACH-000718,-1.3564755566707336
ACH-000720,-1.1412849354402617
ACH-000721,-1.198998446208353
ACH-000724,-0.8833226841230841
ACH-000725,-1.3351167728370978
ACH-000732,-1.2539010655942608
ACH-000734,-1.0899286597542672
ACH-000735,-0.9344939355055102
ACH-000736,-1.22769281219388
ACH-000738,-1.2079179333069858
ACH-000746,-1.2766668154173837
ACH-000747,-1.092179752012192
ACH-000748,-0.9633825057182912
ACH-000753,-1.1802059911009122
ACH-000756,-0.9836973414595658
ACH-000757,-0.956821389492715
ACH-000758,-1.076420873719875
ACH-000760,-1.2715775811614611
ACH-000762,-1.0723041619166291
ACH-000763,-1.0218427613306784
ACH-000764,-1.191065069117752
ACH-000765,-1.037093710541558
ACH-000766,-1.148344065599451
ACH-000767,-1.122628685777147
ACH-000768,-0.9406651190576452
ACH-000769,-1.241167517206968
ACH-000770,-1.231858530904888
ACH-000771,-1.2320889836932811
ACH-000773,-1.180653120819013
ACH-000776,-1.1616604892587117
ACH-000777,-1.1053881995151855
ACH-000778,-1.5994528179971828
ACH-000781,-1.1141266202828164
ACH-000782,-0.9812730902343026
ACH-000783,-1.3544654240603191
ACH-000784,-1.0738673720852177
ACH-000785,-1.1906754736725695
ACH-000787,-1.2003049821540377
ACH-000788,-1.1589409043111971
ACH-000791,-1.1426854349501216
ACH-000792,-1.0712639941355795
ACH-000794,-1.087130809972783
ACH-000796,-1.2769395662277483
ACH-000798,-1.5439247426658087
ACH-000799,-1.4064944227745948
ACH-000800,-1.1290790655513028
ACH-000802,-1.1564967196582805
ACH-000804,-1.2024782662854694
ACH-000805,-1.25047122112624
ACH-000809,-1.1340139988850229
ACH-000810,-1.3280451107001314
ACH-000811,-1.250300530957145
ACH-000817,-1.0642173755857736
ACH-000819,-0.9566553110199536
ACH-000820,-1.3745272481281314
ACH-000821,-1.065526276081898
ACH-000822,-1.2261603477278478
ACH-000823,-1.1889033588692084
ACH-000824,-1.167192930673823
ACH-000827,-1.1708592066969874
ACH-000829,-0.9913258644569028
ACH-000831,-1.2005536232119909
ACH-000832,-1.0549645781374692
ACH-000833,-1.1574117690586356
ACH-000834,-1.1126329111437319
ACH-000835,-1.207778636498479
ACH-000836,-1.2260396386321648
ACH-000837,-1.195133568951857
ACH-000838,-0.8108613616250198
ACH-000839,-1.2801258917010414
ACH-000840,-1.1677339177228792
ACH-000841,-1.0931898333769796
ACH-000843,-1.337339515736684
ACH-000846,-1.1915200639432764
ACH-000847,-1.02667511432731
ACH-000848,-1.1761393083408027
ACH-000849,-0.9670024473475588
ACH-000851,-1.2207850489448722
ACH-000855,-0.9130025573983499
ACH-000856,-1.07998606674737
ACH-000858,-1.0139199185232814
ACH-000859,-0.8454851490602626
ACH-000861,-1.2066814495482805
ACH-000862,-1.1753361242079905
ACH-000865,-1.0055945411167302
ACH-000866,-1.257435530074374
ACH-000867,-1.1569480582144904
ACH-000869,-1.1383690365951185
ACH-000872,-1.291660891295233
ACH-000873,-1.3832786429273471
ACH-000876,-1.031243831926945
ACH-000878,-1.2109225868433304
ACH-000880,-1.1150913091433272
ACH-000881,-1.1084389866285802
ACH-000882,-1.2222475687107501
ACH-000884,-1.128218672957497
ACH-000885,-1.2267001407076064
ACH-000887,-1.0261785450224732
ACH-000889,-1.0633850097595121
ACH-000896,-1.2095441292798976
ACH-000898,-1.0492654917582658
ACH-000900,-1.2603177023769094
ACH-000901,-1.118286162518457
ACH-000905,-1.1588704579580422
ACH-000906,-1.133738363562394
ACH-000907,-1.1648906824994676
ACH-000910,-1.1618890146121894
ACH-000911,-1.1043799988643654
ACH-000912,-1.0923080142570252
ACH-000913,-1.1611125624385672
ACH-000915,-1.1096750085015554
ACH-000916,-1.3731930838095352
ACH-000917,-1.2837465329437132
ACH-000920,-1.1703461128690866
ACH-000921,-1.2849827303035213
ACH-000924,-1.0541841325022887
ACH-000926,-0.9222410890444884
ACH-000928,-1.2245592017670497
ACH-000929,-1.2080262189552522
ACH-000932,-1.0475128469234294
ACH-000935,-1.2403067764262004
ACH-000936,-0.9598140087835632
ACH-000937,-0.9959673790672158
ACH-000938,-0.8084347869122372
ACH-000939,-0.9006652545081963
ACH-000941,-1.1210219275729103
ACH-000943,-1.208073214236442
ACH-000946,-1.1325292040630281
ACH-000947,-1.155894332804226
ACH-000948,-1.02892718170572
ACH-000950,-1.1140856388301088
ACH-000953,-0.9944080400716412
ACH-000954,-1.3648635882281093
ACH-000957,-1.011605987990514
ACH-000958,-1.074476725855335
ACH-000960,-0.9672779584512704
ACH-000963,-0.9594094231912389
ACH-000968,-1.055588582892955
ACH-000969,-1.127326727414814
ACH-000972,-1.2184216452695775
ACH-000973,-1.254232372791532
ACH-000974,-1.0151752087614083
ACH-000978,-1.11147701230536
ACH-000984,-1.2036456502890842
ACH-000986,-1.1511978072809268
ACH-000988,-0.9665960874458408
ACH-000993,-1.2428821662966971
ACH-000994,-1.134460090477926
ACH-000996,-1.3620389695999688
ACH-001001,-1.3156749414926088
ACH-001020,-1.1804834182868391
ACH-001028,-1.1681281292796244
ACH-001031,-0.9152007211031352
ACH-001038,-1.2294277741180013
ACH-001048,-0.9495115258403396
ACH-001050,-1.1495458468684518
ACH-001053,-1.2206351075842143
ACH-001054,-0.8704939998356142
ACH-001061,-1.0912282555204875
ACH-001067,-1.18379310622701
ACH-001075,-1.0541638794518302
ACH-001096,-1.039279114487546
ACH-001111,-1.1492455658879812
ACH-001119,-1.2390907377686031
ACH-001128,-1.1670200881885755
ACH-001134,-1.0977138414107857
ACH-001151,-1.1384129299787469
ACH-001163,-1.265561113252572
ACH-001164,-1.1646511379442284
ACH-001183,-1.1074395353001938
ACH-001192,-1.1028772084716114
ACH-001193,-1.2159480016542723
ACH-001196,-0.9781038242021871
ACH-001197,-1.3065472751790672
ACH-001205,-1.2081302787567436
ACH-001211,-1.2887009814464272
ACH-001212,-1.2877761271610302
ACH-001228,-1.1832243500788726
ACH-001232,-1.1123489539830562
ACH-001239,-0.9797957325543049
ACH-001270,-1.314247310989305
ACH-001274,-1.3545794249896637
ACH-001275,-0.9759902050887304
ACH-001277,-0.9020445113935048
ACH-001278,-0.9753423307676276
ACH-001280,-1.125369159553112
ACH-001283,-0.9196445024644057
ACH-001289,-1.1398279492781376
ACH-001300,-1.119177155756918
ACH-001301,-1.0762299374799331
ACH-001302,-1.0574221076160848
ACH-001306,-1.25330736392584
ACH-001318,-1.1024381374182262
ACH-001322,-1.396707851511905
ACH-001328,-1.110081088008099
ACH-001332,-0.9989696214995086
ACH-001336,-1.0246560502921789
ACH-001346,-1.2327563537581283
ACH-001353,-1.093655913100459
ACH-001354,-1.3995340308015722
ACH-001367,-1.036837305336196
ACH-001368,-1.2886755565360948
ACH-001374,-0.9088051167980988
ACH-001377,-1.3437095932475696
ACH-001380,-1.0155182270759948
ACH-001391,-1.1174661164950028
ACH-001408,-1.0250170753795826
ACH-001430,-1.3271244061954257
ACH-001431,-1.0530170863370976
ACH-001450,-1.0486739205496072
ACH-001496,-1.1650752923517382
ACH-001500,-1.1444946919891579
ACH-001523,-1.147368960914982
ACH-001532,-1.0849544499649717
ACH-001550,-1.2652110899773268
ACH-001552,-1.294220279457888
ACH-001554,-1.1488694953835143
ACH-001654,-0.9682004080885328
ACH-001735,-1.131051624148021
ACH-001736,-1.0683763444384302
ACH-001737,-1.3460878687825943
ACH-001740,-0.9834098896356152
ACH-001745,-0.8091575260068941
ACH-001765,-1.1100010425243991
