,DET1 (55070)
ACH-000688,0.1990200943958716
ACH-000693,0.028160890687125517
ACH-000694,-0.3671499120444688
ACH-000695,-0.2406265091433204
ACH-000696,-0.1818977163046919
ACH-000697,-0.5713028296909247
ACH-000699,-0.2415482946109761
ACH-000701,-0.3342421222080879
ACH-000706,-0.4735499243012573
ACH-000711,-0.7801714814699605
ACH-000713,-0.1164098812402438
ACH-000714,-0.2748992393922383
ACH-000718,-0.3584681574623226
ACH-000720,-0.5093618731699806
ACH-000721,-0.5038194628782754
ACH-000724,-0.2601333075917001
ACH-000725,-0.2373073970978812
ACH-000732,-0.35882817146628504
ACH-000734,-0.8891705250585602
ACH-000735,-0.4094522552305118
ACH-000736,-0.40093057028876383
ACH-000738,-0.17527001558040992
ACH-000746,-0.6992818382858119
ACH-000747,-0.15428683683449876
ACH-000748,-0.31399536987961685
ACH-000753,-0.2783965216675716
ACH-000756,-0.9196949996491712
ACH-000757,-0.32746334472996186
ACH-000758,0.04626069757536919
ACH-000760,-0.27396441151190953
ACH-000762,-0.2556393951293477
ACH-000763,-0.3401282236181206
ACH-000764,-0.18597218617852687
ACH-000765,-0.3528584803137889
ACH-000766,-0.2321406420033435
ACH-000767,-0.23868658085602534
ACH-000768,-0.4195091080217989
ACH-000769,-0.6215680270470417
ACH-000770,-0.058041615742896575
ACH-000771,-0.14917207500742485
ACH-000773,-0.7621509873200817
ACH-000776,-0.6773192430757312
ACH-000777,-0.2621959582206127
ACH-000778,-0.2520988547798461
ACH-000781,-0.5288542758407091
ACH-000782,-0.6534921917088127
ACH-000783,-0.2887419093253871
ACH-000784,-0.4489279540856214
ACH-000785,-0.3299332046554063
ACH-000787,-0.4980784390970096
ACH-000788,-0.5129569356551618
ACH-000791,-0.3226225777390669
ACH-000792,-0.06939633678330813
ACH-000794,-0.17848444898803864
ACH-000796,-0.11465996061431392
ACH-000798,-0.2881121009440485
ACH-000799,-0.4211001685392901
ACH-000800,-0.3756877441711901
ACH-000802,-0.25286970169966905
ACH-000804,-0.3649794678876651
ACH-000805,-0.5147900591534209
ACH-000809,-0.20434942185409294
ACH-000810,-0.4873452444376781
ACH-000811,-0.3109038126842709
ACH-000817,-0.515256561255831
ACH-000819,-0.3579717507948962
ACH-000820,-0.14284086667834947
ACH-000821,-0.3345547228820136
ACH-000822,-0.8231598305826839
ACH-000823,-0.4011233207764241
ACH-000824,-0.5498577492529998
ACH-000827,-0.6425390981673635
ACH-000829,-0.09850697526365007
ACH-000831,-0.22195038109697166
ACH-000832,-0.3301475659523752
ACH-000833,-0.2046459775928304
ACH-000834,-0.4710977170800833
ACH-000835,-0.2978707658395068
ACH-000836,-0.14738133554535754
ACH-000837,-0.289468528325857
ACH-000838,-0.783020299146859
ACH-000839,-0.2299953737130417
ACH-000840,-0.3797835061861191
ACH-000841,-0.07513596174280426
ACH-000843,-0.16147196784317758
ACH-000846,-0.1875590232430403
ACH-000847,-0.3623395279045317
ACH-000848,-0.4485631994593326
ACH-000849,-0.3471870210715076
ACH-000851,-0.705404196671346
ACH-000855,-0.10999560836959826
ACH-000856,-0.2810746761056365
ACH-000858,-0.2666216564993108
ACH-000859,-0.24594448111681005
ACH-000861,-0.4055585452082683
ACH-000862,-0.022462506311439985
ACH-000865,-0.14402438247040714
ACH-000866,-0.1808107895515726
ACH-000867,-0.24650257227622205
ACH-000869,-0.5497827521120356
ACH-000872,-0.34759437882563204
ACH-000873,-0.32403277871413794
ACH-000876,-0.2276673496135281
ACH-000878,-0.3523584505829019
ACH-000880,-0.2630920763320632
ACH-000881,-0.4682473507513378
ACH-000882,-0.4606530526520173
ACH-000884,-0.8976957538266122
ACH-000885,-0.201367140403162
ACH-000887,-0.15965336683300946
ACH-000889,-0.4023868578349864
ACH-000896,0.0818380284869454
ACH-000898,-0.2787956481015157
ACH-000900,-0.03268079972329567
ACH-000901,-0.2459645422535137
ACH-000905,-0.1683579256499002
ACH-000906,-0.2896012773297726
ACH-000907,-0.7202553400440925
ACH-000910,-0.2163814086851614
ACH-000911,-0.3073209142058833
ACH-000912,-0.3874823317010358
ACH-000913,-0.2544069937034077
ACH-000915,-0.5061207835057696
ACH-000916,-0.5247569225194259
ACH-000917,-0.4886936912731321
ACH-000920,-0.03542150148231391
ACH-000921,-0.2922179313280937
ACH-000924,-0.14748607787451615
ACH-000926,-0.5933018693781462
ACH-000928,-0.4303992931270541
ACH-000929,-0.2639953005709955
ACH-000932,-0.39144216935100223
ACH-000935,-0.2936521950705732
ACH-000936,-0.10796943435939513
ACH-000937,-0.2503783624817009
ACH-000938,-0.2274067379139591
ACH-000939,-0.3122777618670478
ACH-000941,-0.3064461382069413
ACH-000943,-0.2421792614730013
ACH-000946,-0.09407917101734273
ACH-000947,-0.14807513342815068
ACH-000948,-0.1043329062519839
ACH-000950,-0.4249726331269268
ACH-000953,-0.4562406790865084
ACH-000954,-0.2542093874311172
ACH-000957,-0.5905961959046909
ACH-000958,-0.3913597569090569
ACH-000960,-0.2625874307664401
ACH-000963,-0.4942512518572951
ACH-000968,-0.28977431337945203
ACH-000969,-0.4924152145377439
ACH-000972,-0.5989506005977232
ACH-000973,0.033707244992143316
ACH-000974,-0.258594555000954
ACH-000978,-0.21105810248477289
ACH-000984,-0.466137726297623
ACH-000986,-0.5312122131294035
ACH-000988,-0.18978400398447506
ACH-000993,-0.1197523117837444
ACH-000994,-0.3018572601161253
ACH-000996,-0.3636277580340384
ACH-001001,-0.19822130087711345
ACH-001020,-0.2783874070056822
ACH-001028,-0.26036795095021753
ACH-001031,0.08391620508870852
ACH-001038,-0.2131898876349097
ACH-001048,0.20593018988918552
ACH-001050,-0.28487038706952084
ACH-001053,-0.2588238131211467
ACH-001054,-0.2444712273052692
ACH-001061,-0.2898559015726294
ACH-001067,-0.014178739863915253
ACH-001075,-0.4805445936885872
ACH-001096,-0.20738216694339492
ACH-001111,-0.19277122331781674
ACH-001119,-0.3631386674175389
ACH-001128,-0.3803741459291616
ACH-001134,-0.06532706305494561
ACH-001151,-0.4333910698196791
ACH-001163,-0.4924257794926957
ACH-001164,-0.704697677346668
ACH-001183,-0.4063536880416755
ACH-001192,-0.28964964223676626
ACH-001193,-0.12866527838118486
ACH-001196,-0.2853363581408576
ACH-001197,-0.012742928058841365
ACH-001205,0.1311218426255924
ACH-001211,-0.3435108553209112
ACH-001212,-0.55662580637298
ACH-001228,-0.557662764241168
ACH-001232,-0.5715383283358204
ACH-001239,-0.6232204313123597
ACH-001270,-0.1411719987370485
ACH-001274,-0.29750462777333786
ACH-001275,-0.3269787944080981
ACH-001277,-0.234279013852987
ACH-001278,-0.2701285871361059
ACH-001280,-0.13034021435518586
ACH-001283,-0.13474800815837046
ACH-001289,-0.38881082446355225
ACH-001300,-0.00836027137335966
ACH-001301,-0.2914724446009925
ACH-001302,-0.3166179418585534
ACH-001306,-0.1258672426349873
ACH-001318,-0.15395795831710066
ACH-001322,-0.12280136281127775
ACH-001328,-0.0549398215272402
ACH-001332,-0.426884359375634
ACH-001336,-0.2041396865042476
ACH-001346,-0.16048521522195167
ACH-001353,-0.24776222076348506
ACH-001354,-0.4719300247359758
ACH-001367,-0.20163536875809776
ACH-001368,-0.14750307389090944
ACH-001374,-0.4820094114597289
ACH-001377,-0.43640263465913626
ACH-001380,-0.5813571189905768
ACH-001391,-0.3660418649990969
ACH-001408,-0.23925476912377566
ACH-001430,-0.3112197307073274
ACH-001431,0.10968830328848678
ACH-001450,-0.16671210612019646
ACH-001496,-0.8317684597366186
ACH-001500,-0.4689780988139623
ACH-001523,0.004794041612318045
ACH-001532,0.6116494124584774
ACH-001550,-0.35650982626602085
ACH-001552,-0.5161839610280421
ACH-001554,-0.5131188685240075
ACH-001654,-0.4811250522967355
ACH-001735,-0.6094161369717607
ACH-001736,-0.4699060852512741
ACH-001737,-0.3301878691497516
ACH-001740,-0.17148247166458452
ACH-001745,-0.3405786478613293
ACH-001765,-0.31507977406574345
