,TNXB (7148)
ACH-001277,-0.06293727810998252
ACH-001278,-0.01474441899999552
ACH-001280,-0.023920135854488832
ACH-001283,-0.24670218410349665
ACH-001289,-0.03694817067484684
ACH-001300,-0.1813021208927271
ACH-001301,-0.10911179163437297
ACH-001302,-0.21347014433983932
ACH-001306,-0.1428779117148805
ACH-001318,-0.07476368527705285
ACH-001322,-0.2633563112556091
ACH-001328,-0.22613560000512406
ACH-001332,-0.17191356807619107
ACH-001336,-0.17032367538496776
ACH-001346,-0.22749794809523816
ACH-001353,-0.28552972852489056
ACH-001354,-0.5358166328950716
ACH-001367,-0.5037671793263845
ACH-001368,-0.2369081948074436
ACH-001374,-0.047203130067423514
ACH-001377,-0.23380263611670066
ACH-001380,-0.3260699206807465
ACH-001391,-0.2751325713430715
ACH-001408,-0.34875709671807725
ACH-001430,-0.465307490634402
ACH-001431,-0.22161599744739
ACH-001450,-0.12198259299484247
ACH-001496,-0.2552210126534063
ACH-001500,-0.16497098594001006
ACH-001523,-0.22033926409369284
ACH-001532,-0.3806446628733468
ACH-001550,-0.2574273038333217
ACH-001552,-0.1351570999701896
ACH-001554,-0.12201137998475595
ACH-001654,-0.14469704390914806
ACH-001735,-0.12883460667906824
ACH-001736,-0.294174827335683
ACH-001737,0.2746493344951619
ACH-001740,-0.2272764818690295
ACH-001745,-0.3601727051629475
ACH-001765,-0.3860430397931476
