,RELA (5970)
ACH-000288,-0.42314177681128784
ACH-000291,-0.31468568601882274
ACH-000293,-0.5448111841997514
ACH-000294,-0.4848724683058766
ACH-000295,-0.21966394745712925
ACH-000296,-0.3116888770885752
ACH-000302,-0.3108305584826898
ACH-000304,-0.01711248107327093
ACH-000307,-0.2468802798339953
ACH-000308,-0.7662703211365494
ACH-000310,-0.2234231084618388
ACH-000311,-0.19932142519969775
ACH-000312,-0.2609209239892725
ACH-000315,-0.2934137576829955
ACH-000316,-0.4392255159603621
ACH-000317,-0.5396396416577576
ACH-000318,-0.633878053030307
ACH-000319,-0.3856413202456143
ACH-000320,-0.32352339881333725
ACH-000322,-0.2571279852838175
ACH-000323,-0.2700026053014934
ACH-000324,-0.5149343269293832
ACH-000329,-0.3315190534482924
ACH-000330,-0.3648023022743643
ACH-000331,-0.1706577966876097
ACH-000332,-0.5284875078670198
ACH-000334,-0.2481364951364225
ACH-000335,-0.17146048491225466
ACH-000336,-0.1333969145542408
ACH-000337,-0.3648411683071363
ACH-000338,-0.09152195324698344
ACH-000339,-0.4599197869747772
ACH-000341,-0.2872320564143939
ACH-000348,-0.3027806644302969
ACH-000350,-0.08958874359997789
ACH-000352,-0.32268324832344125
ACH-000356,-0.3099820565776769
ACH-000361,-0.2223115073640104
ACH-000362,-0.25739023665991395
ACH-000363,-0.3061859439474719
ACH-000364,-0.3179870064102205
ACH-000365,-0.3781489861943685
ACH-000366,-0.3850707652264938
ACH-000368,-0.4604527150856643
ACH-000374,-0.3750905776343554
ACH-000375,-0.19036263992274174
ACH-000376,-0.4120089936840061
ACH-000381,-0.15363840870050538
ACH-000383,-0.4409406953982655
ACH-000387,-0.10614719257838197
ACH-000389,-0.21393139736429806
ACH-000390,-0.3370937708070282
ACH-000393,-0.12926857838039388
ACH-000395,-0.5778955402147969
ACH-000396,-0.5726144104514467
ACH-000397,-0.5554279983502382
ACH-000401,-0.12559269171738266
ACH-000402,-0.22929050058797434
ACH-000403,-0.3589598424764086
ACH-000404,-0.3273263556176132
ACH-000406,-0.2683067180200109
ACH-000407,-0.24508032848037895
ACH-000408,-0.43033894370224657
ACH-000410,-0.017904518713500097
ACH-000411,-0.26776992134128724
ACH-000414,-0.1407923252035557
ACH-000415,-0.5412329270139782
ACH-000416,-0.26575137076802713
ACH-000420,-0.38167542323600695
ACH-000421,-0.2534173322470087
ACH-000424,-0.204043049707938
ACH-000425,-0.1781476299126811
ACH-000426,-0.7401703989210336
ACH-000427,-0.15056658763474867
ACH-000433,-0.5687689045937571
ACH-000435,-0.4120605372664419
ACH-000436,-0.2472922951595935
ACH-000444,-0.11490918888890728
ACH-000445,-0.7952249654274546
ACH-000448,-0.1879055751238116
ACH-000450,-0.3677722582312393
ACH-000452,-0.33660963830622354
ACH-000454,-0.48970157240263296
ACH-000458,-0.5194973895252557
ACH-000459,-0.31979064849279804
ACH-000460,-0.7919526584341716
ACH-000461,-0.4419894786152391
ACH-000463,-0.2834366014328272
ACH-000464,-0.3070231898950121
ACH-000466,-0.5015813254344079
ACH-000467,-0.1809104813130056
ACH-000468,-0.26366070801043323
ACH-000469,-0.41503381849501797
ACH-000470,-0.4564544222802269
ACH-000471,-0.21903044643155944
ACH-000472,-0.2987333516631025
ACH-000473,-0.1698526437301394
ACH-000475,-0.1457874976267544
ACH-000476,-0.2597283178323577
ACH-000477,-0.12418782742923926
ACH-000479,-0.02521058270575052
ACH-000480,-0.20462944057735288
ACH-000481,-0.33717467996428635
ACH-000483,-0.24778604447777586
ACH-000484,-0.537520872999231
ACH-000485,-0.3682430101970109
ACH-000486,-0.2413056185854397
ACH-000487,-0.2356020080006151
ACH-000488,-0.3074224207291647
ACH-000490,-0.37512052903064586
ACH-000491,-0.10542411545134517
ACH-000495,-0.6407370698072038
ACH-000496,-0.2614912922781945
ACH-000499,-0.31461785552667754
ACH-000500,-1.168893990638278
ACH-000502,-0.2433512516205871
ACH-000503,-0.22055531261531086
ACH-000505,-0.5888518393532189
ACH-000507,-0.3634724081203897
ACH-000510,-0.238331491575066
ACH-000511,-0.6366280595203299
ACH-000512,-0.27963262622189183
ACH-000516,-0.22634355767776285
ACH-000517,-0.2588984746251731
ACH-000518,-0.3015452342668105
ACH-000520,-0.29810082806326355
ACH-000521,-0.2050260244803927
ACH-000522,-0.3396537425502516
ACH-000524,-0.3176165847036472
ACH-000527,-0.25280518534862184
ACH-000528,-0.2393139716128017
ACH-000537,-0.2521453830109278
ACH-000541,-0.3094436886713252
ACH-000542,-0.4146622722036635
ACH-000544,-0.4110715356486821
ACH-000545,-0.4392919921812922
ACH-000547,-0.41581344749403387
ACH-000548,-0.33353585027071764
ACH-000549,-0.3188423070280864
ACH-000550,-0.2548301591979077
ACH-000552,-0.3304683047408723
ACH-000556,-0.3438235632171929
ACH-000557,-0.20949981540152945
ACH-000569,-0.2533447595656011
ACH-000570,-0.3201430902799508
ACH-000571,-0.4133746231991613
ACH-000573,-0.3781354549254876
ACH-000576,-0.9225153892757528
ACH-000579,-0.2243537251111412
ACH-000580,-0.31163390692839554
ACH-000584,-0.21934836419282686
ACH-000585,-0.2544865629086927
ACH-000588,-0.6066713749701421
ACH-000589,-0.33641249110017263
ACH-000591,-0.3495595597247657
ACH-000593,-0.3648149922281225
ACH-000600,-0.3609946458305967
ACH-000601,-0.3065211872633403
ACH-000605,-0.34933867346951114
ACH-000606,-0.5704929407987115
ACH-000608,-0.19270540676755435
ACH-000614,-0.4708461520726391
ACH-000616,-0.18425381143143568
ACH-000618,-0.6196621673846663
ACH-000619,-0.4445373548609594
ACH-000620,-0.2554209914789946
ACH-000621,-0.27328560546864056
ACH-000622,-0.1950751320523299
ACH-000623,-0.4519967419553838
ACH-000624,-0.37045601149530577
ACH-000627,-0.5277932808466295
ACH-000630,-0.5321916351192577
ACH-000631,-0.4591189343307591
ACH-000632,-0.3029888573795882
ACH-000633,-0.2586461951265723
ACH-000637,-0.4109592353033128
ACH-000638,-0.4631374462777894
ACH-000646,-0.4562206868051239
ACH-000647,-0.2228611811275633
ACH-000648,-0.9153026760827508
ACH-000649,-0.6305078958471249
ACH-000651,-0.13812672850282975
ACH-000652,-0.44913195542181855
ACH-000653,-0.9691054422129354
ACH-000657,-0.3370871713031774
ACH-000658,-0.7146076924862379
ACH-000661,-0.35733644655440083
ACH-000662,-0.48292849706398
ACH-000663,-0.6016361716512854
ACH-000665,-0.38640322270844535
ACH-000671,-0.2406562300903594
ACH-000672,-0.37579049402067216
ACH-000673,-0.2426106975568321
ACH-000676,-0.1983928183044131
ACH-000677,-0.20027525615046088
ACH-000681,-0.26213744507375064
ACH-000683,-0.2301159156615033
ACH-000684,-0.43898030866661625
ACH-000688,0.059785680509956085
ACH-000693,-0.3622849350395703
ACH-000694,-0.35247414257192605
ACH-000695,-0.4786794624716973
ACH-000696,-0.4415155056683162
ACH-000697,-0.3662352311586232
ACH-000699,-0.4745660043049266
ACH-000701,-0.3501364394217385
ACH-000706,-0.3587404502366949
ACH-000711,-0.2591418489198141
ACH-000713,-0.4385807383312507
ACH-000714,-0.4095447172639306
ACH-000718,-0.17544731291797008
ACH-000720,-0.5803735199111727
ACH-000721,-0.2021315574999737
ACH-000724,-0.041407312291237966
ACH-000725,-0.19236675405246295
ACH-000732,-0.5449949079902988
ACH-000734,-0.525337327432297
ACH-000735,-0.5948333584667732
ACH-000736,-0.28963876028363617
ACH-000738,-0.33798990556650266
ACH-000746,-0.3004127873349433
ACH-000747,-0.40801636300078176
ACH-000748,-0.4377378472174212
ACH-000753,-0.5876059151517039
ACH-000756,-0.3306173401746184
ACH-000757,-0.2932312032777833
ACH-000758,-0.3769804731909384
ACH-000760,-0.22082603137047385
ACH-000762,-0.5937061214009798
ACH-000763,-0.3889340686047128
ACH-000764,-0.5393133608352382
ACH-000765,-0.4713806712441715
ACH-000766,-0.4277656943864639
ACH-000767,-0.19623861323763567
ACH-000768,-0.24441110790046894
ACH-000769,-0.17199747227168669
ACH-000770,-0.3814199971984344
ACH-000771,-0.28976542020008
ACH-000773,-0.4138003994988591
ACH-000776,-0.3559340283711202
ACH-000777,-0.17956762366428536
ACH-000778,-0.6899103899968025
ACH-000781,-0.21798183719068773
ACH-000782,-0.11662899397286824
ACH-000783,-0.4318936480870966
ACH-000784,-0.2650203785649742
ACH-000785,-0.3183083829598116
ACH-000787,-0.5109280251739012
ACH-000788,-0.2723369543058575
ACH-000791,-0.3550830592176054
ACH-000792,-0.4225895883199489
ACH-000794,-0.59126949908363
ACH-000796,-0.5075424680442384
ACH-000798,-0.4328070996854441
ACH-000799,-0.3439293799463236
ACH-000800,0.0776828741503967
ACH-000802,-0.3713338668244263
ACH-000804,-0.4966657991360982
ACH-000805,-0.4413360202507224
ACH-000809,-0.26400843520207073
ACH-000810,-0.3203161993632621
ACH-000811,-0.3782049529085
ACH-000817,-0.7987655673157387
ACH-000819,-0.3365907834372435
ACH-000820,-0.3249751331280427
ACH-000821,-0.6315199738390446
ACH-000822,-0.4125985238332943
ACH-000823,-0.2364938395024434
ACH-000824,-0.2903038516623277
ACH-000827,-0.4796231110857125
ACH-000829,-0.3946181924301827
ACH-000831,-0.3766026088778659
ACH-000832,-0.8286579758939645
ACH-000833,-0.18737686665253728
ACH-000834,-0.4593460236384831
ACH-000835,-0.5856141713485866
ACH-000836,-0.4996898523235746
ACH-000837,-0.20998699251950773
ACH-000838,-0.40055508586722605
ACH-000839,-0.7505817502472656
ACH-000840,-0.7180243097448491
ACH-000841,-0.318664529879928
ACH-000843,-0.3932556797330632
ACH-000846,-0.35332971286919296
ACH-000847,-0.3068183066916098
ACH-000848,-0.3367079587019361
ACH-000849,-0.23360283051312
ACH-000851,-0.5038460802735506
ACH-000855,-0.18190980817264954
ACH-000856,-0.3547505745723154
ACH-000858,-0.3303637591797299
ACH-000859,-0.39889926669958986
ACH-000861,-0.4646016717030996
ACH-000862,-0.07074822047522547
ACH-000865,-0.34136252341181184
ACH-000866,-0.16410591353861018
ACH-000867,-0.193898642940327
ACH-000869,-0.35794524140741324
ACH-000872,-0.7216031332421542
ACH-000873,-0.2259422385944552
ACH-000876,-0.29776477054232386
ACH-000878,-0.06636469390153192
ACH-000880,-0.21949648768358995
ACH-000881,-0.2402345020670073
ACH-000882,-0.31119615257326544
ACH-000884,-0.22765184997468085
ACH-000885,-0.5262265523793545
ACH-000887,-0.2807064514097412
ACH-000889,-0.8719825722193743
ACH-000896,-0.4742389789903487
ACH-000898,-0.23550133094129
ACH-000900,-0.4023250382547852
ACH-000901,-0.6643847503329491
ACH-000905,-0.4873531708954337
ACH-000906,-0.5296449983621112
ACH-000907,-0.25083177558155856
ACH-000910,-0.1708464890549483
ACH-000911,-0.5434270773236161
ACH-000912,-0.460398640235652
ACH-000913,-0.8240286486124928
ACH-000915,-0.21809620859356416
ACH-000916,-0.15307217509957852
ACH-000917,-0.2954087484052204
ACH-000920,-0.3751571950633356
ACH-000921,-0.3958781755272469
ACH-000924,-0.2123360028010988
ACH-000926,-0.18717537971997752
ACH-000928,-0.2105460262474297
ACH-000929,-0.2463340789336408
ACH-000932,-0.2734343349206336
ACH-000935,-0.3779469008693064
ACH-000936,-0.6737944180834079
ACH-000937,-0.17981195494943278
ACH-000938,-0.28927764121541066
ACH-000939,-0.3097533203529733
ACH-000941,-0.3032175534165205
ACH-000943,-0.2714795179870621
ACH-000946,-0.6043961940773189
ACH-000947,-0.06902078768900073
ACH-000948,-0.2855760463726075
ACH-000950,-0.4665525114856732
ACH-000953,-0.26628741592035865
ACH-000954,-0.3797391931934809
ACH-000957,-0.4292858594065371
ACH-000958,-0.13762558864849286
ACH-000960,-0.11961230271888007
ACH-000963,-0.6342820080703898
ACH-000968,-0.294835687287401
ACH-000969,-0.30491997364460544
ACH-000972,-0.3466716019172801
ACH-000973,-0.3436006158793247
ACH-000974,-0.4738083890756666
ACH-000978,-0.3494120186752111
ACH-000984,-0.28527948968455824
ACH-000986,-0.40846854378663977
ACH-000988,-0.2283507042178637
ACH-000993,-0.3579782629267155
ACH-000994,-0.3626047361931589
ACH-000996,-0.3280180988972007
ACH-001001,-0.19983120315205025
ACH-001020,-0.3000579104032565
ACH-001028,-0.2642331006374813
ACH-001031,-0.35869622435202697
ACH-001038,-0.11427456085432325
ACH-001048,-0.3643348018517816
ACH-001050,-0.2554392264671284
ACH-001053,-0.2293396605783382
ACH-001054,-0.16556245792821175
ACH-001061,-0.2979986697993808
ACH-001067,-0.4545446477952618
ACH-001075,-0.2279257705830285
ACH-001096,-0.1935030830815758
ACH-001111,-0.5973249655205973
ACH-001119,-0.5952422417063077
ACH-001128,-0.12027010077013807
ACH-001134,-0.8281529843005131
ACH-001151,-0.29248786047204106
ACH-001163,-0.5546935996892738
ACH-001164,-0.2016998477258298
ACH-001183,-0.18888394136078387
ACH-001192,-0.13280376687346934
ACH-001193,-0.16949553745414414
ACH-001196,-0.14846784812494426
ACH-001197,-0.9197058991638412
ACH-001205,-0.25854918895629464
ACH-001211,-0.33867403476542923
ACH-001212,-0.14672651176684254
ACH-001228,-0.2908900995867887
ACH-001232,-0.2302241921258029
ACH-001239,-0.07787495102849068
ACH-001270,-0.7223896750137629
ACH-001274,-0.22325189403043064
ACH-001275,-0.2057735163803631
ACH-001277,-0.1642035964109245
ACH-001278,-0.2283531449261761
ACH-001280,-0.19128440690239587
ACH-001283,-0.28816967216814104
ACH-001289,-0.2111506464228355
ACH-001300,-0.2393206992748888
ACH-001301,-0.4177205128857168
ACH-001302,-0.18019633331270954
ACH-001306,-0.6254615825761541
ACH-001318,-0.5409003873312045
ACH-001322,-0.5797621592275592
ACH-001328,-0.4310524322481776
ACH-001332,-0.2559194247301227
ACH-001336,-0.662268006144774
ACH-001346,-0.4111172598074678
ACH-001353,-0.6344258569285826
ACH-001354,-0.24825648326698316
ACH-001367,-0.2946978984907736
ACH-001368,-0.348019165916483
ACH-001374,-0.4384838139770465
ACH-001377,-0.3511009415741297
ACH-001380,-0.3340327805284005
ACH-001391,-0.300471840822045
ACH-001408,-0.4297921141589465
ACH-001430,-0.5187897981290078
ACH-001431,-0.09903874949156956
ACH-001450,-0.3311252207991527
ACH-001496,-0.3891418472537767
ACH-001500,-0.5166930096821337
ACH-001523,-0.3610621040249299
ACH-001532,-0.1606170224289599
ACH-001550,-0.3008194878327375
ACH-001552,-0.5039277033104221
ACH-001554,-0.2940809278032845
ACH-001654,-0.3304062750035265
ACH-001735,-0.2983383376803476
ACH-001736,-0.4980261090705792
ACH-001737,-0.2925486300979773
ACH-001740,-0.21137316873140188
ACH-001745,-0.2507215896869535
ACH-001765,-0.2563072276608748
