,PRKCA (5578)
ACH-000661,-0.04664832646906217
ACH-000662,-0.2500597117849099
ACH-000663,-0.1554206248970001
ACH-000665,-0.08475136103991171
ACH-000671,0.005355194282208004
ACH-000672,-0.3426310363830416
ACH-000673,-0.18054001194293892
ACH-000676,-0.20289290160802745
ACH-000677,-0.0745635252134112
ACH-000681,-0.056733876472110825
ACH-000683,0.0198372057599648
ACH-000684,-0.3246687979312221
ACH-000688,-0.04224280378311356
ACH-000693,-0.12274706092025073
ACH-000694,-0.05755172343053173
ACH-000695,-0.1270056532258123
ACH-000696,-0.15872987026729596
ACH-000697,-0.0789190826722287
ACH-000699,-0.11477174998529785
ACH-000701,0.05057627040813864
ACH-000706,-0.12143191819151143
ACH-000711,-0.10017168746776307
ACH-000713,-0.12880810317063668
ACH-000714,-0.07812271239728301
ACH-000718,-0.12633418423429005
ACH-000720,-0.14880540844563306
ACH-000721,-0.14756158005845985
ACH-000724,0.01265909123995697
ACH-000725,-0.052329944449829316
ACH-000732,0.07397842332508739
ACH-000734,0.04263277849056949
ACH-000735,-0.07031383217192326
ACH-000736,-0.08567821372710023
ACH-000738,-0.07269577764141284
ACH-000746,-0.0754802025284029
ACH-000747,-0.07816105737598887
ACH-000748,-0.07861159932898942
ACH-000753,-0.14743897200545475
ACH-000756,-0.1963337076092796
ACH-000757,-0.016844591410445378
ACH-000758,-0.1620631836927346
ACH-000760,-0.17181691752978356
ACH-000762,-0.08496760428958483
ACH-000763,-0.08866381421251493
ACH-000764,-0.049497394073160936
ACH-000765,-0.1834116045377908
ACH-000766,-0.34183718597020485
ACH-000767,-0.1360164396590417
ACH-000768,-0.11420182366573865
ACH-000769,-0.07303811965536249
ACH-000770,-0.08207434008033665
ACH-000771,-0.07325055888840709
ACH-000773,-0.03427385765814902
ACH-000776,0.03316714409359284
ACH-000777,-0.1948090217849733
ACH-000778,-0.014630573623904203
ACH-000781,-0.11375294216348494
ACH-000782,-0.09647434991921447
ACH-000783,-0.09791092580399276
ACH-000784,-0.06952063513584851
ACH-000785,-0.09289032535135566
ACH-000787,-0.04051141881571901
ACH-000788,-0.12702867717811814
ACH-000791,-0.12080126395586802
ACH-000792,-0.09393136778077596
ACH-000794,-0.0556889139483571
ACH-000796,-0.1078131624223442
ACH-000798,-0.1147979321389612
ACH-000799,-0.2364068199588144
ACH-000800,0.06158406472654002
ACH-000802,-0.13365460237905072
ACH-000804,-0.13068304097947575
ACH-000805,0.042396189191044834
ACH-000809,-0.10343155386144072
ACH-000810,0.22061596315299756
ACH-000811,-0.08923297481397517
ACH-000817,-0.316831837754158
ACH-000819,-0.11802202489774052
ACH-000820,-0.17385498900865515
ACH-000821,0.0099185785385598
ACH-000822,-0.1374561991834273
ACH-000823,-0.1052032368859719
ACH-000824,-0.1190862311792168
ACH-000827,-0.10729870814460647
ACH-000829,-0.1471452270129713
ACH-000831,-0.0911793025311486
ACH-000832,-0.2709494595784491
ACH-000833,-0.0873258944104815
ACH-000834,-0.02593711656548871
ACH-000835,-0.17282437980374502
ACH-000836,0.1154132904016915
ACH-000837,-0.16744382936357335
ACH-000838,-0.19393304147385554
ACH-000839,-0.1462388386095389
ACH-000840,0.09009848149373492
ACH-000841,-0.04674790316927888
ACH-000843,-0.11559078541353353
ACH-000846,-0.11925309526964115
ACH-000847,-0.06575206042255262
ACH-000848,-0.2530718603001239
ACH-000849,-0.0891005989540214
ACH-000851,-0.10745369468661638
ACH-000855,-0.17971356182635462
ACH-000856,-0.022561232795003303
ACH-000858,-0.15295883714355638
ACH-000859,-0.19840394651398066
ACH-000861,-0.08483282958301984
ACH-000862,-0.004131789366463248
ACH-000865,-0.12182438730286707
ACH-000866,-0.07720705936820585
ACH-000867,-0.09905436415993643
ACH-000869,-0.07335517608608434
ACH-000872,-0.11976771449298053
ACH-000873,-0.14908951070970758
ACH-000876,-0.09962058942171101
ACH-000878,-0.1485146388220432
ACH-000880,-0.012815049805606427
ACH-000881,-0.3142925288324963
ACH-000882,-0.11454154163672728
ACH-000884,-0.08037865158531111
ACH-000885,-0.19126220683408826
ACH-000887,-0.13306750870086298
ACH-000889,0.0004268041154159957
ACH-000896,-0.09390713770358963
ACH-000898,-0.13860273629626918
ACH-000900,-0.2150881659105556
ACH-000901,-0.20882347569750412
ACH-000905,-0.10095263604994488
ACH-000906,-0.07737690309296934
ACH-000907,-0.14176570454517487
ACH-000910,-0.30229916258421635
ACH-000911,-0.19816856812131792
ACH-000912,-0.11295890435846564
ACH-000913,-0.1821345624877488
ACH-000915,-0.21138050744097625
ACH-000916,-0.04862499098972181
ACH-000917,-0.17232668401721168
ACH-000920,-0.005830871287795965
ACH-000921,-0.15488753883995482
ACH-000924,-0.09143809417733474
ACH-000926,0.030107648298968268
ACH-000928,0.02613039318504368
ACH-000929,-0.07991858090783517
ACH-000932,-0.031020970333576963
ACH-000935,-0.14969291634152707
ACH-000936,-0.02355097907309536
ACH-000937,-0.10778768947283428
ACH-000938,-0.02761140335207508
ACH-000939,0.1804797661003764
ACH-000941,-0.015909953937839904
ACH-000943,0.04482234834230552
ACH-000946,-0.003580937685582674
ACH-000947,-0.013211751258408844
ACH-000948,-0.13491352573803908
ACH-000950,-0.0883507931333945
ACH-000953,-0.12723650534006856
ACH-000954,-0.4399399166207241
ACH-000957,-0.219469480199546
ACH-000958,-0.10343588600836548
ACH-000960,-0.15638925896113998
ACH-000963,-0.08998194538778982
ACH-000968,-0.101184867004917
ACH-000969,-0.0311108057643552
ACH-000972,-0.16556509581275855
ACH-000973,-0.014333918431577759
ACH-000974,-0.12067335739586328
ACH-000978,0.03543681509442437
ACH-000984,-0.1186178570004957
ACH-000986,-0.13945036081295284
ACH-000988,-0.17689529724991634
ACH-000993,-0.34714850270056435
ACH-000994,-0.2351429353024153
ACH-000996,-0.2424564176505985
ACH-001001,-0.2329980194187741
ACH-001020,-0.05597567700042557
ACH-001028,-0.11997794811977845
ACH-001031,-0.2045421258109624
ACH-001038,-0.12930336405316872
ACH-001048,-0.1462354388425516
ACH-001050,-0.3739972501315193
ACH-001053,-0.2235009454576046
ACH-001054,-0.11292943376282308
ACH-001061,-0.03924462352709242
ACH-001067,-0.1984235041181671
ACH-001075,-0.07819183195960425
ACH-001096,-0.1276659897674267
ACH-001111,-0.25776845949666266
ACH-001119,-0.04261752420706389
ACH-001128,0.5319408646821749
ACH-001134,-0.1793429831512994
ACH-001151,-0.15705099430641858
ACH-001163,-0.19804335994243988
ACH-001164,0.3583056698425872
ACH-001183,-0.11084839188733388
ACH-001192,-0.12006629569774095
ACH-001193,-0.05118710467743105
ACH-001196,-0.24536280481887
ACH-001197,0.16348908963060668
ACH-001205,-0.07705873295488923
ACH-001211,0.046154159144392116
ACH-001212,0.16010474702592548
ACH-001228,-0.2230279758833395
ACH-001232,-0.2021330267294572
ACH-001239,-0.2797242274328292
ACH-001270,-0.18018355497594574
ACH-001274,-0.15376039976573105
ACH-001275,0.0030239216034233184
ACH-001277,-0.15174592355365954
ACH-001278,-0.14866304683698026
ACH-001280,-0.2816777484208637
ACH-001283,-0.21329539990812846
ACH-001289,-0.13122342367172826
ACH-001300,-0.12694852749320307
ACH-001301,-0.4390842415019345
ACH-001302,-0.22943187457165096
ACH-001306,-0.03459262273697394
ACH-001318,-0.02411986853196588
ACH-001322,-0.3064215825508565
ACH-001328,-0.10051498260093902
ACH-001332,-0.06476868612850738
ACH-001336,-0.15689907470767364
ACH-001346,-0.05462953824315645
ACH-001353,-0.1771564596295524
ACH-001354,-0.2363333174407863
ACH-001367,-0.04932847539401996
ACH-001368,-0.09170748793705974
ACH-001374,-0.17423026507684455
ACH-001377,-0.21029793320292975
ACH-001380,-0.201972325932999
ACH-001391,-0.17749486469563353
ACH-001408,-0.06836109318288218
ACH-001430,-0.3001068172168512
ACH-001431,-0.14472503864624542
ACH-001450,-0.2369457458104256
ACH-001496,0.013624763759299528
ACH-001500,0.05392996097582554
ACH-001523,-0.339861369197193
ACH-001532,-0.11790507210993192
ACH-001550,0.14575006348887853
ACH-001552,-0.1572936607610976
ACH-001554,-0.12950629266090627
ACH-001654,-0.17935857286979207
ACH-001735,-0.05619005005365615
ACH-001736,-0.10084997946880543
ACH-001737,-0.5651054166802096
ACH-001740,-0.25038081399384404
ACH-001745,-0.09214402028840783
ACH-001765,-0.03509784493404961
