,ARID3B (10620)
ACH-000188,-0.10320198244415238
ACH-000189,-0.1808630990489712
ACH-000190,0.04888765495796946
ACH-000198,-0.2439353051939218
ACH-000203,0.0006737607766067125
ACH-000204,-0.2616554339395509
ACH-000206,-0.2668818751186074
ACH-000207,-0.07798376979471634
ACH-000208,-0.1117554969493554
ACH-000210,0.02643702653983527
ACH-000211,-0.1202906257703841
ACH-000215,-0.18793569683871764
ACH-000221,-0.1158801924815004
ACH-000222,-0.1324878931933187
ACH-000223,-0.3720909829650809
ACH-000226,-0.21025827404992636
ACH-000227,-0.19535172303213344
ACH-000228,-0.19577642043144494
ACH-000231,-0.12912803880422216
ACH-000232,-0.1474904405114568
ACH-000233,-0.009166536612355327
ACH-000234,-0.12100604181773288
ACH-000235,-0.2006289083339258
ACH-000237,-0.2485963495007056
ACH-000238,-0.388412362914888
ACH-000242,-0.20949469926215286
ACH-000243,-0.1946780472613752
ACH-000244,-0.233137492338483
ACH-000246,-0.24165549653969984
ACH-000248,-0.4184034192315173
ACH-000250,-0.2595920837916565
ACH-000251,-0.3375654822552354
ACH-000252,-0.09312726527948033
ACH-000253,-0.12831002905297606
ACH-000255,-0.29999238220455604
ACH-000256,-0.16334905113473455
ACH-000257,-0.5751549920329426
ACH-000258,0.08237573775949998
ACH-000259,-0.2415098527764171
ACH-000260,-0.3042034792740555
ACH-000261,-0.1568082026458994
ACH-000262,-0.18628668216009955
ACH-000263,-0.2673475320785345
ACH-000264,-0.15530541898707048
ACH-000265,-0.3030569011319278
ACH-000266,-0.3075414858325364
ACH-000272,-0.3205317833657191
ACH-000274,-0.30103083198940783
ACH-000277,-0.1610161663709501
ACH-000278,-0.3691292800334538
ACH-000279,-0.2499608445347115
ACH-000280,-0.215036864783841
ACH-000281,-0.2968829573442435
ACH-000288,-0.20004306275669406
ACH-000291,-0.2478809975027213
ACH-000293,-0.1954817602618552
ACH-000294,-0.17133119360426322
ACH-000295,-0.7422399306575199
ACH-000296,-0.11503283766562986
ACH-000302,-0.1800293109905254
ACH-000304,0.04416268687331451
ACH-000307,-0.3663654195209392
ACH-000308,-0.232607807799222
ACH-000310,-0.44202692363704144
ACH-000311,-0.3463864237621536
ACH-000312,-0.13898514998971082
ACH-000315,-0.5328031943111305
ACH-000316,-0.1568793735028251
ACH-000317,-0.07531815837951816
ACH-000318,-0.06834316900946802
ACH-000319,-0.2388122845481392
ACH-000320,-0.2822476619347289
ACH-000322,-0.024129050681115285
ACH-000323,-0.29868038223501125
ACH-000324,-0.2378258421775589
ACH-000329,-0.3533032057304645
ACH-000330,-0.2302519937115536
ACH-000331,-0.3396553920082828
ACH-000332,-0.2965355015365008
ACH-000334,-0.13262220600556338
ACH-000335,-0.4486805854474893
ACH-000336,-0.03063929761723055
ACH-000337,-0.3400945523135568
ACH-000338,-0.5705396275738966
ACH-000339,-0.1473338413698966
ACH-000341,-0.2878640303910183
ACH-000348,-0.11477525263160593
ACH-000350,-0.2422971285346016
ACH-000352,-0.1723683163330411
ACH-000356,-0.08189372157047067
ACH-000361,-0.17430546615011705
ACH-000362,-0.09107141803813117
ACH-000363,-0.11386201987965873
ACH-000364,0.0016399525114547484
ACH-000365,-0.2467791794065385
ACH-000366,-0.18127611645479771
ACH-000368,-0.14851221499541714
ACH-000374,-0.05021925550479498
ACH-000375,-0.04155931804608392
ACH-000376,-0.16894985812742044
ACH-000381,-0.16652474728551062
ACH-000383,-0.1412645610454783
ACH-000387,-0.109286472598544
ACH-000389,-0.2306431389575761
ACH-000390,-0.10519900578126563
ACH-000393,-0.15711284315498447
ACH-000395,-0.35875174280400784
ACH-000396,-0.4529804933507814
ACH-000397,-0.04144507045518557
ACH-000401,-0.12919540773240806
ACH-000402,0.07946979396137598
ACH-000403,-0.2526887481275658
ACH-000404,-0.19724317683294665
ACH-000406,-0.16475111242041435
ACH-000407,-0.11995651415457415
ACH-000408,-0.3249759050352601
ACH-000410,-0.20614038482050293
ACH-000411,-0.2521305045052086
ACH-000414,-0.11288278908813998
ACH-000415,-0.17958410813677603
ACH-000416,-0.1810741961499484
ACH-000420,-0.2867869573432399
ACH-000421,-0.11414731260756718
ACH-000424,-0.31048005559939845
ACH-000425,-0.2126942472261816
ACH-000426,-0.4108431771559145
ACH-000427,-0.07612811930168152
ACH-000433,-0.20309901813334014
ACH-000435,-0.5124771125039823
ACH-000436,-0.23074312228747515
ACH-000444,-0.15405251522904065
ACH-000445,-0.24900126216608556
ACH-000448,-0.30574156269596353
ACH-000450,-0.16333888696663726
ACH-000452,-0.0935940702788116
ACH-000454,-0.28245278785352096
ACH-000458,-0.19348987967629894
ACH-000459,-0.24091928635525206
ACH-000460,-0.22773804081520724
ACH-000461,-0.3515116246307938
ACH-000463,-0.3052973335395734
ACH-000464,-0.3511314820333969
ACH-000466,-0.07292945098129504
ACH-000467,-0.17367242101770772
ACH-000468,-0.24973889177460765
ACH-000469,-0.16802300123349026
ACH-000470,-0.0072682250851619935
ACH-000471,-0.2672872147194141
ACH-000472,-0.15295474131716255
ACH-000473,-0.19315948869931085
ACH-000475,-0.27953925077550285
ACH-000476,-0.24735167663656785
ACH-000477,-0.23699762273252384
ACH-000479,-0.12713814573873478
ACH-000480,-0.2770722558355921
ACH-000481,-0.2278630269346844
ACH-000483,-0.2803440898156052
ACH-000484,-0.15729610322526266
ACH-000485,-0.2689067403749961
ACH-000486,-0.3032965399004732
ACH-000487,-0.3116144237195706
ACH-000488,-0.1547806021880152
ACH-000490,-0.14035114056399606
ACH-000491,-0.19542519397341412
ACH-000495,-0.1383137866193484
ACH-000496,-0.25484698002342465
ACH-000499,-0.3076748167792497
ACH-000500,-0.6232850531196628
ACH-000502,-0.17231963591988989
ACH-000503,-0.006913201337523129
ACH-000505,-0.2239463390514176
ACH-000507,-0.1680562009282877
ACH-000510,-0.17957122783994556
ACH-000511,-0.08550745829514173
ACH-000512,-0.3750632580793515
ACH-000516,-0.2922225838350094
ACH-000517,-0.33093968456331824
ACH-000518,-0.1027897599064792
ACH-000520,-0.3487219186115827
ACH-000521,-0.21514713184391668
ACH-000522,-0.16884722335082314
ACH-000524,-0.21749969687238074
ACH-000527,-0.16978496331228987
ACH-000528,-0.1771330070316652
ACH-000537,-0.11065020133602883
ACH-000541,-0.6216720423389174
ACH-000542,-0.19659021617292152
ACH-000544,-0.2649860710853376
ACH-000545,-0.09990026845159128
ACH-000547,-0.19767750625024608
ACH-000548,-0.16603331113552353
ACH-000549,-0.1942601365498051
ACH-000550,-0.25500737494664794
ACH-000552,-0.30859138016335164
ACH-000556,-0.121563441957801
ACH-000557,-0.25079239631375194
ACH-000569,-0.23916783128304586
ACH-000570,-0.09262880310465764
ACH-000571,-0.15493079134851467
ACH-000573,-0.20750414153250366
ACH-000576,-0.5279282868646124
ACH-000579,-0.3088556273340886
ACH-000580,-0.2028344003372641
ACH-000584,-0.109669866892572
ACH-000585,-0.2200215002106686
ACH-000588,-0.5153509986381314
ACH-000589,-0.2076236231347625
ACH-000591,-0.18455387851981184
ACH-000593,-0.2764496849956817
ACH-000600,-0.054237096889040215
ACH-000601,-0.16804802982400766
ACH-000605,-0.3651999285279301
ACH-000606,-0.08540043998846479
ACH-000608,-0.09328491852797437
ACH-000614,-0.2348011825976128
ACH-000616,-0.30036942442405795
ACH-000618,-0.15606153637144182
ACH-000619,-0.03117680780095948
ACH-000620,-0.2628288529150512
ACH-000621,-0.23639917982606076
ACH-000622,-0.07821729950894096
ACH-000623,-0.2357830583486041
ACH-000624,-0.2151707351193821
ACH-000627,-0.21023850594478416
ACH-000630,-0.14784335031537912
ACH-000631,0.31771317455516296
ACH-000632,-0.2418745017221815
ACH-000633,-0.3050031918975264
ACH-000637,-0.1686325320982553
ACH-000638,-0.21732551050750468
ACH-000646,-0.11311057275575916
ACH-000647,-0.2561965883682917
ACH-000648,-0.2115606168298124
ACH-000649,-0.14596020179885616
ACH-000651,-0.3668093261100779
ACH-000652,-0.19762625833463104
ACH-000653,-0.3475594980125463
ACH-000657,-0.07695968113227403
ACH-000658,-0.3433395921532456
ACH-000661,-0.047618406079460066
ACH-000662,0.2102178344447185
ACH-000663,-0.025743546072133083
ACH-000665,-0.2103657931765511
ACH-000671,-0.5200751429875151
ACH-000672,-0.4513862755124502
ACH-000673,-0.14616235016342172
ACH-000676,-0.3367597098744087
ACH-000677,-0.1463877459640888
ACH-000681,-0.13594035234066512
ACH-000683,-0.20522956426285094
ACH-000684,-0.15271479733358792
ACH-000688,-0.2477608815207279
ACH-000693,-0.2235908936197841
ACH-000694,-0.2776613020750202
ACH-000695,-0.030111499791704063
ACH-000696,-0.18123667607985744
ACH-000697,-0.4601232455811726
ACH-000699,-0.20051711464660507
ACH-000701,-0.19394298642502628
ACH-000706,-0.3533970631776752
ACH-000711,-0.15678899937402746
ACH-000713,-0.1941064436824516
ACH-000714,-0.5777831609432912
ACH-000718,-0.1661754235329667
ACH-000720,-0.12359608350193575
ACH-000721,-0.27634527157074346
ACH-000724,-0.3129644424628418
ACH-000725,-0.25090342170319435
ACH-000732,0.0016757505892541155
ACH-000734,-0.18580572103041126
ACH-000735,-0.1037899391867304
ACH-000736,-0.24001017853347706
ACH-000738,-0.3270001076652921
ACH-000746,-0.3001339742230324
ACH-000747,-0.15612502628439154
ACH-000748,-0.2534244538987874
ACH-000753,-0.18184542443973567
ACH-000756,-0.0351625154383101
ACH-000757,-0.3203810440251506
ACH-000758,-0.32435784839329074
ACH-000760,-0.14189263574322564
ACH-000762,-0.1717344775429858
ACH-000763,-0.6847452710708167
ACH-000764,-0.18759641906158647
ACH-000765,-0.24109269455456986
ACH-000766,-0.17769183923111348
ACH-000767,-0.30963382206966106
ACH-000768,-0.15300616701825967
ACH-000769,-0.11164789660779896
ACH-000770,-0.26430655113454066
ACH-000771,-0.21760333495259915
ACH-000773,-0.2823396892758691
ACH-000776,-0.09514386681644324
ACH-000777,-0.3628008266371753
ACH-000778,-0.1614182494680643
ACH-000781,-0.11680078805493108
ACH-000782,-0.2610320031140123
ACH-000783,-0.13333160200637134
ACH-000784,-0.1680901742904138
ACH-000785,-0.2775344273912966
ACH-000787,-0.25960647588098656
ACH-000788,-0.17452376698225153
ACH-000791,-0.2307254795645057
ACH-000792,-0.1660805418067425
ACH-000794,-0.18079873575243186
ACH-000796,-0.1245267631808785
ACH-000798,-0.4011514700856798
ACH-000799,-0.3219283234111535
ACH-000800,-0.2570495226709522
ACH-000802,-0.19767298250245352
ACH-000804,-0.38782475292294705
ACH-000805,-0.1818913599231294
ACH-000809,-0.13372068644731092
ACH-000810,-0.3789378717010441
ACH-000811,-0.1822220003518764
ACH-000817,-0.4671953409779305
ACH-000819,-0.1643697775505976
ACH-000820,-0.2215524524333382
ACH-000821,-0.20188527802769804
ACH-000822,-0.2156376920477932
ACH-000823,-0.19850514951221332
ACH-000824,-0.24206525636433884
ACH-000827,-0.294181097035114
ACH-000829,-0.17000158727694575
ACH-000831,-0.3316447688756889
ACH-000832,-0.17112050725427075
ACH-000833,-0.41450974639103255
ACH-000834,-0.17851437549716076
ACH-000835,-0.2862578289097553
ACH-000836,0.2761578826813731
ACH-000837,-0.20086389089318504
ACH-000838,-0.4264431353167799
ACH-000839,-0.10322550481822923
ACH-000840,-0.2959779041725824
ACH-000841,-0.11740513289919915
ACH-000843,-0.04521399199244592
ACH-000846,-0.3773269456397417
ACH-000847,-0.2047407974187212
ACH-000848,-0.11399955784283793
ACH-000849,-0.1823519510380774
ACH-000851,-0.3132535184920746
ACH-000855,-0.5511469830106127
ACH-000856,-0.1422648306746405
ACH-000858,-0.11705204048093648
ACH-000859,-0.032868807387075066
ACH-000861,-0.21682697754640626
ACH-000862,-0.3919167676122463
ACH-000865,-0.3154659226451248
ACH-000866,-0.24239046697903194
ACH-000867,-0.2767994875448208
ACH-000869,-0.169088281125573
ACH-000872,-0.2842657512678484
ACH-000873,-0.3609655846091995
ACH-000876,-0.15535987301791784
ACH-000878,-0.1236238580946532
ACH-000880,-0.12307650926207807
ACH-000881,-0.0926829336328855
ACH-000882,-0.18147217864693008
ACH-000884,-0.12718038913275168
ACH-000885,-0.2460284196398466
ACH-000887,-0.2646651635951068
ACH-000889,-0.2246005976295979
ACH-000896,-0.23579013832658546
ACH-000898,-0.17944015729009255
ACH-000900,-0.3021781954858617
ACH-000901,-0.29614653787414424
ACH-000905,-0.1628406353109953
ACH-000906,-0.3275739563412486
ACH-000907,-0.3369808640408287
ACH-000910,-0.17234124114335903
ACH-000911,-0.1650298906821395
ACH-000912,-0.1821943557059736
ACH-000913,-0.05440648497774735
ACH-000915,-0.2860908890509441
ACH-000916,-0.4006294536740726
ACH-000917,-0.1986212162482875
ACH-000920,-0.2946012339719409
ACH-000921,-0.13111511602633266
ACH-000924,-0.12843371656946226
ACH-000926,-0.2699206766141002
ACH-000928,-0.2942980001102537
ACH-000929,-0.6246632576676252
ACH-000932,-0.2860412559939696
ACH-000935,-0.20939397624251144
ACH-000936,-0.2140288287440792
ACH-000937,-0.3020916192540138
ACH-000938,-0.1606781549873399
ACH-000939,0.21976516120932185
ACH-000941,-0.20644013333737124
ACH-000943,-0.06571592699718479
ACH-000946,-0.09991203914916348
ACH-000947,-0.14391212188132746
ACH-000948,-0.3050229652704394
ACH-000950,-0.2439121564111085
ACH-000953,-0.409604133072584
ACH-000954,0.01409225309828921
ACH-000957,-0.22242386536427547
ACH-000958,-0.4369122841509847
ACH-000960,-0.2977663057249644
ACH-000963,0.14094239815112536
ACH-000968,-0.3642854812051963
ACH-000969,-0.1761663797928288
ACH-000972,-0.5069366629243804
ACH-000973,-0.0868739461206249
ACH-000974,-0.3168482118240871
ACH-000978,-0.12870798558776314
ACH-000984,-0.4771255303672932
ACH-000986,-0.27310542987587344
ACH-000988,-0.335540052628099
ACH-000993,-0.04368448754425175
ACH-000994,-0.36695368640801984
ACH-000996,-0.2360133505289605
ACH-001001,-0.3478883717463644
ACH-001020,0.21912865833604886
ACH-001028,-0.2009581339563143
ACH-001031,-0.27826178412503944
ACH-001038,-0.18925418042352288
ACH-001048,-0.09390633106955347
ACH-001050,-0.2812714726378841
ACH-001053,-0.3717511562182558
ACH-001054,-0.2405445380481201
ACH-001061,-0.06785808382989135
ACH-001067,-0.18149912891935027
ACH-001075,-0.1892974198269404
ACH-001096,-0.20039506641428875
ACH-001111,-0.27424575760123626
ACH-001119,-0.037630714063371686
ACH-001128,0.8631973851655421
ACH-001134,-0.10403423718979724
ACH-001151,-0.34576772294173674
ACH-001163,-0.1640259889008227
ACH-001164,-0.5260544564374403
ACH-001183,-0.14197428505933654
ACH-001192,-0.1475144241893168
ACH-001193,0.07139278367141308
ACH-001196,-0.23660243675647186
ACH-001197,-0.2880446045046889
ACH-001205,-0.3207905860970727
ACH-001211,-0.03440083553308761
ACH-001212,-0.20436380948812166
ACH-001228,-0.13039193545123695
ACH-001232,-0.2021852291822169
ACH-001239,-0.24182537910968366
ACH-001270,-0.1836809574467328
ACH-001274,-0.22193937146940249
ACH-001275,-0.19725342599945545
ACH-001277,-0.3640655182962384
ACH-001278,-0.3574124989812995
ACH-001280,-0.2958675274524519
ACH-001283,-0.1417739773772614
ACH-001289,-0.3046734932527291
ACH-001300,-0.4197169681886056
ACH-001301,-0.2761940234766188
ACH-001302,0.020023817127470464
ACH-001306,-0.09533576478631044
ACH-001318,-0.21000142631619886
ACH-001322,-0.4779230398925149
ACH-001328,-0.2471463766010649
ACH-001332,-0.09369831130650784
ACH-001336,-0.1509281138176389
ACH-001346,-0.21783904006172414
ACH-001353,-0.44865964264997454
ACH-001354,-0.1623204922648299
ACH-001367,-0.08104608351010313
ACH-001368,-0.08844360881882699
ACH-001374,-0.3115496414402418
ACH-001377,-0.17305746080741322
ACH-001380,-0.24302805005926095
ACH-001391,-0.03304557828147276
ACH-001408,-0.17126155273956897
ACH-001430,-0.2695489047582191
ACH-001431,-0.21413999727189728
ACH-001450,-0.3865768240030196
ACH-001496,0.05401603433004493
ACH-001500,-0.040221964225174905
ACH-001523,-0.2397587723742027
ACH-001532,-0.21899010256872573
ACH-001550,0.08198484324561132
ACH-001552,-0.31281203521324946
ACH-001554,-0.18162562186686013
ACH-001654,-0.3097452679611546
ACH-001735,-0.2819552115386085
ACH-001736,-0.3289722623188477
ACH-001737,-0.4313368135298213
ACH-001740,-0.1936545403037831
ACH-001745,-0.2962206528895863
ACH-001765,-0.3728504049776105
