,EIF3B (8662)
ACH-001193,-0.6877860912002627
ACH-001196,-1.2597774386299967
ACH-001197,-0.9902061354468924
ACH-001205,-1.034748827181324
ACH-001211,-1.1327023299941257
ACH-001212,-0.7959329356729169
ACH-001228,-1.1751887198304154
ACH-001232,-1.0938979984404542
ACH-001239,-0.912729888367998
ACH-001270,-1.200531407167872
ACH-001274,-1.1467954621958845
ACH-001275,-0.9204643371873756
ACH-001277,-1.0871393195052124
ACH-001278,-1.0908057156690172
ACH-001280,-1.1659674890132798
ACH-001283,-0.8479204928267923
ACH-001289,-1.1516910691538935
ACH-001300,-0.945580467164679
ACH-001301,-1.0004135202727509
ACH-001302,-0.992669383005264
ACH-001306,-1.23640085006786
ACH-001318,-1.273669392716634
ACH-001322,-1.2217852732687478
ACH-001328,-1.0197010717717965
ACH-001332,-1.0801409612863615
ACH-001336,-1.0126166019310403
ACH-001346,-1.2894530326210834
ACH-001353,-0.9217833978674118
ACH-001354,-1.2754902207008147
ACH-001367,-1.137713599255555
ACH-001368,-0.9319848095106912
ACH-001374,-1.0741380164013512
ACH-001377,-1.0785082685083582
ACH-001380,-0.92007924988527
ACH-001391,-1.0844848591950065
ACH-001408,-1.1865814852737238
ACH-001430,-1.1264620991432823
ACH-001431,-0.6599248372065148
ACH-001450,-1.1629478210309905
ACH-001496,-1.0030708930365724
ACH-001500,-1.060236606415424
ACH-001523,-0.9520446281502132
ACH-001532,-1.0833295401776593
ACH-001550,-1.2551359786031129
ACH-001552,-1.0638863594210841
ACH-001554,-1.0684928513828218
ACH-001654,-1.3486154982423249
ACH-001735,-1.1094956372471605
ACH-001736,-1.0294750973090876
ACH-001737,-1.2125784524519363
ACH-001740,-1.394202480899291
ACH-001745,-1.2614212821560595
ACH-001765,-1.1122314140422374
