,STIL (6491)
ACH-000858,-0.6068274526133469
ACH-000859,-0.4976913512526033
ACH-000861,-0.5014911978944274
ACH-000862,-0.893060020344895
ACH-000865,-0.8275150546793328
ACH-000866,-0.5527560356635757
ACH-000867,-0.3626160657147965
ACH-000869,-0.9480784796832192
ACH-000872,-0.6626526242202103
ACH-000873,-0.2953039507896584
ACH-000876,-0.29722371851711826
ACH-000878,-0.6349127415657774
ACH-000880,-0.7278902711062714
ACH-000881,-0.8482435962903778
ACH-000882,-0.6988935486241752
ACH-000884,-0.483829750891345
ACH-000885,-0.5568774732770252
ACH-000887,-0.5397254824229035
ACH-000889,-0.671648324815011
ACH-000896,-0.7893192935308156
ACH-000898,-0.6514906454029907
ACH-000900,-0.5060369756160836
ACH-000901,-0.5376116915045684
ACH-000905,-0.6601967510700795
ACH-000906,-0.6240433844029281
ACH-000907,-0.8697827314236349
ACH-000910,-0.6399341218204214
ACH-000911,-0.4984172813397294
ACH-000912,-0.8792582739975148
ACH-000913,-0.39093170705177416
ACH-000915,-0.41039756024123497
ACH-000916,-0.19176912745799374
ACH-000917,-0.7822147413643055
ACH-000920,-0.4491851166859295
ACH-000921,-0.5263696610339189
ACH-000924,-0.7070022446515105
ACH-000926,-0.6009507631858065
ACH-000928,-0.4353418159426807
ACH-000929,-0.5604639249361134
ACH-000932,-0.7583135339808394
ACH-000935,-0.6182506061164204
ACH-000936,-0.5287653726729297
ACH-000937,-0.5348144807156741
ACH-000938,-0.5354492455184817
ACH-000939,-0.6269197952627862
ACH-000941,-0.6229794125987124
ACH-000943,-0.4829168957101034
ACH-000946,-0.6711378105940702
ACH-000947,-0.7871521001297854
ACH-000948,-0.7250741077529786
ACH-000950,-0.6841084239086451
ACH-000953,-0.3953152855683269
ACH-000954,-0.4529415213094523
ACH-000957,-0.724670364934632
ACH-000958,-0.7866461463412948
ACH-000960,-0.530935368904676
ACH-000963,-1.057406456603255
ACH-000968,-0.7761201997184174
ACH-000969,-0.4295642505833641
ACH-000972,-0.21520402463054086
ACH-000973,-0.6907417980356739
ACH-000974,-0.4579460411649346
ACH-000978,-0.8134907222001447
ACH-000984,-0.6967579512953445
ACH-000986,-0.6316102279930315
ACH-000988,-0.8361292310140253
ACH-000993,-0.8256329211785489
ACH-000994,-0.7300415421953879
ACH-000996,-0.3244044402227805
ACH-001001,-0.2776438297574825
ACH-001020,-0.5814338071859331
ACH-001028,-0.6620782797690881
ACH-001031,-0.8545143955656641
ACH-001038,-0.4972415567954003
ACH-001048,-0.7254495977090599
ACH-001050,-0.6991509833711519
ACH-001053,-0.5068691511629914
ACH-001054,-0.6100662438391307
ACH-001061,-0.5930810070109632
ACH-001067,-0.4306696739222297
ACH-001075,-0.7364381566258652
ACH-001096,-0.7365299350974721
ACH-001111,-0.3822717718189719
ACH-001119,-0.3999519441842335
ACH-001128,-0.5526670450280855
ACH-001134,-0.3026462656968211
ACH-001151,-0.7932074199538539
ACH-001163,-0.2869316150003458
ACH-001164,-0.5789069845491557
ACH-001183,-0.6905281601352334
ACH-001192,-0.4680536531062336
ACH-001193,-0.6529168747967428
ACH-001196,-0.7045333905425999
ACH-001197,-0.3687625803576266
ACH-001205,-0.4542311789367847
ACH-001211,-0.7563059457048685
ACH-001212,-0.2624458190299106
ACH-001228,-0.6134024506170359
ACH-001232,-0.1917099517862229
ACH-001239,-0.5784187494210501
ACH-001270,-0.575636272767179
ACH-001274,-0.5439426023299538
ACH-001275,-0.4183901631336751
ACH-001277,-0.3910911900602915
ACH-001278,-0.5326076579696415
ACH-001280,-0.8995556390131441
ACH-001283,-0.8359144534490855
ACH-001289,-0.7059094433649294
ACH-001300,-0.4138630549045959
ACH-001301,-0.6562242740705928
ACH-001302,-0.7344648807059414
ACH-001306,-0.5417239777097984
ACH-001318,-0.6542556442008228
ACH-001322,-0.42461341149201
ACH-001328,-0.5956099283204015
ACH-001332,-0.5689785696254176
ACH-001336,-0.672850365189143
ACH-001346,-0.8171656982613683
ACH-001353,-0.6469436302527312
ACH-001354,-0.43746178933602825
ACH-001367,-0.5066136108108539
ACH-001368,-0.7963820851532368
ACH-001374,-0.6819370802469176
ACH-001377,-0.8203643237013568
ACH-001380,-0.660613076017335
ACH-001391,-0.5031760044991092
ACH-001408,-0.7250992707419602
ACH-001430,-0.4509297616111208
ACH-001431,-0.5541005903985037
ACH-001450,-0.5592509842880343
ACH-001496,-0.6822777594838615
ACH-001500,-0.3952813415534577
ACH-001523,-0.6496568834313998
ACH-001532,-0.5165211477234277
ACH-001550,-0.9725825404554052
ACH-001552,-0.3791201438252762
ACH-001554,-0.7051702047132644
ACH-001654,-0.8228013467336118
ACH-001735,-0.8022012479500985
ACH-001736,-0.4536601161575993
ACH-001737,-0.3170867275157315
ACH-001740,-0.7704035415306041
ACH-001745,-0.7869321450798994
ACH-001765,-0.4832722472307338
