,SLC35E2 (9906)
ACH-000520,-0.34251437817450875
ACH-000521,-0.3508360098770797
ACH-000522,-0.2210315541840958
ACH-000524,-0.3047828286086175
ACH-000527,-0.3099393816198076
ACH-000528,-0.17127895786037206
ACH-000537,-0.3534459261207405
ACH-000541,-0.28846334971224163
ACH-000542,-0.2370757715012245
ACH-000544,-0.2409299234420719
ACH-000545,-0.28963486309243497
ACH-000547,-0.3379131898114393
ACH-000548,-0.2456145637336493
ACH-000549,-0.15412874617226502
ACH-000550,-0.4581781106408102
ACH-000552,-0.30520450432374896
ACH-000556,-0.27375324496610626
ACH-000557,-0.2972707448824046
ACH-000569,-0.0038019166242829775
ACH-000570,-0.3411729603953761
ACH-000571,-0.2846580849238292
ACH-000573,-0.29980074095457243
ACH-000576,-0.2645838252473021
ACH-000579,0.09135251411368707
ACH-000580,-0.10137069542475373
ACH-000584,-0.2246198021859078
ACH-000585,-0.3026820794378923
ACH-000588,-0.26888592455441546
ACH-000589,-0.3363600146584793
ACH-000591,-0.19943631881490625
ACH-000593,-0.1303414548391495
ACH-000600,-0.3484646824478508
ACH-000601,-0.21765864786762676
ACH-000605,-0.40668449761048653
ACH-000606,-0.3121918126781996
ACH-000608,-0.3447682148135095
ACH-000614,-0.3479664030177179
ACH-000616,-0.3368425649804521
ACH-000618,-0.287379107763646
ACH-000619,-0.31717632337327234
ACH-000620,-0.2821223782068755
ACH-000621,-0.3100094161624713
ACH-000622,-0.16474450358779208
ACH-000623,-0.3706389946168154
ACH-000624,-0.2199953140012568
ACH-000627,-0.2051497516720984
ACH-000630,-0.1721567752998121
ACH-000631,-0.5018869117667283
ACH-000632,-0.2520125854987189
ACH-000633,-0.2731932707976101
ACH-000637,-0.35059737550367603
ACH-000638,-0.4272825011134057
ACH-000646,-0.1837139079891214
ACH-000647,-0.19030485529195476
ACH-000648,-0.5058942292501029
ACH-000649,-0.2980107414404268
ACH-000651,-0.21325556972324364
ACH-000652,-0.4964958298189451
ACH-000653,-0.247322307520744
ACH-000657,-0.19275151195173512
ACH-000658,-0.1544430329458327
ACH-000661,-0.2638364321706509
ACH-000662,-0.15114021470544065
ACH-000663,-0.30774948953878023
ACH-000665,-0.2833330045543496
ACH-000671,-0.2765585703606093
ACH-000672,-0.15004155794349633
ACH-000673,-0.2201670420616677
ACH-000676,-0.18100297398316267
ACH-000677,-0.18012362440176388
ACH-000681,-0.3263062228324357
ACH-000683,-0.32922493082930826
ACH-000684,-0.4344664980889832
ACH-000688,-0.44006847547057065
ACH-000693,-0.27684474067903864
ACH-000694,-0.29310625709832283
ACH-000695,-0.15203629731724366
ACH-000696,-0.31794961314157344
ACH-000697,-0.07154899136751147
ACH-000699,-0.2951344743052391
ACH-000701,-0.3715437388036451
ACH-000706,-0.21417280059189003
ACH-000711,-0.2892452787350204
ACH-000713,-0.2315177186295006
ACH-000714,-0.2451872752813332
ACH-000718,-0.3939196492486619
ACH-000720,-0.2694999844478482
ACH-000721,-0.22530666109515385
ACH-000724,-0.2483231284836975
ACH-000725,-0.2036844412655551
ACH-000732,-0.0050473985882988045
ACH-000734,-0.4076457489698696
ACH-000735,-0.3888706911971332
ACH-000736,-0.30354285653590724
ACH-000738,-0.2200916103544241
ACH-000746,-0.4183212186147917
ACH-000747,-0.2543780543600865
ACH-000748,-0.18615625473641526
ACH-000753,-0.21528953278741814
ACH-000756,-0.2622582374183288
ACH-000757,-0.3501601598928115
ACH-000758,-0.23297735871930736
ACH-000760,-0.3245369577222969
ACH-000762,-0.3972164737895119
ACH-000763,-0.2846961225221466
ACH-000764,-0.31307275906021553
ACH-000765,-0.386214527903408
ACH-000766,-0.28266511667512306
ACH-000767,-0.11340506989243122
ACH-000768,-0.2626302692382342
ACH-000769,-0.13445001781938315
ACH-000770,-0.2360680662164709
ACH-000771,-0.2323904109061929
ACH-000773,-0.2514823305321188
ACH-000776,-0.24048156322976186
ACH-000777,-0.4280573907189684
ACH-000778,-0.17187550970247584
ACH-000781,-0.2975469797991363
ACH-000782,-0.2677741476671626
ACH-000783,-0.2423200161930598
ACH-000784,-0.3365401982374093
ACH-000785,-0.18902245025431894
ACH-000787,-0.2878167084396604
ACH-000788,-0.2773395655455765
ACH-000791,-0.2869602782826033
ACH-000792,-0.3267429594598121
ACH-000794,-0.28783337959737604
ACH-000796,-0.2775698514670414
ACH-000798,-0.6586585473959164
ACH-000799,-0.3210231174949659
ACH-000800,-0.016641507631474338
ACH-000802,-0.3067662595743356
ACH-000804,-0.35499874332877296
ACH-000805,-0.16137685596431378
ACH-000809,-0.2088753262350765
ACH-000810,-0.32957953941530826
ACH-000811,-0.3916379106520908
ACH-000817,-0.34000173869253564
ACH-000819,-0.2730896584462178
ACH-000820,-0.14156031263122024
ACH-000821,-0.2251498005715815
ACH-000822,-0.23174965874615056
ACH-000823,-0.21737369369743445
ACH-000824,-0.2608460834884361
ACH-000827,-0.20662361140494792
ACH-000829,-0.4164225804388669
ACH-000831,-0.3795624674592109
ACH-000832,-0.17864771203979682
ACH-000833,-0.3192395160474365
ACH-000834,-0.28643453995640605
ACH-000835,-0.34108151068583537
ACH-000836,-0.2768481345163423
ACH-000837,-0.254980529425712
ACH-000838,-0.2687240877531284
ACH-000839,-0.291406790126548
ACH-000840,-0.2785709856708158
ACH-000841,-0.37769535680370653
ACH-000843,-0.3522194445860049
ACH-000846,-0.3819884030921773
ACH-000847,-0.12474551397855728
ACH-000848,-0.3184125367411555
ACH-000849,-0.21677444804702325
ACH-000851,-0.28541534498524257
ACH-000855,-0.05972123448751239
ACH-000856,-0.2413445081752827
ACH-000858,-0.2690302325240717
ACH-000859,-0.18079278677492594
ACH-000861,-0.19683873646108133
ACH-000862,-0.2342501552560833
ACH-000865,-0.3545488715354624
ACH-000866,-0.09199221990890688
ACH-000867,-0.24801843841056026
ACH-000869,-0.1775662487663707
ACH-000872,-0.15970221910150828
ACH-000873,-0.5213861878680169
ACH-000876,-0.2386244511139719
ACH-000878,-0.3867917791528594
ACH-000880,-0.30382007799457394
ACH-000881,-0.31866068276218706
ACH-000882,-0.3855096119797804
ACH-000884,-0.4368722871898415
ACH-000885,-0.2422864437593969
ACH-000887,-0.2855586738049426
ACH-000889,-0.2806013625540178
ACH-000896,-0.2550651818531601
ACH-000898,-0.25665781312997604
ACH-000900,-0.2701260459958778
ACH-000901,-0.3187531403873439
ACH-000905,-0.24249346481689105
ACH-000906,-0.25393734794240536
ACH-000907,-0.224018716275604
ACH-000910,-0.3546414951470415
ACH-000911,-0.2716991506875455
ACH-000912,-0.2966174950728554
ACH-000913,-0.4203527154043659
ACH-000915,-0.4082174488163744
ACH-000916,-0.4744206638679063
ACH-000917,-0.3510624584538064
ACH-000920,-0.3997969579665873
ACH-000921,-0.3297947360281457
ACH-000924,-0.2965821014647449
ACH-000926,-0.16802538476330686
ACH-000928,-0.15669303795871214
ACH-000929,-0.23893120824911815
ACH-000932,-0.41338562347744784
ACH-000935,-0.31824343689982043
ACH-000936,-0.2420526007197047
ACH-000937,-0.1615507046706733
ACH-000938,-0.2673329018469339
ACH-000939,-0.2438597402885384
ACH-000941,-0.2405868601263038
ACH-000943,-0.12924326066949834
ACH-000946,-0.08218085243608697
ACH-000947,-0.2630769093703394
ACH-000948,-0.260800350198245
ACH-000950,-0.2400611116222316
ACH-000953,-0.22718364232537566
ACH-000954,-0.5841416132182115
ACH-000957,-0.19428030900254276
ACH-000958,-0.3774077358290989
ACH-000960,-0.2826094078712488
ACH-000963,-0.1963344504575728
ACH-000968,-0.3918746625727906
ACH-000969,-0.199071354290126
ACH-000972,-0.2754849314494061
ACH-000973,-0.3180481353989035
ACH-000974,-0.22932846756709274
ACH-000978,-0.1392508371472617
ACH-000984,-0.2517551476865902
ACH-000986,-0.19221775829935772
ACH-000988,-0.19244875203241815
ACH-000993,-0.3384146799396662
ACH-000994,-0.2565190919139441
ACH-000996,-0.2265255588983996
ACH-001001,-0.2250831810101423
ACH-001020,-0.360400725889258
ACH-001028,-0.2243059644616567
ACH-001031,-0.4037728809781237
ACH-001038,-0.13360825739220458
ACH-001048,-0.3413844716185447
ACH-001050,-0.3057177396142596
ACH-001053,-0.4217982640234727
ACH-001054,-0.2983625946824683
ACH-001061,-0.29914577510677715
ACH-001067,-0.5446178432778257
ACH-001075,0.06178924579785342
ACH-001096,-0.3218865434449453
ACH-001111,-0.21174359685606506
ACH-001119,-0.5314227793346603
ACH-001128,-0.44405239496734333
ACH-001134,-0.3724199007543133
ACH-001151,-0.3545907206070396
ACH-001163,-0.2940220253771193
ACH-001164,-0.28863630167140136
ACH-001183,-0.2235734560382764
ACH-001192,-0.3726624524826866
ACH-001193,-0.34156031899900363
ACH-001196,-0.5056975823591071
ACH-001197,-0.4813995949983623
ACH-001205,-0.41085329671959575
ACH-001211,-0.2308724408387373
ACH-001212,-0.5135586893062479
ACH-001228,-0.3088485810160148
ACH-001232,-0.21868492307420126
ACH-001239,-0.2437274156172301
ACH-001270,-0.5828914819130904
ACH-001274,-0.2769424815790678
ACH-001275,-0.42057103643773336
ACH-001277,-0.0838088133992115
ACH-001278,-0.4001472582399799
ACH-001280,-0.4460511921250994
ACH-001283,-0.2833634815948631
ACH-001289,-0.2673225118876458
ACH-001300,-0.3272215365943314
ACH-001301,-0.12915695429747395
ACH-001302,-0.3499907606331905
ACH-001306,-0.4434576944682406
ACH-001318,-0.17791306388646844
ACH-001322,-0.3817813203187093
ACH-001328,-0.282100552660021
ACH-001332,-0.10586431703351852
ACH-001336,-0.17969830431146014
ACH-001346,-0.19494954677808865
ACH-001353,-0.265349921378186
ACH-001354,-0.3273296284477495
ACH-001367,-0.19945208832197034
ACH-001368,-0.23932217683837834
ACH-001374,-0.07216527499690661
ACH-001377,-0.2109939235372177
ACH-001380,-0.3197983084616751
ACH-001391,-0.16057889700047456
ACH-001408,-0.4392457731406969
ACH-001430,-0.19269616966995384
ACH-001431,-0.365198419465029
ACH-001450,-0.3142190690461105
ACH-001496,-0.2992577549784836
ACH-001500,-0.2937417803112177
ACH-001523,-0.2569918250029805
ACH-001532,-0.2542751431563698
ACH-001550,-0.2516898284157297
ACH-001552,-0.2328537102740013
ACH-001554,-0.251562228398119
ACH-001654,-0.2600576544505587
ACH-001735,-0.12874714827357608
ACH-001736,-0.13537856408203874
ACH-001737,-0.13800281954489713
ACH-001740,-0.2756609145065805
ACH-001745,-0.4291208564647367
ACH-001765,-0.181275777471592
