,RFC2 (5982)
ACH-000260,-1.165946103395982
ACH-000261,-1.2639367854427055
ACH-000262,-1.1010443404417016
ACH-000263,-1.3790205232589725
ACH-000264,-1.3645926673733622
ACH-000265,-1.1806937982821728
ACH-000266,-1.1204450876018301
ACH-000272,-1.1635910914138958
ACH-000274,-1.07997672845109
ACH-000277,-1.105109563189446
ACH-000278,-1.3080102765879642
ACH-000279,-1.4137177446558569
ACH-000280,-1.3640041919218395
ACH-000281,-1.3295359313839454
ACH-000288,-1.3414066842121473
ACH-000291,-1.3991623710138783
ACH-000293,-1.0892118379527067
ACH-000294,-1.487416745543776
ACH-000295,-1.5667562471318708
ACH-000296,-1.1569154699323296
ACH-000302,-1.4779087519327108
ACH-000304,-0.888418279913184
ACH-000307,-1.3047809144009634
ACH-000308,-1.52684809290115
ACH-000310,-1.1427146215989523
ACH-000311,-0.8902108908001991
ACH-000312,-1.2147676095255957
ACH-000315,-1.5605841589343323
ACH-000316,-1.1820502150322472
ACH-000317,-1.3565953514639286
ACH-000318,-1.431408332019634
ACH-000319,-1.4772120873371393
ACH-000320,-1.2970154702390395
ACH-000322,-1.1833536378705116
ACH-000323,-1.4636000628348371
ACH-000324,-1.2700293705120602
ACH-000329,-0.9578484154204258
ACH-000330,-1.4400520373031491
ACH-000331,-1.1106066058928992
ACH-000332,-1.1159051758346856
ACH-000334,-1.2382880501103977
ACH-000335,-1.1920067337868183
ACH-000336,-1.1888333611991464
ACH-000337,-1.4706597756960769
ACH-000338,-1.223199742082327
ACH-000339,-1.2490601790725224
ACH-000341,-1.269970259206027
ACH-000348,-1.2432011819755813
ACH-000350,-1.0417045948408912
ACH-000352,-1.3902726788620274
ACH-000356,-1.3665220928797652
ACH-000361,-1.4233929984514844
ACH-000362,-1.3486791194154537
ACH-000363,-1.0416591270071365
ACH-000364,-1.4281257512495968
ACH-000365,-1.2276697826700722
ACH-000366,-1.2650888411580026
ACH-000368,-1.2332170144779204
ACH-000374,-1.5163666818887356
ACH-000375,-1.0160279333667128
ACH-000376,-1.2501654186655584
ACH-000381,-1.4490816424207713
ACH-000383,-1.2500990133041054
ACH-000387,-1.4679951186973348
ACH-000389,-1.2753175347920966
ACH-000390,-1.3088491293110405
ACH-000393,-1.2669959834337212
ACH-000395,-1.4399619617097192
ACH-000396,-1.4458496605491649
ACH-000397,-1.281455846423565
ACH-000401,-1.44607075149028
ACH-000402,-1.1120809201538255
ACH-000403,-1.1982410179380332
ACH-000404,-1.036357361160808
ACH-000406,-1.3765383643132998
ACH-000407,-1.2464346350342892
ACH-000408,-1.615533401023364
ACH-000410,-1.303986066455464
ACH-000411,-1.079072715814373
ACH-000414,-1.279034789064022
ACH-000415,-1.4835972281523662
ACH-000416,-1.4311998821909793
ACH-000420,-1.0421433240010085
ACH-000421,-1.3085899057893733
ACH-000424,-1.2201678079872242
ACH-000425,-0.9437474922221774
ACH-000426,-0.9123982059638056
ACH-000427,-0.8634627902791763
ACH-000433,-1.121471831762265
ACH-000435,-1.2528235720086984
ACH-000436,-0.98898833906066
ACH-000444,-1.2894761504836851
ACH-000445,-1.233598481599515
ACH-000448,-1.311914579914459
ACH-000450,-0.9966005462082106
ACH-000452,-1.4231757649981205
ACH-000454,-1.455607890072816
ACH-000458,-1.2168428948884578
ACH-000459,-0.787654384678578
ACH-000460,-1.1090417667001753
ACH-000461,-1.1902299727519574
ACH-000463,-1.1979286542400838
ACH-000464,-1.1812503699240355
ACH-000466,-1.3701851111836667
ACH-000467,-1.1160053146877214
ACH-000468,-1.0641033799776085
ACH-000469,-1.3525206246889845
ACH-000470,-1.3270737382333118
ACH-000471,-1.24579548641883
ACH-000472,-1.2025075608087512
ACH-000473,-1.342944130659778
ACH-000475,-1.2720247015489556
ACH-000476,-1.1208915842484903
ACH-000477,-0.7198982617550538
ACH-000479,-1.2030180971092266
ACH-000480,-1.2376292319206883
ACH-000481,-1.3711021183528997
ACH-000483,-1.4497876372068863
ACH-000484,-0.8817651154840971
ACH-000485,-1.1071493859877717
ACH-000486,-1.1354667171519852
ACH-000487,-1.1172740783859298
ACH-000488,-1.2043382991727491
ACH-000490,-1.2021004258102737
ACH-000491,-1.0818450478696866
ACH-000495,-1.083244597331227
ACH-000496,-1.15421000409035
ACH-000499,-1.3335912659903773
ACH-000500,-1.5612383143352704
ACH-000502,-1.277343611980676
ACH-000503,-1.3773235938596062
ACH-000505,-1.2411463367948217
ACH-000507,-1.1177908211118237
ACH-000510,-1.247554522033522
ACH-000511,-1.2038739942326775
ACH-000512,-1.271268777094896
ACH-000516,-1.3288167148311154
ACH-000517,-1.2172943784985248
ACH-000518,-1.2892589619528445
ACH-000520,-1.4128303921288496
ACH-000521,-1.4232345301446188
ACH-000522,-1.329809351975498
ACH-000524,-1.1931145505187126
ACH-000527,-1.2319010372897212
ACH-000528,-1.3208025593914317
ACH-000537,-1.5358274613841447
ACH-000541,-1.4738827314375136
ACH-000542,-1.4150464036744812
ACH-000544,-1.220138934612958
ACH-000545,-1.2028067599280032
ACH-000547,-0.9586440481691472
ACH-000548,-1.3058443576901608
ACH-000549,-1.471353625755427
ACH-000550,-1.2011628351624195
ACH-000552,-1.3233053890387922
ACH-000556,-1.3772812094541642
ACH-000557,-1.209073712789521
ACH-000569,-1.0932102362562923
ACH-000570,-1.137879783813598
ACH-000571,-0.9908771919275732
ACH-000573,-1.3643844519304928
ACH-000576,-1.2519462716933354
ACH-000579,-1.0342863575663055
ACH-000580,-1.3997988060460045
ACH-000584,-1.4222594714630965
ACH-000585,-1.2663825549500058
ACH-000588,-1.0662234494660898
ACH-000589,-1.0762640339805118
ACH-000591,-1.2048174435477017
ACH-000593,-1.3167573627985436
ACH-000600,-1.1417292115622342
ACH-000601,-1.1793602235120424
ACH-000605,-1.3894234914883654
ACH-000606,-1.161836263199491
ACH-000608,-0.8912520768847021
ACH-000614,-1.5067706722114018
ACH-000616,-1.2611282695208632
ACH-000618,-1.3468134591586114
ACH-000619,-1.2466032030121053
ACH-000620,-1.1442716144562946
ACH-000621,-1.2507945461237484
ACH-000622,-1.1461718560147351
ACH-000623,-1.2492892411385044
ACH-000624,-1.2579114051321307
ACH-000627,-1.2211459710024588
ACH-000630,-1.143832562777619
ACH-000631,-1.3057906814384357
ACH-000632,-1.2245059398667073
ACH-000633,-0.9596634579293152
ACH-000637,-1.503871237584691
ACH-000638,-1.284119756603047
ACH-000646,-0.7602355242473536
ACH-000647,-1.2269998601627854
ACH-000648,-1.2067508102225857
ACH-000649,-1.1939280537255363
ACH-000651,-1.395990383389529
ACH-000652,-1.3858840374749601
ACH-000653,-1.1361076987107106
ACH-000657,-1.2691828314318079
ACH-000658,-1.3981546948146666
ACH-000661,-1.0694419085174258
ACH-000662,-1.243259670715794
ACH-000663,-1.2465222367513935
ACH-000665,-1.197458890170905
ACH-000671,-1.2631448424431708
ACH-000672,-1.2682881189138755
ACH-000673,-1.2878790279583172
ACH-000676,-1.3183900069313583
ACH-000677,-0.7538259752579478
ACH-000681,-1.2759635558077
ACH-000683,-1.365703810202726
ACH-000684,-1.3070206953268368
ACH-000688,-1.1375865452545144
ACH-000693,-1.2325039147536283
ACH-000694,-1.4172993013595132
ACH-000695,-1.306115951254302
ACH-000696,-1.2296174768359331
ACH-000697,-1.3182392917865422
ACH-000699,-1.4823474939735457
ACH-000701,-1.4769938736992771
ACH-000706,-1.188904861862431
ACH-000711,-1.2282538049439735
ACH-000713,-1.3150668026670886
ACH-000714,-1.159972213724601
ACH-000718,-1.0509250900026277
ACH-000720,-1.322626292894447
ACH-000721,-1.321936691430708
ACH-000724,-1.0796492551106256
ACH-000725,-1.0600946552251376
ACH-000732,-1.1890237630347642
ACH-000734,-1.3292485338052398
ACH-000735,-1.2128740620848284
ACH-000736,-1.1828113914106833
ACH-000738,-1.3039795991658536
ACH-000746,-1.3509213025694355
ACH-000747,-1.2741568462872834
ACH-000748,-1.2574168265291847
ACH-000753,-1.4080671802252247
ACH-000756,-1.298201445582273
ACH-000757,-1.2302594554633466
ACH-000758,-1.3266616974306922
ACH-000760,-1.1746930615956723
ACH-000762,-1.3364011464335586
ACH-000763,-1.0623829420861108
ACH-000764,-1.2283390953322773
ACH-000765,-1.338706195980748
ACH-000766,-1.3052738811623985
ACH-000767,-1.2247084901007252
ACH-000768,-1.2213626540936755
ACH-000769,-1.365126960809973
ACH-000770,-1.1694317826162897
ACH-000771,-1.1596871238934128
ACH-000773,-1.1220467477774054
ACH-000776,-1.161379365924836
ACH-000777,-1.3093850478846143
ACH-000778,-1.4731790689046562
ACH-000781,-1.232688126880207
ACH-000782,-1.388919167470224
ACH-000783,-1.3763241527600059
ACH-000784,-1.3388228584748598
ACH-000785,-1.5114509753540981
ACH-000787,-1.282181953949285
ACH-000788,-1.2119918875108704
ACH-000791,-1.2494231021912297
ACH-000792,-1.5021149381226488
ACH-000794,-1.2052053247560968
ACH-000796,-1.0617930232944237
ACH-000798,-1.4439424022716083
ACH-000799,-0.9409182919821076
ACH-000800,-1.407619965247784
ACH-000802,-1.2430377665393455
ACH-000804,-1.3333989018738617
ACH-000805,-1.1778204339585912
ACH-000809,-1.2319589622784752
ACH-000810,-1.0526614366326348
ACH-000811,-1.3545105418757544
ACH-000817,-1.0523455119797838
ACH-000819,-1.1712005685936573
ACH-000820,-1.484895247202367
ACH-000821,-1.5513209830766204
ACH-000822,-1.0257917672653734
ACH-000823,-1.3436972080693677
ACH-000824,-1.3623747510339523
ACH-000827,-1.2698596510888462
ACH-000829,-1.1404687184204032
ACH-000831,-1.2970631561316173
ACH-000832,-1.1722730419513747
ACH-000833,-1.3466312177613249
ACH-000834,-1.1629937350175514
ACH-000835,-1.4141728302878644
ACH-000836,-1.2237176871073705
ACH-000837,-1.5715994495485783
ACH-000838,-1.0558772271580694
ACH-000839,-1.0848117097422745
ACH-000840,-1.2865816068087204
ACH-000841,-1.105321107460288
ACH-000843,-1.2768923366041685
ACH-000846,-1.192771210154676
ACH-000847,-1.3302084831712562
ACH-000848,-1.1442290374710542
ACH-000849,-1.177128525211964
ACH-000851,-1.3516883027870203
ACH-000855,-1.2645572523034327
ACH-000856,-1.215001389896033
ACH-000858,-1.0318500481764936
ACH-000859,-1.1484467099409683
ACH-000861,-1.188199796492826
ACH-000862,-1.2829112955335948
ACH-000865,-1.3592197370859882
ACH-000866,-1.1498638805319092
ACH-000867,-1.1288022273425506
ACH-000869,-1.1634837650126175
ACH-000872,-1.3139495809945516
ACH-000873,-1.2670425263445106
ACH-000876,-1.079281904534387
ACH-000878,-1.4642129408957132
ACH-000880,-0.9459503854140554
ACH-000881,-1.3200728734256921
ACH-000882,-0.9880250384823672
ACH-000884,-1.31082769765813
ACH-000885,-1.201746319932085
ACH-000887,-1.1489780733126551
ACH-000889,-1.20119550472253
ACH-000896,-1.2623864739621198
ACH-000898,-1.1583620588491679
ACH-000900,-1.1113953228548954
ACH-000901,-1.4357156395659565
ACH-000905,-1.3764673163901937
ACH-000906,-1.3464608452443714
ACH-000907,-1.2502642735340947
ACH-000910,-1.3226488877648297
ACH-000911,-1.2761947421659994
ACH-000912,-1.2599698306504894
ACH-000913,-1.4017736775979095
ACH-000915,-1.0941314072995387
ACH-000916,-1.2478975393853904
ACH-000917,-1.374696865174004
ACH-000920,-1.157460818495536
ACH-000921,-1.375580147472511
ACH-000924,-1.2698865171875915
ACH-000926,-1.4833549401968054
ACH-000928,-1.0958531607817972
ACH-000929,-1.1543559718256566
ACH-000932,-1.293310659023823
ACH-000935,-1.258045025298956
ACH-000936,-1.128893549401906
ACH-000937,-1.0701157339059215
ACH-000938,-1.4141021176707296
ACH-000939,-1.4999189440430662
ACH-000941,-1.4596235957297858
ACH-000943,-1.1017287726680265
ACH-000946,-1.2867367942835817
ACH-000947,-1.2927439887998504
ACH-000948,-1.0644766698350592
ACH-000950,-1.2698170600725558
ACH-000953,-1.1966826590778463
ACH-000954,-1.3522615357241314
ACH-000957,-1.1879889107189008
ACH-000958,-1.1704963390561915
ACH-000960,-1.3386158946742104
ACH-000963,-1.1086808676082505
ACH-000968,-1.1460761025296495
ACH-000969,-1.2656136018790327
ACH-000972,-1.0487834669319624
ACH-000973,-1.3250723473958923
ACH-000974,-1.2379858655756621
ACH-000978,-1.8620969817337705
ACH-000984,-1.3386281100009525
ACH-000986,-1.2752045027869798
ACH-000988,-1.3412391252376863
ACH-000993,-1.1887325132818258
ACH-000994,-1.2934822010720368
ACH-000996,-0.9639054492423516
ACH-001001,-1.3679750306323857
ACH-001020,-1.0446451697658548
ACH-001028,-1.3530903442090394
ACH-001031,-1.3146487518661698
ACH-001038,-1.3040418015315531
ACH-001048,-1.3122322774174784
ACH-001050,-1.1143717173927803
ACH-001053,-1.2469253887156673
ACH-001054,-1.160233719285966
ACH-001061,-1.215576233061492
ACH-001067,-1.2513360631943642
ACH-001075,-1.243900090454875
ACH-001096,-1.3266928457998133
ACH-001111,-1.1074890530939132
ACH-001119,-1.1429574120910562
ACH-001128,-1.4383316324527655
ACH-001134,-1.0424753806287077
ACH-001151,-1.2218614547943836
ACH-001163,-1.243490328976961
ACH-001164,-1.068095891103348
ACH-001183,-1.1349428293781565
ACH-001192,-1.3642632646313344
ACH-001193,-1.387267120488258
ACH-001196,-1.1432436525122986
ACH-001197,-1.1196849807877376
ACH-001205,-1.2954915001865923
ACH-001211,-1.4060904176981404
ACH-001212,-1.1123671499784902
ACH-001228,-1.1263896846353272
ACH-001232,-1.287240449815803
ACH-001239,-1.11892467554898
ACH-001270,-1.1231560432968808
ACH-001274,-1.116211980926478
ACH-001275,-1.0200979107079235
ACH-001277,-1.4286980690212914
ACH-001278,-1.5207431910810558
ACH-001280,-1.223137108944648
ACH-001283,-1.0861207560738444
ACH-001289,-1.1830091673577885
ACH-001300,-1.1490359989516468
ACH-001301,-1.173470026116243
ACH-001302,-1.4283584207558233
ACH-001306,-1.4568934563678881
ACH-001318,-1.1430950970633371
ACH-001322,-0.9335338107542072
ACH-001328,-1.229571543158262
ACH-001332,-1.1510378131674153
ACH-001336,-1.4169388479388263
ACH-001346,-1.5947628907114686
ACH-001353,-1.3149248619212115
ACH-001354,-1.1412587102909275
ACH-001367,-1.3224121920304603
ACH-001368,-1.3272536214574042
ACH-001374,-1.6937921649177328
ACH-001377,-1.0684805926015892
ACH-001380,-1.291855750386633
ACH-001391,-1.0140804176390694
ACH-001408,-1.3054423382940616
ACH-001430,-1.1467537145583089
ACH-001431,-1.1805643445107497
ACH-001450,-1.3610218105213951
ACH-001496,-1.340077083027138
ACH-001500,-1.1750237224733546
ACH-001523,-1.3006859139573679
ACH-001532,-1.0053188269143336
ACH-001550,-1.6782750823374588
ACH-001552,-1.0730870305095692
ACH-001554,-1.0227036885602638
ACH-001654,-1.246062993728975
ACH-001735,-1.3463435762473541
ACH-001736,-1.4386159598831365
ACH-001737,-0.9366215364227081
ACH-001740,-1.481387228759444
ACH-001745,-1.36552871201996
ACH-001765,-1.2221260954678113
