,USF2 (7392)
ACH-000362,-0.16899458368890602
ACH-000363,-0.4495913088147903
ACH-000364,-0.506582518706877
ACH-000365,-0.3550096162841416
ACH-000366,-0.5079182984272633
ACH-000368,-0.3325584801111631
ACH-000374,-0.3321194643080022
ACH-000375,-0.7703523025816804
ACH-000376,-0.3369377367335461
ACH-000381,-0.4411823359288403
ACH-000383,-0.3423999814388082
ACH-000387,-0.7524074357549331
ACH-000389,-0.2294065212574869
ACH-000390,-0.4521211356789689
ACH-000393,-0.3384051707179094
ACH-000395,-0.31475908442768474
ACH-000396,-0.6813526189901887
ACH-000397,-0.4672515504490163
ACH-000401,-0.123172466977309
ACH-000402,-0.3621305687150884
ACH-000403,-0.4962946994248555
ACH-000404,-0.42562978307230503
ACH-000406,-0.17584404602314244
ACH-000407,-0.5450867930714578
ACH-000408,-0.36662500064947545
ACH-000410,-0.4598047102583505
ACH-000411,-0.34132567374390205
ACH-000414,-0.5117445637205892
ACH-000415,-0.2867746748675034
ACH-000416,-0.4175843700233183
ACH-000420,-0.4762491336029281
ACH-000421,-0.3321911895572364
ACH-000424,-0.5910163171968195
ACH-000425,-0.2336013245352528
ACH-000426,-0.6105851332460213
ACH-000427,-0.4763267848153786
ACH-000433,-0.26252568483025923
ACH-000435,-0.5382160719320151
ACH-000436,-0.5164083539373545
ACH-000444,-0.3233220209080241
ACH-000445,-0.4567416240529501
ACH-000448,-0.5446457918149801
ACH-000450,-0.7129353652197327
ACH-000452,-0.2548736963874943
ACH-000454,-0.502574432357968
ACH-000458,-0.7165557155550502
ACH-000459,-0.43856432609037704
ACH-000460,-0.504967751509969
ACH-000461,-0.22634651946236145
ACH-000463,-0.3541900604134933
ACH-000464,-0.29387439888972083
ACH-000466,-0.5278246421820533
ACH-000467,-0.6190222104825689
ACH-000468,-0.28911942407019964
ACH-000469,-0.3654558912244011
ACH-000470,-0.6667754960617418
ACH-000471,-0.5344804177318189
ACH-000472,-0.4972028384926217
ACH-000473,-0.48680877717449894
ACH-000475,-0.4371494963377691
ACH-000476,-0.18830477330587306
ACH-000477,-0.5822084899583926
ACH-000479,-0.4932775369797628
ACH-000480,-0.41891074395984224
ACH-000481,-0.5025224466086785
ACH-000483,-0.6209772214845035
ACH-000484,-0.4951391558978121
ACH-000485,-0.53293335232464
ACH-000486,-0.5577915088700578
ACH-000487,-0.19335806363417607
ACH-000488,-0.4842130293312914
ACH-000490,-0.4548467336900623
ACH-000491,-0.3253738072086017
ACH-000495,-0.4800460151077456
ACH-000496,-0.7533594563577449
ACH-000499,-0.4684688005736041
ACH-000500,-0.5049437169917612
ACH-000502,-0.462901941907698
ACH-000503,-0.42415963799142464
ACH-000505,-0.3863660672145042
ACH-000507,-0.5267648291285433
ACH-000510,-0.6198197815221289
ACH-000511,-0.38220748567266705
ACH-000512,-0.3239997622351796
ACH-000516,-0.4556066554805156
ACH-000517,-0.43702093915885776
ACH-000518,-0.2582468088501448
ACH-000520,-0.4745999867219519
ACH-000521,-0.5327567187426363
ACH-000522,-0.26298866544478183
ACH-000524,-0.5428195076492803
ACH-000527,-0.463387740061323
ACH-000528,-0.4139730241372972
ACH-000537,-0.36877177747743856
ACH-000541,-0.2544538683086762
ACH-000542,-0.4871399126293806
ACH-000544,-0.3405694553344835
ACH-000545,-0.07914055056411097
ACH-000547,-0.5572056818493273
ACH-000548,-0.28048270708933554
ACH-000549,-0.5531212926571573
ACH-000550,-0.28824798254846457
ACH-000552,-0.4121163483629125
ACH-000556,-0.548716392817609
ACH-000557,-0.23842191749141026
ACH-000569,-0.6816790397511927
ACH-000570,-0.2269439033386332
ACH-000571,-0.5175490933380623
ACH-000573,-0.33137457816585186
ACH-000576,-0.6399107268934521
ACH-000579,-0.22063024484531027
ACH-000580,-0.2824674583528782
ACH-000584,-0.31753320069463514
ACH-000585,-0.5686119172187233
ACH-000588,-0.7887990987315877
ACH-000589,-0.6572722902363024
ACH-000591,-0.1922095874139012
ACH-000593,-0.26551309454311145
ACH-000600,-0.2874439136772112
ACH-000601,-0.4720076545627406
ACH-000605,-0.6055787594534959
ACH-000606,-0.3474555082316004
ACH-000608,-0.5294122229339121
ACH-000614,-0.2820772526007232
ACH-000616,-0.5331280726583989
ACH-000618,-0.4132188636300987
ACH-000619,-0.16796366557717665
ACH-000620,-0.41674206336034975
ACH-000621,-0.4514090217962302
ACH-000622,-0.25590954416356265
ACH-000623,-0.4151502266207694
ACH-000624,-0.5622507074764745
ACH-000627,-0.5612742940785957
ACH-000630,-0.4039689321077134
ACH-000631,-0.5756173074983718
ACH-000632,-0.4199266367031352
ACH-000633,-0.3454303052178809
ACH-000637,-0.6086561931702481
ACH-000638,-0.557651228770223
ACH-000646,-0.447002588095695
ACH-000647,-0.3031161926661539
ACH-000648,-0.3571077780560438
ACH-000649,-0.4331799200120897
ACH-000651,-0.377645147262005
ACH-000652,-0.19445668905833705
ACH-000653,-0.4902437875867223
ACH-000657,-0.4634404166601014
ACH-000658,-0.25424373290199304
ACH-000661,-0.6319332856705892
ACH-000662,-0.5470512573645369
ACH-000663,-0.2733765123391088
ACH-000665,-0.17872270896233652
ACH-000671,-0.2923380135531514
ACH-000672,-0.4943576385666187
ACH-000673,-0.4948004468170178
ACH-000676,-0.374135631152209
ACH-000677,-0.34130246132587616
ACH-000681,-0.4687827019701145
ACH-000683,-0.37392409276869615
ACH-000684,-0.26764401859890125
ACH-000688,-0.4690406202578658
ACH-000693,-0.34130647444891343
ACH-000694,-0.4878424361400838
ACH-000695,-0.15213664707026958
ACH-000696,-0.6311468537573802
ACH-000697,-0.5364580609897601
ACH-000699,-0.5464769104612683
ACH-000701,-0.6323410568560309
ACH-000706,-0.5287377970029445
ACH-000711,-0.42273142446643003
ACH-000713,-0.5214067194403227
ACH-000714,-0.3641352182205758
ACH-000718,-0.5344877006854408
ACH-000720,-0.4162862945406156
ACH-000721,-0.3799037034518804
ACH-000724,-0.6245125483943775
ACH-000725,-0.4706100731448826
ACH-000732,-0.5578634321029396
ACH-000734,-0.4884661302046831
ACH-000735,-0.4974506809541434
ACH-000736,-0.693783020144337
ACH-000738,-0.37334078037466056
ACH-000746,-0.3068474304489086
ACH-000747,-0.3018957701557453
ACH-000748,-0.4471157402081404
ACH-000753,-0.19192828318415533
ACH-000756,-0.5694266407885165
ACH-000757,-0.4706180992182627
ACH-000758,-0.6009081547562549
ACH-000760,-0.4205201875368541
ACH-000762,-0.6155578330527282
ACH-000763,-0.4531332564969782
ACH-000764,-0.6378516482970613
ACH-000765,-0.5293967167248202
ACH-000766,-0.5102768794372127
ACH-000767,-0.3828660521656517
ACH-000768,-0.5198237242967358
ACH-000769,-0.4466239759239853
ACH-000770,-0.37224126118168094
ACH-000771,-0.4380305780170533
ACH-000773,-0.5730907105014822
ACH-000776,-0.3795030403977644
ACH-000777,-0.4430955484809971
ACH-000778,-0.3224805375332674
ACH-000781,-0.35929528895283963
ACH-000782,-0.2500591538156194
ACH-000783,-0.5844880214521968
ACH-000784,-0.3886176470642441
ACH-000785,-0.4177926096121952
ACH-000787,-0.4289025237054364
ACH-000788,-0.3758356119308383
ACH-000791,-0.3075436441760881
ACH-000792,-0.4567217929053822
ACH-000794,-0.4013648049852259
ACH-000796,-0.5732818578358752
ACH-000798,-0.4510553719378325
ACH-000799,-0.4111219850580188
ACH-000800,-0.46890063770134904
ACH-000802,-0.5794128606417561
ACH-000804,-0.3058972434950272
ACH-000805,-0.26347153634737
ACH-000809,-0.449615847048029
ACH-000810,-0.5830237438575899
ACH-000811,-0.42134342507132894
ACH-000817,-0.6737781668438475
ACH-000819,-0.6198372725110066
ACH-000820,-0.3059945373279585
ACH-000821,-0.3987643869849489
ACH-000822,-0.4152326375184788
ACH-000823,-0.2435748758528482
ACH-000824,-0.7514316463404214
ACH-000827,-0.5151501442664564
ACH-000829,-0.3835268176029872
ACH-000831,-0.4532083847943906
ACH-000832,-0.5007772771502201
ACH-000833,-0.4084236614344031
ACH-000834,-0.470197093671997
ACH-000835,-0.5563131977127739
ACH-000836,-0.7307231675077097
ACH-000837,-0.43214592337818986
ACH-000838,-0.3747707250262327
ACH-000839,-0.23804779789880595
ACH-000840,-0.3658257717178902
ACH-000841,-0.24324506844644855
ACH-000843,-0.11631277559025685
ACH-000846,-0.4392241721334755
ACH-000847,-0.30313711976883423
ACH-000848,-0.18290349634697312
ACH-000849,-0.43632157417145295
ACH-000851,-0.6135142179009765
ACH-000855,-0.4017567221806538
ACH-000856,-0.2118424456089515
ACH-000858,-0.426007732923441
ACH-000859,-0.2989910178383575
ACH-000861,-0.6275615619744568
ACH-000862,-0.5123327677691569
ACH-000865,-0.27146164958789265
ACH-000866,-0.4770575626239204
ACH-000867,-0.5312501815430998
ACH-000869,-0.362850617552964
ACH-000872,-0.4609597403490671
ACH-000873,-0.5980432466935308
ACH-000876,-0.7129816642528015
ACH-000878,-0.3859752043021619
ACH-000880,-0.5054258719673843
ACH-000881,-0.5114888199738884
ACH-000882,-0.4504649937502771
ACH-000884,-0.441294644506064
ACH-000885,-0.4307204326098213
ACH-000887,-0.3906969284737309
ACH-000889,-0.3666635264712076
ACH-000896,-0.1818382869332079
ACH-000898,-0.4247159775218988
ACH-000900,-0.6822654151734997
ACH-000901,-0.4243315242724517
ACH-000905,-0.3172797756007237
ACH-000906,-0.4062156416193873
ACH-000907,-0.516831455376634
ACH-000910,-0.3453571291566692
ACH-000911,-0.2407498253139379
ACH-000912,-0.5472462379577474
ACH-000913,-0.09394384924678813
ACH-000915,-0.6302714380588279
ACH-000916,-0.7288637642689004
ACH-000917,-0.5810451855658787
ACH-000920,-0.3020050806700789
ACH-000921,-0.4475067150067007
ACH-000924,-0.4800085844104686
ACH-000926,-0.33509479305723744
ACH-000928,-0.558648015922996
ACH-000929,-0.2533937698065337
ACH-000932,-0.33121501221503663
ACH-000935,-0.4385747521714852
ACH-000936,-0.6034040862632373
ACH-000937,-0.3649146515273378
ACH-000938,-0.1865008483783396
ACH-000939,-0.5374923876382584
ACH-000941,-0.4382913590810117
ACH-000943,-0.26776985052211644
ACH-000946,-0.4334893306962905
ACH-000947,-0.20375358618299133
ACH-000948,-0.4344708965586018
ACH-000950,-0.5673270566793482
ACH-000953,-0.3797391165019325
ACH-000954,-0.1957794734048237
ACH-000957,-0.5215858507802016
ACH-000958,-0.6061158903669113
ACH-000960,-0.327656409620727
ACH-000963,-0.11819182200063348
ACH-000968,-0.6487416908452543
ACH-000969,-0.4912805012989052
ACH-000972,-0.655038225567868
ACH-000973,-0.3662837771591126
ACH-000974,-0.2766541326756488
ACH-000978,-0.46517774516402505
ACH-000984,-0.4488546868649942
ACH-000986,-0.5791188156563115
ACH-000988,-0.5233736225580417
ACH-000993,-0.4659925273560237
ACH-000994,-0.4344437794656639
ACH-000996,-0.5002391743497413
ACH-001001,-0.39020796839692906
ACH-001020,-0.5968840077655179
ACH-001028,-0.2856992854530356
ACH-001031,-0.300073833649142
ACH-001038,-0.4916339354440739
ACH-001048,-0.5137040329456833
ACH-001050,-0.3766351186305293
ACH-001053,-0.3205417698475411
ACH-001054,-0.3094403327589206
ACH-001061,-0.5304443323972622
ACH-001067,-0.6783153494879309
ACH-001075,-0.29296429029004023
ACH-001096,-0.28754783067770684
ACH-001111,-0.5785042810438046
ACH-001119,-0.5289232228846713
ACH-001128,-0.4675949841220153
ACH-001134,-0.6038444353929511
ACH-001151,-0.4700856483964302
ACH-001163,-0.28973262040173003
ACH-001164,-0.5853078324855188
ACH-001183,-0.4041219193133991
ACH-001192,-0.2407940035464173
ACH-001193,-0.2819699870769687
ACH-001196,-0.3089153072133403
ACH-001197,-0.3963519117416733
ACH-001205,-0.2568311100213971
ACH-001211,-0.5695301247068508
ACH-001212,-0.5582246253043649
ACH-001228,-0.4518466095592426
ACH-001232,-0.3459106130680357
ACH-001239,-0.3938068758696026
ACH-001270,-0.15932825733917738
ACH-001274,-0.354552559860423
ACH-001275,-0.3947136276646479
ACH-001277,-0.02858338447062086
ACH-001278,-0.5289228767584696
ACH-001280,-0.565761923970027
ACH-001283,-0.4999818815175402
ACH-001289,-0.4227135044152612
ACH-001300,-0.3351055190660893
ACH-001301,-0.4486376653621511
ACH-001302,-0.5436056076406766
ACH-001306,-0.398071087129896
ACH-001318,-0.09233411335972408
ACH-001322,-0.2774896861921752
ACH-001328,-0.4358706709682031
ACH-001332,-0.5749936190733269
ACH-001336,-0.3853101207203735
ACH-001346,-0.4772642911166147
ACH-001353,-0.3616424396864327
ACH-001354,-0.5091839018575404
ACH-001367,-0.7530743998952479
ACH-001368,-0.3551184848445373
ACH-001374,-0.4727576259952896
ACH-001377,-0.2598033014117367
ACH-001380,-0.4044438797729021
ACH-001391,-0.4552186665410493
ACH-001408,-0.6596878604045084
ACH-001430,-0.005931965043636404
ACH-001431,-0.19924126295555306
ACH-001450,-0.43639910530028003
ACH-001496,-0.6430623698250482
ACH-001500,-0.5212505211251284
ACH-001523,-0.5329672076503315
ACH-001532,-0.5331572285584311
ACH-001550,-0.5201779666583355
ACH-001552,-0.4821670378108842
ACH-001554,-0.4634390245349199
ACH-001654,-0.2876190151932123
ACH-001735,-0.3323071906756421
ACH-001736,-0.2898450591518724
ACH-001737,-0.4087081278215856
ACH-001740,-0.42492852338411696
ACH-001745,-0.2880539303063813
ACH-001765,-0.486363358890624
