,UFSP1 (402682)
ACH-001270,-0.21134416420270266
ACH-001274,-0.1330881931703011
ACH-001275,-0.1431783391089219
ACH-001277,0.09657684419654672
ACH-001278,-0.3129358765073237
ACH-001280,-0.1373928782608728
ACH-001283,-0.06971568780565908
ACH-001289,-0.026692298639251585
ACH-001300,-0.04885487663113666
ACH-001301,-0.034897659136455365
ACH-001302,-0.23209963999749006
ACH-001306,-0.09403080012047456
ACH-001318,0.043486182432417086
ACH-001322,-0.2754143101399533
ACH-001328,-0.16388863774043055
ACH-001332,-0.31988200115657944
ACH-001336,-0.08364616400137675
ACH-001346,0.033674469513694884
ACH-001353,-0.0552073003041724
ACH-001354,0.036528784036580615
ACH-001367,0.054219438616068684
ACH-001368,-0.16090323187229522
ACH-001374,-0.27470148322371674
ACH-001377,-0.2336884992195217
ACH-001380,-0.03174371728951387
ACH-001391,0.03186354424937784
ACH-001408,-0.029405625942206786
ACH-001430,-0.423247318660604
ACH-001431,-0.21771184547913547
ACH-001450,0.08569377840760177
ACH-001496,-0.023161210156544692
ACH-001500,0.023332848941373663
ACH-001523,-0.25723152595308024
ACH-001532,-0.10262231680346197
ACH-001550,-0.16162596343439314
ACH-001552,-0.4457736635397549
ACH-001554,-0.10828072232192336
ACH-001654,0.06201920750758851
ACH-001735,-0.16013894993024952
ACH-001736,-0.07122867007566559
ACH-001737,-0.4084056038937521
ACH-001740,-0.08506795183958184
ACH-001745,-0.05807204461961491
ACH-001765,-0.05213194217272637
