,HCRTR1 (3061)
ACH-000389,-0.6274796700010619
ACH-000390,-0.3886870827594971
ACH-000393,-0.4458435669877695
ACH-000395,-0.040253132524745376
ACH-000396,-0.5169383705196741
ACH-000397,-0.2886742409295279
ACH-000401,-0.06635949845590793
ACH-000402,-0.35748599288991484
ACH-000403,-0.3289054975578093
ACH-000404,-0.2734722328046558
ACH-000406,-0.3052863327856986
ACH-000407,-0.3962594577166004
ACH-000408,-0.4799630733071112
ACH-000410,-0.3692659274242209
ACH-000411,-0.5047127773416283
ACH-000414,-0.35142618664650915
ACH-000415,-0.3487908706026853
ACH-000416,-0.3830382651231716
ACH-000420,-0.2868271893978548
ACH-000421,-0.4737244413424485
ACH-000424,-0.3810446338495772
ACH-000425,-0.3393861808054818
ACH-000426,-0.4189873006867053
ACH-000427,-0.4326744954507121
ACH-000433,-0.4909188514268244
ACH-000435,-0.08688082644934772
ACH-000436,-0.5642434182714732
ACH-000444,-0.1988290686816902
ACH-000445,-0.4059884946864893
ACH-000448,-0.3218035300215996
ACH-000450,-0.1798175112788873
ACH-000452,-0.27464208399899115
ACH-000454,-0.4969085229046418
ACH-000458,-0.2218431043054399
ACH-000459,-0.285317912193605
ACH-000460,-0.3630255585493187
ACH-000461,-0.24628274579245185
ACH-000463,-0.5042063655987638
ACH-000464,-0.41202171192509
ACH-000466,-0.3688530196692918
ACH-000467,-0.2109538253581733
ACH-000468,-0.4006537392215919
ACH-000469,-0.4687334845522149
ACH-000470,-0.2782571077612539
ACH-000471,-0.30832123584689136
ACH-000472,-0.3098740278125977
ACH-000473,-0.341865364880804
ACH-000475,-0.4441253531212872
ACH-000476,-0.3076915834092128
ACH-000477,-0.2438042895197247
ACH-000479,-0.4281686851560547
ACH-000480,-0.21137315091790407
ACH-000481,-0.2941750903407153
ACH-000483,-0.3968279847162313
ACH-000484,-0.3301460499411833
ACH-000485,-0.15038667377673054
ACH-000486,-0.3964574507862471
ACH-000487,-0.34440089011094954
ACH-000488,-0.4789157047881797
ACH-000490,-0.21587071696574744
ACH-000491,-0.405735527663624
ACH-000495,-0.2709760942406982
ACH-000496,-0.4920723276384592
ACH-000499,-0.3414937337796342
ACH-000500,-0.4369589618405769
ACH-000502,-0.3597362497981805
ACH-000503,-0.4280205713376572
ACH-000505,-0.2939146139849404
ACH-000507,-0.457755102007185
ACH-000510,-0.31778109306695024
ACH-000511,-0.4430343891317969
ACH-000512,-0.6111622114284524
ACH-000516,-0.4160986778103225
ACH-000517,-0.4122926272091572
ACH-000518,-0.24306468220395736
ACH-000520,-0.4633539714737054
ACH-000521,-0.4202815356216241
ACH-000522,-0.4486413210686145
ACH-000524,-0.3541618604984918
ACH-000527,-0.2502911639150295
ACH-000528,-0.24119319233507275
ACH-000537,-0.3450284641812437
ACH-000541,-0.20969877183987987
ACH-000542,-0.2418982523522327
ACH-000544,-0.4108914805375449
ACH-000545,-0.42365409209830895
ACH-000547,-0.22986570708013576
ACH-000548,-0.3288256869124649
ACH-000549,-0.33157431531332904
ACH-000550,-0.5736292475676706
ACH-000552,-0.2895556444363612
ACH-000556,-0.3164281018501244
ACH-000557,-0.4391767853934698
ACH-000569,-0.5501992208394318
ACH-000570,-0.4085840999731168
ACH-000571,-0.2986450186950518
ACH-000573,-0.2737778662841822
ACH-000576,-0.3928041740027335
ACH-000579,-0.6066106850803671
ACH-000580,-0.4569412686291112
ACH-000584,-0.40033958439679496
ACH-000585,-0.3141614205722651
ACH-000588,-0.4253882420441079
ACH-000589,-0.3595638541684019
ACH-000591,-0.5188365490501273
ACH-000593,-0.4776732745696902
ACH-000600,-0.4137715208555853
ACH-000601,-0.4469349848904492
ACH-000605,-0.2319722063181344
ACH-000606,-0.3257032444046851
ACH-000608,-0.42344817775750415
ACH-000614,-0.2914223589306264
ACH-000616,-0.4362595770959836
ACH-000618,-0.1750061335169872
ACH-000619,-0.4572354797714333
ACH-000620,-0.35854939449618506
ACH-000621,-0.4240459191049522
ACH-000622,-0.4708778252683008
ACH-000623,-0.4270641327410207
ACH-000624,-0.43746715850453344
ACH-000627,-0.5075263735413017
ACH-000630,-0.41610820994805997
ACH-000631,-0.15954230930682278
ACH-000632,-0.4033487779253049
ACH-000633,-0.5129063526601108
ACH-000637,-0.3711767506026533
ACH-000638,-0.4851832026287462
ACH-000646,-0.4389873744892795
ACH-000647,-0.3219349464746084
ACH-000648,-0.4089793300908984
ACH-000649,-0.3638673896435871
ACH-000651,-0.4648039118800119
ACH-000652,-0.4636237036100256
ACH-000653,-0.40808782425422013
ACH-000657,-0.3394080658816192
ACH-000658,-0.2918059154410878
ACH-000661,-0.25904242623022217
ACH-000662,-0.6054917059483476
ACH-000663,-0.1806819314740761
ACH-000665,-0.4800184861448218
ACH-000671,-0.3828521859774288
ACH-000672,-0.12674432779454226
ACH-000673,-0.4035460938790623
ACH-000676,-0.4720652501544206
ACH-000677,-0.5620163728044174
ACH-000681,-0.17013522840257872
ACH-000683,-0.3833547356361791
ACH-000684,-0.4280592280652707
ACH-000688,-0.6244763986817099
ACH-000693,-0.37790859085552253
ACH-000694,-0.3459305091779522
ACH-000695,-0.6153031950174408
ACH-000696,-0.4201974173704617
ACH-000697,-0.3999018364555397
ACH-000699,-0.38600553730363424
ACH-000701,-0.3368289005790823
ACH-000706,-0.2653757761721996
ACH-000711,-0.4571268730280256
ACH-000713,-0.2103996369796832
ACH-000714,-0.4281968427630785
ACH-000718,-0.4589325910779674
ACH-000720,-0.4794029854937082
ACH-000721,-0.2835449049356857
ACH-000724,-0.3280861340551305
ACH-000725,-0.18855258756853951
ACH-000732,-0.07584056336725407
ACH-000734,-0.3146896218108603
ACH-000735,-0.4943641097012244
ACH-000736,-0.4390575920475274
ACH-000738,-0.4423437344974424
ACH-000746,-0.2068910869958036
ACH-000747,-0.3486693649837951
ACH-000748,-0.3746821906812699
ACH-000753,-0.3358443350165633
ACH-000756,-0.3393491499370809
ACH-000757,-0.3662400946185183
ACH-000758,-0.3935781537924585
ACH-000760,-0.25877231900650155
ACH-000762,-0.2582289576702129
ACH-000763,-0.4179324128902884
ACH-000764,-0.3721309205357097
ACH-000765,-0.3779302941660866
ACH-000766,-0.3707741189112551
ACH-000767,-0.4637565091422727
ACH-000768,-0.4899532568747906
ACH-000769,-0.3328591404288119
ACH-000770,-0.5177558368077528
ACH-000771,-0.40719540145625216
ACH-000773,-0.39852753854105705
ACH-000776,-0.4200714742502937
ACH-000777,-0.5590708015638897
ACH-000778,-0.22713810414818825
ACH-000781,-0.3495313897507936
ACH-000782,-0.3314941879889857
ACH-000783,-0.4616543950534139
ACH-000784,-0.2828287462823008
ACH-000785,-0.42560184733957307
ACH-000787,-0.4428565273519288
ACH-000788,-0.26498493371767545
ACH-000791,-0.4643072477811553
ACH-000792,-0.4035528463952027
ACH-000794,-0.3791839234856472
ACH-000796,-0.326302202939636
ACH-000798,-0.4648637634373531
ACH-000799,-0.5042215027886574
ACH-000800,-0.4443315251734311
ACH-000802,-0.4948241135942447
ACH-000804,-0.09235945935472263
ACH-000805,-0.5021433837539673
ACH-000809,-0.3537307194783396
ACH-000810,-0.3641384067761312
ACH-000811,-0.397640124395995
ACH-000817,-0.4221545901262272
ACH-000819,-0.432762632993598
ACH-000820,-0.3439128142466975
ACH-000821,-0.26628977715547325
ACH-000822,-0.3956697826103781
ACH-000823,-0.4356132619344633
ACH-000824,-0.4108356504814589
ACH-000827,-0.3452063235616624
ACH-000829,-0.6353563513688983
ACH-000831,-0.3669231881918067
ACH-000832,-0.4006746863389687
ACH-000833,-0.5039532151921794
ACH-000834,-0.20496372638110325
ACH-000835,-0.3545623396335584
ACH-000836,-0.30528867188113645
ACH-000837,-0.2603511509029125
ACH-000838,-0.4561274424529622
ACH-000839,-0.3294461306202914
ACH-000840,-0.3264883543161808
ACH-000841,-0.4284107889499561
ACH-000843,-0.3544224580136265
ACH-000846,-0.418376300807372
ACH-000847,-0.20892361472851212
ACH-000848,-0.3721526394392784
ACH-000849,-0.4017639873633879
ACH-000851,-0.4197412634403363
ACH-000855,-0.4025703612705328
ACH-000856,-0.3431654581576465
ACH-000858,-0.2400735013949533
ACH-000859,-0.29834737055088284
ACH-000861,-0.2757454328086981
ACH-000862,-0.3396704216241742
ACH-000865,-0.3693648919244168
ACH-000866,-0.3662787594331641
ACH-000867,-0.2849117632146063
ACH-000869,-0.3608408352685237
ACH-000872,-0.4906745333671157
ACH-000873,-0.4361575941791679
ACH-000876,-0.4013006133742454
ACH-000878,-0.16290257735231756
ACH-000880,-0.4305531915136159
ACH-000881,-0.27257846797903384
ACH-000882,-0.3319511056409587
ACH-000884,-0.32697542115088296
ACH-000885,-0.4857034822874191
ACH-000887,-0.3339425911364183
ACH-000889,-0.40523301332527656
ACH-000896,-0.3435904505664905
ACH-000898,-0.4095255616652353
ACH-000900,-0.30778579807680306
ACH-000901,-0.5312356490208198
ACH-000905,-0.2649709161399623
ACH-000906,-0.2363871275565899
ACH-000907,-0.5542646372740935
ACH-000910,-0.3451340531956489
ACH-000911,-0.3665064284686742
ACH-000912,-0.4188714405160652
ACH-000913,-0.2970760021675644
ACH-000915,-0.4612305518142523
ACH-000916,-0.3949591318328053
ACH-000917,-0.33017381337843604
ACH-000920,-0.3734718517373945
ACH-000921,-0.3165506039237212
ACH-000924,-0.4257746933619746
ACH-000926,-0.32093770609723643
ACH-000928,-0.6408744204997244
ACH-000929,-0.3785020644837028
ACH-000932,-0.37269544339252497
ACH-000935,-0.3542692843951611
ACH-000936,-0.35447426985631164
ACH-000937,-0.4007323035721909
ACH-000938,-0.2504544003882434
ACH-000939,-0.3823821511864817
ACH-000941,-0.2183438053173718
ACH-000943,-0.3286730943039022
ACH-000946,-0.4280716174657725
ACH-000947,-0.2580899398094361
ACH-000948,-0.25450845892518764
ACH-000950,-0.4146901030439514
ACH-000953,-0.39638544305557794
ACH-000954,-0.26261863287276405
ACH-000957,-0.196602359974358
ACH-000958,-0.3919472860604681
ACH-000960,-0.4380528231943353
ACH-000963,-0.2256987474453779
ACH-000968,-0.3851798655863359
ACH-000969,-0.4033556565854165
ACH-000972,-0.5361731332003332
ACH-000973,-0.4150556178854869
ACH-000974,-0.4030810481473386
ACH-000978,-0.4543588571944178
ACH-000984,-0.4920182852061004
ACH-000986,-0.4721038564343549
ACH-000988,-0.2600973632987674
ACH-000993,-0.5845883161260728
ACH-000994,-0.4410018290182371
ACH-000996,-0.5174334072704447
ACH-001001,-0.33411975875414585
ACH-001020,-0.5025141329899315
ACH-001028,-0.39659526190264266
ACH-001031,-0.4707125487955968
ACH-001038,-0.2665708104650672
ACH-001048,-0.3216104121042709
ACH-001050,-0.4553922484252836
ACH-001053,-0.4312875041050295
ACH-001054,-0.4096803093573645
ACH-001061,-0.29368491900491217
ACH-001067,-0.3999851351410523
ACH-001075,-0.3139466730924717
ACH-001096,-0.3887297983967812
ACH-001111,-0.443327954435791
ACH-001119,-0.6711184711683014
ACH-001128,-0.3009762415215402
ACH-001134,-0.4869953890297901
ACH-001151,-0.2832603921360772
ACH-001163,-0.3545552979123227
ACH-001164,-0.5784197065230614
ACH-001183,-0.4794196274205537
ACH-001192,-0.3217429991073345
ACH-001193,-0.3719473160676766
ACH-001196,-0.27227820544511244
ACH-001197,-0.26247883813545103
ACH-001205,-0.5251074261347445
ACH-001211,-0.6070634280393251
ACH-001212,-0.6340635121088785
ACH-001228,-0.4608320022427023
ACH-001232,-0.3383790558836019
ACH-001239,-0.3989374456981521
ACH-001270,-0.25185505769616384
ACH-001274,-0.24885066793902125
ACH-001275,-0.5253859781664274
ACH-001277,-0.4945372710737988
ACH-001278,-0.2875562872839041
ACH-001280,-0.3784932011964168
ACH-001283,-0.3138121886770052
ACH-001289,-0.3778727784430484
ACH-001300,-0.5055793522343216
ACH-001301,-0.4030429630316499
ACH-001302,-0.15267999736528734
ACH-001306,-0.3067575932846653
ACH-001318,-0.3437534118003846
ACH-001322,-0.4976963024927544
ACH-001328,-0.5040581805702767
ACH-001332,-0.4721154470343474
ACH-001336,-0.29655783952893755
ACH-001346,-0.3612823925962773
ACH-001353,-0.4011203612636532
ACH-001354,-0.16549418309098612
ACH-001367,-0.628420669817288
ACH-001368,-0.44229489524814203
ACH-001374,-0.6996159948537073
ACH-001377,-0.3912656563445608
ACH-001380,-0.32180741277305897
ACH-001391,-0.2708322982783641
ACH-001408,-0.3491343962376285
ACH-001430,-0.642480083874718
ACH-001431,-0.43035677259975136
ACH-001450,-0.5491597168183031
ACH-001496,-0.3050007415634374
ACH-001500,-0.497441362264301
ACH-001523,-0.2494937429598649
ACH-001532,-0.34930794766276624
ACH-001550,-0.29090366983980465
ACH-001552,-0.53442023612801
ACH-001554,-0.4069559804181362
ACH-001654,-0.3636142485636755
ACH-001735,-0.40440331809943103
ACH-001736,-0.3736880050551483
ACH-001737,-0.17368098022758688
ACH-001740,-0.42596688899988494
ACH-001745,-0.4519787278681413
ACH-001765,-0.423529305621065
