,N4BP3 (23138)
ACH-000491,0.16146006205961505
ACH-000495,0.28488205683383483
ACH-000496,0.19374890984098966
ACH-000499,0.3689855052665265
ACH-000500,0.12939907523735522
ACH-000502,0.21361702753565584
ACH-000503,0.31645028568205824
ACH-000505,0.16466872751297765
ACH-000507,0.1369051858859133
ACH-000510,0.21160282737301028
ACH-000511,0.19987232281784734
ACH-000512,0.2887284149719757
ACH-000516,0.17011141678328676
ACH-000517,0.13482824400413546
ACH-000518,0.0509867412873444
ACH-000520,0.195350397537352
ACH-000521,0.09093278593459472
ACH-000522,0.1455056157615879
ACH-000524,0.16555366603031024
ACH-000527,0.19417806177793526
ACH-000528,0.14711443759546586
ACH-000537,-0.0244507407279182
ACH-000541,0.3070406803734003
ACH-000542,0.107280550334784
ACH-000544,0.15329794968916866
ACH-000545,0.028573200429951345
ACH-000547,0.4951267826936495
ACH-000548,0.16890981537616567
ACH-000549,0.09181285251151763
ACH-000550,0.045550879689343605
ACH-000552,0.2039447966543322
ACH-000556,0.13879212196341673
ACH-000557,0.1109245721107672
ACH-000569,0.18475487728424125
ACH-000570,0.10868437350907598
ACH-000571,0.13231168373102434
ACH-000573,0.17463757837727745
ACH-000576,0.233444889692734
ACH-000579,0.05932498991732065
ACH-000580,0.292266191253153
ACH-000584,0.19645648125822107
ACH-000585,0.1836348611317309
ACH-000588,0.131081888281363
ACH-000589,0.1915120327480816
ACH-000591,0.13208002571193167
ACH-000593,0.2439213397015812
ACH-000600,0.1827148158268131
ACH-000601,0.17988317320019176
ACH-000605,0.13350108871281968
ACH-000606,0.21756180056575586
ACH-000608,0.1636650975935383
ACH-000614,0.1807796537702408
ACH-000616,0.0867151516988694
ACH-000618,0.07304350060230645
ACH-000619,0.1629236451302946
ACH-000620,0.16193909595674594
ACH-000621,0.1449789657695595
ACH-000622,0.2169713816422516
ACH-000623,0.17811646423346408
ACH-000624,0.1468825388841954
ACH-000627,0.09492649449838207
ACH-000630,0.1655357786195356
ACH-000631,-0.17936455661668532
ACH-000632,0.14015540137663346
ACH-000633,0.11341320339896872
ACH-000637,0.3228656260583742
ACH-000638,0.2066419074237732
ACH-000646,0.17273090839364566
ACH-000647,0.22663951491245896
ACH-000648,0.2123311724661807
ACH-000649,0.12216858352654365
ACH-000651,0.20770544131395371
ACH-000652,0.07497093792839467
ACH-000653,0.11286064038683448
ACH-000657,0.14748051361593684
ACH-000658,0.10807518916161307
ACH-000661,0.14839863659553307
ACH-000662,0.30197636710809583
ACH-000663,0.11119006560152496
ACH-000665,0.2258100225832232
ACH-000671,0.07856824077813229
ACH-000672,-0.07484320988518219
ACH-000673,0.21264443543250364
ACH-000676,0.12682702044633748
ACH-000677,0.2585351160630014
ACH-000681,0.046143813108856936
ACH-000683,0.1367599085655284
ACH-000684,0.08710642351722854
ACH-000688,0.05352774618002777
ACH-000693,0.14506198579150414
ACH-000694,0.14801094792168348
ACH-000695,0.16754342412223427
ACH-000696,0.2440106987827493
ACH-000697,0.08334171310556307
ACH-000699,0.1892313916593302
ACH-000701,0.2388813421726675
ACH-000706,0.23107142937767824
ACH-000711,0.19115106640978444
ACH-000713,0.1633620991985464
ACH-000714,0.2832059391951572
ACH-000718,0.12824301058176596
ACH-000720,0.2025138449780584
ACH-000721,0.0669731585467928
ACH-000724,0.12027670765137392
ACH-000725,0.2735599822723819
ACH-000732,0.046366976772885295
ACH-000734,0.22103663393791287
ACH-000735,0.09703502499352414
ACH-000736,0.09645139895307052
ACH-000738,0.2314507012347201
ACH-000746,0.10998120794186528
ACH-000747,0.14387129908116275
ACH-000748,0.14519202244235904
ACH-000753,0.1609154189503958
ACH-000756,0.04477497403146148
ACH-000757,0.1599187280298468
ACH-000758,0.14594330164312858
ACH-000760,0.06399396092262115
ACH-000762,0.1759671517241048
ACH-000763,0.17035133015920745
ACH-000764,0.1245620074963742
ACH-000765,0.113766195206699
ACH-000766,0.221370081921704
ACH-000767,0.048044009243114236
ACH-000768,0.1371880257409498
ACH-000769,0.0943072169938788
ACH-000770,0.18225762077589347
ACH-000771,0.1704919362093264
ACH-000773,0.15480430240364335
ACH-000776,0.2602704595990625
ACH-000777,0.2172405988895882
ACH-000778,0.19767349620407168
ACH-000781,0.12164463745367432
ACH-000782,0.2910289298931569
ACH-000783,0.08947926736415678
ACH-000784,0.15833718050806048
ACH-000785,0.20341457443376612
ACH-000787,0.12761171794686102
ACH-000788,0.15408697053692627
ACH-000791,0.15839749978828285
ACH-000792,0.16126761315335106
ACH-000794,0.10269782154076702
ACH-000796,0.13430537347345575
ACH-000798,0.0871696537233739
ACH-000799,0.30474540230278785
ACH-000800,0.027793256398746247
ACH-000802,-0.032544381224002564
ACH-000804,0.12670759672198015
ACH-000805,0.23909361865477824
ACH-000809,0.1501622441770139
ACH-000810,0.20475812810953914
ACH-000811,0.11080390683655317
ACH-000817,0.3071251022531234
ACH-000819,0.1360318123487924
ACH-000820,0.009173229007490192
ACH-000821,0.33468138600106145
ACH-000822,0.1984777294961032
ACH-000823,0.1595784402426987
ACH-000824,0.07456417470013249
ACH-000827,0.205436509371151
ACH-000829,0.12752062608355946
ACH-000831,0.30772842981229626
ACH-000832,0.0741076576351224
ACH-000833,0.20613576992486032
ACH-000834,0.11307161058815494
ACH-000835,0.1883570470765827
ACH-000836,0.1486020651815553
ACH-000837,0.1546615717702479
ACH-000838,0.21167761835827772
ACH-000839,0.15038000929761428
ACH-000840,0.14365168654477786
ACH-000841,0.1424335894508482
ACH-000843,0.2472846895797931
ACH-000846,0.17780131216603756
ACH-000847,0.28983712839830017
ACH-000848,0.11424881442950766
ACH-000849,0.037923718507208035
ACH-000851,0.13646392697112858
ACH-000855,0.10688909743944608
ACH-000856,0.11468046956324032
ACH-000858,0.2238205364584208
ACH-000859,0.31485454015651154
ACH-000861,0.03246065819383656
ACH-000862,0.1192940120891361
ACH-000865,0.0906309437619646
ACH-000866,0.1206556626401062
ACH-000867,0.1476096952482372
ACH-000869,0.2301618376475869
ACH-000872,0.13799961737347186
ACH-000873,-0.042154497440805856
ACH-000876,0.09289949379721242
ACH-000878,0.023414576282052336
ACH-000880,0.2264160259806511
ACH-000881,0.14699071214099044
ACH-000882,0.1858904289275955
ACH-000884,0.17388469523824626
ACH-000885,0.0943569963189592
ACH-000887,0.2003061652346668
ACH-000889,0.1009114506380774
ACH-000896,0.12436306804128155
ACH-000898,0.18209232212633927
ACH-000900,0.1780524151299065
ACH-000901,0.08770390032577445
ACH-000905,0.151279726790139
ACH-000906,0.1603784870103509
ACH-000907,0.06908729295723312
ACH-000910,0.07309643387406467
ACH-000911,0.22658743226206846
ACH-000912,0.15546681909792232
ACH-000913,-0.010030870926564444
ACH-000915,0.17413630009639192
ACH-000916,0.08395699224142689
ACH-000917,0.1938964841150161
ACH-000920,0.22686072037550786
ACH-000921,0.10004904834714157
ACH-000924,0.15251658749046065
ACH-000926,0.14644802535383403
ACH-000928,0.2735963341499425
ACH-000929,0.2633045347778646
ACH-000932,0.1058252413298996
ACH-000935,0.14550491139647606
ACH-000936,0.1555610396151191
ACH-000937,0.14501011314507276
ACH-000938,0.18963353298448615
ACH-000939,0.2447652845107877
ACH-000941,0.22625425172137856
ACH-000943,0.2518050498087266
ACH-000946,0.16408936840785462
ACH-000947,0.22793771575880464
ACH-000948,0.21951863165397836
ACH-000950,0.1288905942998693
ACH-000953,0.10543030450525702
ACH-000954,0.18425045046351454
ACH-000957,0.2488138448228304
ACH-000958,0.035115265788166414
ACH-000960,0.21166766327857264
ACH-000963,0.18768031014460845
ACH-000968,0.2813832602810725
ACH-000969,0.21248941556479925
ACH-000972,0.4931721003128627
ACH-000973,0.2289923992805819
ACH-000974,0.12638566458043166
ACH-000978,0.09845887303075797
ACH-000984,0.18221002953372933
ACH-000986,0.15510163974085542
ACH-000988,0.14594420589695947
ACH-000993,0.1522981160372148
ACH-000994,0.22105421121787167
ACH-000996,0.19235672110801416
ACH-001001,0.1332359249794338
ACH-001020,0.33646789405871386
ACH-001028,0.1621724351435816
ACH-001031,0.15256161460211046
ACH-001038,0.12663978512371016
ACH-001048,0.11498462763235474
ACH-001050,0.190952405347597
ACH-001053,0.05178901926234394
ACH-001054,0.2223897936790452
ACH-001061,0.2784899227499078
ACH-001067,0.1074193712979757
ACH-001075,0.2150964219551579
ACH-001096,0.08880654678065672
ACH-001111,0.040397864151720905
ACH-001119,0.2640566905983225
ACH-001128,0.26534418039589225
ACH-001134,0.169714024500521
ACH-001151,0.157698987845158
ACH-001163,0.05004769209546115
ACH-001164,0.14506542546360424
ACH-001183,0.11244509655725364
ACH-001192,0.09491514666467164
ACH-001193,0.28241207267557394
ACH-001196,0.24202358887846365
ACH-001197,0.12348992457433874
ACH-001205,0.2239916438396223
ACH-001211,0.03913259440554148
ACH-001212,0.16351620977455664
ACH-001228,0.20454969610126045
ACH-001232,0.2300524954965831
ACH-001239,0.05434401821283984
ACH-001270,0.046173652838336826
ACH-001274,0.2420707372712337
ACH-001275,0.12920956244479534
ACH-001277,0.11342362699583874
ACH-001278,0.19834672376175266
ACH-001280,0.2455691238412437
ACH-001283,0.07101308728214373
ACH-001289,0.2067353917528335
ACH-001300,0.12769601525747756
ACH-001301,0.09918812268865836
ACH-001302,0.11154438533459288
ACH-001306,0.09997791530285027
ACH-001318,0.2042318085950644
ACH-001322,0.3072543444658923
ACH-001328,0.2041275148228652
ACH-001332,0.37532585504543897
ACH-001336,0.2772091429797825
ACH-001346,0.2588241185105523
ACH-001353,0.19304713897370804
ACH-001354,0.06131315573622536
ACH-001367,0.16000550309656444
ACH-001368,0.15519072465565
ACH-001374,0.2461529684185323
ACH-001377,0.14265732710269285
ACH-001380,0.14177159528182515
ACH-001391,0.04586736340794693
ACH-001408,0.2134304380713081
ACH-001430,0.0775644260317413
ACH-001431,0.02421228886168528
ACH-001450,0.2049713355123541
ACH-001496,0.0965434155477195
ACH-001500,0.1669364542946547
ACH-001523,0.08966031968483604
ACH-001532,0.23119671605505804
ACH-001550,0.12817897708679138
ACH-001552,0.08410842192474698
ACH-001554,0.12315846212410354
ACH-001654,0.19099147491673613
ACH-001735,0.030545560135179686
ACH-001736,0.07853062514037873
ACH-001737,0.09477023613249852
ACH-001740,0.14491172065737207
ACH-001745,0.14387917263356767
ACH-001765,0.1672080212679541
