,PXYLP1 (92370)
ACH-001496,-0.16275879490145714
ACH-001500,-0.1015264090739723
ACH-001523,-0.1812448022765751
ACH-001532,-0.10806140917804012
ACH-001550,-0.12432665605632715
ACH-001552,-0.19194004276063234
ACH-001554,-0.09287376215650436
ACH-001654,-0.07853035312997772
ACH-001735,-0.11517202012005562
ACH-001736,-0.08736023357355997
ACH-001737,-0.2447590535427657
ACH-001740,0.001072283494590228
ACH-001745,-0.03807364259562018
ACH-001765,-0.11626023730770285
