,YARS2 (51067)
ACH-000278,-0.6698871803387226
ACH-000279,-1.3040101490727265
ACH-000280,-0.9785850816117574
ACH-000281,-1.074394598042211
ACH-000288,-1.2254509036725918
ACH-000291,-1.1047482685713872
ACH-000293,-1.0321764613507078
ACH-000294,-1.7363230890876518
ACH-000295,-1.1557182884035433
ACH-000296,-1.1211600107013149
ACH-000302,-1.1535417503229826
ACH-000304,-1.8697991670951413
ACH-000307,-1.1868368283315618
ACH-000308,-1.0216943591575758
ACH-000310,-0.8531328813133957
ACH-000311,-1.074573846920292
ACH-000312,-1.211763103823421
ACH-000315,-1.3962254683969049
ACH-000316,-0.8738283601664674
ACH-000317,-1.568128169539846
ACH-000318,-1.4369643844925033
ACH-000319,-0.9494927508793009
ACH-000320,-1.1282161156904646
ACH-000322,-0.9138472526447692
ACH-000323,-1.198205036506533
ACH-000324,-1.1988615977969241
ACH-000329,-1.0214317503574537
ACH-000330,-1.0217965195514422
ACH-000331,-0.9409933720612568
ACH-000332,-0.9092778823591988
ACH-000334,-1.5293313746725912
ACH-000335,-1.0496375970010698
ACH-000336,-0.9288737468446
ACH-000337,-1.1976040977692404
ACH-000338,-1.4661216093313632
ACH-000339,-1.0343034789011174
ACH-000341,-0.6901213252519195
ACH-000348,-1.120388485481723
ACH-000350,-1.1973785778692632
ACH-000352,-1.1343332871372065
ACH-000356,-1.3511140302727482
ACH-000361,-1.2308667822154191
ACH-000362,-0.9912479450389682
ACH-000363,-1.0998541815609475
ACH-000364,-1.0503335339062472
ACH-000365,-1.055861967776295
ACH-000366,-1.0049228421404488
ACH-000368,-1.0215675921829328
ACH-000374,-1.2588164423516033
ACH-000375,-0.9631411053633938
ACH-000376,-1.3029508764330515
ACH-000381,-1.2243041539286703
ACH-000383,-1.0316234675342624
ACH-000387,-1.4214927167052445
ACH-000389,-0.9615261034608767
ACH-000390,-1.2009838093252176
ACH-000393,-0.8020609600776959
ACH-000395,-0.7386913932397988
ACH-000396,-1.2607577039099351
ACH-000397,-0.7856217395813633
ACH-000401,-1.421208193495317
ACH-000402,-1.0548758549853074
ACH-000403,-1.0452930026940614
ACH-000404,-1.5440139142236855
ACH-000406,-1.5270816382934187
ACH-000407,-1.0463359256441342
ACH-000408,-1.6440319043052956
ACH-000410,-1.0021838018306697
ACH-000411,-1.0892906554649062
ACH-000414,-1.336419458234205
ACH-000415,-1.0719438801742778
ACH-000416,-0.737500657557856
ACH-000420,-1.144442796589409
ACH-000421,-1.178142846419572
ACH-000424,-1.7864674562460816
ACH-000425,-1.1385183790973088
ACH-000426,-1.4479517315867174
ACH-000427,-1.0952601368128108
ACH-000433,-0.8975732060953396
ACH-000435,-0.7675222047220261
ACH-000436,-0.7725928833737042
ACH-000444,-1.038606706773706
ACH-000445,-1.0331652191162304
ACH-000448,-1.1729054300615545
ACH-000450,-2.032054880005597
ACH-000452,-0.9114648566402214
ACH-000454,-1.564961458730434
ACH-000458,-1.2954339220916915
ACH-000459,-1.8224859201580617
ACH-000460,-1.3264157138023165
ACH-000461,-1.3771273852213433
ACH-000463,-0.7841302030863628
ACH-000464,-0.9631761845431256
ACH-000466,-1.295959041369689
ACH-000467,-1.622856256999708
ACH-000468,-1.0431518030336004
ACH-000469,-1.2992989759631204
ACH-000470,-1.1382291918785
ACH-000471,-1.0508634581020395
ACH-000472,-0.9551514232878257
ACH-000473,-1.3409194155113655
ACH-000475,-1.1684356196618666
ACH-000476,-1.237977258834331
ACH-000477,-1.0142048068341452
ACH-000479,-1.1302859748336875
ACH-000480,-1.2098282238888431
ACH-000481,-0.9897990720401348
ACH-000483,-1.0748587918796682
ACH-000484,-0.8516080381564887
ACH-000485,-1.0371161107329403
ACH-000486,-1.232372347975917
ACH-000487,-1.1316305293208406
ACH-000488,-1.1380647337829044
ACH-000490,-1.1329819089007158
ACH-000491,-1.373987739805112
ACH-000495,-0.7738952807161942
ACH-000496,-0.9057464387533604
ACH-000499,-1.2427421343950895
ACH-000500,-1.1321475805167094
ACH-000502,-1.1165255445734985
ACH-000503,-1.2519899388304023
ACH-000505,-0.9311472063457704
ACH-000507,-1.2653896552257289
ACH-000510,-1.1189477486277468
ACH-000511,-1.2494244726856272
ACH-000512,-1.0772405007083206
ACH-000516,-0.8519237116861049
ACH-000517,-1.0795306419038702
ACH-000518,-1.3885085180077201
ACH-000520,-0.971250375183797
ACH-000521,-1.1703471065848323
ACH-000522,-1.1019739396500892
ACH-000524,-1.2227184790820116
ACH-000527,-1.024963772723568
ACH-000528,-1.5052081704444904
ACH-000537,-1.0601982867468691
ACH-000541,-0.902521099630152
ACH-000542,-0.9132835401140932
ACH-000544,-1.1448138287359486
ACH-000545,-1.5091175330929048
ACH-000547,-1.484967688480208
ACH-000548,-0.9942267676199238
ACH-000549,-1.3278455074750597
ACH-000550,-0.803611475314937
ACH-000552,-1.3898242148829718
ACH-000556,-0.9394486172996044
ACH-000557,-1.1395258166509021
ACH-000569,-0.5218851189971677
ACH-000570,-0.9989782000278044
ACH-000571,-1.099881339515063
ACH-000573,-1.1352265437647016
ACH-000576,-0.8742553355115439
ACH-000579,-1.1912291206737915
ACH-000580,-1.2588737519134074
ACH-000584,-1.0714284630543407
ACH-000585,-1.033035067342508
ACH-000588,-1.0987153752878789
ACH-000589,-1.2974272197769214
ACH-000591,-1.2117357669741515
ACH-000593,-1.2636616386789041
ACH-000600,-1.0146215493739807
ACH-000601,-1.0024714137919672
ACH-000605,-1.1595528254055207
ACH-000606,-1.4221939842384006
ACH-000608,-0.9135760927216048
ACH-000614,-1.6833891182821086
ACH-000616,-1.0498901337536577
ACH-000618,-1.3825364930166515
ACH-000619,-1.4723125716090713
ACH-000620,-1.0928782927609226
ACH-000621,-1.029025965519483
ACH-000622,-0.8267841717766807
ACH-000623,-0.8077721789900233
ACH-000624,-1.0341603011492728
ACH-000627,-1.0634434042246426
ACH-000630,-1.23953902628649
ACH-000631,-1.142411972361436
ACH-000632,-1.229780967981325
ACH-000633,-1.0500600257317958
ACH-000637,-1.343087983186785
ACH-000638,-1.153336171771834
ACH-000646,-1.2213406262494688
ACH-000647,-1.2460694064268285
ACH-000648,-1.080854100761576
ACH-000649,-1.2148268541498826
ACH-000651,-1.1649080176088424
ACH-000652,-1.2465565102586855
ACH-000653,-1.1911828835028335
ACH-000657,-0.9515521825156944
ACH-000658,-1.028745431648128
ACH-000661,-1.4941808398622265
ACH-000662,-1.2684549177558424
ACH-000663,-0.919060170564538
ACH-000665,-0.9905805748850016
ACH-000671,-1.310700670952386
ACH-000672,-1.0661484866558837
ACH-000673,-0.8009486146450366
ACH-000676,-1.2556099152636384
ACH-000677,-1.5066216952830205
ACH-000681,-1.1171036967931147
ACH-000683,-0.9934412013910808
ACH-000684,-1.275945742198295
ACH-000688,-1.2576299820915722
ACH-000693,-1.3211644634764244
ACH-000694,-1.3606576485629436
ACH-000695,-0.7374435106150199
ACH-000696,-1.1205468246367556
ACH-000697,-0.9535256316473196
ACH-000699,-0.937489008904142
ACH-000701,-0.8696201706194938
ACH-000706,-1.5614438480487052
ACH-000711,-1.0012863880458214
ACH-000713,-1.1358610001031841
ACH-000714,-1.0398634246525609
ACH-000718,-1.0379951953685331
ACH-000720,-1.1694465812525356
ACH-000721,-1.302275859086346
ACH-000724,-1.3697997167596865
ACH-000725,-1.4228516782099434
ACH-000732,-1.3686774195582567
ACH-000734,-1.2810949982562216
ACH-000735,-1.074255951211022
ACH-000736,-1.0556982672572883
ACH-000738,-1.2391922067747805
ACH-000746,-1.3606981874080153
ACH-000747,-1.3147865813809718
ACH-000748,-0.7580641128569583
ACH-000753,-1.3196287807775275
ACH-000756,-0.8542000068725834
ACH-000757,-1.2030997025054055
ACH-000758,-1.457789686834346
ACH-000760,-1.0183801021030159
ACH-000762,-1.1620100281803851
ACH-000763,-1.4274603048585646
ACH-000764,-1.3701316734213265
ACH-000765,-1.312804732216881
ACH-000766,-0.9756911928926428
ACH-000767,-1.1823673272602824
ACH-000768,-1.2357591242030708
ACH-000769,-1.157894443712885
ACH-000770,-1.1030301974157424
ACH-000771,-1.3446060199562788
ACH-000773,-1.063626965743471
ACH-000776,-1.200927572700585
ACH-000777,-1.3015251465409143
ACH-000778,-0.9229362785182608
ACH-000781,-1.250213886004885
ACH-000782,-0.8710187126837825
ACH-000783,-0.7986288785658152
ACH-000784,-1.32056101819198
ACH-000785,-1.349213452684215
ACH-000787,-1.3115089140936869
ACH-000788,-0.8855746662756913
ACH-000791,-1.142841868021028
ACH-000792,-0.8286947488742671
ACH-000794,-1.0333430586555303
ACH-000796,-1.1451906651597672
ACH-000798,-0.9391894720540018
ACH-000799,-0.7190385666127188
ACH-000800,-1.4255127676144803
ACH-000802,-1.33886735860961
ACH-000804,-1.0868711171499978
ACH-000805,-1.1851738319810543
ACH-000809,-1.2398223284885963
ACH-000810,-0.9988118346455246
ACH-000811,-0.7678190938269879
ACH-000817,-1.316331425184719
ACH-000819,-1.0802942832514255
ACH-000820,-1.3751348290861882
ACH-000821,-1.3903150087372822
ACH-000822,-1.0167383532996837
ACH-000823,-1.2640104561262535
ACH-000824,-1.0316084318141476
ACH-000827,-0.9180281697229691
ACH-000829,-0.8941429003268216
ACH-000831,-1.0565614879194407
ACH-000832,-1.4597433765438586
ACH-000833,-1.6956885099783652
ACH-000834,-1.4479745173927259
ACH-000835,-1.1480971921225036
ACH-000836,-1.1634025530533074
ACH-000837,-1.4607782455463203
ACH-000838,-1.218380798096932
ACH-000839,-0.6687251425274843
ACH-000840,-1.0712169391460666
ACH-000841,-1.155558846055271
ACH-000843,-1.4394051351362966
ACH-000846,-1.131229530789803
ACH-000847,-1.1747447853843018
ACH-000848,-1.4288993360543416
ACH-000849,-1.2246136995844945
ACH-000851,-1.180843606409653
ACH-000855,-1.2420681372838678
ACH-000856,-1.2049965349926604
ACH-000858,-1.4258016781758187
ACH-000859,-1.294819460981133
ACH-000861,-1.229335619258148
ACH-000862,-1.2665441183809292
ACH-000865,-1.4024446133594368
ACH-000866,-1.1839474043464258
ACH-000867,-1.0103115839670795
ACH-000869,-1.0449504422765414
ACH-000872,-1.1859610524885806
ACH-000873,-1.2118718665385502
ACH-000876,-1.7479012893164163
ACH-000878,-1.5357096385007976
ACH-000880,-1.1513174291639126
ACH-000881,-1.1531494710887926
ACH-000882,-1.241975501704616
ACH-000884,-1.2786221452714
ACH-000885,-1.1770352719441115
ACH-000887,-1.09285210331533
ACH-000889,-1.2369007959255958
ACH-000896,-1.260456307145606
ACH-000898,-1.2099066748315832
ACH-000900,-0.8005427675166407
ACH-000901,-1.145134509727997
ACH-000905,-1.27238141223679
ACH-000906,-1.1516280880669376
ACH-000907,-0.9868537136973156
ACH-000910,-1.4783174262016885
ACH-000911,-1.3429684708001794
ACH-000912,-1.0223343569326746
ACH-000913,-1.1731432770834944
ACH-000915,-1.3700840374180057
ACH-000916,-0.8735456247619842
ACH-000917,-1.0839613706205191
ACH-000920,-1.387404952858406
ACH-000921,-0.9077945895641472
ACH-000924,-1.349898211694446
ACH-000926,-1.1817542646717252
ACH-000928,-1.037268157751859
ACH-000929,-1.1010145380801135
ACH-000932,-0.942780274090797
ACH-000935,-1.3534170570546469
ACH-000936,-1.4890510906254182
ACH-000937,-1.2602831380805055
ACH-000938,-1.186819124024968
ACH-000939,-1.6629419317947831
ACH-000941,-0.96155022998757
ACH-000943,-1.344998190283918
ACH-000946,-1.1716755283967664
ACH-000947,-1.1322207198855174
ACH-000948,-1.2950228621859183
ACH-000950,-1.5628450069352533
ACH-000953,-1.2198543619789437
ACH-000954,-0.9610196366689993
ACH-000957,-1.1906940631786211
ACH-000958,-0.9880845395715075
ACH-000960,-1.0909781580351086
ACH-000963,-1.113677963819068
ACH-000968,-1.5708920960943549
ACH-000969,-1.34067827742781
ACH-000972,-0.7426610681726247
ACH-000973,-1.2640864150080378
ACH-000974,-0.926077722176862
ACH-000978,-1.6537103860611888
ACH-000984,-1.175323963114012
ACH-000986,-1.2072699337943258
ACH-000988,-0.8431863785634448
ACH-000993,-0.7763369133552037
ACH-000994,-1.722337279213542
ACH-000996,-0.9196358704523068
ACH-001001,-1.2330462267458393
ACH-001020,-0.9013837726050222
ACH-001028,-1.2234609643232388
ACH-001031,-1.0914566445816003
ACH-001038,-1.1681819087915095
ACH-001048,-1.0900639447364495
ACH-001050,-0.6821666313528908
ACH-001053,-1.0570287313741031
ACH-001054,-1.0177039465504178
ACH-001061,-1.3389445332542946
ACH-001067,-0.8066998467273082
ACH-001075,-1.0787514768139712
ACH-001096,-1.2166332191141065
ACH-001111,-1.173817754064716
ACH-001119,-1.2712430393917598
ACH-001128,-1.121951378779381
ACH-001134,-1.0511970472946224
ACH-001151,-0.9423706316061644
ACH-001163,-1.18690930105013
ACH-001164,-1.3609659713275053
ACH-001183,-1.41258034925801
ACH-001192,-1.1739584384031805
ACH-001193,-1.349208076935264
ACH-001196,-1.3336072981242524
ACH-001197,-1.0637617921117308
ACH-001205,-0.5620542294853798
ACH-001211,-0.942593525544128
ACH-001212,-1.2203898805038462
ACH-001228,-1.2319404071213451
ACH-001232,-1.3213583368101605
ACH-001239,-1.2321886380227645
ACH-001270,-0.9995390963106828
ACH-001274,-1.1986117491317567
ACH-001275,-1.2046592288242632
ACH-001277,-0.7785008338640563
ACH-001278,-1.526108382360461
ACH-001280,-1.0509069009285723
ACH-001283,-1.0433910991533306
ACH-001289,-0.8614717479553873
ACH-001300,-0.9842631436125804
ACH-001301,-0.7810447211407463
ACH-001302,-0.8827243302843847
ACH-001306,-0.8859822824554586
ACH-001318,-1.5359157987113006
ACH-001322,-0.9397143125324904
ACH-001328,-1.218016818335821
ACH-001332,-1.1947900011672499
ACH-001336,-1.2046282464139746
ACH-001346,-1.2456116964878596
ACH-001353,-0.7986634854046442
ACH-001354,-1.7550428790789745
ACH-001367,-1.170249870782153
ACH-001368,-1.2218040755629935
ACH-001374,-0.4564211582278376
ACH-001377,-1.0516869419317143
ACH-001380,-1.2056627733826837
ACH-001391,-0.9690112895213188
ACH-001408,-1.4727261521517376
ACH-001430,-0.9155775719488218
ACH-001431,-1.062381984673064
ACH-001450,-1.4430365906255422
ACH-001496,-1.4543565912518035
ACH-001500,-1.2607589920349198
ACH-001523,-1.4848911781070175
ACH-001532,-0.9005253766895369
ACH-001550,-1.345132024521813
ACH-001552,-0.847603025093224
ACH-001554,-1.230559664937455
ACH-001654,-1.2113671969015234
ACH-001735,-1.0092338611374607
ACH-001736,-1.1364421031719971
ACH-001737,-0.9922920826306809
ACH-001740,-0.9764300063987394
ACH-001745,-0.9994976059954864
ACH-001765,-1.2401250603652725
