,MYBPHL (343263)
ACH-000203,-0.7644281261782837
ACH-000204,-0.18427504382266086
ACH-000206,-0.2998738692772097
ACH-000207,-0.2358034596859549
ACH-000208,-0.19123327129815013
ACH-000210,-0.10102211632432667
ACH-000211,-0.31213188320079044
ACH-000215,-0.24307819090953736
ACH-000221,-0.3411475557302999
ACH-000222,-0.12822293897946066
ACH-000223,-0.2332740075169716
ACH-000226,-0.2953009902530048
ACH-000227,-0.3108035680290292
ACH-000228,-0.4713330153604292
ACH-000231,-0.1863305162406921
ACH-000232,-0.15798881323126168
ACH-000233,-0.14541779425850615
ACH-000234,-0.14297547568108768
ACH-000235,-0.20803820138778026
ACH-000237,-0.1843087392192628
ACH-000238,-0.4043632014616213
ACH-000242,0.1141368352005669
ACH-000243,-0.1908403994166516
ACH-000244,-0.050876036047182494
ACH-000246,-0.2375844093331733
ACH-000248,-0.36074639297578975
ACH-000250,-0.2385620008207459
ACH-000251,-0.08185123037484042
ACH-000252,-0.13963944846314205
ACH-000253,-0.2334358979303394
ACH-000255,-0.2823917229337427
ACH-000256,-0.33899848708613245
ACH-000257,-0.3360775045166621
ACH-000258,0.13046408557708186
ACH-000259,-0.22202365109998898
ACH-000260,-0.3437369614598009
ACH-000261,-0.2475100330800753
ACH-000262,-0.2269396150450921
ACH-000263,-0.3760446313034607
ACH-000264,-0.2423860294182592
ACH-000265,-0.3600733262867645
ACH-000266,-0.1724879304427318
ACH-000272,-0.31161573706496604
ACH-000274,-0.2275185629150601
ACH-000277,-0.18812493295799929
ACH-000278,-0.16226073905285865
ACH-000279,-0.1968350372770824
ACH-000280,-0.21398628689090995
ACH-000281,-0.20024936231439394
ACH-000288,-0.2436721718113025
ACH-000291,-0.2900906441772603
ACH-000293,-0.1719301130023492
ACH-000294,-0.2648578102072974
ACH-000295,-0.18311393618181776
ACH-000296,-0.18038555920404475
ACH-000302,-0.1859027744613453
ACH-000304,-0.20843901538630805
ACH-000307,-0.2160030611658852
ACH-000308,-0.275255812128723
ACH-000310,-0.3803256618859048
ACH-000311,-0.35260525113688224
ACH-000312,-0.3550831714290267
ACH-000315,-0.3176853265268879
ACH-000316,-0.24662249451288526
ACH-000317,-0.4902421386517709
ACH-000318,-0.286653038208823
ACH-000319,-0.14840021548891744
ACH-000320,-0.2128525118367358
ACH-000322,0.032826827529245865
ACH-000323,-0.3742303363301495
ACH-000324,-0.2350086085872703
ACH-000329,-0.22579254592440395
ACH-000330,-0.4178024247771034
ACH-000331,-0.3666195155121363
ACH-000332,-0.19100299748879426
ACH-000334,-0.3529727257408604
ACH-000335,-0.3298076034790633
ACH-000336,-0.207061087283422
ACH-000337,-0.26198763287998783
ACH-000338,-0.2020812298310556
ACH-000339,-0.2698279193138046
ACH-000341,-0.3536009125813845
ACH-000348,-0.26275924333079753
ACH-000350,-0.03802187768397778
ACH-000352,-0.25115854573376273
ACH-000356,-0.2275682119676421
ACH-000361,-0.17400330689597854
ACH-000362,-0.2392492371442664
ACH-000363,-0.12955401245243148
ACH-000364,-0.4437133478081576
ACH-000365,-0.28666481520801984
ACH-000366,-0.2415319609343499
ACH-000368,-0.2167789218656223
ACH-000374,-0.3022418563928285
ACH-000375,-0.26704318775789704
ACH-000376,-0.2693346905734081
ACH-000381,-0.2391687908814353
ACH-000383,-0.2806586707988909
ACH-000387,-0.26113905539713383
ACH-000389,-0.4061772898482132
ACH-000390,-0.21692119096215465
ACH-000393,-0.30493138450175705
ACH-000395,-0.3408472843002296
ACH-000396,-0.12038082724108727
ACH-000397,-0.2693352696305934
ACH-000401,0.028551048650304982
ACH-000402,-0.2795428656577565
ACH-000403,-0.13918749175632186
ACH-000404,-0.06696497819994962
ACH-000406,-0.1850830341404549
ACH-000407,-0.2978995593203473
ACH-000408,-0.24688266480320895
ACH-000410,-0.3176580763344272
ACH-000411,-0.16597613190288973
ACH-000414,-0.17276416220270302
ACH-000415,-0.28980299914992946
ACH-000416,-0.17677460587092605
ACH-000420,-0.34252177412822343
ACH-000421,-0.21611535726976075
ACH-000424,-0.4110916871833705
ACH-000425,-0.25531833337433496
ACH-000426,-0.21615339806003772
ACH-000427,-0.05416054586475756
ACH-000433,-0.18688987243182392
ACH-000435,-0.23919487765252145
ACH-000436,-0.33784204718774663
ACH-000444,-0.20987843671419426
ACH-000445,-0.4951725803106519
ACH-000448,-0.21684114700022336
ACH-000450,-0.5029768929593198
ACH-000452,-0.21818950601909876
ACH-000454,-0.1552765565163884
ACH-000458,-0.2003669779313756
ACH-000459,-0.2829656276109714
ACH-000460,-0.26110477853523584
ACH-000461,-0.4409976035525174
ACH-000463,-0.3300211467140888
ACH-000464,-0.3357277938274181
ACH-000466,-0.4288784796764425
ACH-000467,-0.2297221562274643
ACH-000468,-0.2963397511303409
ACH-000469,-0.253420622207025
ACH-000470,-0.11948122172533425
ACH-000471,-0.22957583286713104
ACH-000472,-0.1938295342060215
ACH-000473,-0.21171780923721545
ACH-000475,-0.2739379657434941
ACH-000476,-0.3714276882508032
ACH-000477,-0.0939057660840139
ACH-000479,-0.6149441153597102
ACH-000480,-0.2204881828126244
ACH-000481,-0.15704147178753475
ACH-000483,-0.15119123213296135
ACH-000484,-0.1696821000911093
ACH-000485,-0.18918903510774607
ACH-000486,-0.4327447307582338
ACH-000487,-0.20990641866851228
ACH-000488,-0.18529510667673274
ACH-000490,-0.17362141280499194
ACH-000491,-0.2611134732977769
ACH-000495,-0.2817268479673871
ACH-000496,-0.4210976422082365
ACH-000499,-0.4309617917065901
ACH-000500,-0.4163244872706232
ACH-000502,-0.25096572968667163
ACH-000503,-0.3234058832897985
ACH-000505,-0.2981602011195485
ACH-000507,-0.028419384792147437
ACH-000510,-0.18191593763177946
ACH-000511,-0.17087865315129072
ACH-000512,-0.16423573062430366
ACH-000516,-0.20606662813734244
ACH-000517,-0.1765217928073033
ACH-000518,-0.26013222302284905
ACH-000520,-0.309269855830185
ACH-000521,-0.35206569240594604
ACH-000522,-0.4600499286005884
ACH-000524,-0.1769612334649312
ACH-000527,-0.17870516756413865
ACH-000528,-0.23560625183477554
ACH-000537,-0.3010790572657738
ACH-000541,-0.0279401369401351
ACH-000542,-0.13441398240448196
ACH-000544,-0.3359809124990633
ACH-000545,-0.21128408739190427
ACH-000547,-0.20977834993226324
ACH-000548,-0.1468109981203217
ACH-000549,-0.3909171531787887
ACH-000550,-0.22335101711164304
ACH-000552,-0.2369167066706076
ACH-000556,-0.15064634872568064
ACH-000557,-0.18879962901573186
ACH-000569,-0.4088968324365435
ACH-000570,-0.2484568391189715
ACH-000571,-0.18435589351622125
ACH-000573,-0.2895298660590533
ACH-000576,-0.1916270725765316
ACH-000579,-0.4696731275006882
ACH-000580,-0.2310640749427469
ACH-000584,-0.2624648687391932
ACH-000585,-0.1866198263491368
ACH-000588,-0.15768729820332628
ACH-000589,-0.29259594857949284
ACH-000591,-0.2964833781886339
ACH-000593,-0.3271447512595797
ACH-000600,-0.1674511885044102
ACH-000601,-0.18452446741625567
ACH-000605,-0.4732011552467793
ACH-000606,-0.1895844731493923
ACH-000608,-0.18823089342304003
ACH-000614,-0.13370912455479467
ACH-000616,-0.1029108100801591
ACH-000618,-0.21058101771481252
ACH-000619,-0.3026372226280973
ACH-000620,-0.2984397750886545
ACH-000621,-0.316813754188026
ACH-000622,-0.26834800132414066
ACH-000623,-0.2590220112753245
ACH-000624,-0.2005361199218598
ACH-000627,-0.2960266837146722
ACH-000630,-0.1955344327007605
ACH-000631,-0.06641333070508765
ACH-000632,-0.3317543192698264
ACH-000633,-0.27264215502655703
ACH-000637,-0.06369530195284429
ACH-000638,-0.23187381075693145
ACH-000646,-0.34410141549791745
ACH-000647,-0.290802157557643
ACH-000648,-0.3404925052135616
ACH-000649,-0.2824990525326485
ACH-000651,-0.28037361231432273
ACH-000652,-0.3519604088814754
ACH-000653,-0.20650636318011065
ACH-000657,-0.3037085124649692
ACH-000658,-0.04832066135805546
ACH-000661,-0.3088091322124587
ACH-000662,-0.3701691110982248
ACH-000663,-0.3553720773750441
ACH-000665,-0.2960128972378494
ACH-000671,-0.3855236321834011
ACH-000672,-0.08596603529684367
ACH-000673,-0.15503018592534276
ACH-000676,-0.35089604852060885
ACH-000677,-0.17115432171900394
ACH-000681,-0.13432295269973124
ACH-000683,-0.2572583919695399
ACH-000684,-0.1749001153860499
ACH-000688,-0.21246845324798666
ACH-000693,-0.2719912276307632
ACH-000694,-0.1781487335443119
ACH-000695,-0.1352241978361444
ACH-000696,-0.2293453623500132
ACH-000697,-0.2746485203635518
ACH-000699,-0.19379278917848428
ACH-000701,-0.19683164433108635
ACH-000706,-0.32020484412597217
ACH-000711,-0.21192640842573274
ACH-000713,-0.2566780545455085
ACH-000714,-0.19708137544117985
ACH-000718,-0.16064267916633246
ACH-000720,-0.285469107041856
ACH-000721,-0.3546010122081319
ACH-000724,-0.2071177250078636
ACH-000725,-0.3147363647571602
ACH-000732,-0.3272192063153462
ACH-000734,-0.484016408931191
ACH-000735,-0.2795010465819305
ACH-000736,-0.3039774021533976
ACH-000738,-0.09123635812634316
ACH-000746,-0.2391832380034325
ACH-000747,-0.37488487667724135
ACH-000748,-0.2009797547900484
ACH-000753,-0.22396063859373647
ACH-000756,-0.30685231695948034
ACH-000757,-0.4118121904951447
ACH-000758,-0.334982742743388
ACH-000760,-0.18386438061728647
ACH-000762,-0.2799088546257771
ACH-000763,-0.10626951924106838
ACH-000764,-0.23581813478992375
ACH-000765,-0.3972844935271223
ACH-000766,-0.1694667328911859
ACH-000767,-0.15355945985057884
ACH-000768,-0.11229008117164216
ACH-000769,-0.2538206307451231
ACH-000770,-0.17571340866204532
ACH-000771,-0.1467438360202879
ACH-000773,-0.06944843239224029
ACH-000776,-0.27603390472150885
ACH-000777,-0.11682665452790847
ACH-000778,-0.32667080692934763
ACH-000781,-0.2606046006739756
ACH-000782,-0.25862893009933113
ACH-000783,-0.315166927303886
ACH-000784,-0.2855803742945961
ACH-000785,-0.19047134313503666
ACH-000787,-0.3427595989012821
ACH-000788,-0.2358102826852254
ACH-000791,-0.2738815458290612
ACH-000792,-0.2690923250347877
ACH-000794,-0.2753546073465839
ACH-000796,-0.2457999022154472
ACH-000798,-0.6415538392447598
ACH-000799,-0.19567214615910364
ACH-000800,-0.4472872891881305
ACH-000802,-0.4158463700833167
ACH-000804,-0.3235596966966203
ACH-000805,-0.13374310765814554
ACH-000809,-0.24044821187171794
ACH-000810,-0.4623589819816629
ACH-000811,-0.3476920999008751
ACH-000817,-0.21111181625825687
ACH-000819,-0.26845496625736204
ACH-000820,-0.20419625631800334
ACH-000821,-0.1588459795346669
ACH-000822,-0.07909102811163919
ACH-000823,-0.21954704903059208
ACH-000824,-0.17222770536627896
ACH-000827,-0.2671016353323001
ACH-000829,-0.2285307778278136
ACH-000831,-0.4108425109269057
ACH-000832,-0.3354064391648325
ACH-000833,-0.27583992094016896
ACH-000834,-0.15118211169054174
ACH-000835,-0.25158370786924994
ACH-000836,-0.2581974426222097
ACH-000837,-0.3546816929985792
ACH-000838,-0.21641278650248688
ACH-000839,-0.3146030829475221
ACH-000840,-0.2690882070009078
ACH-000841,-0.4523591941006096
ACH-000843,-0.2661632604648981
ACH-000846,-0.3829242795664619
ACH-000847,-0.3509448765361065
ACH-000848,-0.19691592977665706
ACH-000849,-0.2952087405571527
ACH-000851,-0.3046230530177358
ACH-000855,-0.2845729625900297
ACH-000856,-0.1976982870461744
ACH-000858,-0.13778434583365165
ACH-000859,-0.45057924341834
ACH-000861,-0.22295746440846667
ACH-000862,-0.19890234890462846
ACH-000865,-0.35767801491056417
ACH-000866,-0.1803548478733521
ACH-000867,-0.23336350250598545
ACH-000869,-0.3158402285204043
ACH-000872,-0.2891726270314792
ACH-000873,-0.4268059760320536
ACH-000876,-0.2901202535539449
ACH-000878,-0.11862150790542028
ACH-000880,-0.2325122199842937
ACH-000881,-0.2345360235212737
ACH-000882,-0.2778698648806358
ACH-000884,-0.2910129214369098
ACH-000885,-0.2389557992525449
ACH-000887,-0.362063759990792
ACH-000889,-0.2791194420303579
ACH-000896,-0.38272234342321104
ACH-000898,-0.3255193814057793
ACH-000900,-0.10309971662109807
ACH-000901,-0.1120150432061708
ACH-000905,-0.3689297969523714
ACH-000906,-0.25790349672293794
ACH-000907,-0.19206478437564373
ACH-000910,-0.22029180071377244
ACH-000911,-0.21278047865890234
ACH-000912,-0.4016417818655783
ACH-000913,-0.26055628476162385
ACH-000915,-0.4127037137691017
ACH-000916,-0.06532845340990295
ACH-000917,-0.204416714317698
ACH-000920,-0.2523486312908093
ACH-000921,-0.3859408770957762
ACH-000924,-0.1737972187221439
ACH-000926,-0.19423563672851613
ACH-000928,-0.4173799811470924
ACH-000929,-0.2657459465191748
ACH-000932,-0.2262329642248093
ACH-000935,-0.1340841078523509
ACH-000936,-0.3636707845502557
ACH-000937,-0.1130568579657146
ACH-000938,-0.21826163843114307
ACH-000939,-0.1650196898072806
ACH-000941,-0.23733045345284925
ACH-000943,-0.3476285213559629
ACH-000946,-0.2958530095810533
ACH-000947,-0.2901015001177485
ACH-000948,-0.3253146840654035
ACH-000950,-0.3474537009032361
ACH-000953,-0.3453222379993197
ACH-000954,-0.6246679909675954
ACH-000957,-0.33842981075516804
ACH-000958,-0.23606510699835864
ACH-000960,-0.272772688323858
ACH-000963,-0.2480831783793207
ACH-000968,-0.29695887355020223
ACH-000969,-0.2009512848840836
ACH-000972,-0.1278788671133707
ACH-000973,-0.3023019689749621
ACH-000974,-0.1611442384016815
ACH-000978,-0.2696879348228768
ACH-000984,-0.2539714897110677
ACH-000986,-0.16449189011283652
ACH-000988,-0.1571085752849929
ACH-000993,-0.2562295311875863
ACH-000994,-0.37277817611942105
ACH-000996,-0.2385232208217634
ACH-001001,-0.4638798895265922
ACH-001020,-0.19805345170286914
ACH-001028,-0.2899432429490067
ACH-001031,-0.2756137581162977
ACH-001038,-0.12150544362854294
ACH-001048,-0.17957526894994985
ACH-001050,-0.3700339806155584
ACH-001053,-0.4288809093785207
ACH-001054,-0.3171863327377631
ACH-001061,-0.24889232044164586
ACH-001067,-0.16511648350716765
ACH-001075,-0.3664174212579233
ACH-001096,-0.3346153915564717
ACH-001111,-0.055985997409459386
ACH-001119,-0.30609121248462123
ACH-001128,-0.03003806482338597
ACH-001134,-0.15278501219042678
ACH-001151,-0.13408286863728622
ACH-001163,-0.24615307562728586
ACH-001164,-0.10686611417072266
ACH-001183,-0.2303748802053522
ACH-001192,-0.34342618076757697
ACH-001193,-0.24164863247672366
ACH-001196,-0.2459687977291943
ACH-001197,-0.37047343725560056
ACH-001205,-0.3352878114027005
ACH-001211,-0.11592781860099866
ACH-001212,-0.5028602475221742
ACH-001228,-0.3591200605204643
ACH-001232,-0.2800385513360609
ACH-001239,-0.4076838488191844
ACH-001270,-0.2286062192309028
ACH-001274,0.015827333701161832
ACH-001275,-0.261088608315554
ACH-001277,-0.2135782841210348
ACH-001278,-0.31152104710756023
ACH-001280,-0.0645135676211277
ACH-001283,-0.2589185640256191
ACH-001289,-0.25128811492293673
ACH-001300,-0.2892974222476957
ACH-001301,-0.2741289122479086
ACH-001302,-0.3979698225965733
ACH-001306,-0.31052685155050525
ACH-001318,-0.3343179375431369
ACH-001322,-0.4244477721727274
ACH-001328,-0.21602133059937198
ACH-001332,-0.239773040027666
ACH-001336,-0.3274621152146177
ACH-001346,-0.37850148977326586
ACH-001353,-0.3085491275812618
ACH-001354,-0.20698009178736199
ACH-001367,-0.4570821981510552
ACH-001368,-0.31529039519579793
ACH-001374,-0.03023422376102532
ACH-001377,-0.25179887710769683
ACH-001380,-0.2995469570222329
ACH-001391,-0.173837723607606
ACH-001408,-0.29835106324418603
ACH-001430,-0.22738016146456125
ACH-001431,-0.19223350253482507
ACH-001450,-0.3005167166792226
ACH-001496,-0.31690061257640084
ACH-001500,-0.4703446588823336
ACH-001523,-0.018060698862601515
ACH-001532,-0.27427557117390955
ACH-001550,-0.09190066379698746
ACH-001552,-0.2830770592579121
ACH-001554,-0.32314561774269995
ACH-001654,-0.2109610214359296
ACH-001735,-0.2403781346217265
ACH-001736,-0.1499291479569847
ACH-001737,-0.012040841849078564
ACH-001740,-0.2984380982224527
ACH-001745,-0.3187129829730869
ACH-001765,-0.16874891892632354
