,NPIPA5 (100288332)
ACH-001096,-0.06886239187900485
ACH-001111,-0.4289337210239873
ACH-001119,-0.343859507276058
ACH-001128,-0.2178073795073897
ACH-001134,-0.4281221129082758
ACH-001151,-0.24430555399217654
ACH-001163,-0.3397158514825679
ACH-001164,-0.7839814073865794
ACH-001183,-0.3925578757077544
ACH-001192,-0.3890650587028048
ACH-001193,-0.6314919824022036
ACH-001196,-0.6111712619273557
ACH-001197,-0.35007452051432697
ACH-001205,-0.2975504658395109
ACH-001211,-0.26390088117536703
ACH-001212,-0.4654357511579581
ACH-001228,-0.270837601149963
ACH-001232,-0.3418804025590985
ACH-001239,-0.4668299536063772
ACH-001270,-0.19037716778381727
ACH-001274,-0.3097929034928581
ACH-001275,-0.19302350857715625
ACH-001277,-0.26596788583641096
ACH-001278,-0.3409182276371609
ACH-001280,-0.22045300752957067
ACH-001283,-0.2342697033423979
ACH-001289,-0.4820457398733496
ACH-001300,-0.18787127279853907
ACH-001301,-0.3253145145903099
ACH-001302,0.015419023390279844
ACH-001306,-0.4660852388947098
ACH-001318,-0.5055465471189953
ACH-001322,-0.5499719357160461
ACH-001328,-0.4137487104134847
ACH-001332,-0.4475332149070343
ACH-001336,-0.44567606027761997
ACH-001346,-0.3016271216371233
ACH-001353,-0.4435371674592005
ACH-001354,-0.7391599079428637
ACH-001367,-0.27065205973575096
ACH-001368,-0.5519720757845724
ACH-001374,-0.4897606007970066
ACH-001377,-0.3172239623796366
ACH-001380,-0.26638414006268657
ACH-001391,-0.3263236104395207
ACH-001408,-0.4572303157773692
ACH-001430,-0.4058570147196969
ACH-001431,-0.3271245086598987
ACH-001450,-0.4627591552562467
ACH-001496,-0.4737096282182414
ACH-001500,-0.5525763172464561
ACH-001523,-0.4462373591520071
ACH-001532,-0.4875118939678214
ACH-001550,-0.2872245843695758
ACH-001552,-0.5027394716206095
ACH-001554,-0.3386010322029716
ACH-001654,-0.4385448164334705
ACH-001735,-0.3234194793754202
ACH-001736,-0.37277126242975583
ACH-001737,-0.4556081795699811
ACH-001740,-0.2973890627436941
ACH-001745,-0.3929072479687784
ACH-001765,-0.4156069432892725
