,PGPEP1L (145814)
ACH-000544,0.1474435903922048
ACH-000545,0.1468349740909655
ACH-000547,-0.03824805936554935
ACH-000548,0.15638710180959772
ACH-000549,0.15166706297529547
ACH-000550,0.08830222453170893
ACH-000552,-0.076563980585696
ACH-000556,0.13218431674925699
ACH-000557,0.1319735132485784
ACH-000569,0.3160167293563492
ACH-000570,-0.01860920551344416
ACH-000571,0.079108481170465
ACH-000573,0.13328301656396285
ACH-000576,-0.057446004097281414
ACH-000579,0.13474164847000175
ACH-000580,0.12651841106244502
ACH-000584,0.04926867626906032
ACH-000585,0.11895308671397985
ACH-000588,-0.14553073335815392
ACH-000589,-0.04858138399849878
ACH-000591,-0.025379530959049986
ACH-000593,0.026960485886588528
ACH-000600,0.1913361762957227
ACH-000601,0.051155452990537184
ACH-000605,0.04123690636502851
ACH-000606,0.1351788756284885
ACH-000608,0.08079551445322254
ACH-000614,0.03530784666934129
ACH-000616,0.20940312713340564
ACH-000618,0.30475349154345244
ACH-000619,0.12055890176102935
ACH-000620,0.0010422935235619248
ACH-000621,0.1012243703361292
ACH-000622,-0.1105352788569246
ACH-000623,0.08582992075558063
ACH-000624,0.18428257225510006
ACH-000627,0.09750884275960844
ACH-000630,0.13541557037005805
ACH-000631,-0.01542539778355334
ACH-000632,0.06664537190758757
ACH-000633,0.16123035723294604
ACH-000637,0.12028616054088195
ACH-000638,0.14406174123269674
ACH-000646,0.1455770554963215
ACH-000647,0.07290162384378147
ACH-000648,0.0195515023509951
ACH-000649,0.05022713987676574
ACH-000651,0.09435822901647134
ACH-000652,-0.040057438072006686
ACH-000653,0.01197382844097375
ACH-000657,0.1169061419848188
ACH-000658,-0.11269790666032928
ACH-000661,0.15731006086832944
ACH-000662,0.059394415599481276
ACH-000663,-0.015148822718269438
ACH-000665,0.15259197358244495
ACH-000671,-0.07356910421641477
ACH-000672,0.242937841927562
ACH-000673,0.13091975013570295
ACH-000676,0.08680832289507127
ACH-000677,0.17382324733066562
ACH-000681,0.18701054248143006
ACH-000683,0.06758108149092384
ACH-000684,0.06929282732688069
ACH-000688,0.01882167372086482
ACH-000693,0.06719052497615757
ACH-000694,0.09355716204526256
ACH-000695,0.28308854267908845
ACH-000696,0.1250299118352464
ACH-000697,0.21462406656972347
ACH-000699,0.08231452504266683
ACH-000701,0.0033511790037626388
ACH-000706,-0.04599304285595629
ACH-000711,0.0963886287727177
ACH-000713,0.09541347306102532
ACH-000714,0.029100037166368525
ACH-000718,0.03719874513356658
ACH-000720,0.16339954681388158
ACH-000721,0.11095539523573543
ACH-000724,0.13806118859184258
ACH-000725,0.13674712258317245
ACH-000732,0.10279093609296894
ACH-000734,0.1550689211778114
ACH-000735,0.036785496267458785
ACH-000736,0.22509752286355966
ACH-000738,0.04702448406079171
ACH-000746,-0.039218415483587635
ACH-000747,0.08124110739090215
ACH-000748,0.2384412473902835
ACH-000753,0.11220537116538057
ACH-000756,0.11953167071962514
ACH-000757,0.06300092055172116
ACH-000758,0.15421806269618324
ACH-000760,0.07123494484640414
ACH-000762,0.10252221481360388
ACH-000763,0.056463681117603436
ACH-000764,0.15356253479492046
ACH-000765,0.05511119287477835
ACH-000766,0.053620269042635615
ACH-000767,-0.09801315948658622
ACH-000768,0.1639911162311436
ACH-000769,-0.10153446714977568
ACH-000770,0.1292987881775942
ACH-000771,0.1350427258516513
ACH-000773,0.11506038979636052
ACH-000776,-0.1516994233249257
ACH-000777,-0.059063718246724385
ACH-000778,0.13432788861135006
ACH-000781,-0.005086255387855903
ACH-000782,-0.1905345906253879
ACH-000783,0.16896481875663252
ACH-000784,0.16678647421156922
ACH-000785,0.06752253353651261
ACH-000787,0.03522091929134985
ACH-000788,0.0465961219743419
ACH-000791,0.1371796689403494
ACH-000792,0.0821131809685469
ACH-000794,0.13837357302432465
ACH-000796,0.13986671315826574
ACH-000798,0.0044460185633616225
ACH-000799,0.10626877101217283
ACH-000800,0.04017268426650583
ACH-000802,0.12237609313150816
ACH-000804,-0.0055659165593160845
ACH-000805,0.03969136879668945
ACH-000809,0.05486466161671243
ACH-000810,-0.09681678973286252
ACH-000811,0.029844555228802094
ACH-000817,-0.0962896720737089
ACH-000819,0.11551903780589955
ACH-000820,0.3085294825645647
ACH-000821,0.053545819733645514
ACH-000822,0.17482418801068167
ACH-000823,0.1465707409699884
ACH-000824,-0.03234086044649679
ACH-000827,0.06113347949121752
ACH-000829,0.17647198299953348
ACH-000831,0.11165898896546136
ACH-000832,0.3343616827994822
ACH-000833,0.2488003900696868
ACH-000834,0.15480490646420594
ACH-000835,0.21915720760674856
ACH-000836,0.2027781632377764
ACH-000837,0.09436443188604776
ACH-000838,-0.06733270951436662
ACH-000839,-0.014132506271511944
ACH-000840,0.24705989807220735
ACH-000841,0.2104650313997312
ACH-000843,0.1766489809707765
ACH-000846,0.2655068784053891
ACH-000847,-0.011039541796695009
ACH-000848,-0.03003703002108869
ACH-000849,0.191599458849462
ACH-000851,0.15900357509420526
ACH-000855,-0.03307955178946472
ACH-000856,0.0982377529859632
ACH-000858,0.1377669304069651
ACH-000859,0.10285189790779993
ACH-000861,0.1176647007533833
ACH-000862,-0.022368915737737367
ACH-000865,-0.06595312574430623
ACH-000866,0.07642899657845174
ACH-000867,0.08353544468411887
ACH-000869,0.2247989161975553
ACH-000872,0.024995193759691548
ACH-000873,0.038358366811840544
ACH-000876,-0.012952493212847794
ACH-000878,0.1886867966208336
ACH-000880,0.14606689745025064
ACH-000881,0.16353190503469597
ACH-000882,0.0755019666884849
ACH-000884,0.1254185426940624
ACH-000885,0.05656680175963673
ACH-000887,0.08564646580709506
ACH-000889,0.033427067203032436
ACH-000896,0.10280450253253844
ACH-000898,0.056392966736657876
ACH-000900,0.10670571521361152
ACH-000901,0.06578622521157926
ACH-000905,0.13095607090153955
ACH-000906,0.11315580874371392
ACH-000907,0.058291950567584114
ACH-000910,0.09545227792967967
ACH-000911,0.10143964255227238
ACH-000912,0.20497287555888807
ACH-000913,0.10408752390330532
ACH-000915,0.1933208968248205
ACH-000916,-0.18565666378498807
ACH-000917,0.08180933741613636
ACH-000920,0.3040321284016652
ACH-000921,0.03304122793821861
ACH-000924,0.14151297465180426
ACH-000926,0.016743082455465904
ACH-000928,-0.017366546271656742
ACH-000929,0.1167885421488936
ACH-000932,0.1127611306530276
ACH-000935,0.1358705311476519
ACH-000936,0.05573576847840353
ACH-000937,0.1556223598380168
ACH-000938,0.15946892825617853
ACH-000939,0.22912830764962197
ACH-000941,0.05567570817804353
ACH-000943,-0.04221061744840048
ACH-000946,-0.0018694611712272702
ACH-000947,0.02689131918427437
ACH-000948,0.061304465665580364
ACH-000950,0.17311637403872898
ACH-000953,0.21480105415901699
ACH-000954,0.22762727150494425
ACH-000957,0.2366065968761685
ACH-000958,0.05384619115806867
ACH-000960,0.11264924219430925
ACH-000963,0.19491432071423664
ACH-000968,0.12399214923638024
ACH-000969,0.16845341081534493
ACH-000972,0.31763865547295783
ACH-000973,0.10457818787554374
ACH-000974,0.16260323071660898
ACH-000978,0.4500066076932568
ACH-000984,0.18100067201904704
ACH-000986,0.11142575859362074
ACH-000988,0.1428025753059651
ACH-000993,-0.0196034087520031
ACH-000994,0.20152401528711886
ACH-000996,0.15954643785099115
ACH-001001,0.23679908665639865
ACH-001020,0.052707346909195
ACH-001028,0.11966658655636075
ACH-001031,0.11231245585052058
ACH-001038,0.08280632252716255
ACH-001048,0.12998121526374645
ACH-001050,-0.039177425794076896
ACH-001053,0.12907185605711866
ACH-001054,0.1544494969134764
ACH-001061,0.11796506542552053
ACH-001067,0.02217004332222288
ACH-001075,-0.0074335275384755685
ACH-001096,-0.047959694960647774
ACH-001111,-0.0769631678178885
ACH-001119,0.007734200488874295
ACH-001128,0.1662441789796213
ACH-001134,0.06974603734704897
ACH-001151,0.07427981235384411
ACH-001163,0.20168452045104127
ACH-001164,0.06417700601772089
ACH-001183,0.06508645003679067
ACH-001192,-0.235783315565705
ACH-001193,0.026187316301354503
ACH-001196,-0.033683342262183696
ACH-001197,0.008985344557976012
ACH-001205,-0.08682483707868417
ACH-001211,0.12072329692448958
ACH-001212,0.05888780833013683
ACH-001228,-0.02423412139072835
ACH-001232,0.09233520955790868
ACH-001239,0.03850606052788077
ACH-001270,0.14809671399950652
ACH-001274,0.06767664637175216
ACH-001275,0.13916630064523358
ACH-001277,0.07316233807267629
ACH-001278,-0.014670353467444872
ACH-001280,-0.08155026363549013
ACH-001283,0.015077460815712347
ACH-001289,-0.10283266927807187
ACH-001300,0.13652468447155885
ACH-001301,-0.0507103438046686
ACH-001302,0.000798549227779373
ACH-001306,0.1506433365992029
ACH-001318,0.16196128897039214
ACH-001322,0.018971391974028803
ACH-001328,0.10180764812324808
ACH-001332,0.2100029429543514
ACH-001336,0.08259623926739669
ACH-001346,0.07630741354390949
ACH-001353,0.02209759082287234
ACH-001354,0.09493669043846348
ACH-001367,-0.009993994283854458
ACH-001368,0.02879387064943645
ACH-001374,-0.11387984853097988
ACH-001377,-0.011788064496171431
ACH-001380,0.052217209822651815
ACH-001391,0.08031281671767537
ACH-001408,0.1560319443706019
ACH-001430,0.1798908940866936
ACH-001431,-0.03487249553204815
ACH-001450,0.13542422804042395
ACH-001496,0.2494911865494125
ACH-001500,-0.010661572920016672
ACH-001523,0.2323683254883552
ACH-001532,0.062384334773933924
ACH-001550,0.0654287052501369
ACH-001552,-0.02413220061519505
ACH-001554,0.050895538050069807
ACH-001654,0.10315373741343113
ACH-001735,0.0850807759877577
ACH-001736,-0.02930043347338322
ACH-001737,0.7875469795384623
ACH-001740,-0.15734276804663894
ACH-001745,0.02149098449835893
ACH-001765,0.01155848888933423
