,BAD (572)
ACH-000450,-0.23018661426655
ACH-000452,-0.20302297359353816
ACH-000454,-0.06263327047320656
ACH-000458,-0.0873033671110857
ACH-000459,0.05126021743346521
ACH-000460,-0.16809333335416754
ACH-000461,-0.1077672030149147
ACH-000463,-0.06771962503846225
ACH-000464,0.07231843977696306
ACH-000466,-0.2983549622868913
ACH-000467,-0.05399250332175114
ACH-000468,-0.2174315355738165
ACH-000469,-0.07150047710340131
ACH-000470,-0.3049822442449385
ACH-000471,-0.05011643124389492
ACH-000472,-0.08672602299738276
ACH-000473,-0.2856729022799485
ACH-000475,-0.1665446467316662
ACH-000476,-0.13017563842976518
ACH-000477,-0.11343769579638548
ACH-000479,-0.23339321358471835
ACH-000480,0.006756239865287614
ACH-000481,-0.17405617834006984
ACH-000483,0.03126194786589419
ACH-000484,-0.2284936491792897
ACH-000485,-0.11276551999410095
ACH-000486,-0.3287319719785539
ACH-000487,-0.028252071420668257
ACH-000488,0.0029611830171656843
ACH-000490,-0.01577942318561719
ACH-000491,-0.1459943540486855
ACH-000495,-0.14886021870989208
ACH-000496,-0.1289172032191396
ACH-000499,-0.20521253295868847
ACH-000500,-0.06717861122616406
ACH-000502,-0.13716472787182152
ACH-000503,-0.3451426106087868
ACH-000505,-0.195786473285602
ACH-000507,0.059926275275365586
ACH-000510,-0.05461911747845708
ACH-000511,-0.01691459307287957
ACH-000512,0.13230439818360992
ACH-000516,0.09336018803013246
ACH-000517,-0.1152231929185866
ACH-000518,-0.009002851865240625
ACH-000520,-0.07419903091923108
ACH-000521,0.01821932670686136
ACH-000522,-0.08721746525435575
ACH-000524,-0.23716852461184834
ACH-000527,-0.09505486544728484
ACH-000528,-0.17948442810604176
ACH-000537,-0.1294613378698285
ACH-000541,-0.23715364558365665
ACH-000542,-0.014675327333622628
ACH-000544,-0.04522364052905157
ACH-000545,-0.3608486364173532
ACH-000547,-0.17061676829220798
ACH-000548,-0.1419386150335253
ACH-000549,-0.171295564658103
ACH-000550,0.06999379281717469
ACH-000552,-0.2006189135817277
ACH-000556,-0.05054980148955705
ACH-000557,-0.1156691157024832
ACH-000569,-0.09043672049717033
ACH-000570,-0.19588498283977385
ACH-000571,-0.035509613611453106
ACH-000573,-0.19880027130896055
ACH-000576,0.0076686910008974575
ACH-000579,-0.10025073714083577
ACH-000580,-0.15155277117472254
ACH-000584,-0.11043323338921254
ACH-000585,-0.2269103419239217
ACH-000588,-0.09565699156469283
ACH-000589,-0.25820012460995473
ACH-000591,-0.06920172203116749
ACH-000593,-0.0774604157004973
ACH-000600,-0.2807783201639011
ACH-000601,-0.0016810501521434171
ACH-000605,-0.06547190611310492
ACH-000606,-0.2097810386448644
ACH-000608,-0.12339797692573412
ACH-000614,-0.2846693295120041
ACH-000616,0.013631898997630265
ACH-000618,-0.12256930494237413
ACH-000619,-0.023633845661736763
ACH-000620,-0.1173448182562192
ACH-000621,-0.16879140773011667
ACH-000622,-0.014647057542894028
ACH-000623,0.007665693179667355
ACH-000624,-0.1854988509768884
ACH-000627,-0.17393339388869547
ACH-000630,-0.18143191090267805
ACH-000631,0.1376728808779668
ACH-000632,-0.12433869255492624
ACH-000633,-0.18257479036154564
ACH-000637,-0.2354485672626425
ACH-000638,-0.2166765665081263
ACH-000646,-0.10904803830402646
ACH-000647,-0.07371574743832887
ACH-000648,-0.05346601294303708
ACH-000649,-0.13619772690173015
ACH-000651,-0.09894764035301183
ACH-000652,-0.030781968953941183
ACH-000653,-0.05291472352594303
ACH-000657,-0.2146176223893596
ACH-000658,-0.09222984535676967
ACH-000661,-0.22157595860651666
ACH-000662,0.0625990972395826
ACH-000663,-0.30984240459714124
ACH-000665,-0.3318481921184672
ACH-000671,-0.120279569245462
ACH-000672,-0.19446454639729488
ACH-000673,-0.10524658689924267
ACH-000676,-0.0580424110432641
ACH-000677,-0.12236307645522194
ACH-000681,-0.11773109607353767
ACH-000683,-0.17218830411168531
ACH-000684,-0.1325631837264488
ACH-000688,-0.046673467125720736
ACH-000693,-0.2364579262040043
ACH-000694,-0.12779031496943075
ACH-000695,-0.13175909087226131
ACH-000696,-0.020359595917715297
ACH-000697,-0.28900845172833195
ACH-000699,-0.026230127630284875
ACH-000701,0.008745545299647384
ACH-000706,-0.021327102920214
ACH-000711,-0.0920848805418756
ACH-000713,-0.04076296137560267
ACH-000714,-0.1213437146220218
ACH-000718,-0.2413618319344118
ACH-000720,-0.18673154882548088
ACH-000721,-0.05488580209432733
ACH-000724,0.06729753037985159
ACH-000725,-0.13410160381113842
ACH-000732,0.038716637404826254
ACH-000734,-0.2777801595650822
ACH-000735,-0.2309503936467899
ACH-000736,-0.13666995715398694
ACH-000738,-0.16267740065952194
ACH-000746,-0.19584319680199375
ACH-000747,-0.1075290964740862
ACH-000748,-0.2965823368549109
ACH-000753,-0.056945236504481585
ACH-000756,-0.0006109653916880505
ACH-000757,-0.13595968982348164
ACH-000758,-0.13088968440040188
ACH-000760,-0.1260953961781947
ACH-000762,-0.26902568527564397
ACH-000763,-0.03504758575561488
ACH-000764,-0.01896952682086813
ACH-000765,-0.23475813322773315
ACH-000766,-0.035259275043691266
ACH-000767,-0.1841573282741968
ACH-000768,0.07559376199726607
ACH-000769,-0.19632085297806048
ACH-000770,-0.20853557825980826
ACH-000771,-0.12619437393228414
ACH-000773,-0.045559583151995035
ACH-000776,-0.06572408339929195
ACH-000777,-0.09852267102187644
ACH-000778,-0.009997280085435212
ACH-000781,-0.1454177625261993
ACH-000782,-0.08555950881007672
ACH-000783,-0.1790982003767534
ACH-000784,-0.10055372189789223
ACH-000785,-0.08966134117727904
ACH-000787,-0.15521943892732426
ACH-000788,-0.015104879377674357
ACH-000791,-0.1976666660775576
ACH-000792,-0.0871329082780093
ACH-000794,-0.31855014898951245
ACH-000796,-0.0877017155287004
ACH-000798,-0.2228641280791328
ACH-000799,-0.1274835080248303
ACH-000800,-0.2425192585559849
ACH-000802,-0.2094135797807397
ACH-000804,-0.2750987492480228
ACH-000805,-0.2870987624373177
ACH-000809,-0.0986709253793594
ACH-000810,-0.022710320163291036
ACH-000811,-0.09825757799064336
ACH-000817,0.12844965309022138
ACH-000819,-0.15355006476773847
ACH-000820,-0.31760716561471625
ACH-000821,0.02850294832604168
ACH-000822,-0.1830181771900968
ACH-000823,-0.13537425139186066
ACH-000824,-0.2284492292059333
ACH-000827,-0.13135597804625238
ACH-000829,-0.06005572738882984
ACH-000831,-0.2880965280749596
ACH-000832,-0.15704099513021216
ACH-000833,-0.2773954611464489
ACH-000834,-0.2478897254090663
ACH-000835,0.0006953839332763314
ACH-000836,-0.0204092483506326
ACH-000837,-0.1526775086832902
ACH-000838,-0.3095715188019907
ACH-000839,-0.2510890674879805
ACH-000840,-0.30232467405393915
ACH-000841,-0.11077748108980988
ACH-000843,-0.044305835536197116
ACH-000846,-0.02663870959973035
ACH-000847,-0.08851510919152415
ACH-000848,-0.08898215758765668
ACH-000849,-0.01978834235084731
ACH-000851,-0.06186806130430191
ACH-000855,-0.08246460654802602
ACH-000856,-0.2722272176782506
ACH-000858,-0.11139765867182076
ACH-000859,-0.26706649798296994
ACH-000861,-0.16117531293948129
ACH-000862,0.13536114214341613
ACH-000865,-0.15198485802180994
ACH-000866,-0.09195509051104983
ACH-000867,-0.10535080024951267
ACH-000869,-0.04448233567398588
ACH-000872,-0.08732936617075727
ACH-000873,0.012954895011400359
ACH-000876,-0.23698482965100426
ACH-000878,-0.06425592274712467
ACH-000880,-0.1098267310280638
ACH-000881,0.07736959796714757
ACH-000882,0.0923533390120444
ACH-000884,0.03969916465698402
ACH-000885,-0.14465888383749687
ACH-000887,-0.2205138022414889
ACH-000889,-0.04923379467152104
ACH-000896,-0.0746956871761515
ACH-000898,-0.09252368513186623
ACH-000900,-0.23179017661480456
ACH-000901,-0.25793768616872514
ACH-000905,-0.195574072306106
ACH-000906,-0.18439537403193265
ACH-000907,0.017102350141315534
ACH-000910,-0.016892275218445857
ACH-000911,-0.13770819515694768
ACH-000912,-0.16725041026158108
ACH-000913,-0.04607774954659938
ACH-000915,-0.1900221850736857
ACH-000916,-0.19449929308077307
ACH-000917,-0.1408778601677239
ACH-000920,0.049528362153639365
ACH-000921,-0.18967448314231716
ACH-000924,-0.06024032722330069
ACH-000926,-0.1197251168953542
ACH-000928,-0.006364091467481042
ACH-000929,-0.02214161284166372
ACH-000932,-0.027950997008383542
ACH-000935,-0.2354823521631688
ACH-000936,-0.04596416550817849
ACH-000937,-0.08832131841487885
ACH-000938,-0.06890266592504919
ACH-000939,-0.12463118376524328
ACH-000941,-0.04996590114256467
ACH-000943,-0.06388866738340328
ACH-000946,-0.17641510889980372
ACH-000947,-0.09131986550372743
ACH-000948,0.05144822133318113
ACH-000950,-0.3059837153739705
ACH-000953,-0.13649833524658705
ACH-000954,-0.19842707388200312
ACH-000957,-0.3190207660641408
ACH-000958,0.02349395268160294
ACH-000960,-0.08675821212636416
ACH-000963,-0.03831694889389841
ACH-000968,-0.240791884177862
ACH-000969,-0.0818985266633299
ACH-000972,0.04605831710763349
ACH-000973,-0.0214779588081319
ACH-000974,-0.16193311277193592
ACH-000978,-0.10515894815531876
ACH-000984,-0.17963620851179038
ACH-000986,-0.19646838443934644
ACH-000988,-0.12272664486150095
ACH-000993,-0.08033464996431477
ACH-000994,0.0339441073475911
ACH-000996,-0.2194591197362738
ACH-001001,-0.07077906479832624
ACH-001020,0.041453986254879824
ACH-001028,-0.07988925540795287
ACH-001031,-0.06199900503644923
ACH-001038,-0.11683390120488885
ACH-001048,-0.19192371361168367
ACH-001050,-0.06170119111906915
ACH-001053,-0.16584020202299507
ACH-001054,-0.2118356691082289
ACH-001061,-0.00021723622136911064
ACH-001067,-0.08072208051861215
ACH-001075,-0.19225259540099865
ACH-001096,-0.05558232968351397
ACH-001111,0.03812437686231365
ACH-001119,0.10670717202354367
ACH-001128,-0.22954111791569906
ACH-001134,0.05144981582465035
ACH-001151,-0.030535885950170507
ACH-001163,-0.19424097827853495
ACH-001164,-0.06310853636194343
ACH-001183,-0.02626621118298974
ACH-001192,-0.22633459316677906
ACH-001193,0.019940311546474947
ACH-001196,-0.14279074076355489
ACH-001197,-0.3062837090012495
ACH-001205,0.14522717725963438
ACH-001211,0.04520607013146799
ACH-001212,-0.14285550853887896
ACH-001228,-0.1874571233039782
ACH-001232,-0.18659267650336814
ACH-001239,-0.02414358355261076
ACH-001270,0.013206366941101822
ACH-001274,-0.05865345922208048
ACH-001275,-0.1798927063439389
ACH-001277,-0.2434969237680667
ACH-001278,-0.06512706411414274
ACH-001280,-0.11075483501178343
ACH-001283,0.023457533053331543
ACH-001289,-0.08838016567589371
ACH-001300,-0.060088042107897276
ACH-001301,-0.09545189819101106
ACH-001302,-0.15442384717382066
ACH-001306,-0.18454985514464206
ACH-001318,-0.02011067111204585
ACH-001322,0.053061324524240776
ACH-001328,-0.11162627331091794
ACH-001332,-0.1283503977271315
ACH-001336,-0.18350873081399452
ACH-001346,-0.0835131970355232
ACH-001353,-0.16537253004156918
ACH-001354,-0.11564058463649247
ACH-001367,0.14697141401828012
ACH-001368,-0.2633635438124177
ACH-001374,-0.34116307334501905
ACH-001377,-0.2291204007472991
ACH-001380,-0.22446508635602752
ACH-001391,-0.09971760519554282
ACH-001408,-0.10877062927465783
ACH-001430,-0.09893151910465244
ACH-001431,-0.2172928686872473
ACH-001450,0.03179458091636706
ACH-001496,-0.14686074610531585
ACH-001500,-0.21814716198492676
ACH-001523,-0.1287482527467485
ACH-001532,-0.030784485157049023
ACH-001550,-0.07991258291547695
ACH-001552,-0.10573747249786504
ACH-001554,-0.1263447800805147
ACH-001654,-0.11901207313533
ACH-001735,-0.10711142505605974
ACH-001736,-0.08887054343279206
ACH-001737,-0.17908675060749266
ACH-001740,-0.06561701132003807
ACH-001745,0.04773806906471344
ACH-001765,-0.020184751429869384
