,HPCA (3208)
ACH-000926,-0.0910154536472765
ACH-000928,-0.15271688328182964
ACH-000929,-0.16730246475211627
ACH-000932,-0.1917709408239696
ACH-000935,-0.2771253637068408
ACH-000936,-0.20490836945723845
ACH-000937,-0.3123657837059415
ACH-000938,-0.12830914074698266
ACH-000939,-0.31307114640743905
ACH-000941,-0.1834311905651745
ACH-000943,-0.22248948565347668
ACH-000946,-0.09210915890486834
ACH-000947,-0.11633481406596413
ACH-000948,-0.10522922940344624
ACH-000950,-0.16838140252386394
ACH-000953,-0.3747587161242231
ACH-000954,-0.11223559319686707
ACH-000957,-0.3040646887684573
ACH-000958,-0.14349015127748682
ACH-000960,-0.19658734752338325
ACH-000963,-0.2444842147041263
ACH-000968,-0.11958012303964224
ACH-000969,-0.005503575738538667
ACH-000972,-0.12678286169081038
ACH-000973,-0.22468977736270332
ACH-000974,-0.16136488963519938
ACH-000978,-0.2027284332963088
ACH-000984,-0.10353712286305276
ACH-000986,-0.2744917389156374
ACH-000988,-0.18327586662842704
ACH-000993,-0.2406940612076628
ACH-000994,-0.4193312489135184
ACH-000996,-0.18044253217675696
ACH-001001,-0.2602154554560843
ACH-001020,-0.4851472922121128
ACH-001028,-0.2326082691701465
ACH-001031,-0.053525504494544636
ACH-001038,-0.09708626091328626
ACH-001048,-0.2273533846664937
ACH-001050,-0.22834279449014466
ACH-001053,-0.04431263761631245
ACH-001054,-0.0512737538963839
ACH-001061,-0.14146414399568194
ACH-001067,-0.41456450306668985
ACH-001075,-0.050998207423363334
ACH-001096,-0.2175160554036973
ACH-001111,-0.3656972618988091
ACH-001119,-0.132936716994839
ACH-001128,-0.012753024107589349
ACH-001134,-0.2309835813737504
ACH-001151,-0.1959402091497428
ACH-001163,-0.15753542719305455
ACH-001164,-0.18285983979897028
ACH-001183,-0.16113579561183575
ACH-001192,-0.15255404553634694
ACH-001193,-0.2029612518843379
ACH-001196,-0.3387880105837304
ACH-001197,-0.1848595857799825
ACH-001205,-0.1107557526692042
ACH-001211,-0.13710579717489435
ACH-001212,-0.23352226773803125
ACH-001228,-0.2827146134625945
ACH-001232,-0.19325011703268768
ACH-001239,-0.2819442686312495
ACH-001270,-0.08178804889062331
ACH-001274,-0.035150120517136896
ACH-001275,-0.1722082470338965
ACH-001277,-0.049554827073525064
ACH-001278,-0.275443440229089
ACH-001280,-0.20829178091134568
ACH-001283,-0.07803839582359001
ACH-001289,-0.06589771753072657
ACH-001300,-0.25839069478895593
ACH-001301,-0.06655415706778386
ACH-001302,0.02712612640047135
ACH-001306,-0.1935613325496849
ACH-001318,-0.20064600524857892
ACH-001322,-0.18085881999211936
ACH-001328,-0.26787899677016186
ACH-001332,-0.26619554304319004
ACH-001336,-0.1755960891698686
ACH-001346,-0.1835415942774196
ACH-001353,-0.10936576379306323
ACH-001354,-0.3028407010704674
ACH-001367,-0.2179016811077124
ACH-001368,-0.27441709671923
ACH-001374,-0.4657147291089891
ACH-001377,-0.2279609807864381
ACH-001380,-0.2141789964865334
ACH-001391,-0.12036987222403167
ACH-001408,-0.268666565033384
ACH-001430,-0.03342037727680578
ACH-001431,-0.20961753469568334
ACH-001450,-0.2713122099028249
ACH-001496,-0.1680982552615468
ACH-001500,-0.3955317835800421
ACH-001523,-0.2628224479043844
ACH-001532,-0.19986246443833955
ACH-001550,-0.13229585734381094
ACH-001552,-0.2997765340204587
ACH-001554,-0.1855191924627141
ACH-001654,-0.3269114977159673
ACH-001735,-0.1351180071899894
ACH-001736,-0.0792429660595577
ACH-001737,-0.2530996878275828
ACH-001740,-0.19849685266976036
ACH-001745,-0.26364238650735705
ACH-001765,-0.17937888295389404
