,CENPK (64105)
ACH-000461,-1.1572157712980031
ACH-000463,-0.9412558115219872
ACH-000464,-1.0022474306019278
ACH-000466,-1.180875932684491
ACH-000467,-0.9302817843710044
ACH-000468,-0.910366272388885
ACH-000469,-1.1626807116267797
ACH-000470,-1.0050663223364833
ACH-000471,-0.9670893349311236
ACH-000472,-1.2023153938536484
ACH-000473,-1.0488113562488324
ACH-000475,-1.0520986666303007
ACH-000476,-1.0154929270204192
ACH-000477,-0.7997634720578798
ACH-000479,-1.2616935526395798
ACH-000480,-0.8610419012541406
ACH-000481,-1.2137841477922082
ACH-000483,-0.9643505997658364
ACH-000484,-1.082683947090687
ACH-000485,-1.0789157408486445
ACH-000486,-1.165612301254448
ACH-000487,-0.9600771613704598
ACH-000488,-1.0780818514220925
ACH-000490,-1.0066495083667055
ACH-000491,-0.8950413185168615
ACH-000495,-1.1872010517362006
ACH-000496,-1.2081806091929492
ACH-000499,-0.9131230481054896
ACH-000500,-0.7930082331162868
ACH-000502,-1.0568029939773795
ACH-000503,-0.967570254369416
ACH-000505,-1.0260844113201224
ACH-000507,-1.1308698617813029
ACH-000510,-0.9790781144350575
ACH-000511,-1.034154197647685
ACH-000512,-0.8012743412682771
ACH-000516,-1.0605522911536274
ACH-000517,-0.7722844394073507
ACH-000518,-1.030839684362697
ACH-000520,-0.8583423336221621
ACH-000521,-0.8122403982408338
ACH-000522,-1.002019085188854
ACH-000524,-1.2005949519042451
ACH-000527,-0.8512842270236806
ACH-000528,-1.145782562406958
ACH-000537,-1.1990656086025746
ACH-000541,-0.8697988489989951
ACH-000542,-0.9819211918424235
ACH-000544,-0.981256277618764
ACH-000545,-0.905855067201896
ACH-000547,-1.1014432875682871
ACH-000548,-1.1494792578312465
ACH-000549,-1.1578748226655933
ACH-000550,-0.9050683169018414
ACH-000552,-0.9664596266225683
ACH-000556,-0.8403100854254553
ACH-000557,-1.0803126987029
ACH-000569,-1.0562630440269662
ACH-000570,-0.9566834738115269
ACH-000571,-0.8502933486359325
ACH-000573,-1.1873219507723194
ACH-000576,-0.8356022308067945
ACH-000579,-1.0233998105681772
ACH-000580,-1.095576769927246
ACH-000584,-1.132716660744867
ACH-000585,-1.1599549181061315
ACH-000588,-0.9267706340388324
ACH-000589,-1.069210708266369
ACH-000591,-0.9939907889088055
ACH-000593,-1.042124950344727
ACH-000600,-0.7122220573576379
ACH-000601,-0.8600410887732559
ACH-000605,-1.1621436061845305
ACH-000606,-1.0811410809104502
ACH-000608,-1.164147216846486
ACH-000614,-1.0776614603502377
ACH-000616,-0.8803233544205628
ACH-000618,-1.0890695878013923
ACH-000619,-1.1196689348387374
ACH-000620,-0.9458480346217172
ACH-000621,-0.9953962294084616
ACH-000622,-1.1524971406623403
ACH-000623,-0.9392005106894468
ACH-000624,-1.0588598361228876
ACH-000627,-0.9855238679550892
ACH-000630,-0.9749720604848218
ACH-000631,-0.9193871957297026
ACH-000632,-0.9514130115396056
ACH-000633,-0.9426804694994416
ACH-000637,-0.647187256743213
ACH-000638,-1.0292924192517612
ACH-000646,-0.7312513641079446
ACH-000647,-1.0318280173573358
ACH-000648,-0.9733248165676516
ACH-000649,-0.9967799751521998
ACH-000651,-0.951261519051938
ACH-000652,-0.9007964915772102
ACH-000653,-0.9182074431643026
ACH-000657,-0.9859926639339646
ACH-000658,-1.0930253466843065
ACH-000661,-0.9715437744888952
ACH-000662,-1.371972408138853
ACH-000663,-0.9994223075404371
ACH-000665,-0.9180286061770728
ACH-000671,-0.9998369640083424
ACH-000672,-0.8305238116829181
ACH-000673,-1.181909846116293
ACH-000676,-0.8729233048547465
ACH-000677,-0.5223607240351694
ACH-000681,-1.1431778622162447
ACH-000683,-0.9301721162231
ACH-000684,-1.1168320140465553
ACH-000688,-1.0792230645492544
ACH-000693,-1.0980067295654934
ACH-000694,-1.1845594108110449
ACH-000695,-1.281124878817549
ACH-000696,-1.0783825464528585
ACH-000697,-1.1356078014140858
ACH-000699,-1.221771469897933
ACH-000701,-0.9519162521223252
ACH-000706,-1.0577910939579651
ACH-000711,-1.0573222830681452
ACH-000713,-1.0940978252239315
ACH-000714,-0.914966056914824
ACH-000718,-1.0700981780213117
ACH-000720,-1.039180823092274
ACH-000721,-1.025067169924586
ACH-000724,-0.9534794121376776
ACH-000725,-1.3445690480695456
ACH-000732,-1.2011360948086518
ACH-000734,-0.8993576939255749
ACH-000735,-0.9235049197491408
ACH-000736,-1.0890806627536482
ACH-000738,-1.1656084755904883
ACH-000746,-0.7722717894342723
ACH-000747,-1.0936278353723876
ACH-000748,-0.9304640318603834
ACH-000753,-1.1359234315529418
ACH-000756,-1.172242947841003
ACH-000757,-0.8066207856631878
ACH-000758,-1.1206373208693188
ACH-000760,-1.2337671275226627
ACH-000762,-0.8715038711400458
ACH-000763,-0.847665733778766
ACH-000764,-1.3194674843198506
ACH-000765,-1.0653487776365549
ACH-000766,-0.835148097989943
ACH-000767,-1.3485404650128323
ACH-000768,-0.9225580271463348
ACH-000769,-1.0713937708866903
ACH-000770,-0.8625490270910529
ACH-000771,-0.9643379989350668
ACH-000773,-1.0718425511226946
ACH-000776,-0.9156569282917866
ACH-000777,-0.8104079751075479
ACH-000778,-1.1653579609991551
ACH-000781,-1.138717159629488
ACH-000782,-1.0898503026285056
ACH-000783,-0.8913942373902868
ACH-000784,-1.0369036098876605
ACH-000785,-1.13382128021543
ACH-000787,-1.0600172567863877
ACH-000788,-1.0357194892579544
ACH-000791,-1.0403303573611753
ACH-000792,-1.0426090379083743
ACH-000794,-0.974529546971994
ACH-000796,-1.1099595166567922
ACH-000798,-1.3265673546244234
ACH-000799,-1.0982537466239504
ACH-000800,-1.1375159951578708
ACH-000802,-1.1025691736597985
ACH-000804,-0.6989927688448813
ACH-000805,-1.0681830899651803
ACH-000809,-0.9367279873195541
ACH-000810,-1.1889065383984905
ACH-000811,-1.0635282819892429
ACH-000817,-1.000186388034513
ACH-000819,-1.0520496494912608
ACH-000820,-1.1924729575689454
ACH-000821,-1.1053189849822838
ACH-000822,-0.8980780024429934
ACH-000823,-1.0589135966082537
ACH-000824,-1.0339914658014977
ACH-000827,-0.7565272128795874
ACH-000829,-1.2064671639007392
ACH-000831,-1.0980169835334004
ACH-000832,-1.0088449236952963
ACH-000833,-0.9071076688881669
ACH-000834,-1.2997902330145394
ACH-000835,-1.0801866859856757
ACH-000836,-0.6389486503881759
ACH-000837,-0.8774390993365401
ACH-000838,-1.2172557197028575
ACH-000839,-1.0100211874973346
ACH-000840,-0.8499621324952924
ACH-000841,-0.9911172008512628
ACH-000843,-0.9536780294351946
ACH-000846,-1.2460427509125998
ACH-000847,-1.0719585672985974
ACH-000848,-1.1950968030635831
ACH-000849,-0.99375789593036
ACH-000851,-0.9512594184744572
ACH-000855,-1.1372776263990076
ACH-000856,-0.9012007009852621
ACH-000858,-1.0439878804904483
ACH-000859,-1.2318270697122675
ACH-000861,-1.0584297791326296
ACH-000862,-1.0430521521933156
ACH-000865,-1.0595127789897385
ACH-000866,-1.0835442801871136
ACH-000867,-1.1762576718077655
ACH-000869,-1.093519150175547
ACH-000872,-0.8292738578462121
ACH-000873,-1.1588360581436299
ACH-000876,-1.2199713702681831
ACH-000878,-1.0583116690885548
ACH-000880,-0.8565747591107381
ACH-000881,-0.8280617962898936
ACH-000882,-0.939680887316764
ACH-000884,-1.2636398709550385
ACH-000885,-1.1667814701302377
ACH-000887,-0.8884070759286326
ACH-000889,-1.035826658115412
ACH-000896,-1.1086792540473478
ACH-000898,-1.2050267140033029
ACH-000900,-0.969077948590896
ACH-000901,-0.993399061381633
ACH-000905,-1.0058129793498285
ACH-000906,-1.0255955619418116
ACH-000907,-1.154037530676211
ACH-000910,-1.2202581856959036
ACH-000911,-1.1288151776881878
ACH-000912,-1.007385080162411
ACH-000913,-1.135927335559302
ACH-000915,-0.9315535193906372
ACH-000916,-0.9551624537251476
ACH-000917,-1.039259634610658
ACH-000920,-0.927677586927754
ACH-000921,-1.2928305264657567
ACH-000924,-0.9037984581177869
ACH-000926,-0.9140303380643316
ACH-000928,-0.8944335894403884
ACH-000929,-1.0449623566610071
ACH-000932,-1.0748704283658768
ACH-000935,-1.047138921535798
ACH-000936,-1.0446551361909515
ACH-000937,-0.8941036511766512
ACH-000938,-1.1783595630061479
ACH-000939,-0.9962704358332372
ACH-000941,-1.1601403469577296
ACH-000943,-1.1336914725580045
ACH-000946,-1.190066778584698
ACH-000947,-1.167083962048518
ACH-000948,-0.8272343577182577
ACH-000950,-1.025739887638318
ACH-000953,-0.9882497575824706
ACH-000954,-1.073691153086613
ACH-000957,-1.0226883449831496
ACH-000958,-0.9569366644002002
ACH-000960,-0.7296402416637454
ACH-000963,-1.0286380247414255
ACH-000968,-0.9077115281534236
ACH-000969,-1.1045570322170088
ACH-000972,-1.0298292231725221
ACH-000973,-0.910235924222015
ACH-000974,-0.9984672434634916
ACH-000978,-0.6976344622715982
ACH-000984,-1.1914177944090745
ACH-000986,-1.0882577102137532
ACH-000988,-1.1699484687328572
ACH-000993,-1.0366106578588852
ACH-000994,-1.1386002608745005
ACH-000996,-1.3615919277939696
ACH-001001,-1.1145982003741153
ACH-001020,-0.8867833413239259
ACH-001028,-1.0466755987018772
ACH-001031,-0.9318228759825916
ACH-001038,-0.9931954694522932
ACH-001048,-1.1298159674096642
ACH-001050,-0.9024837087220446
ACH-001053,-1.1967572421457886
ACH-001054,-0.9960007021653692
ACH-001061,-0.9391983222831464
ACH-001067,-0.8370644200914802
ACH-001075,-1.1061870392000608
ACH-001096,-1.1180314650712453
ACH-001111,-1.0266934795895677
ACH-001119,-1.0023398737758051
ACH-001128,-0.2523710007239445
ACH-001134,-0.6561836068893697
ACH-001151,-1.0361329200829228
ACH-001163,-0.9365436768897972
ACH-001164,-0.8872827960680517
ACH-001183,-1.1699423501738702
ACH-001192,-0.998689675300892
ACH-001193,-1.4812036875777006
ACH-001196,-0.9887652306563829
ACH-001197,-1.0405096752304157
ACH-001205,-1.062346204628536
ACH-001211,-0.8281935320001327
ACH-001212,-0.8646264317633509
ACH-001228,-1.120562694375128
ACH-001232,-1.122669863068006
ACH-001239,-0.9465073041638904
ACH-001270,-1.0873360065507596
ACH-001274,-1.1423537692723222
ACH-001275,-1.0925491653294388
ACH-001277,-1.241651190596162
ACH-001278,-1.0818229283582144
ACH-001280,-0.8319905347840472
ACH-001283,-0.8954399227894094
ACH-001289,-0.7151620244753779
ACH-001300,-1.0467038865913263
ACH-001301,-1.1594614718352911
ACH-001302,-1.1923972016436517
ACH-001306,-0.951266433745418
ACH-001318,-0.8978246484090446
ACH-001322,-1.0019117632545278
ACH-001328,-1.1162245576120309
ACH-001332,-1.4323528015095073
ACH-001336,-1.1867935846241062
ACH-001346,-1.1460808170917522
ACH-001353,-1.0087273203302378
ACH-001354,-1.4022035305647382
ACH-001367,-1.2076818668600326
ACH-001368,-1.1037480304985383
ACH-001374,-1.0848793161882002
ACH-001377,-1.025200655068857
ACH-001380,-1.0943901088871266
ACH-001391,-0.7571897215667142
ACH-001408,-1.2586477542345302
ACH-001430,-0.8767108281529182
ACH-001431,-1.0501053641577751
ACH-001450,-1.0836477238920768
ACH-001496,-0.7365808447379523
ACH-001500,-0.8288457025161933
ACH-001523,-1.1932040007862859
ACH-001532,-1.0834556376198088
ACH-001550,-0.9223464465587048
ACH-001552,-1.1566676085901573
ACH-001554,-1.1198788469012604
ACH-001654,-0.9621473625557452
ACH-001735,-1.0120103250917456
ACH-001736,-0.8444588791308476
ACH-001737,-1.1180476167158164
ACH-001740,-1.082052354368516
ACH-001745,-1.2791235423219691
ACH-001765,-0.9876028884876448
