,SPIC (121599)
ACH-000738,-0.04842594642515679
ACH-000746,-0.034650060756800743
ACH-000747,-0.26571801566425474
ACH-000748,-0.2307030914589877
ACH-000753,-0.09519659753485676
ACH-000756,-0.2526714820551504
ACH-000757,-0.08538193248281639
ACH-000758,-0.11203872405195096
ACH-000760,-0.13606888029378256
ACH-000762,-0.3383859741505859
ACH-000763,-0.26697596117643785
ACH-000764,-0.08299229544721115
ACH-000765,-0.23350335220507565
ACH-000766,-0.12106142086245372
ACH-000767,-0.048532446103582115
ACH-000768,-0.28510806643324
ACH-000769,-0.16498886122091552
ACH-000770,-0.14778648918146728
ACH-000771,-0.027685015382306586
ACH-000773,-0.1738169397297014
ACH-000776,-0.16965909428772524
ACH-000777,-0.13810276049670153
ACH-000778,-0.0014781408835818845
ACH-000781,-0.09458462699272686
ACH-000782,-0.17692458629011404
ACH-000783,-0.1967244128705652
ACH-000784,-0.060070143186323324
ACH-000785,-0.2860647673043688
ACH-000787,-0.17638001182378454
ACH-000788,-0.1928653295888986
ACH-000791,-0.03994764534972035
ACH-000792,-0.14333209076199566
ACH-000794,-0.1109318050276114
ACH-000796,-0.22000146578225804
ACH-000798,-0.037685878777690106
ACH-000799,-0.12543963499485575
ACH-000800,-0.1460815020154691
ACH-000802,-0.12068695006944755
ACH-000804,-0.13633884419074727
ACH-000805,-0.3326271141980883
ACH-000809,-0.14156684136504946
ACH-000810,-0.04717155708301498
ACH-000811,-0.19472010346565005
ACH-000817,-0.3048495688053863
ACH-000819,-0.1802391338418153
ACH-000820,-0.4607427688794942
ACH-000821,-0.3348164972041978
ACH-000822,-0.12506323410220327
ACH-000823,-0.21416815433972053
ACH-000824,-0.15999068021086976
ACH-000827,-0.09099455784317828
ACH-000829,-0.2206444433213816
ACH-000831,-0.16330619287450038
ACH-000832,-0.0910610998642999
ACH-000833,-0.05824399200837936
ACH-000834,-0.2368645885714833
ACH-000835,-0.05772201975357169
ACH-000836,-0.13183506167350342
ACH-000837,-0.2649752970053899
ACH-000838,-0.12161534214143395
ACH-000839,-0.017555792781985227
ACH-000840,-0.01350726387218579
ACH-000841,-0.04053248501616289
ACH-000843,-0.1476628585001471
ACH-000846,0.0914224719227456
ACH-000847,-0.14257947471495816
ACH-000848,-0.29154923666742244
ACH-000849,-0.07758614399894083
ACH-000851,-0.26730047362911885
ACH-000855,-0.0523277106037582
ACH-000856,-0.1806306288126143
ACH-000858,-0.051340595122225455
ACH-000859,-0.15498590271325227
ACH-000861,-0.12606295747576726
ACH-000862,-0.09995596904875932
ACH-000865,-0.1816296655422677
ACH-000866,-0.2574867211875626
ACH-000867,-0.17581119807140067
ACH-000869,-0.05285083448648117
ACH-000872,-0.09217119334405924
ACH-000873,-0.09460180557408332
ACH-000876,-0.10362289627627116
ACH-000878,-0.3864296397272527
ACH-000880,-0.09199320997195964
ACH-000881,-0.1683345219224016
ACH-000882,-0.26325659109148786
ACH-000884,-0.1707871629292296
ACH-000885,-0.08312722369422468
ACH-000887,-0.12764910664086992
ACH-000889,-0.11812954372667307
ACH-000896,-0.18918655508878546
ACH-000898,-0.1339738043342703
ACH-000900,-0.3033539088816261
ACH-000901,-0.17403220325481264
ACH-000905,-0.21576137587670496
ACH-000906,-0.1965166189637571
ACH-000907,-0.13560586420712534
ACH-000910,-0.1683495949067903
ACH-000911,-0.11734062663088925
ACH-000912,-0.07971642485720291
ACH-000913,-0.0940509956832837
ACH-000915,0.0032822010104635317
ACH-000916,0.248283275976314
ACH-000917,-0.09858274711088212
ACH-000920,-0.2947571271295284
ACH-000921,-0.15734366937473565
ACH-000924,-0.16910525322964634
ACH-000926,-0.20199735029412866
ACH-000928,-0.029893716102944088
ACH-000929,-0.20754704763836127
ACH-000932,-0.06294854596897255
ACH-000935,-0.14087374616569734
ACH-000936,0.015975825586347008
ACH-000937,-0.04690222014520788
ACH-000938,-0.1912381983068408
ACH-000939,-0.21221365427109234
ACH-000941,-0.016997417124392122
ACH-000943,-0.2023293143853387
ACH-000946,-0.11297093174331214
ACH-000947,-0.2536662454769975
ACH-000948,-0.13290787541262647
ACH-000950,-0.04907074763191418
ACH-000953,-0.09983851407580144
ACH-000954,-0.02510251172574772
ACH-000957,-0.011329193584756172
ACH-000958,-0.17406895768508412
ACH-000960,-0.07620440842924059
ACH-000963,-0.12802601431490512
ACH-000968,-0.19998682193734352
ACH-000969,-0.2153702743290193
ACH-000972,0.004006927873821896
ACH-000973,-0.12316515409115147
ACH-000974,-0.20312473598220496
ACH-000978,0.06919977669433518
ACH-000984,-0.22459879893774554
ACH-000986,-0.15875061527232773
ACH-000988,-0.21034862098832585
ACH-000993,-0.16506316655881592
ACH-000994,-0.2534169284687572
ACH-000996,-0.1395133502335423
ACH-001001,-0.02622006511006911
ACH-001020,-0.15740135817172898
ACH-001028,-0.18970462631973706
ACH-001031,-0.10756162064188536
ACH-001038,-0.16033230244883712
ACH-001048,-0.14976724502250285
ACH-001050,-0.2975416184065599
ACH-001053,-0.2077039856817657
ACH-001054,-0.14280705455433845
ACH-001061,-0.15161440067850435
ACH-001067,-0.21680598877159016
ACH-001075,-0.14451839641610575
ACH-001096,-0.07308885169522937
ACH-001111,-0.4720692838327881
ACH-001119,-0.13629485551766804
ACH-001128,-0.1542754965378837
ACH-001134,-0.2826255041554207
ACH-001151,-0.23465997204385344
ACH-001163,-0.2342906389958978
ACH-001164,-0.005153135546688556
ACH-001183,-0.15741433315159428
ACH-001192,-0.054159722999254964
ACH-001193,0.053684515375988125
ACH-001196,-0.24412173309261606
ACH-001197,-0.17298959152957089
ACH-001205,-0.2064201660527037
ACH-001211,-0.3876431547498117
ACH-001212,-0.1211282050829836
ACH-001228,-0.18689528209867973
ACH-001232,-0.15238053475155908
ACH-001239,-0.08414533450463668
ACH-001270,-0.07048446829080092
ACH-001274,-0.1094134128277912
ACH-001275,-0.24182599655864076
ACH-001277,-0.006745143742300919
ACH-001278,-0.01431984112964074
ACH-001280,-0.2616268362423527
ACH-001283,-0.09012022401823118
ACH-001289,-0.275793823542238
ACH-001300,-0.3755473103418251
ACH-001301,-0.0605691439749465
ACH-001302,0.02907419104401209
ACH-001306,-0.105139988786179
ACH-001318,-0.2300751781566891
ACH-001322,-0.1375300853060781
ACH-001328,-0.1348303692939205
ACH-001332,-0.1095275232882244
ACH-001336,-0.14202491527615715
ACH-001346,-0.3561226972631309
ACH-001353,-0.07112307677937843
ACH-001354,-0.14588446122748286
ACH-001367,-0.27279003539572355
ACH-001368,-0.2049193991052002
ACH-001374,-0.23772309276299075
ACH-001377,-0.1812965068934296
ACH-001380,-0.18575559176264095
ACH-001391,-0.18345761703816066
ACH-001408,-0.12742658106651142
ACH-001430,-0.03702085234737167
ACH-001431,-0.2186822638373161
ACH-001450,-0.13202204164260473
ACH-001496,-0.10795703729574001
ACH-001500,-0.2200900644395816
ACH-001523,-0.15628973040603802
ACH-001532,-0.0658230536469685
ACH-001550,-0.19118701339108016
ACH-001552,-0.10260926308582033
ACH-001554,-0.059812246411483916
ACH-001654,-0.16489863363156027
ACH-001735,-0.09191681784016374
ACH-001736,-0.07079407105390928
ACH-001737,0.03672828049375112
ACH-001740,-0.2352956988649205
ACH-001745,-0.37017528054377785
ACH-001765,-0.0694402944067921
