,SF3B5 (83443)
ACH-000232,-1.2099985446836037
ACH-000233,-1.3449345179565118
ACH-000234,-1.0317291638043882
ACH-000235,-1.2761784271039112
ACH-000237,-1.2352761836433768
ACH-000238,-1.3334588661945876
ACH-000242,-1.5989064002099451
ACH-000243,-1.1251957744248484
ACH-000244,-1.3415766826370152
ACH-000246,-1.3022524835172191
ACH-000248,-1.164681748100788
ACH-000250,-1.1317600106928358
ACH-000251,-1.1174909778775968
ACH-000252,-1.1047770708633966
ACH-000253,-1.2134600599261922
ACH-000255,-1.1216357883163837
ACH-000256,-1.3435954660936145
ACH-000257,-1.3469300245258404
ACH-000258,-1.303906580901664
ACH-000259,-1.2490976066774255
ACH-000260,-1.3628318020044181
ACH-000261,-1.1138617815355292
ACH-000262,-1.1047750897738784
ACH-000263,-1.5620075507145064
ACH-000264,-1.1832924122751216
ACH-000265,-1.0877371599179542
ACH-000266,-1.2226651743194399
ACH-000272,-1.087047414891466
ACH-000274,-1.2689517804183716
ACH-000277,-1.2795820226624894
ACH-000278,-1.4795909236214269
ACH-000279,-1.257486027742987
ACH-000280,-1.2538470840300333
ACH-000281,-1.4445586349793833
ACH-000288,-1.2537592798395008
ACH-000291,-1.1822217717428918
ACH-000293,-1.1781408727294176
ACH-000294,-1.2821801538674231
ACH-000295,-0.952204647232644
ACH-000296,-1.3591185080306811
ACH-000302,-1.0539045286619415
ACH-000304,-1.034730365605244
ACH-000307,-1.2962535288990606
ACH-000308,-1.3268101781543584
ACH-000310,-0.8545022965241836
ACH-000311,-1.1593553474502465
ACH-000312,-1.196045471165644
ACH-000315,-1.3100188056495865
ACH-000316,-0.9961979470615848
ACH-000317,-1.5251849682338403
ACH-000318,-1.5308119658321944
ACH-000319,-1.0261535540017497
ACH-000320,-1.2314280509184599
ACH-000322,-1.1088130299868724
ACH-000323,-0.966299559866286
ACH-000324,-1.2426160827656578
ACH-000329,-1.1553793815246605
ACH-000330,-1.3157803143036195
ACH-000331,-1.2583531703892898
ACH-000332,-1.1907470278911079
ACH-000334,-1.5358377930235132
ACH-000335,-1.2795766655996486
ACH-000336,-1.6153094840541518
ACH-000337,-1.1051021031114907
ACH-000338,-1.267126057379063
ACH-000339,-1.1528057272464274
ACH-000341,-1.4473522701999986
ACH-000348,-1.1645505979133723
ACH-000350,-1.5694336453847957
ACH-000352,-1.51175925459765
ACH-000356,-1.190551593266161
ACH-000361,-1.2279047719085845
ACH-000362,-1.152659680750745
ACH-000363,-1.4871968678808265
ACH-000364,-1.1817940295516065
ACH-000365,-1.4248092004567068
ACH-000366,-1.1796131317633338
ACH-000368,-1.031159529710871
ACH-000374,-1.2084645338056494
ACH-000375,-1.2394009326714237
ACH-000376,-1.214388357205337
ACH-000381,-1.0596328932326449
ACH-000383,-1.0344438554969742
ACH-000387,-1.1566850466120826
ACH-000389,-1.231025371217509
ACH-000390,-1.3173576980576798
ACH-000393,-1.2130565811232816
ACH-000395,-1.2322540086746094
ACH-000396,-1.2725862279393891
ACH-000397,-1.3380988638829672
ACH-000401,-1.5422633603373308
ACH-000402,-1.2150003572492822
ACH-000403,-1.4282265539071166
ACH-000404,-0.9058145649197156
ACH-000406,-1.200526867947211
ACH-000407,-1.103230092900144
ACH-000408,-1.1945894747979828
ACH-000410,-1.278547298657691
ACH-000411,-1.0183439319536922
ACH-000414,-1.2808750034252006
ACH-000415,-1.3676963684901409
ACH-000416,-1.238333178739473
ACH-000420,-1.2474873677953584
ACH-000421,-1.314160546137701
ACH-000424,-1.0927958928508688
ACH-000425,-1.129858496114809
ACH-000426,-1.5873919568654307
ACH-000427,-1.0375364567635597
ACH-000433,-1.129788982780258
ACH-000435,-1.4812195239597798
ACH-000436,-1.3752957330470883
ACH-000444,-1.0137674902728973
ACH-000445,-1.3546011064764896
ACH-000448,-1.1012607417799145
ACH-000450,-1.5040740910110781
ACH-000452,-1.164812006391455
ACH-000454,-1.134795209191902
ACH-000458,-1.2307767400352647
ACH-000459,-1.5392720519961258
ACH-000460,-1.1773599829421897
ACH-000461,-1.3011485465781327
ACH-000463,-1.11603633174088
ACH-000464,-1.0916324188345732
ACH-000466,-1.2991684151328402
ACH-000467,-1.1619696192319329
ACH-000468,-1.00316468232121
ACH-000469,-1.0775437676136668
ACH-000470,-1.2906357454873294
ACH-000471,-1.1885597150001461
ACH-000472,-0.9981952315473804
ACH-000473,-1.2502676550899725
ACH-000475,-1.0851507992527492
ACH-000476,-1.2200025258348717
ACH-000477,-1.3249773419614328
ACH-000479,-1.3256677188904649
ACH-000480,-1.1194795199231435
ACH-000481,-1.528661286335547
ACH-000483,-1.0393340107545508
ACH-000484,-1.1645746022422845
ACH-000485,-1.3799104035379204
ACH-000486,-1.28279209560832
ACH-000487,-1.1813490730378349
ACH-000488,-1.3394778263031284
ACH-000490,-1.1085123333444682
ACH-000491,-1.1852546426011925
ACH-000495,-1.3047023306963608
ACH-000496,-1.2771419588262816
ACH-000499,-1.3090380615779396
ACH-000500,-1.2122567043766308
ACH-000502,-1.3801193044368476
ACH-000503,-1.4564136328384432
ACH-000505,-1.1099370486588709
ACH-000507,-1.4094015355917728
ACH-000510,-1.053614154742708
ACH-000511,-1.2750516089636026
ACH-000512,-1.5269929712503976
ACH-000516,-1.3103764028038831
ACH-000517,-1.354225556457811
ACH-000518,-1.525474247371049
ACH-000520,-1.2759468171803858
ACH-000521,-1.2626442658817842
ACH-000522,-1.2180299676681638
ACH-000524,-1.259138620032481
ACH-000527,-1.2878174848388153
ACH-000528,-1.420890384629694
ACH-000537,-1.2992793855200415
ACH-000541,-1.2722333769994234
ACH-000542,-1.0782603228051713
ACH-000544,-1.1977922517924136
ACH-000545,-1.3827407420271631
ACH-000547,-1.345345289868998
ACH-000548,-1.4627644810502154
ACH-000549,-1.4642963722914724
ACH-000550,-1.3301648534601416
ACH-000552,-1.3088517716393626
ACH-000556,-1.2453771870716577
ACH-000557,-1.171561809118084
ACH-000569,-1.1412238880389256
ACH-000570,-1.1273584721958192
ACH-000571,-1.2815463321075216
ACH-000573,-1.3870934423412316
ACH-000576,-1.3836822602341847
ACH-000579,-1.0633791487417088
ACH-000580,-1.1751889259317303
ACH-000584,-1.4513149068055071
ACH-000585,-1.2614667149992134
ACH-000588,-1.2812402230428863
ACH-000589,-1.43071400292244
ACH-000591,-1.1701148966269608
ACH-000593,-1.1756557654312556
ACH-000600,-1.068391764297135
ACH-000601,-1.2000055904113065
ACH-000605,-1.3403226471398113
ACH-000606,-1.274018269908035
ACH-000608,-1.4714860944879615
ACH-000614,-1.3345216304695782
ACH-000616,-1.0983618820904626
ACH-000618,-1.191658173585832
ACH-000619,-1.2305407628430238
ACH-000620,-1.2848256612546205
ACH-000621,-1.091351689934264
ACH-000622,-1.0375224919805022
ACH-000623,-1.186031092690473
ACH-000624,-1.325318020331257
ACH-000627,-1.2008883281212517
ACH-000630,-0.986867248106035
ACH-000631,-1.4018625804424794
ACH-000632,-1.1303749919354382
ACH-000633,-1.0061510593448233
ACH-000637,-1.5400184163847797
ACH-000638,-1.4099305624256229
ACH-000646,-1.1878620693347388
ACH-000647,-1.3490378680094783
ACH-000648,-1.3487632252139043
ACH-000649,-1.0919783619636796
ACH-000651,-1.2299655751442784
ACH-000652,-1.2444832943944104
ACH-000653,-1.4384009891068923
ACH-000657,-1.4250241359242442
ACH-000658,-1.4872078287911252
ACH-000661,-1.4086591595727436
ACH-000662,-1.3360228953034223
ACH-000663,-1.2084159618309958
ACH-000665,-1.199510621693485
ACH-000671,-1.2991826240468376
ACH-000672,-1.3687928316972364
ACH-000673,-1.0417712986350067
ACH-000676,-0.9840843066946648
ACH-000677,-0.990138118133014
ACH-000681,-1.2130231262615077
ACH-000683,-1.197627533339087
ACH-000684,-1.2032178708193908
ACH-000688,-1.5458670458122763
ACH-000693,-1.2788433350233332
ACH-000694,-1.1338494749373669
ACH-000695,-1.3813106067486365
ACH-000696,-1.3698649900636843
ACH-000697,-1.1476914948223218
ACH-000699,-1.2683893340326082
ACH-000701,-1.4446499038832037
ACH-000706,-1.2323829421782257
ACH-000711,-1.2591167912306864
ACH-000713,-1.2103024593566942
ACH-000714,-1.0511337763644184
ACH-000718,-1.2733078055952125
ACH-000720,-1.3673198016407586
ACH-000721,-1.2669576459728729
ACH-000724,-1.4358330373625603
ACH-000725,-1.594663317818985
ACH-000732,-1.2253212775482694
ACH-000734,-1.2661708484417566
ACH-000735,-1.1982992910144554
ACH-000736,-1.1882369322059951
ACH-000738,-1.3172412271490088
ACH-000746,-1.1392978381120145
ACH-000747,-1.3473862706908892
ACH-000748,-1.075807236300405
ACH-000753,-1.1868749225731066
ACH-000756,-0.9995950876866626
ACH-000757,-1.1188100957981126
ACH-000758,-1.124268358131983
ACH-000760,-1.3045503160885747
ACH-000762,-1.062626620901109
ACH-000763,-1.838799359575087
ACH-000764,-1.1935126236021492
ACH-000765,-1.1103178574301729
ACH-000766,-1.079005144946973
ACH-000767,-1.3445362349285137
ACH-000768,-1.211799856681085
ACH-000769,-1.4808558464752932
ACH-000770,-1.379558692550059
ACH-000771,-1.4623877549897772
ACH-000773,-1.3542980979026282
ACH-000776,-1.1234734264451178
ACH-000777,-1.0495279983235866
ACH-000778,-1.4257374119623991
ACH-000781,-1.3369601376660047
ACH-000782,-1.4152171915752016
ACH-000783,-1.5276612754027992
ACH-000784,-1.208524946648537
ACH-000785,-1.5733583723183993
ACH-000787,-1.3134488641159576
ACH-000788,-1.107875083063895
ACH-000791,-1.2624479729992992
ACH-000792,-1.147975755102868
ACH-000794,-1.2635573994482945
ACH-000796,-1.2239601453361473
ACH-000798,-1.3076027487658697
ACH-000799,-1.2138479269437863
ACH-000800,-1.3946694172954974
ACH-000802,-1.2857277128109172
ACH-000804,-1.3414973884825907
ACH-000805,-1.1534576745691705
ACH-000809,-1.2750556298009836
ACH-000810,-1.3403231226287258
ACH-000811,-1.2237261897828282
ACH-000817,-1.3120549816842648
ACH-000819,-1.2827245963949254
ACH-000820,-1.305330401395842
ACH-000821,-1.755455332560144
ACH-000822,-1.2175950080390303
ACH-000823,-1.3045408890463923
ACH-000824,-1.1265830003964987
ACH-000827,-1.1903376532263437
ACH-000829,-1.1355101081695331
ACH-000831,-1.2202846898852635
ACH-000832,-1.1606024257322185
ACH-000833,-1.6119420355003689
ACH-000834,-1.1899868907874156
ACH-000835,-1.0926920261969462
ACH-000836,-1.4606910330014338
ACH-000837,-1.2236511233991298
ACH-000838,-1.5601998583057093
ACH-000839,-1.195955130547946
ACH-000840,-1.5094924486800292
ACH-000841,-1.3251484242833678
ACH-000843,-1.5115031410385174
ACH-000846,-1.0912775590728994
ACH-000847,-1.2258660092492626
ACH-000848,-0.9638296148057708
ACH-000849,-1.108906488258197
ACH-000851,-1.349949992432702
ACH-000855,-1.1855651683185613
ACH-000856,-1.183562779115335
ACH-000858,-1.2040767001335966
ACH-000859,-1.2208748219130974
ACH-000861,-1.1211119173694664
ACH-000862,-1.4472669682041803
ACH-000865,-1.1430573876657435
ACH-000866,-1.2678668832925284
ACH-000867,-1.2923389613877538
ACH-000869,-1.235842738513809
ACH-000872,-1.4710537764852032
ACH-000873,-1.3041538105524897
ACH-000876,-1.514832506542016
ACH-000878,-0.9566122560659136
ACH-000880,-1.223890704373966
ACH-000881,-1.2641016087232528
ACH-000882,-1.1433168887066845
ACH-000884,-1.5038955124776807
ACH-000885,-1.344942536229882
ACH-000887,-1.1713679006382465
ACH-000889,-1.2833892349037936
ACH-000896,-1.4610087346334577
ACH-000898,-1.1932220033378722
ACH-000900,-1.2627265180595977
ACH-000901,-1.0831354361610614
ACH-000905,-1.274451249139385
ACH-000906,-1.3317678737317875
ACH-000907,-1.0141648617685406
ACH-000910,-1.3539833441666536
ACH-000911,-1.223040975309559
ACH-000912,-1.4738710576888303
ACH-000913,-1.2284880897446022
ACH-000915,-1.1269837594204248
ACH-000916,-1.1407446289532082
ACH-000917,-1.2707070973634356
ACH-000920,-1.42540618357723
ACH-000921,-1.2891622268693117
ACH-000924,-1.3560054147807477
ACH-000926,-1.1391107724757257
ACH-000928,-1.1816170497238765
ACH-000929,-1.417560720421452
ACH-000932,-1.3030509184391732
ACH-000935,-1.4094968048228491
ACH-000936,-0.9420240046600988
ACH-000937,-1.308793572188906
ACH-000938,-1.3030665032888882
ACH-000939,-1.3986886274723556
ACH-000941,-1.4888974476160983
ACH-000943,-1.2951882629038838
ACH-000946,-1.195510844609068
ACH-000947,-1.3327086920493902
ACH-000948,-1.3782455849815043
ACH-000950,-1.243540807785532
ACH-000953,-1.302719949571192
ACH-000954,-1.394314184053849
ACH-000957,-1.2705835492014457
ACH-000958,-1.1887908180684452
ACH-000960,-1.3659347752412725
ACH-000963,-1.1139232552382528
ACH-000968,-1.405999588583788
ACH-000969,-1.3477961319898797
ACH-000972,-1.194084693243025
ACH-000973,-1.232208624168093
ACH-000974,-0.946943553550234
ACH-000978,-1.378442682765904
ACH-000984,-1.1297470403235
ACH-000986,-1.193132234880787
ACH-000988,-1.4565009648654414
ACH-000993,-1.1252744617388926
ACH-000994,-1.4257125514583433
ACH-000996,-1.2584799722459776
ACH-001001,-1.0942650853243836
ACH-001020,-1.3453557389922055
ACH-001028,-1.2344669867612232
ACH-001031,-1.2664579620686218
ACH-001038,-1.3043177366752001
ACH-001048,-1.1560129814747524
ACH-001050,-0.9919127292968588
ACH-001053,-0.9998531470946479
ACH-001054,-1.020723037015899
ACH-001061,-1.1736626889269424
ACH-001067,-1.2951102883181689
ACH-001075,-1.32488612854351
ACH-001096,-1.0999669867867468
ACH-001111,-1.4204133292528849
ACH-001119,-1.2743030936268138
ACH-001128,-0.9983704042129534
ACH-001134,-1.0941486853891136
ACH-001151,-1.1935766932309164
ACH-001163,-1.1310571027121443
ACH-001164,-1.2040822798774569
ACH-001183,-1.1849682487699855
ACH-001192,-1.1224785708945777
ACH-001193,-1.1517233582557382
ACH-001196,-1.0446055244363588
ACH-001197,-1.4742685799344932
ACH-001205,-1.1089048262345402
ACH-001211,-1.1792967525739555
ACH-001212,-1.0894022834428598
ACH-001228,-1.488156751774396
ACH-001232,-1.1278810837267577
ACH-001239,-1.3534908214282062
ACH-001270,-0.9116228829811834
ACH-001274,-0.8577682245845006
ACH-001275,-1.2149054583290333
ACH-001277,-1.0693175423460346
ACH-001278,-1.200245537676789
ACH-001280,-1.2112575681951012
ACH-001283,-1.1539910583937654
ACH-001289,-1.2600500070996978
ACH-001300,-1.4162044144209591
ACH-001301,-0.9001212983937168
ACH-001302,-1.2622543190338964
ACH-001306,-1.0918876663935555
ACH-001318,-1.1214726482515196
ACH-001322,-0.967684813947928
ACH-001328,-1.1111310532158027
ACH-001332,-1.2298803275953167
ACH-001336,-1.2601901102550956
ACH-001346,-1.147443813070441
ACH-001353,-0.973102386186728
ACH-001354,-1.2653001577536884
ACH-001367,-1.4991620363264901
ACH-001368,-1.442241177505314
ACH-001374,-1.1660118873107619
ACH-001377,-1.1618020740442494
ACH-001380,-1.2170322304056052
ACH-001391,-1.251864445112112
ACH-001408,-1.3060018013804513
ACH-001430,-1.0658645681759609
ACH-001431,-1.3748237589569139
ACH-001450,-1.180114914556853
ACH-001496,-1.3670018151638001
ACH-001500,-1.0515629614594113
ACH-001523,-1.4131760595066876
ACH-001532,-1.2137163874014998
ACH-001550,-1.2088527483923661
ACH-001552,-1.1198926890368286
ACH-001554,-1.299801442223557
ACH-001654,-1.2348253390839736
ACH-001735,-1.1961438271117275
ACH-001736,-1.4387144466991657
ACH-001737,-1.4873806374842773
ACH-001740,-1.2953525319728731
ACH-001745,-1.2868060390118068
ACH-001765,-1.0487395554031012
