,ERLEC1 (27248)
ACH-000307,-0.014104637950241219
ACH-000308,-0.2421280805957185
ACH-000310,-0.07320091206130802
ACH-000311,-0.1293444916276114
ACH-000312,-0.0471803984922776
ACH-000315,0.0974619871451872
ACH-000316,-0.03148368345377936
ACH-000317,-0.21121839140255866
ACH-000318,-0.16553149099568013
ACH-000319,-0.18096843983813127
ACH-000320,-0.06466449672412501
ACH-000322,-0.3031562992300081
ACH-000323,-0.19100324468109392
ACH-000324,-0.12295044090397925
ACH-000329,-0.11020481942872497
ACH-000330,-0.32983433116618344
ACH-000331,-0.19017799377345926
ACH-000332,-0.12058877810512987
ACH-000334,0.07078451973671214
ACH-000335,-0.029397216759235487
ACH-000336,-0.2879814758077304
ACH-000337,-0.08318016868029196
ACH-000338,-0.4555573314745267
ACH-000339,-0.07239673162589162
ACH-000341,0.04794219049965561
ACH-000348,-0.20346130850927024
ACH-000350,-0.1108679036376917
ACH-000352,-0.1125342901160048
ACH-000356,-0.1742694446988862
ACH-000361,-0.0546193690608313
ACH-000362,0.004908530347727128
ACH-000363,-0.4532488980438865
ACH-000364,-0.15808533699577232
ACH-000365,-0.014631366673404572
ACH-000366,-0.16084905185715814
ACH-000368,-0.07326186605796396
ACH-000374,-0.15580814709151908
ACH-000375,-0.12367944065164145
ACH-000376,-0.10744232039983026
ACH-000381,-0.17398748690719454
ACH-000383,-0.12708793220357084
ACH-000387,-0.009552776442431785
ACH-000389,-0.18175404797800898
ACH-000390,-0.11910144185361747
ACH-000393,-0.1945469746803728
ACH-000395,-0.23816662516171264
ACH-000396,-0.0664766330466756
ACH-000397,-0.12646172018102858
ACH-000401,-0.12775228904131972
ACH-000402,0.20843363097308548
ACH-000403,-0.15864443001762668
ACH-000404,-0.4978413809674122
ACH-000406,-0.07883173974003142
ACH-000407,-0.31128861324418594
ACH-000408,-0.310495341114879
ACH-000410,-0.1276453594963896
ACH-000411,-0.2637309752832617
ACH-000414,-0.038706416788466716
ACH-000415,-0.11418563553763515
ACH-000416,-0.1004865414414156
ACH-000420,-0.18197005793116436
ACH-000421,-0.0766902141910904
ACH-000424,-0.012813188330957315
ACH-000425,-0.13166507696791285
ACH-000426,-0.09231470076512892
ACH-000427,-0.24019620277584255
ACH-000433,-0.10510013153675653
ACH-000435,-0.21614985604512835
ACH-000436,-0.2633911364788582
ACH-000444,-0.04928137040507366
ACH-000445,0.06278162656752255
ACH-000448,-0.1970415458501768
ACH-000450,-0.15660581097301793
ACH-000452,-0.1651457347950718
ACH-000454,-0.13093319773913192
ACH-000458,-0.027394028127241597
ACH-000459,0.08961208551407923
ACH-000460,-0.13851653222797058
ACH-000461,-0.06345798504311399
ACH-000463,-0.19225288519888115
ACH-000464,-0.1989721171334738
ACH-000466,-0.16465754313076758
ACH-000467,-0.1681362058159042
ACH-000468,-0.13095119979586411
ACH-000469,-0.05321393124977065
ACH-000470,-0.1641015893370126
ACH-000471,-0.17652865716844712
ACH-000472,-0.16654167117915333
ACH-000473,-0.10011392860340147
ACH-000475,-0.21996389575422987
ACH-000476,-0.15629997769128026
ACH-000477,-0.3248414725724917
ACH-000479,-0.21846646664759128
ACH-000480,-0.1818904935128995
ACH-000481,-0.005729803581700003
ACH-000483,-0.21016836813933146
ACH-000484,-0.2207163654685031
ACH-000485,-0.0641190669631035
ACH-000486,-0.1328573926625594
ACH-000487,-0.17645017292622733
ACH-000488,0.001583499344855655
ACH-000490,-0.275511866823588
ACH-000491,-0.08254370680189456
ACH-000495,-0.3521933256700827
ACH-000496,-0.10602096823478857
ACH-000499,0.2414634139516361
ACH-000500,-0.026407350868738508
ACH-000502,-0.0746272588182782
ACH-000503,0.057776548097834
ACH-000505,-0.156633473540511
ACH-000507,-0.17298613353214995
ACH-000510,-0.08324910896361908
ACH-000511,-0.1489382086269119
ACH-000512,-0.0755215569166304
ACH-000516,-0.16755050971020002
ACH-000517,-0.1906059106838462
ACH-000518,0.05793827704943176
ACH-000520,-0.019821775099592463
ACH-000521,-0.2740395278998876
ACH-000522,-0.20335359394096192
ACH-000524,-0.16991756359168275
ACH-000527,-0.12374167686199207
ACH-000528,-0.1680816429217393
ACH-000537,-0.0341724474279928
ACH-000541,0.12442524811803853
ACH-000542,-0.19467597685386984
ACH-000544,0.03902957513052602
ACH-000545,-0.2488778969305785
ACH-000547,-0.2472469430948994
ACH-000548,-0.17741222716949592
ACH-000549,-0.1390108753005309
ACH-000550,-0.10800527343238203
ACH-000552,-0.22117648289450656
ACH-000556,-0.1880725085331587
ACH-000557,0.004203786041539493
ACH-000569,-0.4971129861396917
ACH-000570,-0.11190095955874538
ACH-000571,-0.038155412734054206
ACH-000573,-0.07219712133415232
ACH-000576,-0.20499832167757992
ACH-000579,-0.14146012277593933
ACH-000580,-0.25512158377065475
ACH-000584,-0.09893240663207346
ACH-000585,-0.1635520193753535
ACH-000588,-0.07524637296669881
ACH-000589,-0.13010051634227546
ACH-000591,-0.28624369611190514
ACH-000593,-0.032048855814230635
ACH-000600,-0.09001466328154384
ACH-000601,-0.05385333061648998
ACH-000605,-0.09209062744335224
ACH-000606,-0.122434050416718
ACH-000608,-0.13748954588078066
ACH-000614,-0.0384152941860875
ACH-000616,-0.11941530185220935
ACH-000618,-0.13347202237170744
ACH-000619,-0.137344284656269
ACH-000620,-0.18124318914253096
ACH-000621,-0.04568481572428515
ACH-000622,-0.2270194629787713
ACH-000623,-0.10491260228361876
ACH-000624,-0.255215473328425
ACH-000627,-0.17664980276637895
ACH-000630,-0.22806901668231475
ACH-000631,-0.35382111852912845
ACH-000632,-0.14858745890384242
ACH-000633,-0.13707506134960507
ACH-000637,-0.15323357668013113
ACH-000638,-0.16745560305895027
ACH-000646,0.0185256763333324
ACH-000647,-0.10004836374654598
ACH-000648,-0.1573418428468524
ACH-000649,-0.13241137760135824
ACH-000651,-0.12477652982681045
ACH-000652,-0.13276348572022742
ACH-000653,-0.0668631436533504
ACH-000657,-0.10103947963719924
ACH-000658,-0.3692853215348568
ACH-000661,-0.0956085389341872
ACH-000662,-0.13276056223699612
ACH-000663,-0.056511044230944926
ACH-000665,-0.3238227805113442
ACH-000671,-0.08573417244489047
ACH-000672,-0.07684122315551603
ACH-000673,-0.20445329454683925
ACH-000676,-0.09792264817225946
ACH-000677,-0.1205391767213656
ACH-000681,-0.15222755684065944
ACH-000683,-0.12957859041556713
ACH-000684,-0.12855440311876165
ACH-000688,-0.27941978529941264
ACH-000693,-0.13202012944026795
ACH-000694,-0.17539905420158455
ACH-000695,-0.12978601072899826
ACH-000696,-0.22075010394843045
ACH-000697,-0.04998735479086814
ACH-000699,-0.17147412451334365
ACH-000701,-0.3852014078624421
ACH-000706,-0.1645094264482419
ACH-000711,-0.20086714230130265
ACH-000713,-0.27366307801923473
ACH-000714,-0.1509182648611853
ACH-000718,-0.3024769900356255
ACH-000720,-0.18363360910879248
ACH-000721,-0.23279874057400066
ACH-000724,-0.23782310416349886
ACH-000725,-0.13886825214572662
ACH-000732,-0.2614783853945201
ACH-000734,-0.03531904771084912
ACH-000735,-0.2012095748055681
ACH-000736,-0.03149973293383355
ACH-000738,-0.006667653976439785
ACH-000746,-0.20626971809104608
ACH-000747,-0.004724905834067708
ACH-000748,-0.13497931892035628
ACH-000753,-0.12227480487098365
ACH-000756,-0.2336657918743141
ACH-000757,0.049557491618672886
ACH-000758,-0.1714326097888925
ACH-000760,-0.02519362018014179
ACH-000762,-0.1432252249254663
ACH-000763,-0.39477279920309294
ACH-000764,-0.3500803704915811
ACH-000765,0.1497193888772673
ACH-000766,-0.20813507356962024
ACH-000767,-0.2331161389994588
ACH-000768,-0.17067777044881371
ACH-000769,-0.17936400218212056
ACH-000770,-0.15310979318228268
ACH-000771,-0.2938466551108629
ACH-000773,-0.016601309783913814
ACH-000776,0.12552057272239847
ACH-000777,-0.1404444058486031
ACH-000778,-0.09405782352895713
ACH-000781,-0.06716948098179445
ACH-000782,-0.05592191939161757
ACH-000783,-0.10937928555256964
ACH-000784,-0.11128201498028853
ACH-000785,-0.2802237065040541
ACH-000787,-0.19049571472973234
ACH-000788,-0.08322941028108305
ACH-000791,-0.12145797620145032
ACH-000792,-0.10923040961475912
ACH-000794,-0.3549712222301639
ACH-000796,-0.18897914827081164
ACH-000798,-0.14955754887012035
ACH-000799,-0.44342689360184906
ACH-000800,-0.07357782256757715
ACH-000802,-0.1430596046984283
ACH-000804,0.009704891341081795
ACH-000805,-0.19188437496182897
ACH-000809,-0.1070799336095213
ACH-000810,-0.06735862008847054
ACH-000811,-0.07545149846376524
ACH-000817,-0.26363393663610624
ACH-000819,0.046421399253999636
ACH-000820,-0.18468415378237046
ACH-000821,-0.06423413436183684
ACH-000822,-0.17553844500304555
ACH-000823,-0.1214332770959306
ACH-000824,-0.0987980043483001
ACH-000827,-0.1226330201788228
ACH-000829,-0.1269925407788737
ACH-000831,-0.09576051217886974
ACH-000832,-0.28923375479018104
ACH-000833,-0.2194540520126273
ACH-000834,-0.17011158931358136
ACH-000835,-0.1968762471960722
ACH-000836,-0.3598406543904021
ACH-000837,-0.09948032445291377
ACH-000838,-0.1008231274770738
ACH-000839,-0.1690089249204349
ACH-000840,-0.1334866016895888
ACH-000841,-0.23465094848479065
ACH-000843,0.06047757890415531
ACH-000846,-0.31761482692272736
ACH-000847,-0.04801698249668573
ACH-000848,-0.017805305882185117
ACH-000849,-0.14869370668009965
ACH-000851,-0.23447596869620965
ACH-000855,-0.21368120524396908
ACH-000856,-0.0735736194583262
ACH-000858,-0.07955255960141608
ACH-000859,-0.18370842057882408
ACH-000861,-0.16315572477149126
ACH-000862,-0.1696226649071908
ACH-000865,-0.14879236610673405
ACH-000866,-0.017290487096252874
ACH-000867,-0.09789022953093204
ACH-000869,-0.17410355952580522
ACH-000872,-0.20537879023456768
ACH-000873,0.05138387219012234
ACH-000876,-0.15372063419459034
ACH-000878,0.024653870123752596
ACH-000880,0.020922027640695867
ACH-000881,-0.22468514773201506
ACH-000882,-0.07777438757906406
ACH-000884,-0.09364349211453686
ACH-000885,-0.08537398722548165
ACH-000887,-0.035788837174778994
ACH-000889,-0.1428397051286376
ACH-000896,-0.20039623416284505
ACH-000898,-0.10944852215502188
ACH-000900,-0.09986665398999364
ACH-000901,-0.23881576322501205
ACH-000905,-0.07458390390967445
ACH-000906,-0.17569369423509595
ACH-000907,0.018814020950281108
ACH-000910,-0.15550972824646184
ACH-000911,-0.15461163011720014
ACH-000912,-0.22580926214731745
ACH-000913,-0.10880371663352884
ACH-000915,-0.21989093964158332
ACH-000916,0.33847740882501665
ACH-000917,-0.05551019524945092
ACH-000920,-0.1759704440837835
ACH-000921,-0.05894875358194456
ACH-000924,-0.11603496914646992
ACH-000926,-0.1064659655252254
ACH-000928,-0.1576497391167064
ACH-000929,0.09630701910021904
ACH-000932,-0.0899743162289688
ACH-000935,-0.2643082823783466
ACH-000936,-0.14798820319138553
ACH-000937,-0.04244836391218914
ACH-000938,-0.1403774015148888
ACH-000939,-0.07458435165728126
ACH-000941,-0.13186700016114986
ACH-000943,-0.12929224363994773
ACH-000946,-0.2791440077286084
ACH-000947,-0.034918841941388334
ACH-000948,-0.008436040517846159
ACH-000950,-0.07546855089538307
ACH-000953,-0.18258473046623885
ACH-000954,-0.36025332656900205
ACH-000957,-0.16048499844371805
ACH-000958,-0.23148769817685896
ACH-000960,-0.1055940070895376
ACH-000963,-0.11828783975000455
ACH-000968,-0.12184966856861172
ACH-000969,-0.1326406677802526
ACH-000972,-0.24945771376430706
ACH-000973,-0.1542842043447964
ACH-000974,-0.10236069884943508
ACH-000978,0.00986580745805689
ACH-000984,-0.11983598531552116
ACH-000986,-0.15506475792189328
ACH-000988,-0.11928721721347535
ACH-000993,-0.18248468969777432
ACH-000994,-0.1499863170506899
ACH-000996,-0.4132415381084159
ACH-001001,-0.16906459873202656
ACH-001020,0.001201374807714483
ACH-001028,-0.06554413594987768
ACH-001031,-0.10253344325480576
ACH-001038,-0.06638608104413281
ACH-001048,-0.14912334945754732
ACH-001050,-0.04823701493044424
ACH-001053,-0.03689072821289598
ACH-001054,-0.2713946835667781
ACH-001061,-0.14920500789580513
ACH-001067,-0.11193328887760548
ACH-001075,-0.1968361660913581
ACH-001096,-0.12087740751501608
ACH-001111,-0.2181478201371849
ACH-001119,-0.12101081728839032
ACH-001128,-0.484774233866801
ACH-001134,-0.14092432873316918
ACH-001151,-0.15247359631388602
ACH-001163,-0.009940153885848594
ACH-001164,-0.03871611069101173
ACH-001183,-0.30269240484880605
ACH-001192,-0.041004123109123776
ACH-001193,-0.21052297641650888
ACH-001196,-0.09776896668241004
ACH-001197,-0.032587561582401205
ACH-001205,-0.1127810444283202
ACH-001211,-0.15769534877857294
ACH-001212,-0.2429964280998642
ACH-001228,-0.3434724841278323
ACH-001232,-0.2455211268389204
ACH-001239,-0.15346181857896288
ACH-001270,-0.06858991002955325
ACH-001274,-0.19908582067368247
ACH-001275,-0.021272349156990302
ACH-001277,-0.2384262552533021
ACH-001278,-0.14539468138311296
ACH-001280,-0.11175242690003462
ACH-001283,-0.18144226449984047
ACH-001289,-0.05771419511908753
ACH-001300,-0.08355099934468119
ACH-001301,-0.1440152984917799
ACH-001302,-0.2318628336246599
ACH-001306,-0.09159938121442088
ACH-001318,0.008540710175625611
ACH-001322,0.1966898665432484
ACH-001328,-0.22024690656667745
ACH-001332,-0.25978230336132496
ACH-001336,-0.08281354136719818
ACH-001346,-0.2331885506228421
ACH-001353,-0.08737113158951701
ACH-001354,-0.2229546134065089
ACH-001367,-0.04617364127456194
ACH-001368,0.034869714614505824
ACH-001374,-0.2659570130719406
ACH-001377,-0.18702000902650334
ACH-001380,-0.16474867162023685
ACH-001391,-0.1953330991688844
ACH-001408,-0.1869277875942139
ACH-001430,0.02391849858425341
ACH-001431,-0.11195787884016488
ACH-001450,-0.1930745493451337
ACH-001496,-0.14008618416102928
ACH-001500,-0.2544832912150412
ACH-001523,-0.05349075610335783
ACH-001532,-0.2214135538262906
ACH-001550,-0.13705975939282766
ACH-001552,-0.11279926352097668
ACH-001554,-0.14580499500160288
ACH-001654,-0.06933227747039941
ACH-001735,-0.0505178265374219
ACH-001736,-0.14343366482959774
ACH-001737,0.12297555504830515
ACH-001740,-0.18264667566287487
ACH-001745,-0.2577612459257767
ACH-001765,-0.027937082604798325
