,CCNB1IP1 (57820)
ACH-000616,-0.2324201426169721
ACH-000618,-0.1129939717237996
ACH-000619,-0.24528349418183246
ACH-000620,-0.2014670105903269
ACH-000621,-0.24909755382553425
ACH-000622,-0.2292702095132
ACH-000623,-0.30260620787124515
ACH-000624,-0.1492219440958545
ACH-000627,-0.09417108336126168
ACH-000630,-0.21988887365212306
ACH-000631,-0.6113819145517682
ACH-000632,-0.3855877036468777
ACH-000633,-0.21548731893586248
ACH-000637,-0.07138795377889988
ACH-000638,-0.045702724358205625
ACH-000646,-0.1548025443442454
ACH-000647,-0.1679995544449705
ACH-000648,-0.2933974718718353
ACH-000649,-0.2044537942913643
ACH-000651,-0.1377839142008001
ACH-000652,-0.11006797284023423
ACH-000653,-0.11866999591056968
ACH-000657,-0.3775667079304373
ACH-000658,-0.1919511336274297
ACH-000661,-0.2305288417424879
ACH-000662,-0.3639171042411424
ACH-000663,-0.1048632997881375
ACH-000665,-0.2285958134166979
ACH-000671,-0.1803196073627049
ACH-000672,-0.14849244988691945
ACH-000673,-0.19615061747551293
ACH-000676,-0.11537997370112843
ACH-000677,-0.21568820417623946
ACH-000681,-0.1883023168727781
ACH-000683,-0.2645852703184809
ACH-000684,-0.12842637577459515
ACH-000688,-0.32019503999281995
ACH-000693,-0.07221350850994471
ACH-000694,-0.229803798908494
ACH-000695,-0.24125074494748106
ACH-000696,-0.1328649656122006
ACH-000697,-0.19354517422548886
ACH-000699,-0.31876376265516304
ACH-000701,-0.14404866767600227
ACH-000706,-0.21459766000409236
ACH-000711,-0.28803700360582857
ACH-000713,-0.3465742469352517
ACH-000714,-0.1939797001392332
ACH-000718,-0.2483957924336768
ACH-000720,-0.16016916533664294
ACH-000721,-0.5861110416121913
ACH-000724,-0.1097187235890443
ACH-000725,-0.18360180158394854
ACH-000732,-0.3093060309359358
ACH-000734,-0.14836409329106512
ACH-000735,0.15527382322397204
ACH-000736,-0.2321241661614724
ACH-000738,-0.1422010957605144
ACH-000746,-0.4961987964764047
ACH-000747,-0.2552816851692225
ACH-000748,-0.11710103283483755
ACH-000753,-0.18331269736237116
ACH-000756,-0.0807242625059341
ACH-000757,-0.09100426428072854
ACH-000758,-0.07970452598625592
ACH-000760,-0.11766608815816593
ACH-000762,-0.1302132834164985
ACH-000763,-0.2427052708764595
ACH-000764,-0.10852145783371814
ACH-000765,-0.16420104550032266
ACH-000766,-0.19363978355852413
ACH-000767,-0.19918697400154384
ACH-000768,-0.1336564438830329
ACH-000769,-0.3037708562766256
ACH-000770,-0.29110626161370234
ACH-000771,-0.24965912732679624
ACH-000773,-0.16553481655881974
ACH-000776,-0.43154830360212815
ACH-000777,-0.3041093159527725
ACH-000778,-0.15153193249338806
ACH-000781,-0.16956575030355964
ACH-000782,-0.17965492547481632
ACH-000783,-0.200748994144356
ACH-000784,-0.2043440511476036
ACH-000785,-0.17746579932056872
ACH-000787,-0.2260501174333958
ACH-000788,-0.30292798312681746
ACH-000791,-0.15593448291994486
ACH-000792,-0.2279368921720707
ACH-000794,-0.17761731326455324
ACH-000796,-0.16163701721981588
ACH-000798,-0.13918211225263927
ACH-000799,-0.220885681150508
ACH-000800,-0.028647411524905457
ACH-000802,-0.22743477872183085
ACH-000804,-0.2284393152191636
ACH-000805,-0.23334050608404625
ACH-000809,-0.03025079830117479
ACH-000810,-0.1991211217188076
ACH-000811,-0.12513517381038505
ACH-000817,-0.31066105182842063
ACH-000819,-0.18052946678932344
ACH-000820,-0.08499549788714904
ACH-000821,-0.011697905746940613
ACH-000822,-0.1593123752849391
ACH-000823,-0.1854171799021806
ACH-000824,-0.117564160716639
ACH-000827,-0.2081888853270824
ACH-000829,-0.1197923113796374
ACH-000831,-0.27118458179596033
ACH-000832,-0.4107362088117109
ACH-000833,-0.27185987033879444
ACH-000834,-0.14024373103732726
ACH-000835,-0.14574737936541454
ACH-000836,-0.19764916879745084
ACH-000837,-0.06766242341789362
ACH-000838,-0.2848943612429514
ACH-000839,-0.321706057757097
ACH-000840,-0.12782896270125926
ACH-000841,-0.2541286068543919
ACH-000843,-0.1972261854425196
ACH-000846,-0.35659704481971205
ACH-000847,-0.19988154537128405
ACH-000848,-0.35667527931570964
ACH-000849,-0.4682412374510782
ACH-000851,-0.32331911320776857
ACH-000855,-0.023883249631665625
ACH-000856,-0.2864910969551445
ACH-000858,-0.2346339761625523
ACH-000859,-0.6422335444376864
ACH-000861,-0.17871122050251634
ACH-000862,-0.10435272130351228
ACH-000865,-0.035340712358045305
ACH-000866,-0.16081267499922813
ACH-000867,-0.10961153633083827
ACH-000869,-0.24980313984835464
ACH-000872,-0.3585483909731368
ACH-000873,-0.04472323933423679
ACH-000876,-0.27973614021509
ACH-000878,-0.12343406685669014
ACH-000880,-0.1374231335013909
ACH-000881,-0.1032957548328131
ACH-000882,-0.2096110051451718
ACH-000884,-0.18089133131498691
ACH-000885,-0.3567175640334167
ACH-000887,-0.18103289111791165
ACH-000889,-0.3119840074739189
ACH-000896,-0.24074996732975965
ACH-000898,-0.2676344734157661
ACH-000900,-0.20908437989002449
ACH-000901,-0.22655276970011154
ACH-000905,-0.2595161669284939
ACH-000906,-0.21902555147095065
ACH-000907,-0.3114647599485236
ACH-000910,-0.11160796836471204
ACH-000911,-0.15127388587265264
ACH-000912,-0.1586359753082867
ACH-000913,-0.2517141404035362
ACH-000915,-0.2280662205359366
ACH-000916,-0.07460951791159448
ACH-000917,-0.15296107146376967
ACH-000920,-0.3805740313861861
ACH-000921,-0.2767426404062945
ACH-000924,-0.14694663189213142
ACH-000926,-0.16958776975543266
ACH-000928,-0.02196135106140469
ACH-000929,-0.2911559418267001
ACH-000932,-0.12923863089251122
ACH-000935,-0.21129982200538572
ACH-000936,-0.2318716574620848
ACH-000937,-0.3952619849808963
ACH-000938,-0.2323330303388471
ACH-000939,-0.3172403744848133
ACH-000941,-0.19939809332810354
ACH-000943,-0.2006919865013269
ACH-000946,-0.1370726032603944
ACH-000947,-0.09825451147021104
ACH-000948,-0.3389763416152759
ACH-000950,-0.08426438921740703
ACH-000953,-0.5203329920850079
ACH-000954,-0.2929339346862235
ACH-000957,-0.24248586848334994
ACH-000958,-0.2327974499536908
ACH-000960,-0.2993117053714558
ACH-000963,-0.2714048446953713
ACH-000968,-0.14670661618549927
ACH-000969,-0.28708276731696003
ACH-000972,-0.23513283858571965
ACH-000973,-0.3306113266192107
ACH-000974,-0.09740192434567177
ACH-000978,-0.21547766090007506
ACH-000984,-0.14472780621167114
ACH-000986,-0.31653461042575515
ACH-000988,-0.023340120284954986
ACH-000993,-0.09744267225644312
ACH-000994,-0.17209111011553216
ACH-000996,-0.3721814296329819
ACH-001001,-0.237041646679226
ACH-001020,-0.3988139418364121
ACH-001028,-0.08467963057066194
ACH-001031,-0.2959319952780413
ACH-001038,-0.25131714633115226
ACH-001048,-0.2450654885470312
ACH-001050,-0.2112283252935403
ACH-001053,-0.26281760861467895
ACH-001054,-0.2038968864271142
ACH-001061,-0.12056016501783487
ACH-001067,-0.24726817191922476
ACH-001075,-0.3120685439978604
ACH-001096,-0.07541684998853099
ACH-001111,-0.4553744040510307
ACH-001119,-0.3731286409193173
ACH-001128,-0.3837165899858289
ACH-001134,-0.24198863520036115
ACH-001151,-0.21265670233055006
ACH-001163,-0.1487446982259116
ACH-001164,-0.2804030325046419
ACH-001183,-0.30058929641523063
ACH-001192,-0.27390183592410017
ACH-001193,0.0591779425641427
ACH-001196,-0.378277926378991
ACH-001197,-0.3649500969529602
ACH-001205,-0.4606577101648681
ACH-001211,-0.2408677826355746
ACH-001212,0.21400015769306951
ACH-001228,-0.054175940182969874
ACH-001232,-0.2385184983070073
ACH-001239,-0.13976692426350362
ACH-001270,-0.09424183134910273
ACH-001274,-0.16821332034877212
ACH-001275,-0.10803897418901123
ACH-001277,-0.2646311150790862
ACH-001278,-0.2554199661948161
ACH-001280,-0.3328601728627404
ACH-001283,-0.15658920087356995
ACH-001289,-0.2306024263598237
ACH-001300,-0.3301732038658323
ACH-001301,-0.17764008817845373
ACH-001302,-0.18609227022450026
ACH-001306,-0.24056757873497306
ACH-001318,-0.12088671073380172
ACH-001322,-0.23551524760163234
ACH-001328,-0.12340956169955335
ACH-001332,-0.2829599656002881
ACH-001336,-0.14479769075338042
ACH-001346,-0.29837529079179675
ACH-001353,-0.17838055199342298
ACH-001354,-0.18808909444732771
ACH-001367,-0.12893451639524828
ACH-001368,-0.2727552335843617
ACH-001374,-0.3919358415694766
ACH-001377,-0.1390689565129513
ACH-001380,-0.2476870948586047
ACH-001391,-0.2477189820179165
ACH-001408,-0.170519195999893
ACH-001430,-0.17412784664992745
ACH-001431,-0.12754742691167534
ACH-001450,-0.13537902294318946
ACH-001496,-0.2294219772510551
ACH-001500,0.1488088042619089
ACH-001523,-0.25101650823030364
ACH-001532,-0.3337334304476709
ACH-001550,-0.2947198327854395
ACH-001552,-0.16645474667889829
ACH-001554,-0.1981270286017769
ACH-001654,-0.0759529725406951
ACH-001735,-0.25790928759498394
ACH-001736,-0.1307149038495883
ACH-001737,-0.3691417609673295
ACH-001740,-0.2478328325137486
ACH-001745,-0.2449842568714229
ACH-001765,-0.3094833240761663
