,PLD1 (5337)
ACH-000341,-0.0130787684763933
ACH-000348,-0.08860992677704957
ACH-000350,-0.1960299064766715
ACH-000352,-0.11982838829722738
ACH-000356,-0.056603754455870826
ACH-000361,0.03651295655157325
ACH-000362,-0.17570404853089938
ACH-000363,-0.05292128059246648
ACH-000364,0.09741780734766893
ACH-000365,-0.1143370961003776
ACH-000366,-0.14835606084182204
ACH-000368,-0.10530512829370997
ACH-000374,-0.031346810659024386
ACH-000375,-0.04089337152664512
ACH-000376,-0.011021798455960984
ACH-000381,-0.2154917259671571
ACH-000383,-0.12069110562685065
ACH-000387,-0.2814318811859609
ACH-000389,-0.03554771821394637
ACH-000390,-0.10637703217103284
ACH-000393,-0.05694496819523163
ACH-000395,-0.12740379707238045
ACH-000396,0.0606256922094699
ACH-000397,-0.13974153201567802
ACH-000401,-0.00023770359537866607
ACH-000402,-0.5694399628449116
ACH-000403,-0.09455854693827052
ACH-000404,0.1293311949699852
ACH-000406,-0.09205275117801136
ACH-000407,-0.22492604495626645
ACH-000408,-0.05783236878455944
ACH-000410,-0.15358041437538686
ACH-000411,-0.0740921578180327
ACH-000414,-0.08519883407602505
ACH-000415,-0.16925714504356448
ACH-000416,-0.13257082042972967
ACH-000420,-0.16642818778859214
ACH-000421,-0.06712124829920871
ACH-000424,0.14674437122452488
ACH-000425,0.016219186552960226
ACH-000426,-0.17648616211398585
ACH-000427,-0.13162356483756488
ACH-000433,-0.04141499988708594
ACH-000435,-0.21052982348365126
ACH-000436,-0.14450433426586007
ACH-000444,-0.07919604558614017
ACH-000445,-0.1277380377594697
ACH-000448,0.039536229070912685
ACH-000450,0.10120333689668058
ACH-000452,-0.09228312757461477
ACH-000454,-0.1173779043171242
ACH-000458,-0.08894522967836671
ACH-000459,-0.11340698523708324
ACH-000460,-0.027308187666217516
ACH-000461,-0.13279700229969912
ACH-000463,-0.057785945141593326
ACH-000464,-0.13654256033833626
ACH-000466,-0.2094663502896332
ACH-000467,0.00850856217982271
ACH-000468,-0.1883617151822603
ACH-000469,-0.22969157252660544
ACH-000470,-0.25686174110461435
ACH-000471,-0.2217105756456237
ACH-000472,-0.09826244016748753
ACH-000473,-0.07963024584841627
ACH-000475,-0.0935179422027542
ACH-000476,-0.16807640791844014
ACH-000477,-0.2179542439797645
ACH-000479,-0.15679746239721554
ACH-000480,-0.21533976293145768
ACH-000481,0.135212217408107
ACH-000483,-0.14960687597317188
ACH-000484,0.06262979379826827
ACH-000485,-0.054512268650348805
ACH-000486,-0.07898625278817642
ACH-000487,-0.17774839793466662
ACH-000488,-0.112656801686934
ACH-000490,-0.08111778403084416
ACH-000491,-0.018320580853012188
ACH-000495,-0.2660923404173537
ACH-000496,-0.2969812319474862
ACH-000499,-0.26858958877761513
ACH-000500,0.2736942564943161
ACH-000502,-0.09349924493053564
ACH-000503,-0.037221852873755325
ACH-000505,-0.024677528002166837
ACH-000507,-0.14321961434551178
ACH-000510,-0.07223245140220014
ACH-000511,-0.06320420459564652
ACH-000512,-0.15950973282539918
ACH-000516,-0.056972528670347175
ACH-000517,-0.1473378967090599
ACH-000518,0.06686194465093521
ACH-000520,-0.1998985251114967
ACH-000521,-0.10123103093517254
ACH-000522,-0.11301732621630492
ACH-000524,-0.14990446987626496
ACH-000527,-0.023186472654885847
ACH-000528,-0.19961012626313987
ACH-000537,-0.06930767721497419
ACH-000541,-0.03315827538720383
ACH-000542,-0.1444994503540493
ACH-000544,-0.06670824405217947
ACH-000545,-0.0655570664539439
ACH-000547,-0.09518439391439926
ACH-000548,-0.04002107034755175
ACH-000549,-0.21010822768688966
ACH-000550,-0.1264173354656678
ACH-000552,-0.07003577304710278
ACH-000556,-0.15005577414292046
ACH-000557,-0.09881631492285907
ACH-000569,-0.08360541025065607
ACH-000570,-0.12230619582796715
ACH-000571,-0.0949316215172575
ACH-000573,-0.12115306435767198
ACH-000576,-0.07881957550956774
ACH-000579,-0.11422069355061648
ACH-000580,0.033147102348202034
ACH-000584,-0.09784534788738916
ACH-000585,-0.16168394375536138
ACH-000588,-0.06432059873974666
ACH-000589,-0.004041590654532764
ACH-000591,-0.31535940034368504
ACH-000593,-0.2814551949885296
ACH-000600,-0.03816109597601443
ACH-000601,-0.10261959988947147
ACH-000605,-0.2843205980890076
ACH-000606,-0.14981065509795155
ACH-000608,-0.04257034101045088
ACH-000614,0.009620467568257136
ACH-000616,-0.04715817152495897
ACH-000618,-0.1541999179425198
ACH-000619,-0.2669804724315483
ACH-000620,-0.09697888997848716
ACH-000621,-0.10830266525569524
ACH-000622,-0.2275973674578023
ACH-000623,-0.16865936131380246
ACH-000624,0.0009397626357148662
ACH-000627,-0.09172164735471866
ACH-000630,-0.1725614291122085
ACH-000631,-0.20440118652315187
ACH-000632,-0.08813592011383457
ACH-000633,-0.1469080195569007
ACH-000637,0.034795455739587096
ACH-000638,-0.0456598447647848
ACH-000646,-0.1967650428225266
ACH-000647,-0.09838067745278756
ACH-000648,-0.09234495998925
ACH-000649,-0.13765853523065985
ACH-000651,-0.06365678695165032
ACH-000652,0.08980646500715042
ACH-000653,-0.11695784033701752
ACH-000657,-0.033182210566659175
ACH-000658,-0.0949620145826347
ACH-000661,-0.18570898765344146
ACH-000662,-0.3983574892379047
ACH-000663,-0.039036015305175135
ACH-000665,-0.1424510324350545
ACH-000671,-0.13299737294636518
ACH-000672,0.046164409870926036
ACH-000673,-0.02934420756818398
ACH-000676,-0.09019250477367262
ACH-000677,-0.03246652241432277
ACH-000681,0.04112416059702854
ACH-000683,-0.17779646478349698
ACH-000684,-0.05573314829853733
ACH-000688,-0.14870857848711974
ACH-000693,-0.10158279494934994
ACH-000694,-0.04795631856052263
ACH-000695,-0.4051880191553345
ACH-000696,-0.1185567470367941
ACH-000697,-0.017403909350201918
ACH-000699,-0.09748995564345367
ACH-000701,-0.2774074591098743
ACH-000706,-0.11745722159545385
ACH-000711,-0.0353633118926315
ACH-000713,-0.2765634670694264
ACH-000714,-0.0700747040129049
ACH-000718,-0.09601020943526692
ACH-000720,-0.031030293808663536
ACH-000721,-0.08365273803203974
ACH-000724,-0.1702754135583433
ACH-000725,-0.12335195822205508
ACH-000732,0.0347799530920007
ACH-000734,0.06486066862366359
ACH-000735,-0.09668116346131243
ACH-000736,-0.13470123167262588
ACH-000738,-0.029432571501651707
ACH-000746,-0.04462345637216093
ACH-000747,-0.08871247625467264
ACH-000748,-0.11945630857146936
ACH-000753,-0.044428845954707766
ACH-000756,0.004312449199700502
ACH-000757,-0.33102624665790226
ACH-000758,-0.04910328387908916
ACH-000760,-0.14691778716811965
ACH-000762,-0.1943648064890059
ACH-000763,-0.07480976338716099
ACH-000764,-0.005686344563369809
ACH-000765,-0.15798609984473902
ACH-000766,0.02735089533730075
ACH-000767,-0.15271537926084247
ACH-000768,-0.15383168597326366
ACH-000769,-0.18164971140356184
ACH-000770,-0.16541674837433612
ACH-000771,-0.2043013018707713
ACH-000773,-0.17302133880844095
ACH-000776,-0.060832496393917926
ACH-000777,-0.17445421539902786
ACH-000778,-0.05200360644766735
ACH-000781,-0.07121657658911555
ACH-000782,-0.023968868547224548
ACH-000783,-0.08148351855120048
ACH-000784,-0.06660192641093754
ACH-000785,-0.2085846152185466
ACH-000787,-0.09501657214154956
ACH-000788,-0.07613049365448188
ACH-000791,-0.1076027108493081
ACH-000792,-0.1796389627380724
ACH-000794,-0.3095449016514371
ACH-000796,-0.1064897582924809
ACH-000798,-0.108982423855511
ACH-000799,0.074891438913522
ACH-000800,-0.25623898485274066
ACH-000802,-0.21615975542176247
ACH-000804,-0.10457904187066136
ACH-000805,0.007893746502617021
ACH-000809,-0.18556936721545966
ACH-000810,0.0595690627302767
ACH-000811,-0.14096325107064686
ACH-000817,-0.2832229769846603
ACH-000819,-0.12729289609585398
ACH-000820,-0.08186918623479535
ACH-000821,0.002186085392872568
ACH-000822,0.03487900331743792
ACH-000823,-0.04401146947192771
ACH-000824,-0.14029974275404156
ACH-000827,-0.12084134319540996
ACH-000829,-0.1517861056710282
ACH-000831,-0.11993667936555953
ACH-000832,-0.16616433716426932
ACH-000833,-0.1726342657296633
ACH-000834,0.08110450476570083
ACH-000835,-0.07781604450204795
ACH-000836,-0.15403043193357518
ACH-000837,-0.08678763365981775
ACH-000838,-0.11525168608751295
ACH-000839,-0.22038504708922374
ACH-000840,0.0006741712921395162
ACH-000841,-0.1230734547948661
ACH-000843,-0.040144665623736316
ACH-000846,-0.12908163831866173
ACH-000847,0.034695887947598224
ACH-000848,0.03356003577189552
ACH-000849,-0.032124601002205815
ACH-000851,-0.10630002142372563
ACH-000855,0.010719814720172421
ACH-000856,-0.06105967385554827
ACH-000858,-0.054672124412093216
ACH-000859,0.035171321036454414
ACH-000861,-0.07417890756685366
ACH-000862,-0.1918584856479721
ACH-000865,-0.1246851187640921
ACH-000866,-0.09588534475168094
ACH-000867,-0.049750347486683236
ACH-000869,-0.09972081754831724
ACH-000872,-0.07023590971492638
ACH-000873,-0.07267682637047504
ACH-000876,-0.13231481048085095
ACH-000878,-0.07816800119959334
ACH-000880,-0.09677590859456522
ACH-000881,-0.14558937229558316
ACH-000882,-0.15528761791631532
ACH-000884,-0.16988486597871705
ACH-000885,-0.14140259929360066
ACH-000887,-0.16062843172225716
ACH-000889,-0.045793049342799694
ACH-000896,-0.16677685468216968
ACH-000898,-0.12777067258228392
ACH-000900,0.019823878822925453
ACH-000901,-0.13505180317087434
ACH-000905,-0.1370125864881302
ACH-000906,-0.14236868738030162
ACH-000907,-0.08824762701556567
ACH-000910,-0.22694014398148346
ACH-000911,-0.08897185008163276
ACH-000912,-0.030695535681400463
ACH-000913,-0.17407092496994908
ACH-000915,-0.06841301750560655
ACH-000916,-0.13100273572265955
ACH-000917,-0.031036212031819374
ACH-000920,0.21577350957657765
ACH-000921,-0.020451693648554103
ACH-000924,-0.12673538721629754
ACH-000926,-0.07877160704038204
ACH-000928,0.05245975914614808
ACH-000929,0.02986381585550569
ACH-000932,-0.15117706438613746
ACH-000935,-0.2441348570931539
ACH-000936,-0.2334672827417711
ACH-000937,-0.1597024724326311
ACH-000938,-0.1572236902881991
ACH-000939,-0.07973549147348118
ACH-000941,-0.019962553267861758
ACH-000943,-0.15982654885383812
ACH-000946,-0.19064398858260312
ACH-000947,-0.1442292140804616
ACH-000948,-0.027221932906326463
ACH-000950,-0.16093217788091274
ACH-000953,-0.16192731229289675
ACH-000954,-0.1754186257303099
ACH-000957,-0.006472981613077797
ACH-000958,0.16180278448801905
ACH-000960,-0.040053836261868855
ACH-000963,-0.1937638618092348
ACH-000968,-0.07749336718804277
ACH-000969,0.010084375462425771
ACH-000972,-0.15160722972958762
ACH-000973,-0.08052335074925464
ACH-000974,-0.02008003255378601
ACH-000978,0.028129552434444597
ACH-000984,-0.11041410201498636
ACH-000986,-0.2553346176273156
ACH-000988,-0.05031543299263327
ACH-000993,-0.1529384157432493
ACH-000994,-0.1610038403583677
ACH-000996,-0.19494718335787173
ACH-001001,-0.17725616579159503
ACH-001020,-0.3951015882576281
ACH-001028,-0.15357624735757466
ACH-001031,-0.10021115606892464
ACH-001038,-0.03111014151391456
ACH-001048,-0.2246199136979456
ACH-001050,-0.16971194396507336
ACH-001053,-0.09797042217597934
ACH-001054,-0.021784979628301462
ACH-001061,-0.2349243273607297
ACH-001067,0.17181566652832694
ACH-001075,0.1034753053401218
ACH-001096,-0.1631277805822164
ACH-001111,-0.0818980086587415
ACH-001119,-0.05836332411533536
ACH-001128,-0.10100687047597902
ACH-001134,-0.10507815677546692
ACH-001151,-0.04888831777499792
ACH-001163,0.006128296212292285
ACH-001164,0.036060963784959765
ACH-001183,-0.3130683588896227
ACH-001192,-0.10197240373854154
ACH-001193,-0.038355133349766035
ACH-001196,-0.12206221047552936
ACH-001197,-0.21429646817828815
ACH-001205,-0.09849129141493383
ACH-001211,-0.14567745878755894
ACH-001212,-0.1442079079499152
ACH-001228,-0.2465523283644844
ACH-001232,-0.0830732431223116
ACH-001239,-0.07056005430724993
ACH-001270,-0.08101806543977462
ACH-001274,-0.003431063904006897
ACH-001275,0.12735636862186764
ACH-001277,0.13137172043329026
ACH-001278,-0.16750699795245708
ACH-001280,0.01479639219355336
ACH-001283,-0.02487930262045776
ACH-001289,-0.1133976958657556
ACH-001300,-0.12111758515081418
ACH-001301,-0.06186147263684474
ACH-001302,-0.2550998049603692
ACH-001306,-0.06110944251870876
ACH-001318,-0.14619470325572426
ACH-001322,-0.19946046023804506
ACH-001328,-0.05636253363890485
ACH-001332,0.2733689206969967
ACH-001336,-0.2419786053533968
ACH-001346,-0.10752962225257703
ACH-001353,-0.1575489524965394
ACH-001354,-0.14608545058842193
ACH-001367,-0.3869546057609448
ACH-001368,0.009429169400663113
ACH-001374,-0.15769772831303128
ACH-001377,-0.04097051958335834
ACH-001380,-0.013134001350970663
ACH-001391,-0.16675754278533084
ACH-001408,-0.1140871648744652
ACH-001430,-0.13652505558565095
ACH-001431,0.06068141273585194
ACH-001450,-0.23780816731631085
ACH-001496,-0.13539469307212804
ACH-001500,-0.05248774237180913
ACH-001523,-0.11508887779728405
ACH-001532,-0.06579742968408489
ACH-001550,-0.1313348846946614
ACH-001552,-0.30843888180677603
ACH-001554,-0.06845607968317298
ACH-001654,-0.03182878950869265
ACH-001735,-0.11798633563157633
ACH-001736,-0.00803700597916676
ACH-001737,-0.2850069644922608
ACH-001740,-0.16571699846135382
ACH-001745,-0.09315288734238136
ACH-001765,-0.05274934832765138
