,SH3BP1 (23616)
ACH-000251,-0.09648169376228688
ACH-000252,0.0052787513192249
ACH-000253,-0.1860584094371551
ACH-000255,-0.3308900030119527
ACH-000256,-0.4220379948480061
ACH-000257,-0.030716162696120538
ACH-000258,-0.2414731271961767
ACH-000259,-0.2076386786206024
ACH-000260,-0.19010580849336686
ACH-000261,-0.2421097585519625
ACH-000262,-0.27030362862283663
ACH-000263,-0.1635963800569592
ACH-000264,-0.2305068370734436
ACH-000265,-0.133321656279395
ACH-000266,-0.15119150395243758
ACH-000272,-0.04063829910057876
ACH-000274,-0.2988332454638838
ACH-000277,0.015270232583979663
ACH-000278,-0.11258723232775657
ACH-000279,-0.2884928103502701
ACH-000280,-0.2649936030648729
ACH-000281,-0.2836393500428072
ACH-000288,-0.31232894843916925
ACH-000291,-0.16487617027557636
ACH-000293,-0.1913494876960469
ACH-000294,-0.028061680296842646
ACH-000295,-0.3405167009102063
ACH-000296,-0.19972158837746834
ACH-000302,-0.33648538235706715
ACH-000304,-0.21861122724097967
ACH-000307,-0.19601592556760952
ACH-000308,-0.25755796093304684
ACH-000310,-0.15964732846618346
ACH-000311,-0.13884016518275374
ACH-000312,-0.16721452938226386
ACH-000315,-0.3120439009325686
ACH-000316,-0.249702761573246
ACH-000317,-0.07678714792905353
ACH-000318,-0.24091784335139715
ACH-000319,-0.0712666852716627
ACH-000320,-0.21487651907417515
ACH-000322,-0.3816193089827473
ACH-000323,-0.21720905301137303
ACH-000324,-0.2176708126054044
ACH-000329,-0.17364850656637562
ACH-000330,-0.1535838244535478
ACH-000331,-0.11150521740046344
ACH-000332,-0.19635124261695752
ACH-000334,-0.1677394746460867
ACH-000335,-0.04079994699531978
ACH-000336,-0.3934626433396532
ACH-000337,-0.2736136702890044
ACH-000338,-0.03005990193919393
ACH-000339,-0.2558263654142687
ACH-000341,-0.1941993451958621
ACH-000348,-0.16625915085438034
ACH-000350,-0.09116638947837323
ACH-000352,-0.13129244151399852
ACH-000356,-0.11490436659285587
ACH-000361,-0.3626044047896583
ACH-000362,-0.3647614207021881
ACH-000363,-0.1601225590168377
ACH-000364,-0.30625424667485784
ACH-000365,-0.21590865043484067
ACH-000366,-0.2622216331185341
ACH-000368,-0.2846618046793649
ACH-000374,-0.17808731813520956
ACH-000375,-0.2675366736933396
ACH-000376,-0.15581805160572834
ACH-000381,-0.16710872326868084
ACH-000383,-0.20561367759420893
ACH-000387,-0.2866535322523228
ACH-000389,-0.2841556480316865
ACH-000390,-0.2665111238420643
ACH-000393,-0.3192926665404914
ACH-000395,-0.2605504019648309
ACH-000396,-0.1119063386335666
ACH-000397,-0.22194959427933167
ACH-000401,-0.4367687816427613
ACH-000402,-0.6342439007687513
ACH-000403,-0.28516629716908376
ACH-000404,-0.5193721509836017
ACH-000406,-0.23794809989237165
ACH-000407,-0.19392004508929955
ACH-000408,-0.3500136898684859
ACH-000410,-0.28140056386883444
ACH-000411,-0.2073786968031565
ACH-000414,-0.08557686384474522
ACH-000415,-0.18184166562425305
ACH-000416,-0.22269702985448794
ACH-000420,-0.24492829517858786
ACH-000421,-0.1395004602537936
ACH-000424,-0.15521674019448722
ACH-000425,-0.54121322785972
ACH-000426,-0.08444749526506412
ACH-000427,-0.254692427619293
ACH-000433,-0.1526199646006705
ACH-000435,-0.5094287418394118
ACH-000436,-0.3363292545822533
ACH-000444,-0.049018552078162934
ACH-000445,-0.1446212813269319
ACH-000448,-0.19690431628016916
ACH-000450,-0.2489481124908982
ACH-000452,-0.129648908200614
ACH-000454,-0.3284173745986221
ACH-000458,-0.21061418168128465
ACH-000459,-0.015659252137045918
ACH-000460,-0.09337434171775716
ACH-000461,-0.23683897534168125
ACH-000463,-0.24164847967018066
ACH-000464,-0.21831668528532416
ACH-000466,-0.3081158513045944
ACH-000467,-0.009089398499431413
ACH-000468,-0.28961363332419154
ACH-000469,-0.1986421179107677
ACH-000470,-0.3608361918701253
ACH-000471,-0.10165364167736574
ACH-000472,-0.19390867534340012
ACH-000473,-0.2931839341179398
ACH-000475,-0.187437213745384
ACH-000476,-0.1750701217666452
ACH-000477,-0.18218676091793248
ACH-000479,-0.16960241640209034
ACH-000480,-0.19735126322556854
ACH-000481,0.040176240929888654
ACH-000483,-0.3392202207192654
ACH-000484,-0.2857757288440294
ACH-000485,-0.16951672851094812
ACH-000486,-0.2600294903460648
ACH-000487,-0.247945566723492
ACH-000488,-0.29437828239134856
ACH-000490,-0.19924996078653906
ACH-000491,-0.1360689356506257
ACH-000495,-0.04936609777278942
ACH-000496,-0.1825173411040152
ACH-000499,-0.1943009850697772
ACH-000500,0.23592443629905785
ACH-000502,-0.2253742060080053
ACH-000503,-0.4925049446730626
ACH-000505,-0.27917409523716497
ACH-000507,-0.1477316257866426
ACH-000510,-0.2483753112393615
ACH-000511,-0.2779418552055044
ACH-000512,-0.12529903112456253
ACH-000516,-0.4145850349611256
ACH-000517,-0.18842670117327592
ACH-000518,-0.1996738461083904
ACH-000520,-0.10354385571594132
ACH-000521,-0.08545967075515128
ACH-000522,-0.1115309086805852
ACH-000524,-0.14947752191646946
ACH-000527,-0.21085497958876626
ACH-000528,-0.1494325127226384
ACH-000537,-0.17326374382922533
ACH-000541,-0.2204973846841609
ACH-000542,-0.1525434827702324
ACH-000544,-0.04903429475814285
ACH-000545,-0.1911555019447113
ACH-000547,-0.0509371719235729
ACH-000548,-0.08346066842626715
ACH-000549,-0.11658637550350524
ACH-000550,-0.30415951363865257
ACH-000552,-0.31368220175547984
ACH-000556,-0.24092352862244065
ACH-000557,-0.16191141370549605
ACH-000569,-0.11566241720419368
ACH-000570,-0.1821350266385406
ACH-000571,-0.1369467218698844
ACH-000573,-0.20438313974792605
ACH-000576,-0.16932985854458302
ACH-000579,-0.20453187235151898
ACH-000580,-0.07163593107025164
ACH-000584,-0.17143603938598392
ACH-000585,-0.10005207867248388
ACH-000588,-0.08499220423816001
ACH-000589,-0.20201227084122786
ACH-000591,-0.16708201137185238
ACH-000593,-0.2739966959435579
ACH-000600,-0.18583603819455952
ACH-000601,-0.22368082476995504
ACH-000605,-0.16556236896824567
ACH-000606,-0.2485882376168857
ACH-000608,-0.14597210090475604
ACH-000614,-0.3034408456086016
ACH-000616,-0.2470971971822571
ACH-000618,-0.1742005468692759
ACH-000619,-0.33104663690641456
ACH-000620,-0.02759597668606971
ACH-000621,-0.30398256363948234
ACH-000622,-0.2464914307197315
ACH-000623,-0.39160666549376455
ACH-000624,-0.17628594449509313
ACH-000627,-0.4371244449130892
ACH-000630,-0.17438688281123116
ACH-000631,-0.2399377007721561
ACH-000632,-0.26726549374983616
ACH-000633,-0.191111127466655
ACH-000637,-0.16012589053895865
ACH-000638,-0.1785467826215857
ACH-000646,-0.28980932511746593
ACH-000647,-0.2184153451767534
ACH-000648,-0.08933834381296772
ACH-000649,-0.16880810702316945
ACH-000651,-0.21894484035936748
ACH-000652,-0.11106810574376508
ACH-000653,-0.1791629545370902
ACH-000657,-0.20701497165673394
ACH-000658,-0.1830934960893708
ACH-000661,-0.06574750454290057
ACH-000662,-0.19105219911075086
ACH-000663,-0.3498877125802292
ACH-000665,-0.3192007704835048
ACH-000671,-0.17853599633325612
ACH-000672,-0.41902125568688
ACH-000673,-0.2819557522021912
ACH-000676,-0.23181133204733184
ACH-000677,-0.24685020543267994
ACH-000681,-0.1760659997563414
ACH-000683,-0.0975118806889172
ACH-000684,-0.21062462977592572
ACH-000688,-0.07132132098289587
ACH-000693,-0.21081043127572432
ACH-000694,-0.12997265006969475
ACH-000695,-0.3293535549106648
ACH-000696,-0.2594966777502607
ACH-000697,-0.27697636913617857
ACH-000699,-0.23048555166088824
ACH-000701,-0.1605301225481882
ACH-000706,-0.09959199117749992
ACH-000711,-0.2377840659852781
ACH-000713,-0.036151030780185785
ACH-000714,-0.25075732533149026
ACH-000718,-0.19013345662840192
ACH-000720,-0.2333944921989997
ACH-000721,-0.20465523917586104
ACH-000724,-0.3673962893316386
ACH-000725,-0.4651902546902508
ACH-000732,-0.20513687416422885
ACH-000734,-0.2709400902265101
ACH-000735,-0.34964203658400794
ACH-000736,-0.19267683860550985
ACH-000738,-0.11345866761432476
ACH-000746,-0.2553846029898725
ACH-000747,-0.2993736986185588
ACH-000748,-0.22173848783929212
ACH-000753,-0.1972920229602334
ACH-000756,-0.327057682336483
ACH-000757,-0.20339843282118492
ACH-000758,-0.2632894717110536
ACH-000760,-0.13377715907613374
ACH-000762,-0.24174471975606465
ACH-000763,-0.2606686074937038
ACH-000764,0.054845674313432936
ACH-000765,-0.2573920124120764
ACH-000766,-0.2558447468030071
ACH-000767,-0.3227254364065744
ACH-000768,-0.27688537751865466
ACH-000769,-0.1909913987851328
ACH-000770,-0.20418099143429644
ACH-000771,-0.08375245270315418
ACH-000773,-0.19294928560598346
ACH-000776,-0.19568820070702414
ACH-000777,-0.2551085159354853
ACH-000778,-0.3699740125872215
ACH-000781,-0.19726167233758948
ACH-000782,-0.198677982882334
ACH-000783,-0.21078620749295535
ACH-000784,-0.17303436432561622
ACH-000785,-0.05688422938237494
ACH-000787,-0.2783698658860189
ACH-000788,-0.20763162018091672
ACH-000791,-0.3618782304579237
ACH-000792,-0.2486848124518397
ACH-000794,-0.2247023990529996
ACH-000796,-0.09426049698870798
ACH-000798,-0.5011005585951663
ACH-000799,-0.378206378981126
ACH-000800,-0.2331253116287072
ACH-000802,-0.25115851471655065
ACH-000804,-0.22850875851575764
ACH-000805,-0.4863022836400854
ACH-000809,-0.23019098089778625
ACH-000810,-0.3417012157055964
ACH-000811,-0.1196045737790036
ACH-000817,-0.09600087204937532
ACH-000819,-0.1600853577438311
ACH-000820,-0.17517235985621268
ACH-000821,-0.4490772588574904
ACH-000822,-0.2293830045172188
ACH-000823,-0.1715393238688653
ACH-000824,-0.10997178418220924
ACH-000827,-0.2281075831472533
ACH-000829,-0.13465597134355384
ACH-000831,-0.2749769912493548
ACH-000832,-0.11537623851545588
ACH-000833,-0.10413161825005066
ACH-000834,-0.011316553762826932
ACH-000835,-0.3736749728914478
ACH-000836,-0.3794648422311899
ACH-000837,-0.2655697134541897
ACH-000838,-0.199218425855034
ACH-000839,-0.3034206334362889
ACH-000840,-0.3726539197069802
ACH-000841,-0.3837746619025995
ACH-000843,-0.2564533992254613
ACH-000846,-0.27298386737015873
ACH-000847,0.015743950682886098
ACH-000848,-0.06505244405000239
ACH-000849,-0.044259911978318314
ACH-000851,-0.09720608544004666
ACH-000855,-0.020166905096610854
ACH-000856,-0.17770846631585002
ACH-000858,-0.18581769758469197
ACH-000859,-0.4018347326781789
ACH-000861,0.02294619915207106
ACH-000862,-0.06402811542257833
ACH-000865,-0.1857916854886323
ACH-000866,-0.12240648642197195
ACH-000867,-0.14615469538772674
ACH-000869,-0.014933063799031006
ACH-000872,-0.224635472470967
ACH-000873,-0.3484018994481715
ACH-000876,-0.15142246548793772
ACH-000878,-0.13510613573253988
ACH-000880,-0.270765199662012
ACH-000881,-0.2591165464900147
ACH-000882,-0.21618287623318272
ACH-000884,-0.388189170592918
ACH-000885,-0.11111238255306972
ACH-000887,-0.26607460017876944
ACH-000889,-0.1763850658833256
ACH-000896,-0.15858693890520315
ACH-000898,-0.03028638055525365
ACH-000900,-0.2840595292246971
ACH-000901,-0.15672720043068022
ACH-000905,-0.26472462105260225
ACH-000906,-0.21479213311663176
ACH-000907,-0.2576646572471258
ACH-000910,-0.3668746468198021
ACH-000911,-0.3251685702982239
ACH-000912,-0.2255456315962631
ACH-000913,-0.15357746937825487
ACH-000915,-0.09824280006628973
ACH-000916,0.0299454259078557
ACH-000917,-0.3105356649254274
ACH-000920,-0.20368232604438072
ACH-000921,-0.23730996168519106
ACH-000924,-0.17599428288289642
ACH-000926,-0.2840715729127217
ACH-000928,-0.1842308833033533
ACH-000929,-0.42223691773563504
ACH-000932,-0.10535967681232282
ACH-000935,-0.3466764973423028
ACH-000936,-0.08881976926545088
ACH-000937,-0.15519864342264253
ACH-000938,-0.16199759465609714
ACH-000939,-0.4308673118098643
ACH-000941,-0.2563525385717553
ACH-000943,-0.15896990343139053
ACH-000946,-0.2586451020648816
ACH-000947,-0.07465068035159639
ACH-000948,-0.12204923674346944
ACH-000950,-0.1571923436388212
ACH-000953,-0.24623552137799226
ACH-000954,-0.0459877914567702
ACH-000957,-0.1273793281557521
ACH-000958,-0.08414465400504999
ACH-000960,-0.21225694392250516
ACH-000963,-0.20108809978649148
ACH-000968,-0.14060059203765587
ACH-000969,-0.11310784188887248
ACH-000972,-0.3844053174777299
ACH-000973,-0.052466302893430336
ACH-000974,-0.16250930160692692
ACH-000978,-0.17221953248676633
ACH-000984,-0.17112757818681018
ACH-000986,-0.10332647011842652
ACH-000988,-0.14109621278614629
ACH-000993,-0.16928796062245602
ACH-000994,-0.2634705070437323
ACH-000996,-0.182801040061518
ACH-001001,-0.37615420229440255
ACH-001020,-0.1927532383887152
ACH-001028,-0.17148305341376194
ACH-001031,-0.11110659474142463
ACH-001038,-0.2409400607074314
ACH-001048,-0.23201172831658015
ACH-001050,-0.09031692604554753
ACH-001053,-0.11136928772355192
ACH-001054,-0.10176529996583228
ACH-001061,-0.23531824079016034
ACH-001067,-0.061212874097385774
ACH-001075,-0.036948632275223776
ACH-001096,-0.1981741870654124
ACH-001111,-0.2916962165167077
ACH-001119,0.02297307734440787
ACH-001128,0.008961692239151595
ACH-001134,-0.19744139778079345
ACH-001151,-0.10542668922963656
ACH-001163,-0.23535576356534485
ACH-001164,-0.1587781344493151
ACH-001183,-0.1603402148314308
ACH-001192,-0.22086819463210933
ACH-001193,-0.4798783837642606
ACH-001196,-0.2482551758899319
ACH-001197,-0.4360842139544465
ACH-001205,-0.12980455404222568
ACH-001211,-0.19179928947811375
ACH-001212,-0.03805645836338796
ACH-001228,-0.27837979116300576
ACH-001232,-0.266423211539332
ACH-001239,-0.3933683809141271
ACH-001270,-0.10509532651113336
ACH-001274,-0.1652842525541572
ACH-001275,-0.18182661978468825
ACH-001277,-0.3852058553560461
ACH-001278,-0.27423245535905505
ACH-001280,-0.19845397328474115
ACH-001283,-0.11393930752167045
ACH-001289,-0.30530936229420463
ACH-001300,-0.3120865803212228
ACH-001301,-0.30752582384614624
ACH-001302,-0.05604581040854895
ACH-001306,-0.21026727092419945
ACH-001318,-0.1633393110773937
ACH-001322,-0.20326266526912076
ACH-001328,-0.1065230620059322
ACH-001332,-0.1992667742531319
ACH-001336,-0.24957617252198994
ACH-001346,-0.1825282658115412
ACH-001353,-0.1822231868269782
ACH-001354,-0.2455570563867897
ACH-001367,-0.2771128472803349
ACH-001368,-0.2959533054875623
ACH-001374,-0.4434876442858825
ACH-001377,-0.0066683526740220255
ACH-001380,0.05022793241086882
ACH-001391,-0.20035052190200545
ACH-001408,-0.3197187653651737
ACH-001430,-0.15669419808637414
ACH-001431,-0.06820562122971942
ACH-001450,-0.2734084589860258
ACH-001496,-0.14949905207545702
ACH-001500,-0.3921832553184467
ACH-001523,-0.17889361556614822
ACH-001532,-0.18991531008857715
ACH-001550,-0.260302926549425
ACH-001552,-0.3017853032853104
ACH-001554,-0.2186523919549242
ACH-001654,-0.18975366567687602
ACH-001735,-0.25586497766608
ACH-001736,-0.3495707883712492
ACH-001737,-0.04546004525384988
ACH-001740,-0.21680336517397086
ACH-001745,-0.1780729822318001
ACH-001765,-0.22121376626017647
