,GTSF1 (121355)
ACH-000614,-0.295550932194726
ACH-000616,-0.15937787230144776
ACH-000618,-0.23490363588762095
ACH-000619,0.03483997637679705
ACH-000620,-0.05378735182309633
ACH-000621,-0.13735564117164534
ACH-000622,-0.1054610175887096
ACH-000623,-0.04578347807659451
ACH-000624,-0.039642777729352936
ACH-000627,-0.08083151618218355
ACH-000630,-0.122209458469338
ACH-000631,-0.3939904799711184
ACH-000632,-0.1683147852315517
ACH-000633,-0.09130650595058544
ACH-000637,-0.02973654256176048
ACH-000638,-0.10179918722680058
ACH-000646,-0.2499656115527543
ACH-000647,-0.1602256311551442
ACH-000648,-0.1349709793565492
ACH-000649,-0.07341273428872785
ACH-000651,-0.1703184378864734
ACH-000652,0.02229144094971301
ACH-000653,0.08521925888097044
ACH-000657,-0.11657163200399046
ACH-000658,-0.011757609592578152
ACH-000661,-0.04532124213578704
ACH-000662,-0.34272522931690763
ACH-000663,-0.11483798672768597
ACH-000665,-0.3546959683362159
ACH-000671,-0.03974722975975202
ACH-000672,0.09756805509416833
ACH-000673,-0.0938433136662168
ACH-000676,-0.2124541030592223
ACH-000677,-0.2468337358154609
ACH-000681,-0.005366268505759681
ACH-000683,-0.15399066091146105
ACH-000684,-0.179338103936796
ACH-000688,-0.08454006851951154
ACH-000693,-0.04798984343096975
ACH-000694,-0.14626337413521276
ACH-000695,0.20434059951581915
ACH-000696,-0.14307103479700134
ACH-000697,0.09502622042803402
ACH-000699,-0.11114487121538004
ACH-000701,-0.22152463402435124
ACH-000706,-0.09155206252778396
ACH-000711,-0.07984534647340415
ACH-000713,-0.04787984261230952
ACH-000714,-0.04816674446890069
ACH-000718,-0.013604593332491302
ACH-000720,-0.18392502409761666
ACH-000721,-0.00685154023235713
ACH-000724,-0.021658438252757463
ACH-000725,0.0329282353444252
ACH-000732,0.05666368035169483
ACH-000734,-0.2056408726333424
ACH-000735,-0.13095594978902989
ACH-000736,-0.0033913106319119137
ACH-000738,-0.11278691745463262
ACH-000746,0.027231575557125763
ACH-000747,-0.1605308212104426
ACH-000748,-0.2437514197156161
ACH-000753,-0.08422717045434758
ACH-000756,-0.19174033536847565
ACH-000757,-0.1122895803461322
ACH-000758,-0.10449159522228003
ACH-000760,-0.00820765309368887
ACH-000762,0.09017128374386407
ACH-000763,-0.14602942326817014
ACH-000764,-0.1738008775111431
ACH-000765,-0.0954169644801974
ACH-000766,0.03221580528069742
ACH-000767,0.011319028883850285
ACH-000768,-0.10529096252764646
ACH-000769,0.02220677508001669
ACH-000770,-0.1079503005761863
ACH-000771,-0.054863593601587136
ACH-000773,-0.044381363257309535
ACH-000776,-0.12175078403741935
ACH-000777,0.005097097797441465
ACH-000778,-0.14703352645154452
ACH-000781,-0.0191819330724365
ACH-000782,-0.021386325734166458
ACH-000783,-0.24656052499624484
ACH-000784,-0.0619517325416532
ACH-000785,-0.22478331605250249
ACH-000787,-0.06253932690334164
ACH-000788,-0.05550141889207808
ACH-000791,-0.08093680945762594
ACH-000792,-0.1631398079286515
ACH-000794,0.016512540562937127
ACH-000796,-0.06912311459224887
ACH-000798,-0.18039391827544748
ACH-000799,-0.2566909973847884
ACH-000800,-0.043560796496575786
ACH-000802,-0.01881741444961185
ACH-000804,-0.046115881559558015
ACH-000805,-0.246092449438284
ACH-000809,-0.08789435737458262
ACH-000810,-0.06430220224483188
ACH-000811,-0.10355394852238373
ACH-000817,-0.14863299412393527
ACH-000819,-0.031518613215498405
ACH-000820,-0.14033960201359208
ACH-000821,-0.09357735916597007
ACH-000822,-0.19493497240313948
ACH-000823,-0.1819841631006452
ACH-000824,-0.08319159717974213
ACH-000827,-0.09751042400761628
ACH-000829,-0.05659159489335889
ACH-000831,-0.1310173826890458
ACH-000832,-0.15141154890870645
ACH-000833,-0.014718551582393215
ACH-000834,-0.1093542249848625
ACH-000835,-0.058080410574268236
ACH-000836,0.054859852603559904
ACH-000837,-0.028263850230670344
ACH-000838,-0.05753131118344524
ACH-000839,-0.2016254355067444
ACH-000840,-0.11711032979758715
ACH-000841,-0.061570904946640415
ACH-000843,-0.02090465048452468
ACH-000846,-0.2028298430241736
ACH-000847,0.06286271084023612
ACH-000848,-0.15632595793359794
ACH-000849,-0.118724025552733
ACH-000851,-0.23323688408723875
ACH-000855,0.15218960419069075
ACH-000856,-0.12050358176041695
ACH-000858,-0.033256353408128166
ACH-000859,-0.3924883918183584
ACH-000861,-0.21162271671238755
ACH-000862,-0.029619214668302318
ACH-000865,-0.10461992842961816
ACH-000866,0.03745267236778293
ACH-000867,-0.12201137784613356
ACH-000869,-0.029969842291180018
ACH-000872,0.03024840317807765
ACH-000873,-0.12160275171891605
ACH-000876,-0.11033718856962554
ACH-000878,-0.4560241576735953
ACH-000880,-0.013616007174027831
ACH-000881,-0.13085067803970615
ACH-000882,-0.07314919934581582
ACH-000884,-0.11126516373457082
ACH-000885,-0.07953945887181517
ACH-000887,-0.1829245530877658
ACH-000889,-0.10133676306512156
ACH-000896,-0.04035371178066735
ACH-000898,-0.0731211571256399
ACH-000900,-0.4102999097642141
ACH-000901,-0.17890971533011135
ACH-000905,-0.13564762342889536
ACH-000906,-0.16324930946801675
ACH-000907,-0.15669781556124907
ACH-000910,-0.07708175505213427
ACH-000911,-0.16316158924907442
ACH-000912,-0.0629151379743327
ACH-000913,-0.16995763730546914
ACH-000915,-0.09853646533714557
ACH-000916,0.1981100430130824
ACH-000917,-0.09594379606335288
ACH-000920,0.023740979952786533
ACH-000921,-0.14821681582855226
ACH-000924,-0.09053360510494174
ACH-000926,0.010313728061284264
ACH-000928,-0.14616043684677354
ACH-000929,-0.13211863180263428
ACH-000932,-0.10938730095063184
ACH-000935,-0.2742328543790881
ACH-000936,-0.17072813841715706
ACH-000937,-0.04485802716723082
ACH-000938,-0.07255283414994773
ACH-000939,0.08115900946618383
ACH-000941,-0.10427703895686087
ACH-000943,-0.03895787935077406
ACH-000946,-0.009913174616058559
ACH-000947,-0.08984956714037848
ACH-000948,-0.07299659261446281
ACH-000950,-0.1973681184137521
ACH-000953,-0.1648280289338279
ACH-000954,-0.2373013842042549
ACH-000957,0.15587703923507162
ACH-000958,0.08551537848633861
ACH-000960,-0.1308868369795546
ACH-000963,-0.3851603563150666
ACH-000968,-0.2588107901739153
ACH-000969,-0.17035080270604502
ACH-000972,-0.032369798833912014
ACH-000973,-0.07738691931501859
ACH-000974,-0.017946931115336885
ACH-000978,0.05850979489087585
ACH-000984,-0.17324728290656907
ACH-000986,-0.09534575386357966
ACH-000988,0.021106860454834682
ACH-000993,-0.27725444171165226
ACH-000994,-0.06528071720085965
ACH-000996,-0.18432988465367434
ACH-001001,-0.19756893458671296
ACH-001020,-0.036775412083610036
ACH-001028,-0.1246583918761474
ACH-001031,-0.03572267189454388
ACH-001038,-0.052323054084291436
ACH-001048,0.022034160962123656
ACH-001050,-0.1296656188328293
ACH-001053,-0.0245604588064722
ACH-001054,-0.062213556432936676
ACH-001061,-0.07723236586085823
ACH-001067,-0.13186724046843548
ACH-001075,0.10259974995127913
ACH-001096,0.0008817700354823801
ACH-001111,-0.16811764950065744
ACH-001119,-0.2493244062179224
ACH-001128,-0.13365409934092015
ACH-001134,-0.07627298792066689
ACH-001151,-0.15593507062604908
ACH-001163,-0.13381545663322414
ACH-001164,-0.057782579978074025
ACH-001183,-0.1509711296266968
ACH-001192,-0.1246851540214102
ACH-001193,-0.4365226016301537
ACH-001196,-0.0938213248992413
ACH-001197,-0.17482446046933992
ACH-001205,-0.2365901744966933
ACH-001211,-0.17237836982949836
ACH-001212,-0.3434213978175163
ACH-001228,-0.09012656700990293
ACH-001232,-0.1588044790924643
ACH-001239,-0.16506207004376802
ACH-001270,0.04085661763570392
ACH-001274,-0.226579437238906
ACH-001275,-0.033291434980854684
ACH-001277,-0.039024117839824866
ACH-001278,0.04154385355434957
ACH-001280,-0.5245603697993698
ACH-001283,-0.28410573301586245
ACH-001289,-0.04138199350765672
ACH-001300,-0.06098535688724178
ACH-001301,0.032591203249518336
ACH-001302,-0.01358821577228656
ACH-001306,-0.037828644867239504
ACH-001318,-0.10011782811329513
ACH-001322,-0.08929522243375293
ACH-001328,-0.05538562319779024
ACH-001332,0.12962190108463698
ACH-001336,-0.04498819283069627
ACH-001346,-0.19079146792006252
ACH-001353,-0.18044366082622096
ACH-001354,0.2439461703133964
ACH-001367,0.11355552860985675
ACH-001368,-0.12352431883891267
ACH-001374,-0.08516327068954345
ACH-001377,-0.3433887692220915
ACH-001380,-0.09517082363747584
ACH-001391,-0.11977492662742922
ACH-001408,-0.13014756462878715
ACH-001430,-0.3974798279225048
ACH-001431,-0.13733479032594587
ACH-001450,-0.037315140021465715
ACH-001496,-0.13508156932356452
ACH-001500,-0.023518716338275143
ACH-001523,-0.1944120816507456
ACH-001532,-0.06563477101541809
ACH-001550,-0.17735226443734645
ACH-001552,-0.06203364330070828
ACH-001554,-0.1176826535212762
ACH-001654,-0.1303789018479532
ACH-001735,0.009756117532324951
ACH-001736,-0.032333759667703035
ACH-001737,-0.15203724599288088
ACH-001740,-0.12656382193221175
ACH-001745,0.01776169456624423
ACH-001765,-0.15458030317444113
