,GABRD (2563)
ACH-000264,-0.16958951058050262
ACH-000265,-0.045751875501653695
ACH-000266,-0.17447014270208985
ACH-000272,-0.17304413177337996
ACH-000274,-0.2145420303157721
ACH-000277,-0.0853697351504063
ACH-000278,-0.3089301276522524
ACH-000279,-0.20124429259901688
ACH-000280,-0.1054463541150174
ACH-000281,-0.16351943015365067
ACH-000288,-0.2774283173576847
ACH-000291,-0.1009737389264016
ACH-000293,-0.2159861145791148
ACH-000294,-0.1489324263686771
ACH-000295,-0.2949945527478368
ACH-000296,0.036851288597057365
ACH-000302,-0.21309471445683548
ACH-000304,-0.10638807658095577
ACH-000307,-0.20484423326424195
ACH-000308,-0.07976071428919744
ACH-000310,-0.25956582105131776
ACH-000311,-0.18462884920835526
ACH-000312,-0.28601949693925904
ACH-000315,-0.3161416774827536
ACH-000316,-0.11314887190821744
ACH-000317,-0.18186538766995367
ACH-000318,-0.15025336472774642
ACH-000319,-0.18123001739702305
ACH-000320,-0.1551031619729579
ACH-000322,-0.18900784096751266
ACH-000323,-0.2932963141638918
ACH-000324,-0.14242498262909364
ACH-000329,-0.2704614597334043
ACH-000330,-0.2001050682277176
ACH-000331,-0.16134832397861532
ACH-000332,-0.11080752322405446
ACH-000334,0.08483615181528416
ACH-000335,-0.01582484969521754
ACH-000336,-0.2152140160634036
ACH-000337,-0.10521851491281856
ACH-000338,-0.5754085907287825
ACH-000339,-0.14418518065841854
ACH-000341,-0.3069989263691239
ACH-000348,-0.11119009719606797
ACH-000350,-0.21619163266871128
ACH-000352,-0.1184921077613132
ACH-000356,-0.02420962716951876
ACH-000361,-0.3182358107841851
ACH-000362,-0.2195432490659633
ACH-000363,-0.15991721839883646
ACH-000364,0.06779350350299751
ACH-000365,-0.06931138554030318
ACH-000366,-0.2131552621779065
ACH-000368,-0.2969108350527544
ACH-000374,-0.10854483784034566
ACH-000375,-0.3546351801954134
ACH-000376,-0.16583452125933149
ACH-000381,-0.0921677691548523
ACH-000383,-0.13910906661238967
ACH-000387,-0.24697019948003265
ACH-000389,-0.05214819016674768
ACH-000390,-0.11099611363580213
ACH-000393,-0.2077512832042676
ACH-000395,-0.17496896780949328
ACH-000396,-0.11096162960655544
ACH-000397,-0.1699104939799147
ACH-000401,-0.3216772396280437
ACH-000402,-0.2888957515549633
ACH-000403,-0.11270100222413347
ACH-000404,-0.5225029340260042
ACH-000406,-0.13964373213602468
ACH-000407,-0.3184868905945015
ACH-000408,-0.23534970691501975
ACH-000410,-0.07716175257901492
ACH-000411,-0.0295355250411076
ACH-000414,-0.21317724938196855
ACH-000415,-0.0581420134686833
ACH-000416,-0.14135642133442206
ACH-000420,-0.08033299833436901
ACH-000421,-0.18840714019661625
ACH-000424,-0.15370034709742816
ACH-000425,-0.15212794062636115
ACH-000426,-0.11674774390532958
ACH-000427,0.016361667951953002
ACH-000433,-0.40207084453234987
ACH-000435,-0.2325361359272305
ACH-000436,-0.311651737229169
ACH-000444,-0.18137582834853336
ACH-000445,-0.2583788604798005
ACH-000448,-0.1137559714834165
ACH-000450,-0.14621550707588085
ACH-000452,-0.2127155064731085
ACH-000454,-0.271876230015479
ACH-000458,-0.2017210999095504
ACH-000459,-0.142175358650575
ACH-000460,-0.13523252733515995
ACH-000461,-0.3071245282078521
ACH-000463,-0.006532760784365793
ACH-000464,-0.1418543116162168
ACH-000466,-0.15527720883271462
ACH-000467,-0.13864307865914605
ACH-000468,-0.2618859344764049
ACH-000469,-0.2928911165491977
ACH-000470,-0.22128347709146304
ACH-000471,-0.0971196446500824
ACH-000472,-0.14232438106770226
ACH-000473,-0.06092850299250607
ACH-000475,-0.16255173040565776
ACH-000476,-0.08633257482621652
ACH-000477,-0.10864155897721227
ACH-000479,0.14921875670757875
ACH-000480,-0.1162069271579168
ACH-000481,-0.07704956212407048
ACH-000483,-0.2650989019616967
ACH-000484,-0.11921085095455325
ACH-000485,-0.1918604099672457
ACH-000486,0.007384513445408924
ACH-000487,-0.18014846817428892
ACH-000488,-0.15738646366785178
ACH-000490,-0.18362863283371214
ACH-000491,-0.4167872161562734
ACH-000495,-0.1361182695679587
ACH-000496,-0.31582849484315273
ACH-000499,-0.02927757361222746
ACH-000500,0.17597663963455226
ACH-000502,-0.28062993860287005
ACH-000503,-0.006458128603648011
ACH-000505,-0.2060688084702208
ACH-000507,-0.06790373852946506
ACH-000510,-0.16470957044427192
ACH-000511,-0.15620924454258192
ACH-000512,-0.1518722897138901
ACH-000516,-0.21235892306873405
ACH-000517,-0.16019134863496373
ACH-000518,-0.2558394243087901
ACH-000520,-0.11050576429915514
ACH-000521,-0.28737237571331203
ACH-000522,-0.15716832302217662
ACH-000524,-0.14038585083932575
ACH-000527,-0.21604322207178986
ACH-000528,-0.11861887389499788
ACH-000537,-0.2565290307259931
ACH-000541,-0.17487554581319406
ACH-000542,-0.07665412066793917
ACH-000544,-0.2696583334212072
ACH-000545,-0.16927960455545335
ACH-000547,-0.21536335499227527
ACH-000548,-0.1642067533392494
ACH-000549,-0.017578589900760284
ACH-000550,-0.4159162880485803
ACH-000552,-0.07279078789218563
ACH-000556,-0.09214365592628804
ACH-000557,-0.17726696452926075
ACH-000569,-0.19461368037443
ACH-000570,-0.08946443659096845
ACH-000571,-0.1880907790363425
ACH-000573,-0.08803158279212425
ACH-000576,-0.11620876410346676
ACH-000579,0.01150463488247026
ACH-000580,-0.08245079085440528
ACH-000584,-0.1867229676881292
ACH-000585,-0.17334111575229644
ACH-000588,-0.1543363116184392
ACH-000589,-0.1418849455603728
ACH-000591,-0.14651689004268684
ACH-000593,-0.20914045136101106
ACH-000600,-0.2251319622653364
ACH-000601,-0.1357917995605938
ACH-000605,-0.18813601892364248
ACH-000606,0.0014956372897735395
ACH-000608,-0.2126878083863617
ACH-000614,-0.1698001481873216
ACH-000616,-0.12198976972792708
ACH-000618,-0.2385203664672377
ACH-000619,-0.09986535783186333
ACH-000620,-0.016790969230933664
ACH-000621,-0.25769756916117226
ACH-000622,0.011165971740362992
ACH-000623,-0.2029071847687656
ACH-000624,-0.14018373452973648
ACH-000627,-0.2071450011115965
ACH-000630,-0.2239138231014472
ACH-000631,0.013378912472934523
ACH-000632,-0.16083438876802594
ACH-000633,-0.12414487713093357
ACH-000637,-0.01955770085119226
ACH-000638,-0.10710911478354372
ACH-000646,-0.2367119204243306
ACH-000647,-0.05640999603812361
ACH-000648,-0.17629424386151424
ACH-000649,-0.19607211003930175
ACH-000651,-0.07916763262966155
ACH-000652,-0.194109621068888
ACH-000653,-0.09204354866036556
ACH-000657,-0.23526578559590736
ACH-000658,0.001309171663636725
ACH-000661,-0.1509438131800929
ACH-000662,-0.06428180671493333
ACH-000663,-0.21000586831268184
ACH-000665,-0.08430678743782133
ACH-000671,-0.07751495954529339
ACH-000672,-0.2317642141703496
ACH-000673,-0.1484232043456078
ACH-000676,-0.15323066977949645
ACH-000677,-0.03222538995390479
ACH-000681,-0.2089463807277227
ACH-000683,-0.21954120414131412
ACH-000684,0.01394550500070643
ACH-000688,-0.22313932156744945
ACH-000693,-0.11856376745950398
ACH-000694,-0.0992165341350226
ACH-000695,-0.03216708981289772
ACH-000696,-0.23274669354479666
ACH-000697,-0.18575437526428554
ACH-000699,-0.16877901678562582
ACH-000701,-0.2370563298095647
ACH-000706,0.012505028240574558
ACH-000711,-0.14664764962935906
ACH-000713,-0.1366219941882109
ACH-000714,-0.1871372317080456
ACH-000718,-0.22219900660971376
ACH-000720,-0.2853168715306427
ACH-000721,-0.07527356006526831
ACH-000724,-0.24101969030424505
ACH-000725,-0.186063146643596
ACH-000732,-0.2137348180667708
ACH-000734,-0.1603186326204352
ACH-000735,-0.1214064669633576
ACH-000736,-0.14559732698535086
ACH-000738,-0.1320756393922422
ACH-000746,0.05265417031087327
ACH-000747,0.016511029061840387
ACH-000748,-0.15684471792901955
ACH-000753,-0.2966551307672524
ACH-000756,-0.31188879972531297
ACH-000757,-0.13319630785003295
ACH-000758,-0.4336180480546384
ACH-000760,-0.2706115732050627
ACH-000762,0.006256362493868718
ACH-000763,-0.05712251475365668
ACH-000764,-0.2486289377505589
ACH-000765,-0.20516619175490694
ACH-000766,-0.217166148492948
ACH-000767,-0.15624785198045452
ACH-000768,-0.07304345804186935
ACH-000769,-0.18950977474519046
ACH-000770,-0.14405581357121594
ACH-000771,-0.10101390214275496
ACH-000773,-0.21151448331292064
ACH-000776,-0.28935649664013696
ACH-000777,-0.11349563516767855
ACH-000778,-0.19833347885009006
ACH-000781,-0.09965751743486348
ACH-000782,-0.1328435150076809
ACH-000783,-0.11411579483520246
ACH-000784,-0.21333857346480936
ACH-000785,-0.20135988611855016
ACH-000787,-0.16727314304555604
ACH-000788,-0.20606232066949895
ACH-000791,-0.11864073527190552
ACH-000792,-0.10572225584557683
ACH-000794,-0.2337044863844976
ACH-000796,-0.1159816135875023
ACH-000798,-0.14908005217540707
ACH-000799,-0.10179956794458972
ACH-000800,-0.2107109756917042
ACH-000802,-0.13846976964689026
ACH-000804,-0.27321570179065663
ACH-000805,0.045397304460601716
ACH-000809,-0.186841309773375
ACH-000810,0.00530137481439765
ACH-000811,-0.22354740389373476
ACH-000817,-0.21791549913146493
ACH-000819,-0.08334775082971377
ACH-000820,0.02355170512263444
ACH-000821,0.055051989029710216
ACH-000822,-0.11156380625019872
ACH-000823,-0.09017385409485196
ACH-000824,-0.1066244350726133
ACH-000827,-0.14817682989351272
ACH-000829,-0.4097394778863885
ACH-000831,-0.15191373982419942
ACH-000832,-0.22218391050965927
ACH-000833,-0.34843520271172634
ACH-000834,-0.08057398700148342
ACH-000835,-0.051584692028580986
ACH-000836,-0.2054476844708058
ACH-000837,-0.24287351133387095
ACH-000838,-0.2255972952413964
ACH-000839,-0.2569349455393383
ACH-000840,-0.23971586867495184
ACH-000841,-0.2410278253024868
ACH-000843,-0.1608373572957419
ACH-000846,-0.2134799154932831
ACH-000847,-0.29703340526649896
ACH-000848,-0.1814155273362143
ACH-000849,-0.09974670304495233
ACH-000851,-0.10606290156117734
ACH-000855,-0.034397083271655436
ACH-000856,-0.308925234080106
ACH-000858,-0.22501620951644916
ACH-000859,-0.14007036292002895
ACH-000861,-0.19919751810867592
ACH-000862,-0.13147591830706168
ACH-000865,-0.07642704932186684
ACH-000866,-0.10331064290608163
ACH-000867,-0.140528278799621
ACH-000869,-0.11678235617122153
ACH-000872,-0.20349034714275305
ACH-000873,-0.15418011103351326
ACH-000876,-0.13496135721613972
ACH-000878,-0.2810970793345423
ACH-000880,-0.3046052018537552
ACH-000881,-0.07741162951366501
ACH-000882,-0.04805899989397098
ACH-000884,-0.28150614635175475
ACH-000885,-0.08346249316720816
ACH-000887,-0.1271630644002428
ACH-000889,-0.0848021363593718
ACH-000896,-0.031992493624490886
ACH-000898,0.0036827894364362852
ACH-000900,-0.045091686510528174
ACH-000901,-0.3099929582078629
ACH-000905,-0.14679338589779214
ACH-000906,-0.10156861480143543
ACH-000907,-0.05497393321398561
ACH-000910,-0.1896494557253044
ACH-000911,-0.16246630486301947
ACH-000912,-0.19126926688448145
ACH-000913,-0.15694001018118206
ACH-000915,-0.1250911399920133
ACH-000916,-0.1138595386933116
ACH-000917,-0.20038999517933595
ACH-000920,-0.4206669837307536
ACH-000921,-0.06945602702835549
ACH-000924,-0.15435475035152635
ACH-000926,-0.17610035561984813
ACH-000928,-0.1840316990689652
ACH-000929,-0.1932980468504988
ACH-000932,0.07420858906921536
ACH-000935,-0.06953970666517316
ACH-000936,-0.1852479883944719
ACH-000937,-0.1304199113450833
ACH-000938,-0.0339634509001651
ACH-000939,-0.202408496709519
ACH-000941,-0.12832557446366225
ACH-000943,-0.13995742978499598
ACH-000946,-0.08566551134944726
ACH-000947,-0.09532832502621982
ACH-000948,-0.05846673370441342
ACH-000950,-0.2612305182016412
ACH-000953,-0.2612947221633626
ACH-000954,-0.13096962672652307
ACH-000957,-0.1980852479818908
ACH-000958,0.046647924018291806
ACH-000960,-0.03879441906507405
ACH-000963,-0.07397220028087594
ACH-000968,-0.1529347163742608
ACH-000969,-0.0992467208241466
ACH-000972,-0.03356621998386792
ACH-000973,-0.05275063744818834
ACH-000974,-0.1452716552863429
ACH-000978,-0.11787640896985035
ACH-000984,-0.14543327031010794
ACH-000986,-0.2774595347186405
ACH-000988,-0.15592421381320545
ACH-000993,-0.1520791108900781
ACH-000994,-0.2664057029725319
ACH-000996,-0.1847143205783877
ACH-001001,-0.2448820785366461
ACH-001020,-0.12393326650342752
ACH-001028,-0.1434029385075247
ACH-001031,-0.14400278017021167
ACH-001038,-0.1528602496055523
ACH-001048,-0.17740428025991345
ACH-001050,-0.2306701539356163
ACH-001053,-0.2130105988980996
ACH-001054,-0.21954396289426514
ACH-001061,-0.19629382320423872
ACH-001067,-0.2206687689484837
ACH-001075,-0.2088012331366288
ACH-001096,-0.2998617684141957
ACH-001111,-0.3471299913333093
ACH-001119,-0.14677161049714593
ACH-001128,0.13063040019923505
ACH-001134,-0.10071130076185966
ACH-001151,-0.1385779502615575
ACH-001163,-0.13781355457855768
ACH-001164,-0.20443670549615384
ACH-001183,0.09418057212542237
ACH-001192,-0.32157480259693394
ACH-001193,-0.19612082120013666
ACH-001196,-0.1516110520253302
ACH-001197,-0.3500515964245218
ACH-001205,0.00995682759127962
ACH-001211,-0.2292829714663065
ACH-001212,0.24432480987901906
ACH-001228,-0.3022186591663721
ACH-001232,-0.1759506068831507
ACH-001239,-0.024724454622327256
ACH-001270,0.23568325498726006
ACH-001274,-0.2423837490360935
ACH-001275,-0.30591245387483085
ACH-001277,-0.06270430555884936
ACH-001278,-0.26270245396758696
ACH-001280,-0.1281478860646889
ACH-001283,-0.11786681853955272
ACH-001289,-0.2334633267570736
ACH-001300,-0.2326601483704338
ACH-001301,-0.139540275670744
ACH-001302,-0.001052347848799885
ACH-001306,-0.13416213595029655
ACH-001318,-0.18654680221461475
ACH-001322,-0.13264079782427002
ACH-001328,-0.3664239713249592
ACH-001332,-0.0740417133019684
ACH-001336,-0.07207023430224314
ACH-001346,-0.16458473096324924
ACH-001353,-0.12653484790062827
ACH-001354,-0.2483234557957253
ACH-001367,-0.04030353487598819
ACH-001368,-0.12700222520017151
ACH-001374,-0.3074546796453945
ACH-001377,-0.13263113685941946
ACH-001380,-0.10268455102442134
ACH-001391,-0.285808672387518
ACH-001408,-0.06257504632703696
ACH-001430,-0.020523973244612182
ACH-001431,-0.1624893266032077
ACH-001450,-0.19098475900723547
ACH-001496,-0.08222614225815675
ACH-001500,-0.3011992702429705
ACH-001523,-0.193539803109438
ACH-001532,-0.07938229675103183
ACH-001550,-0.11447244896394408
ACH-001552,-0.3162731927064588
ACH-001554,-0.1164208310331178
ACH-001654,-0.2592533999415033
ACH-001735,-0.13547362921478515
ACH-001736,-0.1585519339638166
ACH-001737,-0.5079769923530186
ACH-001740,-0.13781425009420256
ACH-001745,-0.2491652169387716
ACH-001765,-0.024474169295547656
