,GREB1L (80000)
ACH-000811,0.08359489759600812
ACH-000817,0.14489757195738553
ACH-000819,0.10233347848561022
ACH-000820,0.36171505787655467
ACH-000821,0.13043247472029096
ACH-000822,0.08218492212400529
ACH-000823,0.09323073539162292
ACH-000824,0.10163111672063116
ACH-000827,0.07392608172070013
ACH-000829,0.2366055527532735
ACH-000831,0.11166284400047773
ACH-000832,0.11695459849740975
ACH-000833,0.0919047520963151
ACH-000834,0.28809973380613785
ACH-000835,0.12384604713037953
ACH-000836,0.07383394008508938
ACH-000837,0.09975721687360932
ACH-000838,0.06658980534858429
ACH-000839,0.17973218628825818
ACH-000840,0.06050636197426858
ACH-000841,0.14130789130048235
ACH-000843,0.14374261558703122
ACH-000846,0.0997954196026907
ACH-000847,0.1307097120955882
ACH-000848,0.12306032156925795
ACH-000849,0.1780768200314487
ACH-000851,0.16306621849624964
ACH-000855,0.06107898174973361
ACH-000856,0.06817512510100265
ACH-000858,0.1351494614265587
ACH-000859,0.06924626714500241
ACH-000861,0.10014744115716033
ACH-000862,0.2152708915934966
ACH-000865,0.13225941746992065
ACH-000866,0.16039687558688792
ACH-000867,0.14528458012980522
ACH-000869,0.14895040739929313
ACH-000872,0.1703463355430868
ACH-000873,0.1798198693825217
ACH-000876,0.13065973998169414
ACH-000878,-0.049063495132661776
ACH-000880,0.03870274812463975
ACH-000881,0.1809693121997924
ACH-000882,0.14112008313734092
ACH-000884,0.13156985148597278
ACH-000885,0.16092843925643066
ACH-000887,0.06815470623655147
ACH-000889,0.2676700327777114
ACH-000896,0.03828971339332126
ACH-000898,0.13016036330987588
ACH-000900,0.11213768574581537
ACH-000901,0.04590087599730113
ACH-000905,0.10839988978698248
ACH-000906,0.07398298832521899
ACH-000907,0.09127710372885772
ACH-000910,0.14000256155451415
ACH-000911,0.06127024202783982
ACH-000912,0.08394031865939934
ACH-000913,0.18861314747882352
ACH-000915,0.11833474398522567
ACH-000916,0.1187175259505288
ACH-000917,-0.007915080726057979
ACH-000920,0.18745063154637373
ACH-000921,0.20512021549740792
ACH-000924,0.1184832446584384
ACH-000926,0.02391921943211313
ACH-000928,0.27063050716087456
ACH-000929,0.25047717678058984
ACH-000932,0.10074161428045128
ACH-000935,0.10866713158802056
ACH-000936,0.024844441413409392
ACH-000937,0.11771985565315812
ACH-000938,0.1240487744715194
ACH-000939,0.003395875589033696
ACH-000941,0.0877116119014202
ACH-000943,0.14335656619559994
ACH-000946,0.09589257109393512
ACH-000947,0.11571456117469972
ACH-000948,0.10086126947730907
ACH-000950,-0.02696673162859099
ACH-000953,0.12940584465204158
ACH-000954,-0.08156948151277027
ACH-000957,0.1627291784919578
ACH-000958,0.14236251448171408
ACH-000960,0.09383945643247313
ACH-000963,0.1550691248139064
ACH-000968,0.08608713859620154
ACH-000969,0.09721004963770873
ACH-000972,0.06528466373939593
ACH-000973,0.1409698502361981
ACH-000974,0.14575039647274438
ACH-000978,0.2149120740768269
ACH-000984,0.13825585964040893
ACH-000986,-0.009580643419351909
ACH-000988,0.18065064489121108
ACH-000993,0.1554299212281877
ACH-000994,-0.0010898006743937925
ACH-000996,0.047788514071651016
ACH-001001,0.12999984025733136
ACH-001020,-0.025475633254353525
ACH-001028,0.16011527717722365
ACH-001031,0.10899461699754956
ACH-001038,0.10683060082376754
ACH-001048,0.05780199974892844
ACH-001050,0.16986349152967176
ACH-001053,0.22030705756495533
ACH-001054,0.11966988971890473
ACH-001061,0.19904521502431094
ACH-001067,0.22240186034307236
ACH-001075,0.1501412521699622
ACH-001096,0.14596916564513213
ACH-001111,0.10139029560381606
ACH-001119,-0.06938155676967285
ACH-001128,-0.1287932341857095
ACH-001134,0.2284298521765037
ACH-001151,0.14688885218194894
ACH-001163,0.07751755533020865
ACH-001164,0.14400977732811834
ACH-001183,0.2366520656644435
ACH-001192,-0.0436357817283241
ACH-001193,0.14449670044718022
ACH-001196,0.10196822425655444
ACH-001197,0.06853858902968334
ACH-001205,0.317874924438086
ACH-001211,0.13846916944739904
ACH-001212,0.12792252069849092
ACH-001228,0.05069628761505236
ACH-001232,0.2262639189554145
ACH-001239,0.17371548370306206
ACH-001270,-0.005088458913083506
ACH-001274,0.13330093563706755
ACH-001275,0.11518579646281175
ACH-001277,-0.04557277075901656
ACH-001278,-0.03095336566157397
ACH-001280,0.06132524098197634
ACH-001283,0.1947831557656449
ACH-001289,0.1303325656740736
ACH-001300,0.07148246620980993
ACH-001301,0.0006511060133748811
ACH-001302,0.22622738138321105
ACH-001306,0.12777033988930622
ACH-001318,0.057509666169612075
ACH-001322,0.19431620781654588
ACH-001328,0.14503259485489345
ACH-001332,0.42785676413150775
ACH-001336,0.12114100991533852
ACH-001346,0.1291107538101854
ACH-001353,0.039802326481159986
ACH-001354,0.16366199474679252
ACH-001367,0.18393146684543688
ACH-001368,0.1525989872797248
ACH-001374,-0.3604124150970936
ACH-001377,0.21333182479727386
ACH-001380,0.11118551917012172
ACH-001391,0.10158105125832984
ACH-001408,0.008027815040790939
ACH-001430,0.16861244747875892
ACH-001431,0.046849005863949286
ACH-001450,0.00603394130216844
ACH-001496,0.11053273088774124
ACH-001500,0.16280207177001307
ACH-001523,0.12265876902360595
ACH-001532,0.1587986883653296
ACH-001550,0.05000751368687295
ACH-001552,0.11756525173059235
ACH-001554,0.12459126840241848
ACH-001654,0.08904642196624735
ACH-001735,0.06696996473145735
ACH-001736,0.07577939524727638
ACH-001737,-0.028385169388075907
ACH-001740,0.1958970878415328
ACH-001745,0.15826869419087275
ACH-001765,0.11848252128222013
