,RPS6KL1 (83694)
ACH-000319,0.03130419093397525
ACH-000320,-0.3041592332337061
ACH-000322,-0.10425832685598428
ACH-000323,-0.07050947467405938
ACH-000324,-0.09711237923063204
ACH-000329,0.00968437387154197
ACH-000330,-0.05116882521643055
ACH-000331,0.03643025896017964
ACH-000332,-0.026258187265829413
ACH-000334,-0.13368357389693758
ACH-000335,-0.03766742476770478
ACH-000336,-0.1740799936847624
ACH-000337,-0.0939921927218307
ACH-000338,-0.22480021847566692
ACH-000339,-0.07942858590220285
ACH-000341,-0.0672353222321214
ACH-000348,-0.1045888604889319
ACH-000350,-0.019635500169277984
ACH-000352,-0.006494091996221132
ACH-000356,-0.004445976095755718
ACH-000361,-0.20342360392302855
ACH-000362,-0.12318310195001655
ACH-000363,-0.0956422700414296
ACH-000364,-0.049885297570190515
ACH-000365,-0.11050596793391136
ACH-000366,-0.14166881028510644
ACH-000368,-0.2309943129573446
ACH-000374,0.01748353976871741
ACH-000375,-0.1630017618651984
ACH-000376,-0.035988838746651465
ACH-000381,0.014121305685670668
ACH-000383,-0.08339060626289384
ACH-000387,-0.0723166063107098
ACH-000389,-0.12113077347787235
ACH-000390,-0.03419928272968575
ACH-000393,-0.11764683891226045
ACH-000395,-0.2306976856799669
ACH-000396,-0.16290277044612608
ACH-000397,-0.1183021862347287
ACH-000401,0.029360279646085112
ACH-000402,-0.3415961411002725
ACH-000403,-0.16887404099119527
ACH-000404,0.06278159364134728
ACH-000406,-0.12504350957074972
ACH-000407,0.004466736274134869
ACH-000408,-0.05781995419118115
ACH-000410,0.003428842562756581
ACH-000411,-0.08021627576878095
ACH-000414,0.012457321627333044
ACH-000415,-0.15835910689026467
ACH-000416,-0.0807278657428864
ACH-000420,-0.19049670693858947
ACH-000421,-0.04265344616592166
ACH-000424,0.2347747644725885
ACH-000425,-0.01637505262994166
ACH-000426,-0.14696521476813232
ACH-000427,0.0005185844481281133
ACH-000433,-0.2091522064887206
ACH-000435,0.06720502620014097
ACH-000436,-0.16750437641143345
ACH-000444,-0.01962785573922405
ACH-000445,-0.09877236009934592
ACH-000448,0.023984216517934937
ACH-000450,0.08519068435249175
ACH-000452,-0.07515567030659759
ACH-000454,-0.28791463813140594
ACH-000458,-0.03304704134524748
ACH-000459,0.057638045695751365
ACH-000460,-0.04444095795175312
ACH-000461,0.023070057965528974
ACH-000463,0.03159561804701805
ACH-000464,-0.055614513543138164
ACH-000466,-0.026780547296709742
ACH-000467,-0.108295857163152
ACH-000468,-0.015238312357492515
ACH-000469,-0.18609238531487007
ACH-000470,-0.15768804610712026
ACH-000471,-0.04268097921484819
ACH-000472,-0.09470315820318034
ACH-000473,-0.06742924595904401
ACH-000475,-0.013548596939754382
ACH-000476,0.044440647678694885
ACH-000477,-0.1409114586213614
ACH-000479,-0.05594300403015412
ACH-000480,-0.05001713053136186
ACH-000481,-0.10882112010249184
ACH-000483,-0.04059684480238731
ACH-000484,-0.10914279569327852
ACH-000485,-0.16322248769943315
ACH-000486,0.0004952369402244449
ACH-000487,0.06612489434741907
ACH-000488,0.033249375389238583
ACH-000490,-0.03295573065943905
ACH-000491,-0.255350511716786
ACH-000495,-0.1305481303816994
ACH-000496,-0.046381207482070516
ACH-000499,-0.1386568954885362
ACH-000500,-0.14941877980926732
ACH-000502,-0.12535521542967534
ACH-000503,-0.08516930886652206
ACH-000505,-0.0924968427521996
ACH-000507,-0.12123603930930435
ACH-000510,0.0012601156724244011
ACH-000511,0.07902512923257632
ACH-000512,-0.1286134254879925
ACH-000516,-0.0941231702722544
ACH-000517,-0.08415486367007025
ACH-000518,-0.028126686481310725
ACH-000520,0.0521950472214056
ACH-000521,-0.036468115154364565
ACH-000522,-0.10155827376914574
ACH-000524,-0.11667087246638097
ACH-000527,-0.06300603716125093
ACH-000528,-0.08969878958970433
ACH-000537,0.04225898651737637
ACH-000541,-0.09793155583660634
ACH-000542,-0.03601354490638473
ACH-000544,-0.04074486680774779
ACH-000545,-0.1587201688872143
ACH-000547,-0.2824108339486892
ACH-000548,-0.025660683393559945
ACH-000549,0.0566929221187865
ACH-000550,-0.06056774871240169
ACH-000552,0.0122063769035513
ACH-000556,-0.13753775886255853
ACH-000557,-0.13327095428689215
ACH-000569,0.0264762476316278
ACH-000570,-0.2344181127351736
ACH-000571,-0.13792716603181446
ACH-000573,-0.08182737663777118
ACH-000576,-0.13921732902317396
ACH-000579,-0.08447783670661821
ACH-000580,-0.10685095878185316
ACH-000584,-0.07571575388408547
ACH-000585,-0.08032136612287921
ACH-000588,0.011991274055415323
ACH-000589,-0.049956037920809215
ACH-000591,-0.17457713490397087
ACH-000593,-0.16970579370953126
ACH-000600,-0.04229901781446279
ACH-000601,-0.007543252991542727
ACH-000605,0.04427189718353183
ACH-000606,-0.05557093142684419
ACH-000608,-0.1173674623205912
ACH-000614,-0.08294986520108892
ACH-000616,-0.13096585391729124
ACH-000618,-0.11033885583278917
ACH-000619,-0.02890109665383515
ACH-000620,-0.02508925977984824
ACH-000621,-0.08367641680713356
ACH-000622,-0.11250950710958033
ACH-000623,-0.2276166162156993
ACH-000624,-0.17082936537398008
ACH-000627,-0.1007084400960872
ACH-000630,-0.13939013008201787
ACH-000631,-0.5415437154899863
ACH-000632,-0.1276864700975878
ACH-000633,-0.16379283170451206
ACH-000637,0.06858659233746454
ACH-000638,-0.11817475123795708
ACH-000646,-0.16770848285125975
ACH-000647,0.018433478608479558
ACH-000648,-0.1827645921946021
ACH-000649,-0.09625162743333188
ACH-000651,-0.011741603565549551
ACH-000652,-0.10272963423972864
ACH-000653,-0.10297140411652657
ACH-000657,-0.09628325250157016
ACH-000658,-0.1270427324308064
ACH-000661,0.013371467776553323
ACH-000662,0.199797207429538
ACH-000663,0.15198171987813885
ACH-000665,-0.0155951885029801
ACH-000671,-0.12071130207524343
ACH-000672,-0.3631334741178376
ACH-000673,-0.1065273566876138
ACH-000676,0.0687218685800428
ACH-000677,0.022955616167707
ACH-000681,-0.12597854069459402
ACH-000683,-0.02117389546377709
ACH-000684,-0.09662125544759126
ACH-000688,0.07228889833864419
ACH-000693,-0.05264447231277546
ACH-000694,0.026384391582902515
ACH-000695,-0.18716574976034736
ACH-000696,-0.07580656310887582
ACH-000697,-0.07523600113948535
ACH-000699,-0.08556995463770592
ACH-000701,0.02765989106691011
ACH-000706,-0.008046619231185628
ACH-000711,-0.15597704639983842
ACH-000713,-0.015339986993495534
ACH-000714,-0.1367058233996497
ACH-000718,-0.16443890596171304
ACH-000720,0.02491660227881804
ACH-000721,-0.086051209553515
ACH-000724,-0.08062283204196312
ACH-000725,0.053915567017515584
ACH-000732,-0.09873497938011844
ACH-000734,-0.06703127846739157
ACH-000735,-0.0586216132094445
ACH-000736,-0.09686867643358793
ACH-000738,-0.06736830169214192
ACH-000746,-0.24128820503558454
ACH-000747,-0.007093143978780702
ACH-000748,0.10923957432591072
ACH-000753,-0.09893635654173084
ACH-000756,0.022734833991226205
ACH-000757,-0.1768304805203875
ACH-000758,-0.05223967638604615
ACH-000760,-0.09773759297212056
ACH-000762,0.02345902646747604
ACH-000763,-0.16451801314444414
ACH-000764,-0.20580905876175126
ACH-000765,-0.14783007261712405
ACH-000766,0.06581019137081433
ACH-000767,-0.029304561624290456
ACH-000768,0.061850179677970435
ACH-000769,-0.26507134173831365
ACH-000770,-0.10476871612275948
ACH-000771,-0.07944549413003978
ACH-000773,-0.019965320881379426
ACH-000776,0.038191377748674
ACH-000777,-0.0561832824877617
ACH-000778,-0.2650822809935424
ACH-000781,-0.11076254245469848
ACH-000782,-0.006010064667178654
ACH-000783,0.007392549952752464
ACH-000784,-0.06842494363407924
ACH-000785,0.030519246730616626
ACH-000787,0.011376159627520813
ACH-000788,-0.04615165770125893
ACH-000791,-0.08407125743345438
ACH-000792,-0.06764063568463204
ACH-000794,-0.04512121048419065
ACH-000796,-0.08976456034918577
ACH-000798,-0.04825686233685727
ACH-000799,-0.11509086275392595
ACH-000800,0.03747274822071885
ACH-000802,-0.10421178537803784
ACH-000804,-0.08818795386977843
ACH-000805,-0.03878838048749365
ACH-000809,-0.016651729270133083
ACH-000810,-0.34875032792812305
ACH-000811,-0.06536006519593109
ACH-000817,-0.20191639650108464
ACH-000819,-0.05762795616549365
ACH-000820,0.1823612457868808
ACH-000821,-0.08427873206131145
ACH-000822,-0.15011142851812004
ACH-000823,-0.08951387787340677
ACH-000824,-0.1656644749227648
ACH-000827,0.006045412708953936
ACH-000829,0.06911085135599095
ACH-000831,0.01921042032686991
ACH-000832,-0.2589047479092537
ACH-000833,-0.07746550912860026
ACH-000834,0.022435228165998237
ACH-000835,-0.0354838588109985
ACH-000836,-0.19080763121617514
ACH-000837,0.0001650271244123176
ACH-000838,-0.09852602925071806
ACH-000839,-0.13760881080041465
ACH-000840,0.030699712436808725
ACH-000841,0.06635998471124292
ACH-000843,0.032163165978099484
ACH-000846,-0.11034269747355856
ACH-000847,-0.0018168767789774414
ACH-000848,-0.029115998471019262
ACH-000849,-0.04852491327308745
ACH-000851,-0.08137314771169205
ACH-000855,-0.1543748864315934
ACH-000856,-0.08621897407338819
ACH-000858,-0.041151266642632
ACH-000859,-0.0402441071131543
ACH-000861,0.010474517644762723
ACH-000862,0.022488256036058137
ACH-000865,-0.08765516730276597
ACH-000866,-0.07858760837968626
ACH-000867,-0.044839028662802094
ACH-000869,-0.04333641041470676
ACH-000872,-0.1442379619048131
ACH-000873,-0.06793821580430241
ACH-000876,-0.1160278819557672
ACH-000878,-0.0002165761445080871
ACH-000880,-0.11030557032102194
ACH-000881,-0.046355331290195916
ACH-000882,-0.1319296738852753
ACH-000884,-0.02886029002242843
ACH-000885,-0.015098584188670213
ACH-000887,-0.02295235079186824
ACH-000889,-0.16137753890311402
ACH-000896,-0.08955907702646829
ACH-000898,-0.13891076451135154
ACH-000900,-0.15539488202760512
ACH-000901,-0.06929561739393696
ACH-000905,0.019473272819678773
ACH-000906,-0.04426923295763113
ACH-000907,-0.04657217029957144
ACH-000910,-0.15082744341479248
ACH-000911,0.01722581887434459
ACH-000912,-0.11780117794281768
ACH-000913,-0.05068719159297706
ACH-000915,-0.04851214700378728
ACH-000916,-0.22202980935001101
ACH-000917,-0.09720225227492364
ACH-000920,0.1483661472322771
ACH-000921,-0.1978912431970324
ACH-000924,-0.1092409464191963
ACH-000926,0.008123396837336101
ACH-000928,-0.11462788565717001
ACH-000929,-0.30247115089855164
ACH-000932,0.028752454612264725
ACH-000935,-0.1842100062964413
ACH-000936,-0.18070137976215853
ACH-000937,-0.1292549016094061
ACH-000938,-0.3046723608123522
ACH-000939,-0.11129488621085208
ACH-000941,-0.147910005830316
ACH-000943,-0.07533203726341746
ACH-000946,0.1142721846485458
ACH-000947,0.05264000929523844
ACH-000948,-0.0027551133605379324
ACH-000950,-0.16777395302394216
ACH-000953,-0.20818341705199925
ACH-000954,0.3440886575446751
ACH-000957,-0.01607770722255832
ACH-000958,0.1810479823566462
ACH-000960,-0.1201924645715262
ACH-000963,-0.12368421836962873
ACH-000968,-0.19274031730556268
ACH-000969,0.024200850214108928
ACH-000972,0.11712919541182075
ACH-000973,3.3168075041811135e-05
ACH-000974,0.005710749844874323
ACH-000978,-0.11068531186047728
ACH-000984,0.13919278485917627
ACH-000986,-0.21930904560138648
ACH-000988,-0.05520761243108962
ACH-000993,-0.16702298369184304
ACH-000994,-0.13350778829457674
ACH-000996,0.041296905374508835
ACH-001001,-0.09708445553547244
ACH-001020,0.04937707041232455
ACH-001028,-0.1571424831533883
ACH-001031,0.021150472963048842
ACH-001038,-0.0853059975724399
ACH-001048,-0.23698435415626826
ACH-001050,-0.07545256911037737
ACH-001053,-0.11873004314781252
ACH-001054,0.1377881135838466
ACH-001061,-0.07309848383360858
ACH-001067,-0.3859720402219681
ACH-001075,0.0511458093843327
ACH-001096,-0.232691018737037
ACH-001111,-0.15461563593057034
ACH-001119,0.030813645475005876
ACH-001128,0.18671222019875475
ACH-001134,-0.002436039547989516
ACH-001151,-0.015115702048665868
ACH-001163,-0.07350738753022144
ACH-001164,-0.19434385899942289
ACH-001183,-0.0026346813973966744
ACH-001192,-0.044408410963251085
ACH-001193,0.11178571032682473
ACH-001196,-0.048639334667106335
ACH-001197,-0.22085384316380224
ACH-001205,-0.08763086906532917
ACH-001211,0.024894273601411672
ACH-001212,0.0379146581969706
ACH-001228,-0.13783658598426846
ACH-001232,-0.0943245222033155
ACH-001239,0.0863040103322419
ACH-001270,0.05600117557796791
ACH-001274,0.06297435368578287
ACH-001275,-0.28767846885055703
ACH-001277,-0.14767726052045466
ACH-001278,0.08736745541100438
ACH-001280,-0.06848650872799845
ACH-001283,-0.25801094988276685
ACH-001289,0.006354371467356475
ACH-001300,0.036537968710462984
ACH-001301,-0.0546114702635729
ACH-001302,-0.0451918007258124
ACH-001306,-0.03945172254816079
ACH-001318,-0.003693771404381135
ACH-001322,-0.2557656561631391
ACH-001328,-0.042254002285807925
ACH-001332,-0.2656248341710189
ACH-001336,0.048436408521192936
ACH-001346,-0.05161558288114413
ACH-001353,-0.08147845356816054
ACH-001354,-0.062003757213488435
ACH-001367,-0.13362013816797322
ACH-001368,-0.13086038818237564
ACH-001374,0.3796563464946114
ACH-001377,-0.08677692165903632
ACH-001380,-0.12721002150512975
ACH-001391,-0.13261231794304806
ACH-001408,-0.0024106973539236736
ACH-001430,0.03334015317756852
ACH-001431,-0.03548721179913997
ACH-001450,-0.09814918795492253
ACH-001496,-0.03666409875989474
ACH-001500,0.06952579582429486
ACH-001523,0.035653810016232995
ACH-001532,-0.0698829279817959
ACH-001550,-0.027164672544544983
ACH-001552,-0.05484610345138674
ACH-001554,-0.07288393508068132
ACH-001654,-0.08935094784018192
ACH-001735,-0.10582281435195236
ACH-001736,-0.0251539500141069
ACH-001737,-0.26581713481666386
ACH-001740,-0.09354261045030668
ACH-001745,-0.1455997152899625
ACH-001765,-0.12134738469152415
