,POLL (27343)
ACH-000524,-0.09824673627335354
ACH-000527,-0.18346230094158625
ACH-000528,-0.20570827560085864
ACH-000537,-0.07596105478591839
ACH-000541,-0.2769182674981642
ACH-000542,-0.17842928803054806
ACH-000544,-0.10206493344765713
ACH-000545,-0.1471506650794215
ACH-000547,-0.10796750251116156
ACH-000548,-0.08797900165822277
ACH-000549,-0.11699242436586213
ACH-000550,-0.22781452405929165
ACH-000552,-0.09919376570224253
ACH-000556,-0.0952936440292509
ACH-000557,-0.2801934900113496
ACH-000569,-0.031081870981596718
ACH-000570,-0.21320988786473688
ACH-000571,-0.09570447330035664
ACH-000573,-0.2508284881234385
ACH-000576,-0.18590086233292927
ACH-000579,-0.2338201427480949
ACH-000580,-0.06732472641136257
ACH-000584,-0.183830620844754
ACH-000585,-0.1373788105648789
ACH-000588,-0.08446291002664834
ACH-000589,-0.024181759599973877
ACH-000591,-0.16179430613762466
ACH-000593,-0.05285001610882183
ACH-000600,-0.1355415327998815
ACH-000601,-0.07957286650440654
ACH-000605,-0.08496714570122471
ACH-000606,-0.07392702000277213
ACH-000608,-0.15816980178575885
ACH-000614,-0.1195544487271315
ACH-000616,-0.18566687705564586
ACH-000618,-0.07274535071629926
ACH-000619,0.039432250300551766
ACH-000620,-0.005227957913595665
ACH-000621,-0.17122601097307685
ACH-000622,-0.1721273194848351
ACH-000623,-0.287789946641477
ACH-000624,-0.1308772796748142
ACH-000627,-0.08643120182306609
ACH-000630,-0.05649016690570531
ACH-000631,-0.2246525509981234
ACH-000632,-0.12366492986304085
ACH-000633,-0.13525635821461418
ACH-000637,-0.1351965222788809
ACH-000638,-0.2875489852571622
ACH-000646,-0.145920552877469
ACH-000647,-0.2219344913754457
ACH-000648,-0.308554286222214
ACH-000649,-0.1475739404363882
ACH-000651,-0.2173723634417836
ACH-000652,-0.20364386267352708
ACH-000653,-0.12226616397820368
ACH-000657,-0.15913288761212804
ACH-000658,0.009743308371507662
ACH-000661,-0.17357576636330474
ACH-000662,-0.4413127991686793
ACH-000663,-0.2081033192033078
ACH-000665,-0.1977893652895535
ACH-000671,-0.28383810805187204
ACH-000672,-0.07596795295423851
ACH-000673,-0.2395491443299676
ACH-000676,-0.2317855135775737
ACH-000677,-0.19538982533055785
ACH-000681,-0.06908747236914778
ACH-000683,-0.12739612605532946
ACH-000684,-0.24995149355326515
ACH-000688,-0.19242714451365608
ACH-000693,-0.10369361249294456
ACH-000694,-0.11597696724368595
ACH-000695,-0.16659300611068822
ACH-000696,-0.1570862784751569
ACH-000697,-0.4096233839318676
ACH-000699,-0.11936272504353143
ACH-000701,-0.2191782188252406
ACH-000706,-0.13646124249463673
ACH-000711,-0.19576655384198335
ACH-000713,-0.056280214403623983
ACH-000714,-0.16417475709614165
ACH-000718,-0.11958508888440797
ACH-000720,-0.13603213851903634
ACH-000721,-0.17358204354950055
ACH-000724,-0.022688399537384118
ACH-000725,-0.10526446020411134
ACH-000732,-0.044929761976867766
ACH-000734,-0.06183410947549803
ACH-000735,-0.17606541829077532
ACH-000736,-0.0031339367159449447
ACH-000738,-0.2076465476019624
ACH-000746,0.015975862413182232
ACH-000747,-0.3748704094510346
ACH-000748,-0.16057456800475428
ACH-000753,0.015305150564024362
ACH-000756,-0.014015183847875208
ACH-000757,-0.126640199599466
ACH-000758,-0.10074061198154592
ACH-000760,-0.17272335750662055
ACH-000762,0.021873206049280315
ACH-000763,-0.15148316636380266
ACH-000764,-0.01428743689832197
ACH-000765,-0.12141130514150288
ACH-000766,-0.0257460889783596
ACH-000767,-0.1739377239034834
ACH-000768,-0.1363070245829093
ACH-000769,-0.20377934434404266
ACH-000770,-0.03499045317771644
ACH-000771,-0.08611450640697757
ACH-000773,-0.15176711868254553
ACH-000776,0.02070469753393981
ACH-000777,-0.1317577312054287
ACH-000778,-0.02552682316674476
ACH-000781,-0.11233769051640964
ACH-000782,-0.07751411261188397
ACH-000783,-0.16089105410559534
ACH-000784,-0.03325680393345685
ACH-000785,-0.1111964599742132
ACH-000787,-0.047540057596117916
ACH-000788,-0.11459233952642972
ACH-000791,-0.035497546198100006
ACH-000792,-0.11413957909058367
ACH-000794,-0.10125649392964987
ACH-000796,-0.18295314291531745
ACH-000798,-0.09234131315216627
ACH-000799,-0.07972450050464802
ACH-000800,-0.012224413917442318
ACH-000802,-0.08776746956453665
ACH-000804,-0.16003659215694901
ACH-000805,-0.25583236160203465
ACH-000809,-0.13640287677153135
ACH-000810,-0.09858936279482823
ACH-000811,-0.16853768832833302
ACH-000817,-0.27415802997210503
ACH-000819,-0.0940160634638692
ACH-000820,-0.28268934447832084
ACH-000821,-0.04953160316077915
ACH-000822,-0.163839486128326
ACH-000823,-0.11750750793814299
ACH-000824,-0.12806588113677356
ACH-000827,-0.12152691030207426
ACH-000829,-0.04361333924342943
ACH-000831,-0.2064947200008267
ACH-000832,-0.15896330603750408
ACH-000833,-0.20319803465286101
ACH-000834,-0.11684165071771713
ACH-000835,-0.13474013433972484
ACH-000836,-0.11822329513534455
ACH-000837,-0.041723001232232736
ACH-000838,-0.2985980721448389
ACH-000839,-0.32760479980559004
ACH-000840,-0.11744240618704885
ACH-000841,-0.1682178256899342
ACH-000843,-0.03272768119639813
ACH-000846,-0.17612590217349794
ACH-000847,-0.4279995193540488
ACH-000848,-0.12253463207210248
ACH-000849,-0.08354301172071955
ACH-000851,-0.14084735997042755
ACH-000855,-0.06433779522463952
ACH-000856,-0.1463386533617845
ACH-000858,-0.0537639850643811
ACH-000859,-0.12655264847288614
ACH-000861,-0.2902533491998749
ACH-000862,-0.12281806352774564
ACH-000865,-0.13834323989569175
ACH-000866,-0.1926183994328496
ACH-000867,-0.10390459851014383
ACH-000869,0.004683426965516015
ACH-000872,-0.27176364788010954
ACH-000873,-0.12120493254399585
ACH-000876,-0.05822046623404774
ACH-000878,-0.1911562238625825
ACH-000880,-0.13631657881019835
ACH-000881,-0.15954696404433846
ACH-000882,-0.0786863270326572
ACH-000884,-0.060793109412652376
ACH-000885,-0.11142707255048882
ACH-000887,-0.09700270111690933
ACH-000889,-0.2634108537860164
ACH-000896,-0.08980823284527356
ACH-000898,-0.13194715278819746
ACH-000900,-0.2848044080701379
ACH-000901,-0.181790974038706
ACH-000905,-0.1325717979795202
ACH-000906,-0.07540365025055859
ACH-000907,-0.019521121357422982
ACH-000910,-0.10284417063364468
ACH-000911,-0.14673872133286905
ACH-000912,-0.12482758323536948
ACH-000913,-0.1140813256609734
ACH-000915,-0.08280912715224979
ACH-000916,-0.006456231556215172
ACH-000917,-0.02012503884303525
ACH-000920,-0.3829825952838107
ACH-000921,-0.20141069037499304
ACH-000924,-0.2408172255769821
ACH-000926,-0.14024749136354656
ACH-000928,0.0400471954680413
ACH-000929,-0.1011980870467026
ACH-000932,-0.07504378351842156
ACH-000935,-0.08593269388767212
ACH-000936,-0.06597185895478708
ACH-000937,-0.1836013806899036
ACH-000938,-0.06181100912684893
ACH-000939,-0.29998376704450136
ACH-000941,-0.12391553313719733
ACH-000943,-0.20534124253561428
ACH-000946,-0.08528943137115594
ACH-000947,-0.29786206958840444
ACH-000948,-0.16636645248253748
ACH-000950,-0.09576714481898987
ACH-000953,-0.1686718467327151
ACH-000954,-0.2263732945750776
ACH-000957,-0.05782222974776385
ACH-000958,-0.10038086936704138
ACH-000960,-0.12636702297824148
ACH-000963,-0.0211789271838656
ACH-000968,-0.10439180686565107
ACH-000969,-0.18325277256476247
ACH-000972,-0.20744258387381592
ACH-000973,-0.21999725678510493
ACH-000974,-0.1178653215739232
ACH-000978,-0.15549469683966385
ACH-000984,-0.1580642584238108
ACH-000986,-0.018866732362818276
ACH-000988,-0.21072222354567527
ACH-000993,-0.18333647283665308
ACH-000994,-0.2854107165441553
ACH-000996,-0.07105974975597544
ACH-001001,-0.19287448153707606
ACH-001020,-0.3472083773864585
ACH-001028,-0.1827913689733152
ACH-001031,-0.13769549835182454
ACH-001038,-0.21663688046372812
ACH-001048,-0.08358417219436445
ACH-001050,-0.2434713862439799
ACH-001053,-0.4065101394267421
ACH-001054,-0.055626311160317285
ACH-001061,-0.12018709825515468
ACH-001067,-0.08113009184895603
ACH-001075,-0.03702880571086718
ACH-001096,-0.2354073023072243
ACH-001111,-0.20134202610003948
ACH-001119,0.006075780062016739
ACH-001128,-0.4195954335470064
ACH-001134,-0.019742686280152653
ACH-001151,-0.1451285450808845
ACH-001163,-0.15598929595004213
ACH-001164,-0.2276334382834534
ACH-001183,-0.1884654636576644
ACH-001192,-0.20012972867162745
ACH-001193,-0.11888992046367093
ACH-001196,-0.20556420952484386
ACH-001197,0.11066666240329398
ACH-001205,-0.18380890238484635
ACH-001211,-0.2700659433856364
ACH-001212,-0.11268157363484665
ACH-001228,-0.1894996198502105
ACH-001232,-0.1233122650604193
ACH-001239,-0.07918961951432946
ACH-001270,-0.09746624263567473
ACH-001274,-0.07472868871256
ACH-001275,-0.24615448538170964
ACH-001277,-0.15500369994850632
ACH-001278,-0.08019576550416517
ACH-001280,-0.14972634676364285
ACH-001283,-0.09818714411050276
ACH-001289,-0.27152080644479765
ACH-001300,-0.20353315629955576
ACH-001301,-0.25301486880771146
ACH-001302,-0.23555122244743584
ACH-001306,-0.228411080448685
ACH-001318,-0.17856715203552653
ACH-001322,0.13602163627084454
ACH-001328,-0.13078616861279455
ACH-001332,-0.09105568173869576
ACH-001336,-0.1693437029484176
ACH-001346,-0.07600917679489692
ACH-001353,-0.1053999382469735
ACH-001354,0.08841045537072294
ACH-001367,-0.3473005750722558
ACH-001368,-0.14248899216620484
ACH-001374,-0.00921979035705502
ACH-001377,-0.14308968087183405
ACH-001380,-0.1926773484285821
ACH-001391,-0.12134216141224866
ACH-001408,-0.1270526132782731
ACH-001430,-0.14427765908312665
ACH-001431,-0.011402142315864896
ACH-001450,-0.24238918395005465
ACH-001496,-0.17411195080907466
ACH-001500,-0.13807569227856126
ACH-001523,-0.01083805313934192
ACH-001532,-0.2604818655207388
ACH-001550,-0.2800692564169163
ACH-001552,-0.1099067091661542
ACH-001554,-0.1646586305193672
ACH-001654,-0.03348582965798636
ACH-001735,-0.18272454733887328
ACH-001736,-0.11281086402979493
ACH-001737,0.10847598749015797
ACH-001740,-0.2884815903693291
ACH-001745,-0.10521923742798013
ACH-001765,-0.18935117524175465
