,TCL1A (8115)
ACH-000259,-0.013348572633585331
ACH-000260,0.012433707492766843
ACH-000261,0.04517152270744934
ACH-000262,0.043504990429298666
ACH-000263,0.2868013332284744
ACH-000264,-0.009418945169712312
ACH-000265,0.04317440202853
ACH-000266,0.04856586175142093
ACH-000272,-0.06253290253242938
ACH-000274,-0.08341928980649929
ACH-000277,-0.1114386300422297
ACH-000278,-0.12166621866345866
ACH-000279,-0.035988191990104154
ACH-000280,-0.002171798464250143
ACH-000281,0.020852875307545333
ACH-000288,-0.0829470862260937
ACH-000291,0.014024129621633468
ACH-000293,-0.014719216841230984
ACH-000294,-0.1189673519038766
ACH-000295,-0.03596683925830845
ACH-000296,-0.0001298566584057223
ACH-000302,-0.04719901723364525
ACH-000304,-0.1695068736193617
ACH-000307,-0.00687831447086995
ACH-000308,-0.035116737875527916
ACH-000310,-0.1003039556933198
ACH-000311,-0.10653817237387696
ACH-000312,-0.07810945608594813
ACH-000315,0.04063125956000891
ACH-000316,0.08371882255690746
ACH-000317,-0.07227755529731872
ACH-000318,-0.04186990271795445
ACH-000319,0.09347158835090946
ACH-000320,-0.07160319263793243
ACH-000322,0.051817589486574826
ACH-000323,0.15247574856377316
ACH-000324,-0.034752720234496194
ACH-000329,-0.10462977414732748
ACH-000330,0.09111041010027827
ACH-000331,0.11323749830799673
ACH-000332,-0.0646065014770964
ACH-000334,-0.20595570212070652
ACH-000335,0.0909089103035844
ACH-000336,-0.11394742306739385
ACH-000337,-0.10021449169019443
ACH-000338,-0.1054874032177665
ACH-000339,0.02465829686025264
ACH-000341,-0.015650221588216967
ACH-000348,-0.09516864684308976
ACH-000350,0.0783887795626262
ACH-000352,-0.10894881868317208
ACH-000356,0.1237807079934208
ACH-000361,0.13897121895819156
ACH-000362,0.0881604525327456
ACH-000363,-0.12703958994318204
ACH-000364,-0.013781856420312554
ACH-000365,-0.014876185998794353
ACH-000366,0.0211775708927091
ACH-000368,-0.24743690765693985
ACH-000374,0.13797825339271594
ACH-000375,0.007037784025213408
ACH-000376,-0.05243032209637485
ACH-000381,-0.046680383432142
ACH-000383,-0.019323695260578262
ACH-000387,0.03556165408704611
ACH-000389,0.059010171354277226
ACH-000390,-0.08752563687097863
ACH-000393,-0.09564553063835514
ACH-000395,-0.0507376837944037
ACH-000396,0.3664894953359619
ACH-000397,-0.24464995122713964
ACH-000401,-0.3061608156205621
ACH-000402,-0.07291564869475282
ACH-000403,-0.01980350782223959
ACH-000404,-0.23185838535405526
ACH-000406,0.01250259244353757
ACH-000407,-0.16752305230093945
ACH-000408,0.008895888785799213
ACH-000410,-0.023134389690104288
ACH-000411,-0.03189265385149323
ACH-000414,0.09070867952931884
ACH-000415,0.008795397002156665
ACH-000416,-0.027958399870667013
ACH-000420,-0.06538363748981457
ACH-000421,-0.033566802625966605
ACH-000424,-0.2628413235901031
ACH-000425,-0.09407402553672484
ACH-000426,-0.08095802694699733
ACH-000427,0.02122469941772602
ACH-000433,0.1025725555395934
ACH-000435,-0.014412224115733691
ACH-000436,-0.3210425304166671
ACH-000444,0.007208476103201975
ACH-000445,0.07779168555579484
ACH-000448,-0.06489205569512818
ACH-000450,0.16547085595446231
ACH-000452,-0.018542487792856242
ACH-000454,-0.09334369369893747
ACH-000458,-0.20134847756779967
ACH-000459,-0.0528440435624682
ACH-000460,-0.07559039092398735
ACH-000461,0.017133015808329724
ACH-000463,0.03731485751080199
ACH-000464,-0.02083663053252961
ACH-000466,0.003239683123829821
ACH-000467,-0.038544416670930816
ACH-000468,0.05029160360071111
ACH-000469,-0.0645307200915973
ACH-000470,0.1294474876897413
ACH-000471,0.016004769764721274
ACH-000472,-0.05785335301093957
ACH-000473,0.017156913470661277
ACH-000475,0.025470543642628917
ACH-000476,-0.01954947333830518
ACH-000477,-0.01793394029643989
ACH-000479,0.016044845336326004
ACH-000480,0.035203422931311144
ACH-000481,-0.05692413449497891
ACH-000483,0.1390982904207669
ACH-000484,-0.007614764334719869
ACH-000485,-0.10747377297708216
ACH-000486,-0.01402980749117225
ACH-000487,0.02415090349881897
ACH-000488,0.019362657503817625
ACH-000490,-0.007036780908164922
ACH-000491,-0.14445769748679002
ACH-000495,-0.19398676339104653
ACH-000496,-0.02402692302956405
ACH-000499,0.114929583540946
ACH-000500,0.3188280794647293
ACH-000502,-0.0036017592939354436
ACH-000503,0.2122250573416428
ACH-000505,-0.027108073712873045
ACH-000507,0.0068019873683118565
ACH-000510,-0.020040178017979568
ACH-000511,-0.037106849407155015
ACH-000512,-0.1275696420503437
ACH-000516,0.06488937105178239
ACH-000517,-0.050073973178468935
ACH-000518,-0.035381353715029484
ACH-000520,-0.0527377792607758
ACH-000521,-0.2020497187275381
ACH-000522,-0.038987487329817216
ACH-000524,-0.0237530868749816
ACH-000527,-0.07449231215496874
ACH-000528,-0.09003028170881287
ACH-000537,0.06282423622246124
ACH-000541,-0.17314353883459593
ACH-000542,-0.09087864424372456
ACH-000544,-0.0005710916995607954
ACH-000545,0.06763202051113988
ACH-000547,-0.2689234074225343
ACH-000548,0.05469628321776397
ACH-000549,0.01813546693215828
ACH-000550,-0.04205587442581905
ACH-000552,0.0016620491166953126
ACH-000556,0.10194097134880956
ACH-000557,-0.06662568162266196
ACH-000569,0.2919222606982304
ACH-000570,-0.16138736629815806
ACH-000571,0.016587585298366344
ACH-000573,0.003427291705998779
ACH-000576,-0.19324528698051266
ACH-000579,0.0868127863146353
ACH-000580,-0.13510571297481624
ACH-000584,-0.006320190443830745
ACH-000585,-0.09975422633692876
ACH-000588,0.07911161218826382
ACH-000589,-0.19839208427756644
ACH-000591,-0.11118916345669758
ACH-000593,-0.020350342741645343
ACH-000600,0.013064806409015363
ACH-000601,0.018027653994520425
ACH-000605,-0.06601016188622183
ACH-000606,0.020552576195233475
ACH-000608,-0.005718660974752239
ACH-000614,-0.1712595380585967
ACH-000616,-0.11887855102544274
ACH-000618,-0.0647220725119404
ACH-000619,-0.06449737453175901
ACH-000620,-0.01784186726051797
ACH-000621,0.06141406793288921
ACH-000622,-0.08362989610838795
ACH-000623,-0.08269567511967764
ACH-000624,0.04476017974693805
ACH-000627,-0.06904774931579524
ACH-000630,0.02646452378946737
ACH-000631,0.07156139705372147
ACH-000632,-0.029339887480551344
ACH-000633,-0.05727547367846229
ACH-000637,-0.15327786358500772
ACH-000638,-0.07485638387561186
ACH-000646,-0.038156056155152517
ACH-000647,-0.012577150106361264
ACH-000648,-0.058679809178000725
ACH-000649,-0.02353703271906523
ACH-000651,-0.09296987553109394
ACH-000652,0.04055474411501246
ACH-000653,0.01183365384961032
ACH-000657,0.001587119552694476
ACH-000658,-0.05747524994731089
ACH-000661,-0.01734630947885011
ACH-000662,-0.15185130479210007
ACH-000663,-0.040094385502356944
ACH-000665,0.003190107109096266
ACH-000671,0.00569142910183609
ACH-000672,0.565491300448661
ACH-000673,-0.0701213610184281
ACH-000676,-0.10749911627006514
ACH-000677,0.05353171885032019
ACH-000681,0.061033093789150436
ACH-000683,0.01193290748919661
ACH-000684,-0.03932371802009468
ACH-000688,-0.1935396523184516
ACH-000693,-0.02825473509424869
ACH-000694,0.07601195976762681
ACH-000695,-0.20173398904335246
ACH-000696,-0.029516258318078036
ACH-000697,-0.00798625636166479
ACH-000699,-0.0413125819424239
ACH-000701,0.1732044481738974
ACH-000706,0.060790507873670074
ACH-000711,0.013063480441195673
ACH-000713,0.1442940166401013
ACH-000714,0.1030892671507188
ACH-000718,-0.06608024434637752
ACH-000720,-0.031394171841995014
ACH-000721,-0.01994212927773491
ACH-000724,-0.2767833917753146
ACH-000725,0.0045316175733782675
ACH-000732,-0.009565235160481305
ACH-000734,-0.02481789385797106
ACH-000735,0.10146695833628992
ACH-000736,0.03562612012393505
ACH-000738,-0.13674477801680998
ACH-000746,0.1314231941808923
ACH-000747,-0.012963847566908628
ACH-000748,0.07955189336732844
ACH-000753,-0.08543914984534724
ACH-000756,0.08748257596399174
ACH-000757,-0.03949365324527335
ACH-000758,0.10560285922777624
ACH-000760,-0.07674861616583048
ACH-000762,0.011124674878623664
ACH-000763,-0.04808918988692317
ACH-000764,0.13887667389806269
ACH-000765,-0.2785249576791192
ACH-000766,0.04319824575764522
ACH-000767,-0.17632740683560566
ACH-000768,-0.020847365614388817
ACH-000769,0.09905940041940033
ACH-000770,0.08812263516787862
ACH-000771,0.1683539223428931
ACH-000773,0.06951304518226334
ACH-000776,0.13440053890188716
ACH-000777,-0.007637276658885381
ACH-000778,0.052142307493139264
ACH-000781,0.0027609176365516078
ACH-000782,0.006305941976804646
ACH-000783,-0.038923932673592
ACH-000784,-0.041185124667314936
ACH-000785,0.04988820625201276
ACH-000787,0.025514550495586475
ACH-000788,-0.04049727726741848
ACH-000791,-0.013817824250170946
ACH-000792,-0.0873932658900003
ACH-000794,0.08366417326455577
ACH-000796,0.030162044541288482
ACH-000798,0.13119781359918165
ACH-000799,-0.09099707776814596
ACH-000800,-0.0388013220455978
ACH-000802,0.013126376260208123
ACH-000804,-0.0552644084892536
ACH-000805,0.002950372418892636
ACH-000809,-0.002963519171683076
ACH-000810,-0.04775727242769087
ACH-000811,-0.01034386266109704
ACH-000817,-0.08486922720580836
ACH-000819,0.030547354734021318
ACH-000820,0.04440115560773488
ACH-000821,-0.11589007726265366
ACH-000822,-0.08751418438002394
ACH-000823,-0.0437889829008794
ACH-000824,-0.07195068406159752
ACH-000827,-0.043982521870454816
ACH-000829,-0.11388897935502515
ACH-000831,0.03043859143544898
ACH-000832,0.2725314318031326
ACH-000833,0.051568317169950605
ACH-000834,-0.06457935002732414
ACH-000835,-0.1087245388516202
ACH-000836,0.09128234095836296
ACH-000837,0.06843490682419036
ACH-000838,-0.10881950749289394
ACH-000839,-0.06720141850993919
ACH-000840,-0.10662204259959447
ACH-000841,0.04857594941427535
ACH-000843,0.0034373452603786
ACH-000846,-0.3040846249453769
ACH-000847,0.002612306337925473
ACH-000848,-0.044357222674389185
ACH-000849,0.03871627058091418
ACH-000851,0.16835707229180552
ACH-000855,-0.22159953287814407
ACH-000856,-0.003742852421458121
ACH-000858,-0.08727104880284524
ACH-000859,-0.04077883322401517
ACH-000861,-0.030571414287619676
ACH-000862,-0.05343263471117039
ACH-000865,0.03768922003421
ACH-000866,0.051682767098632384
ACH-000867,-0.02977236262162535
ACH-000869,-0.06299329592430776
ACH-000872,0.1601453245853309
ACH-000873,0.060296580779096685
ACH-000876,-0.07278446142650039
ACH-000878,-0.21458536341096326
ACH-000880,0.19482476023692774
ACH-000881,-0.006081522777652521
ACH-000882,-0.05012691899380112
ACH-000884,-0.00048209299358623563
ACH-000885,-0.17924167018513953
ACH-000887,0.049136848114006884
ACH-000889,0.0653859439728395
ACH-000896,0.09998355898120508
ACH-000898,0.06292079182335764
ACH-000900,0.0025492697152182065
ACH-000901,0.004913556883477374
ACH-000905,0.00235497553591033
ACH-000906,0.007570859732303348
ACH-000907,-0.10812160552868323
ACH-000910,-0.13589174467338347
ACH-000911,-0.002460085303685128
ACH-000912,0.10823699440820647
ACH-000913,0.026353964914694626
ACH-000915,-0.04181724528013248
ACH-000916,-0.045513583546210185
ACH-000917,-0.0029930782499415533
ACH-000920,-0.27486305464747685
ACH-000921,-0.12223647604284987
ACH-000924,-0.1428323753903032
ACH-000926,-0.04520547923051693
ACH-000928,0.08317375821818035
ACH-000929,-0.12659089004748747
ACH-000932,-0.08936879562998598
ACH-000935,-0.025853022382726704
ACH-000936,-0.0340599870544447
ACH-000937,-0.05423676249136886
ACH-000938,-0.056606380964716166
ACH-000939,0.11053748336701906
ACH-000941,-0.0329118302445718
ACH-000943,0.06867586674344295
ACH-000946,-0.011935262879738569
ACH-000947,-0.03564409861108946
ACH-000948,-0.08776830923866992
ACH-000950,-0.1090844158942286
ACH-000953,-0.1282892063243486
ACH-000954,0.2911147495966092
ACH-000957,-0.03939972709899458
ACH-000958,-0.04860087080839903
ACH-000960,-0.07204299609372355
ACH-000963,-0.16980576384503066
ACH-000968,0.102709567710863
ACH-000969,0.03569680920836714
ACH-000972,-0.4678420195457033
ACH-000973,0.028609117487307663
ACH-000974,0.14563950424619765
ACH-000978,0.2088334393586098
ACH-000984,-0.08739390472956576
ACH-000986,-0.031340319065008816
ACH-000988,0.06247848893835256
ACH-000993,0.07442916386402043
ACH-000994,0.059845204258985873
ACH-000996,-0.10695865621199203
ACH-001001,0.04681656824682698
ACH-001020,-0.1717652410595637
ACH-001028,-0.00808877496038945
ACH-001031,0.060434127285213524
ACH-001038,-0.055665869185289714
ACH-001048,-0.07486508644861982
ACH-001050,-0.14634745891604606
ACH-001053,0.12637088991435094
ACH-001054,-0.010624185937432584
ACH-001061,-0.045603387177947804
ACH-001067,-0.016193908921713636
ACH-001075,0.11543539541567854
ACH-001096,-0.011096184441430488
ACH-001111,-0.1599684122960083
ACH-001119,0.03276281172836005
ACH-001128,-0.03057488241273004
ACH-001134,-0.012038714618052455
ACH-001151,0.01612821518822712
ACH-001163,0.01074685262741096
ACH-001164,-0.06300529587791417
ACH-001183,-0.04283071690402265
ACH-001192,-0.04094560209119708
ACH-001193,0.2130321532179069
ACH-001196,0.04461323461032648
ACH-001197,-0.044345774003410485
ACH-001205,-0.05850740595175202
ACH-001211,-0.08494234661535535
ACH-001212,0.025636523890958732
ACH-001228,0.11390867999113045
ACH-001232,-0.07082209215084588
ACH-001239,0.0046475071573238965
ACH-001270,-0.044055954492876616
ACH-001274,-0.0102708601313285
ACH-001275,0.013394766017133087
ACH-001277,0.07633625259975661
ACH-001278,0.09975449845989304
ACH-001280,0.015467410529066937
ACH-001283,-0.12990022090537873
ACH-001289,-0.13896001050110945
ACH-001300,0.030054858505839367
ACH-001301,0.03315185358687914
ACH-001302,0.02561891698135636
ACH-001306,-0.04366160494745773
ACH-001318,0.056508660977938024
ACH-001322,0.023189386852158246
ACH-001328,-0.01675092776614266
ACH-001332,-0.056792083679842786
ACH-001336,0.03773388128924212
ACH-001346,0.008166375408350881
ACH-001353,-0.00970576864170516
ACH-001354,-0.09563024228775087
ACH-001367,-0.17561601886622405
ACH-001368,-0.11378834598215412
ACH-001374,-0.015090157849352788
ACH-001377,-0.058495505904059636
ACH-001380,-0.023888517461789043
ACH-001391,0.10329759348679723
ACH-001408,-0.11812208557540067
ACH-001430,-0.1072626185544132
ACH-001431,-0.025667035668656142
ACH-001450,0.2150460063660317
ACH-001496,0.06523806543624427
ACH-001500,-0.026424146260829826
ACH-001523,0.053147988231654536
ACH-001532,-0.04468736487141527
ACH-001550,-0.057039817254770385
ACH-001552,-0.1255583083774192
ACH-001554,0.02802282277015949
ACH-001654,-0.0959078346015734
ACH-001735,-0.01826596531189464
ACH-001736,0.01137447460311998
ACH-001737,-0.03574175924802101
ACH-001740,0.08995581951345648
ACH-001745,-0.15049300397048934
ACH-001765,-0.039874002139393766
