,ACADS (35)
ACH-000697,-0.16706749798368994
ACH-000699,-0.0762766459703167
ACH-000701,-0.10552368800251667
ACH-000706,-0.07818882645413547
ACH-000711,-0.09350980795952132
ACH-000713,-0.07143266801422314
ACH-000714,-0.16576570546789499
ACH-000718,-0.2326131063679361
ACH-000720,-0.11020991452001268
ACH-000721,-0.12056439737302192
ACH-000724,0.01925606976280016
ACH-000725,-0.07408857140360757
ACH-000732,-0.0037036975069406437
ACH-000734,0.03282416311225022
ACH-000735,-0.1405457394747845
ACH-000736,-0.10842928994465162
ACH-000738,-0.06488114470530908
ACH-000746,-0.138732963073113
ACH-000747,-0.2152440682278509
ACH-000748,-0.09555184460140216
ACH-000753,-0.16545961248868352
ACH-000756,-0.1268533034571762
ACH-000757,0.025992973645170496
ACH-000758,0.0487729957795004
ACH-000760,-0.15492925696330326
ACH-000762,-0.2813858871660038
ACH-000763,-0.028620266135490662
ACH-000764,-0.3762797276623585
ACH-000765,-0.248894360557313
ACH-000766,-0.1343885157140916
ACH-000767,-0.17455388422913218
ACH-000768,-0.14730895647579026
ACH-000769,-0.12298753015127055
ACH-000770,-0.10039393434000182
ACH-000771,-0.08350430043148557
ACH-000773,-0.09789017919481434
ACH-000776,-0.1880544562052708
ACH-000777,-0.0006442636642392437
ACH-000778,-0.10636085616976776
ACH-000781,-0.08224522103998687
ACH-000782,0.007474735659147144
ACH-000783,0.011928108887088416
ACH-000784,-0.13353989426059915
ACH-000785,-0.2684459350909973
ACH-000787,-0.1606565347071549
ACH-000788,-0.11190810765728887
ACH-000791,-0.0883794823336622
ACH-000792,-0.06556141891897219
ACH-000794,-0.06376170326623631
ACH-000796,-0.1784493709653805
ACH-000798,-0.1855159421314267
ACH-000799,-0.09261385315169313
ACH-000800,-0.18301259972239486
ACH-000802,-0.2814397928524751
ACH-000804,-0.0910086396832125
ACH-000805,-0.13287802593389347
ACH-000809,-0.1893160582225324
ACH-000810,-0.18448939394595126
ACH-000811,-0.1013272312988676
ACH-000817,-0.32176286107667457
ACH-000819,-0.28677033239508165
ACH-000820,-0.22472560884552747
ACH-000821,-0.5760132446521382
ACH-000822,-0.059305945817455276
ACH-000823,-0.19745613221687536
ACH-000824,-0.12605134335185506
ACH-000827,-0.07173927901956507
ACH-000829,-0.133866183297958
ACH-000831,-0.15525416010193252
ACH-000832,-0.11261319391497868
ACH-000833,-0.31721594558418137
ACH-000834,-0.15078492051477416
ACH-000835,-0.25430548425390603
ACH-000836,-0.1342637708660195
ACH-000837,-0.1933674350514672
ACH-000838,-0.06638303162223809
ACH-000839,-0.1407199966754724
ACH-000840,-0.11166246928480808
ACH-000841,-0.060661854425066226
ACH-000843,-0.03902400936030035
ACH-000846,-0.08707808659183831
ACH-000847,-0.1671448524226648
ACH-000848,-0.3131951191154818
ACH-000849,-0.19232589508060108
ACH-000851,-0.2765988954221881
ACH-000855,-0.015810259352552574
ACH-000856,-0.12053457472613112
ACH-000858,-0.2223972095299191
ACH-000859,-0.14284851408181665
ACH-000861,-0.1267941762616223
ACH-000862,-0.11434032320774992
ACH-000865,-0.18321142055816145
ACH-000866,-0.0808658725027379
ACH-000867,-0.11504746235565035
ACH-000869,-0.016201940281314085
ACH-000872,-0.2890616925273901
ACH-000873,-0.14699198337149658
ACH-000876,-0.06521761142411459
ACH-000878,-0.22982213737707405
ACH-000880,-0.05984133780058248
ACH-000881,-0.027476870677060696
ACH-000882,-0.11271732358426058
ACH-000884,-0.07233585487438914
ACH-000885,-0.07952734923774826
ACH-000887,-0.1307903547076195
ACH-000889,-0.1362648123605354
ACH-000896,-0.13966727190387046
ACH-000898,-0.13787327429096766
ACH-000900,-0.20070158600554933
ACH-000901,-0.20095202804844864
ACH-000905,-0.1811208615795173
ACH-000906,-0.24079002364283514
ACH-000907,-0.08288898672892081
ACH-000910,-0.14538856211424725
ACH-000911,-0.06899770803017381
ACH-000912,-0.1816598830652488
ACH-000913,-0.096227369016904
ACH-000915,-0.13291251786440295
ACH-000916,-0.5559605487615765
ACH-000917,-0.1633640548912606
ACH-000920,0.0032241026021544994
ACH-000921,-0.17116608240870546
ACH-000924,-0.1926770301325492
ACH-000926,-0.06605145324206549
ACH-000928,-0.11320763283872833
ACH-000929,-0.05868739783514385
ACH-000932,-0.1172023311747926
ACH-000935,-0.10321916476153786
ACH-000936,-0.0278151881953489
ACH-000937,-0.11541355569785
ACH-000938,-0.2140313501499011
ACH-000939,-0.17180693511348732
ACH-000941,0.031834491354930015
ACH-000943,-0.1195694430681534
ACH-000946,-0.23374718022048596
ACH-000947,-0.08499146490898164
ACH-000948,-0.2375342351303266
ACH-000950,-0.12151066602773836
ACH-000953,-0.07890040899758463
ACH-000954,-0.07444704576441807
ACH-000957,-0.18048406400205025
ACH-000958,-0.0009530864040816176
ACH-000960,-0.13179760793819262
ACH-000963,-0.3014493280824501
ACH-000968,-0.16978637842094366
ACH-000969,-0.018088144165266717
ACH-000972,-0.16249030493240266
ACH-000973,-0.21078367766383735
ACH-000974,-0.15413915163893865
ACH-000978,0.04386088465032778
ACH-000984,-0.090484924103698
ACH-000986,-0.11575721984110846
ACH-000988,-0.02080578590691136
ACH-000993,-0.09172661303619242
ACH-000994,-0.06043747164014835
ACH-000996,-0.12551556391134833
ACH-001001,-0.1583997246824111
ACH-001020,-0.11934857456031152
ACH-001028,-0.17181067565840552
ACH-001031,0.4459648087079577
ACH-001038,-0.06883593361270063
ACH-001048,-0.08974525756206454
ACH-001050,-0.21815199578584624
ACH-001053,-0.06812508609556807
ACH-001054,-0.0539987018160548
ACH-001061,-0.20096766827616075
ACH-001067,-0.2303440367178964
ACH-001075,-0.10515800232377552
ACH-001096,-0.032326023012617486
ACH-001111,-0.07280882940751142
ACH-001119,-0.2030042880594932
ACH-001128,-0.20881027777327235
ACH-001134,-0.10013223426280747
ACH-001151,-0.057690134326494086
ACH-001163,-0.15723482406534514
ACH-001164,-0.2986487266415915
ACH-001183,-0.03815721679493455
ACH-001192,-0.2777563126522941
ACH-001193,-0.21522078056381932
ACH-001196,-0.016993084731110667
ACH-001197,-0.1771962561716497
ACH-001205,-0.05427369867564996
ACH-001211,-0.080444838075602
ACH-001212,0.07913843310387778
ACH-001228,-0.0454734265573431
ACH-001232,-0.13974524358591164
ACH-001239,-0.05892177865712355
ACH-001270,0.01923727079369263
ACH-001274,-0.07905994885859546
ACH-001275,-0.05912500660026807
ACH-001277,-0.1322293626181225
ACH-001278,-0.15046209514518566
ACH-001280,0.017848675993650472
ACH-001283,-0.1869677088585652
ACH-001289,0.06769663340587945
ACH-001300,-0.13818595564546626
ACH-001301,-0.18948090808965207
ACH-001302,-0.1918071822625393
ACH-001306,-0.03947168357202855
ACH-001318,-0.09273903441284956
ACH-001322,-0.3372699431625733
ACH-001328,-0.07586011119454059
ACH-001332,0.09763977600126478
ACH-001336,-0.2521871122255817
ACH-001346,-0.16819178371791002
ACH-001353,-0.1193627073369776
ACH-001354,-0.20634750715827174
ACH-001367,-0.2871449846758868
ACH-001368,-0.0632706384354776
ACH-001374,-0.2793076249780324
ACH-001377,-0.06368232099223413
ACH-001380,-0.13227023286964765
ACH-001391,-0.18625994442316202
ACH-001408,-0.1294720300035854
ACH-001430,0.049753658505479366
ACH-001431,-0.16755151112258135
ACH-001450,-0.24099748071274454
ACH-001496,-0.20660447415979397
ACH-001500,-0.09438042477754373
ACH-001523,-0.10721613999170458
ACH-001532,0.054059270463649896
ACH-001550,-0.13502741326026566
ACH-001552,-0.233759712012452
ACH-001554,-0.053744099298285705
ACH-001654,-0.13357757350930322
ACH-001735,-0.20854907219140006
ACH-001736,-0.15291672570271214
ACH-001737,-0.3609183251888806
ACH-001740,-0.27910082451064666
ACH-001745,-0.19480332445517556
ACH-001765,-0.07671124017717014
