,MPPE1 (65258)
ACH-000444,-0.11397848396021287
ACH-000445,-0.2725897545168382
ACH-000448,-0.19866389238243565
ACH-000450,0.03216743799662679
ACH-000452,-0.12319874840288045
ACH-000454,-0.07448717769130818
ACH-000458,-0.2445213164852221
ACH-000459,-0.10792942753187064
ACH-000460,-0.11001604494800332
ACH-000461,-0.13858930964024838
ACH-000463,-0.2592953721823772
ACH-000464,-0.05193531200110022
ACH-000466,-0.18956428512956155
ACH-000467,-0.033513561575304614
ACH-000468,-0.06224690978326505
ACH-000469,-0.17581599098532855
ACH-000470,-0.3711228430198984
ACH-000471,-0.2452922438433448
ACH-000472,-0.2581849561300321
ACH-000473,-0.28448273659332723
ACH-000475,-0.2098043573397361
ACH-000476,-0.263666185799342
ACH-000477,-0.06117555547474706
ACH-000479,-0.20806964905885705
ACH-000480,-0.2014624283398446
ACH-000481,-0.15076281776974715
ACH-000483,-0.3700032503703673
ACH-000484,-0.011964702589699323
ACH-000485,-0.07250479037695692
ACH-000486,-0.018598542475606127
ACH-000487,-0.08300671877793814
ACH-000488,-0.13006442184722133
ACH-000490,-0.1044200039054021
ACH-000491,-0.07462875414080898
ACH-000495,0.0484973674558244
ACH-000496,-0.13764240251405882
ACH-000499,-0.21784633738105533
ACH-000500,0.1066689353454016
ACH-000502,-0.07255326302282875
ACH-000503,-0.2731002231398125
ACH-000505,-0.1948746137173328
ACH-000507,-0.06599770164986128
ACH-000510,-0.12144915914840225
ACH-000511,-0.27570849153128546
ACH-000512,-0.00836417597400889
ACH-000516,-0.33935877192539105
ACH-000517,-0.2497191334880341
ACH-000518,-0.1211782292369255
ACH-000520,-0.17173158384006368
ACH-000521,-0.13196900226471422
ACH-000522,0.0157718602823322
ACH-000524,-0.2398032347719524
ACH-000527,-0.2050731142375792
ACH-000528,-0.30359214996865913
ACH-000537,-0.007658206959851514
ACH-000541,-0.2397510633809715
ACH-000542,-0.12994549272234296
ACH-000544,-0.18183062665646016
ACH-000545,-0.10617335498178064
ACH-000547,-0.16399316182519635
ACH-000548,-0.06051548969956204
ACH-000549,-0.006641164841914362
ACH-000550,-0.23058263854259506
ACH-000552,-0.15798222768628895
ACH-000556,-0.11550659413115515
ACH-000557,-0.18765442772323407
ACH-000569,0.06229501197994194
ACH-000570,-0.19085534883526029
ACH-000571,-0.2657772584622577
ACH-000573,-0.2632104050893594
ACH-000576,-0.17832260297468555
ACH-000579,0.002803383316553437
ACH-000580,-0.09865536028290377
ACH-000584,-0.3233190143434572
ACH-000585,0.11077047652924962
ACH-000588,-0.11090096050532428
ACH-000589,-0.1360641504168657
ACH-000591,-0.34047288269946663
ACH-000593,-0.0807637051676409
ACH-000600,-0.03017315245219261
ACH-000601,-0.15332047134164306
ACH-000605,-0.14604690322295005
ACH-000606,-0.09436699824814343
ACH-000608,-0.3055634451789003
ACH-000614,0.057544466951003875
ACH-000616,-0.1667333524398776
ACH-000618,-0.2960145554985523
ACH-000619,-0.02358391591332129
ACH-000620,-0.1678588285944357
ACH-000621,-0.1323303895391025
ACH-000622,-0.3436309915562574
ACH-000623,-0.3792370273166699
ACH-000624,-0.19022592974864394
ACH-000627,-0.18666740903062445
ACH-000630,-0.08616420008733483
ACH-000631,-0.23542309746297516
ACH-000632,-0.10024094515386242
ACH-000633,-0.2457677563672219
ACH-000637,-0.2912809762490676
ACH-000638,-0.0979426999464749
ACH-000646,-0.21687729557318533
ACH-000647,-0.17723424671276058
ACH-000648,0.04329729811633029
ACH-000649,-0.023554088343124984
ACH-000651,-0.19627581724494095
ACH-000652,-0.12004609672026435
ACH-000653,-0.3297157504865081
ACH-000657,-0.23257825336247764
ACH-000658,-0.09373774287602288
ACH-000661,0.13812359595231252
ACH-000662,-0.3918242338944807
ACH-000663,-0.16122212477408987
ACH-000665,-0.3851997669648114
ACH-000671,-0.2860525130715125
ACH-000672,0.08258118643917567
ACH-000673,-0.09878534337140496
ACH-000676,-0.17710222138911572
ACH-000677,-0.20335197688753706
ACH-000681,-0.2328593178436009
ACH-000683,-0.09966520636253873
ACH-000684,-0.1367928529414156
ACH-000688,-0.046875431202184084
ACH-000693,-0.15066672955885096
ACH-000694,-0.19948536786889406
ACH-000695,0.037640232295784615
ACH-000696,-0.18624716768839725
ACH-000697,-0.16246534524371556
ACH-000699,-0.26358165434604924
ACH-000701,-0.227108279338604
ACH-000706,-0.22079079845573515
ACH-000711,-0.20442208200473533
ACH-000713,-0.11945635699253054
ACH-000714,-0.1293496724166493
ACH-000718,-0.18520602010426254
ACH-000720,-0.12381612989112298
ACH-000721,-0.13596530257455175
ACH-000724,-0.11469629093528973
ACH-000725,-0.16413308063001156
ACH-000732,-0.14045443832975962
ACH-000734,-0.18503840104752392
ACH-000735,-0.17248057577435374
ACH-000736,-0.12435737267408765
ACH-000738,-0.06688998938446625
ACH-000746,-0.11961108351932395
ACH-000747,-0.12979257087542048
ACH-000748,-0.1930321229557584
ACH-000753,-0.055005019797126437
ACH-000756,-0.32269167124010023
ACH-000757,-0.2236068303885446
ACH-000758,-0.08876060283624751
ACH-000760,-0.025355816765004376
ACH-000762,-0.054422506920348696
ACH-000763,-0.08494637570886245
ACH-000764,-0.07454024266318451
ACH-000765,-0.034519030271209394
ACH-000766,-0.17681979362007227
ACH-000767,-0.2288886194252293
ACH-000768,-0.19171291895331602
ACH-000769,-0.3153842246739668
ACH-000770,-0.0739200400279012
ACH-000771,-0.1267059655467472
ACH-000773,-0.0456026205830519
ACH-000776,-0.07474720002804311
ACH-000777,-0.3112081627296111
ACH-000778,-0.4280004049640294
ACH-000781,-0.27305497486718305
ACH-000782,-0.1981806876803483
ACH-000783,0.0658708224440774
ACH-000784,-0.1847473747779346
ACH-000785,-0.07197164169839278
ACH-000787,-0.22456072595951584
ACH-000788,-0.13156213850242846
ACH-000791,-0.2715980151901918
ACH-000792,-0.22359049329301786
ACH-000794,-0.029034260358239382
ACH-000796,-0.10585290147039067
ACH-000798,-0.11800056817292495
ACH-000799,-0.23800593824670505
ACH-000800,-0.10674149267468018
ACH-000802,-0.2501565917497424
ACH-000804,-0.019084874049369527
ACH-000805,-0.18766263251255905
ACH-000809,-0.19934239545306612
ACH-000810,0.001599095922697143
ACH-000811,-0.14483447052788273
ACH-000817,-0.0893049901323954
ACH-000819,-0.2346776679594923
ACH-000820,-0.3667538984170369
ACH-000821,-0.1969885493569972
ACH-000822,-0.14723572145960906
ACH-000823,-0.2330725523633475
ACH-000824,-0.10690693935902366
ACH-000827,-0.12673034098170122
ACH-000829,-0.26294950947548645
ACH-000831,-0.16776525209191506
ACH-000832,-0.04122910268565767
ACH-000833,-0.250019339014493
ACH-000834,-0.15634084617703242
ACH-000835,-0.3170343335439479
ACH-000836,-0.14012503548231758
ACH-000837,-0.11928665327176903
ACH-000838,-0.2758733866375093
ACH-000839,-0.12227691883785913
ACH-000840,0.09125623329982256
ACH-000841,-0.22764574967439344
ACH-000843,-0.12840945546726268
ACH-000846,-0.3775717359221151
ACH-000847,0.001814559874038933
ACH-000848,-0.08225098728053946
ACH-000849,-0.09072217267188022
ACH-000851,-0.1476699260581069
ACH-000855,-0.18395308531547028
ACH-000856,-0.174554365097795
ACH-000858,-0.16913367145956668
ACH-000859,-0.20535888937193755
ACH-000861,-0.24215639869085934
ACH-000862,-0.10595816864882213
ACH-000865,-0.2989815559759249
ACH-000866,-0.12276548534424815
ACH-000867,-0.2001196393647141
ACH-000869,-0.36851481278982107
ACH-000872,-0.3693500824006407
ACH-000873,-0.21101127119872293
ACH-000876,-0.10280969557696673
ACH-000878,0.08497017943973066
ACH-000880,-0.17650638835221566
ACH-000881,-0.13602699753719313
ACH-000882,-0.28301043878988685
ACH-000884,-0.07852470430225597
ACH-000885,-0.2290585935856817
ACH-000887,-0.6132343151629639
ACH-000889,-0.013849031184181387
ACH-000896,-0.21346146868947674
ACH-000898,-0.11665081098323253
ACH-000900,-0.1616645929906135
ACH-000901,-0.33188061941017577
ACH-000905,-0.17248942368272974
ACH-000906,-0.13298211992504105
ACH-000907,-0.22614109660223425
ACH-000910,-0.06409365306631677
ACH-000911,-0.2280815224256357
ACH-000912,-0.3241725536588417
ACH-000913,-0.1548415558758579
ACH-000915,-0.1474548690469289
ACH-000916,-0.38804161780800417
ACH-000917,-0.08289487712881433
ACH-000920,-0.4831733989362706
ACH-000921,-0.08059899616197752
ACH-000924,-0.21043431686924055
ACH-000926,-0.1454376909904401
ACH-000928,-0.170621441534748
ACH-000929,-0.13846200646661744
ACH-000932,-0.27851583596349755
ACH-000935,0.03635606345630458
ACH-000936,-0.13731890088783513
ACH-000937,-0.01672068650309923
ACH-000938,-0.2683808450004979
ACH-000939,-0.23000255411463466
ACH-000941,-0.19674817587343352
ACH-000943,-0.19287026315664504
ACH-000946,-0.25531668535377217
ACH-000947,-0.2626739607256344
ACH-000948,-0.2127121588691856
ACH-000950,-0.1667757553082718
ACH-000953,-0.1987373170475792
ACH-000954,-0.09982916549589396
ACH-000957,-0.34851573221781834
ACH-000958,-0.2411624685960593
ACH-000960,-0.2867132621883398
ACH-000963,-0.21249342023289625
ACH-000968,-0.17658031651028555
ACH-000969,-0.26067785851057673
ACH-000972,-0.5944040428579093
ACH-000973,-0.1143638181130797
ACH-000974,-0.2806702638525025
ACH-000978,0.011726824888457598
ACH-000984,-0.13171189050481327
ACH-000986,-0.07155157607598629
ACH-000988,-0.11656453802353532
ACH-000993,-0.3906484003817409
ACH-000994,-0.16105632787382987
ACH-000996,-0.2919582767286141
ACH-001001,-0.2221825349241773
ACH-001020,-0.23610958736372625
ACH-001028,-0.117270117851595
ACH-001031,-0.2123081497571264
ACH-001038,-0.1262376758037194
ACH-001048,-0.21858629793548892
ACH-001050,0.011679302013780988
ACH-001053,-0.2578468174103145
ACH-001054,-0.06952107160421843
ACH-001061,-0.11250813201390113
ACH-001067,-0.2662179108865925
ACH-001075,-0.17198408804950555
ACH-001096,-0.27404375695190064
ACH-001111,-0.2045128949823668
ACH-001119,-0.2688079063132038
ACH-001128,-0.001268471801799149
ACH-001134,-0.12203264363782795
ACH-001151,-0.08452274942517454
ACH-001163,-0.14269368551605166
ACH-001164,-0.10231478588450504
ACH-001183,-0.17240492402321342
ACH-001192,-0.2555234038904263
ACH-001193,-0.00701371345174827
ACH-001196,-0.2606797195924475
ACH-001197,-0.19100667560191664
ACH-001205,-0.1753663704107688
ACH-001211,-0.18479320613610453
ACH-001212,-0.2443796286774335
ACH-001228,0.03780480956096783
ACH-001232,-0.1879426768572416
ACH-001239,-0.2499910602184493
ACH-001270,0.22768607453149334
ACH-001274,-0.18220187509222652
ACH-001275,-0.2141382764487708
ACH-001277,-0.30444967385795835
ACH-001278,-0.09510266394780127
ACH-001280,-0.31158509063776035
ACH-001283,-0.21660052261192486
ACH-001289,-0.21231450038651725
ACH-001300,-0.21117850324565016
ACH-001301,-0.10437558963460042
ACH-001302,-0.4967854062731004
ACH-001306,-0.3223740296324286
ACH-001318,-0.3101595753027145
ACH-001322,-0.2300210721241615
ACH-001328,-0.027591256579340875
ACH-001332,-0.23558814239561696
ACH-001336,-0.14205381405363396
ACH-001346,-0.2649010423005546
ACH-001353,-0.1113323898564988
ACH-001354,-0.27117869681531
ACH-001367,-0.4172309082348785
ACH-001368,0.0009204652648444828
ACH-001374,-0.3309444661645395
ACH-001377,-0.045342884988363814
ACH-001380,-0.19382014819869714
ACH-001391,-0.2582851414826562
ACH-001408,-0.16342517304463267
ACH-001430,-0.13027301367068245
ACH-001431,-0.23041024387123776
ACH-001450,-0.04288638030163957
ACH-001496,0.01031033117011373
ACH-001500,-0.2057613943618648
ACH-001523,-0.15947186266195826
ACH-001532,-0.21679570504336707
ACH-001550,-0.28241669232612104
ACH-001552,-0.2706034119743609
ACH-001554,-0.2057169013309127
ACH-001654,-0.22147952284939207
ACH-001735,-0.2177153866120846
ACH-001736,-0.2612597581931704
ACH-001737,-0.09499803078316893
ACH-001740,-0.14713258922827968
ACH-001745,-0.0964258164015776
ACH-001765,-0.11903840286118833
