,SEMA4G (57715)
ACH-000266,-0.0913061189533698
ACH-000272,0.024916860332028556
ACH-000274,-0.11608220295031264
ACH-000277,0.008767684245368326
ACH-000278,0.02126672671783897
ACH-000279,-0.17489646533332268
ACH-000280,-0.09960813384404417
ACH-000281,-0.3665781815255512
ACH-000288,-0.16924843273531195
ACH-000291,-0.21295011200431832
ACH-000293,-0.2391859110937005
ACH-000294,-0.1900615614725412
ACH-000295,0.03183837850264047
ACH-000296,-0.24633153383338102
ACH-000302,-0.16910716659961325
ACH-000304,-0.07537032237892898
ACH-000307,-0.1906608064364197
ACH-000308,-0.2511487575983277
ACH-000310,-0.12308510318837088
ACH-000311,-0.11982791173081347
ACH-000312,-0.1839370726533957
ACH-000315,-0.2638026864206891
ACH-000316,-0.007144847003361322
ACH-000317,-0.011603413293567543
ACH-000318,-0.2497201960834949
ACH-000319,-0.20039498771664413
ACH-000320,-0.16095855036675574
ACH-000322,-0.14640739713646742
ACH-000323,-0.17087811271398684
ACH-000324,-0.13844533693585614
ACH-000329,-0.0893532562801188
ACH-000330,-0.09565267900477734
ACH-000331,-0.0858788190761577
ACH-000332,-0.15949282772955045
ACH-000334,-0.23407409783226854
ACH-000335,0.006306974433773598
ACH-000336,-0.3337514877217758
ACH-000337,-0.3349818477864924
ACH-000338,-0.5480255705366437
ACH-000339,-0.10134697902114592
ACH-000341,-0.23521585785999816
ACH-000348,-0.09637611912485873
ACH-000350,-0.09780742479047323
ACH-000352,-0.060401254060546014
ACH-000356,-0.04719994825719792
ACH-000361,-0.27931426584273106
ACH-000362,-0.051892407266908566
ACH-000363,-0.1216435010979231
ACH-000364,-0.002338099727694677
ACH-000365,-0.14340354667895108
ACH-000366,-0.11663313277106732
ACH-000368,-0.22590135831911734
ACH-000374,-0.1022976601068933
ACH-000375,-0.08213353620137348
ACH-000376,-0.12736398679032412
ACH-000381,-0.13890102888689546
ACH-000383,-0.10600597049528497
ACH-000387,-0.1334531818258076
ACH-000389,-0.08204610668573806
ACH-000390,-0.0846036834913298
ACH-000393,-0.23109432029350435
ACH-000395,-0.16810972748416056
ACH-000396,-0.22509120551653114
ACH-000397,-0.10236963510765093
ACH-000401,-0.17212287295602005
ACH-000402,-0.12414270553298047
ACH-000403,-0.058865281944650925
ACH-000404,-0.052092833711803184
ACH-000406,-0.2857143906956792
ACH-000407,-0.22460921038485707
ACH-000408,-0.18190365297686453
ACH-000410,-0.11645340703656396
ACH-000411,-0.09805137838298317
ACH-000414,-0.0676598625657716
ACH-000415,-0.21349891697536266
ACH-000416,-0.07800516909329208
ACH-000420,-0.011626121137948276
ACH-000421,-0.07075562448306982
ACH-000424,-0.1524905325341752
ACH-000425,-0.07910743156112364
ACH-000426,-0.04558828976734748
ACH-000427,-0.07466511259755328
ACH-000433,-0.192767802444832
ACH-000435,-0.1774563504602861
ACH-000436,0.011294524795706685
ACH-000444,-0.13606289395801416
ACH-000445,-0.2192950708611572
ACH-000448,-0.11203141826946668
ACH-000450,-0.1250059244713666
ACH-000452,-0.19821006823116225
ACH-000454,-0.04853690512032472
ACH-000458,-0.1506620059092708
ACH-000459,-0.001765904618150561
ACH-000460,-0.12458137799191138
ACH-000461,-0.1058359181459988
ACH-000463,-0.251682556213559
ACH-000464,-0.07435729386320461
ACH-000466,-0.17511751849785626
ACH-000467,-0.05412686956538601
ACH-000468,-0.07181835852530602
ACH-000469,-0.2060636168950435
ACH-000470,-0.08330293410826077
ACH-000471,-0.12384730434674456
ACH-000472,-0.13853008286913546
ACH-000473,-0.056924497590364866
ACH-000475,-0.11593987198678372
ACH-000476,-0.2283657415780083
ACH-000477,0.07277648064461968
ACH-000479,-0.09113876742512014
ACH-000480,-0.1898440540212725
ACH-000481,-0.2164583896349453
ACH-000483,-0.13103818486098998
ACH-000484,0.041781540332813415
ACH-000485,-0.051717505060495085
ACH-000486,-0.15832455340036486
ACH-000487,-0.12124004931014627
ACH-000488,-0.04925046651383155
ACH-000490,-0.14988655472985093
ACH-000491,-0.1414744335703449
ACH-000495,-0.3354798368213251
ACH-000496,-0.12506921464630086
ACH-000499,-0.3212935214745037
ACH-000500,0.03414275130862876
ACH-000502,-0.049211241149311115
ACH-000503,0.06422407757623863
ACH-000505,-0.13813589135123247
ACH-000507,-0.04472835902842436
ACH-000510,-0.13650150524655064
ACH-000511,-0.052311063567966665
ACH-000512,-0.2430095378367153
ACH-000516,0.033527593285426475
ACH-000517,-0.09984559104960933
ACH-000518,-0.1001377028773249
ACH-000520,-0.07098369526185529
ACH-000521,-0.06402707693493588
ACH-000522,0.0609836590893451
ACH-000524,-0.10670772401315397
ACH-000527,-0.13475880732950105
ACH-000528,-0.19351614399547806
ACH-000537,-0.031818336952268884
ACH-000541,-0.037409789710431705
ACH-000542,-0.16539387557662116
ACH-000544,-0.031285947401196834
ACH-000545,-0.14256946714090835
ACH-000547,-0.2664637606753514
ACH-000548,-0.17909987228759502
ACH-000549,-0.25383949116880244
ACH-000550,-0.21251638694290745
ACH-000552,-0.07815266957753941
ACH-000556,-0.17159640502502152
ACH-000557,-0.13944560875810805
ACH-000569,-0.02036139621206305
ACH-000570,-0.21024522943236512
ACH-000571,-0.11248467054859243
ACH-000573,-0.09263661407259773
ACH-000576,-0.06559495447237974
ACH-000579,0.017191427148671237
ACH-000580,-0.15374147178654182
ACH-000584,-0.198719155881292
ACH-000585,-0.13045183393483442
ACH-000588,-0.08304095425753398
ACH-000589,-0.13333004040552965
ACH-000591,-0.3003769572660444
ACH-000593,-0.15077563868537586
ACH-000600,-0.13879419294532874
ACH-000601,-0.0704861375474126
ACH-000605,-0.15983047964193373
ACH-000606,-0.13595354239711865
ACH-000608,-0.10706252323472494
ACH-000614,0.06490377825868106
ACH-000616,-0.2338486399696968
ACH-000618,-0.08756297646176099
ACH-000619,-0.09612987670980054
ACH-000620,0.039075342512994
ACH-000621,-0.09564671376483737
ACH-000622,-0.0481516400378489
ACH-000623,-0.2199935104996298
ACH-000624,-0.06083886693359869
ACH-000627,-0.07655906959750701
ACH-000630,-0.041847091908153014
ACH-000631,0.06920835386293007
ACH-000632,-0.14562054499094254
ACH-000633,-0.07224501840125468
ACH-000637,-0.14952892096377993
ACH-000638,-0.2067360830732853
ACH-000646,-0.061204503107849535
ACH-000647,-0.1790568707273015
ACH-000648,-0.0902885316964892
ACH-000649,-0.17649264167821732
ACH-000651,-0.20142581633285986
ACH-000652,-0.20033726338895425
ACH-000653,-0.10131670722953312
ACH-000657,-0.17547085201223148
ACH-000658,-0.07077963982989761
ACH-000661,-0.16231709395445748
ACH-000662,0.05649277149381906
ACH-000663,-0.060274981046232176
ACH-000665,-0.21465198254077364
ACH-000671,-0.1567987529544397
ACH-000672,0.12466058635753136
ACH-000673,-0.18424000816824893
ACH-000676,-0.2513893463411299
ACH-000677,-0.15016791312529446
ACH-000681,-0.18236022844134875
ACH-000683,-0.11654703720320927
ACH-000684,-0.06536259678345532
ACH-000688,-0.21073082358399506
ACH-000693,-0.12591955927965254
ACH-000694,-0.13225314759156412
ACH-000695,-0.20001767385281224
ACH-000696,-0.08632379421483356
ACH-000697,-0.1455712031783035
ACH-000699,-0.13614932456102646
ACH-000701,-0.1833087016687723
ACH-000706,-0.053453230851850136
ACH-000711,-0.1444480023556365
ACH-000713,0.0857309071557491
ACH-000714,-0.11734398958232248
ACH-000718,-0.07468490490290391
ACH-000720,-0.12250063042539246
ACH-000721,-0.10077084926948092
ACH-000724,-0.17044216507288112
ACH-000725,-0.04248749639817427
ACH-000732,-0.25695796603245874
ACH-000734,-0.20143968519707686
ACH-000735,-0.12935801695697274
ACH-000736,-0.23651778156023176
ACH-000738,-0.2980556854807973
ACH-000746,-0.07238290363741093
ACH-000747,-0.321289463837885
ACH-000748,-0.2041997196071923
ACH-000753,-0.03279267989494685
ACH-000756,-0.003923993042653097
ACH-000757,-0.2287652622659327
ACH-000758,-0.19631462245447606
ACH-000760,-0.15504559509550894
ACH-000762,-0.12155080897813755
ACH-000763,-0.0675718880752576
ACH-000764,-0.04347706591683784
ACH-000765,-0.08240298622837608
ACH-000766,-0.12260966622811745
ACH-000767,-0.20692252882320314
ACH-000768,0.05594747305504268
ACH-000769,-0.2712627573617088
ACH-000770,-0.11521397895234675
ACH-000771,-0.04196544101038103
ACH-000773,-0.4151865505920763
ACH-000776,-0.18237511056824354
ACH-000777,-0.21000166612260968
ACH-000778,-0.1149804744609739
ACH-000781,-0.12126735797328328
ACH-000782,-0.31110624787367874
ACH-000783,-0.17434930605121884
ACH-000784,-0.2303635262313572
ACH-000785,-0.08074007732727631
ACH-000787,-0.032617917812993814
ACH-000788,-0.1191108696981904
ACH-000791,-0.06993436483031237
ACH-000792,-0.08684558159639154
ACH-000794,-0.14962114604028826
ACH-000796,-0.16033617842033115
ACH-000798,0.013145995456419441
ACH-000799,-0.14378618811996788
ACH-000800,-0.19674902475350287
ACH-000802,-0.0911338291369556
ACH-000804,0.025909903455407
ACH-000805,-0.08783813314758142
ACH-000809,-0.149144963076797
ACH-000810,-0.08533491219905481
ACH-000811,-0.07794106079164037
ACH-000817,-0.16918505218712002
ACH-000819,-0.08471248955749625
ACH-000820,-0.30973104492206416
ACH-000821,-0.07301839816078153
ACH-000822,-0.08373655753197037
ACH-000823,-0.04360756725916758
ACH-000824,-0.1729369006132824
ACH-000827,-0.1668954036690896
ACH-000829,-0.07558606253277544
ACH-000831,-0.2296020275590237
ACH-000832,-0.033260853414242
ACH-000833,-0.08953817486232671
ACH-000834,-0.205550097108802
ACH-000835,-0.13047808051443208
ACH-000836,-0.1870288560898141
ACH-000837,-0.07921151872805983
ACH-000838,-0.29620967870611764
ACH-000839,-0.20639695467427807
ACH-000840,-0.0919040115781686
ACH-000841,-0.2351547948523977
ACH-000843,-0.07773920994726767
ACH-000846,-0.07547554638248337
ACH-000847,-0.4750325601790646
ACH-000848,-0.08334514731841929
ACH-000849,-0.14695810627148018
ACH-000851,-0.18168887691093613
ACH-000855,0.12800209909888188
ACH-000856,-0.0783512923097483
ACH-000858,-0.15040188754571088
ACH-000859,-0.15402328085208056
ACH-000861,-0.2495471072291087
ACH-000862,-0.05551493189554571
ACH-000865,-0.2047320823842554
ACH-000866,-0.0613476807617462
ACH-000867,-0.13121087792498212
ACH-000869,-0.2224190634065732
ACH-000872,-0.07614912738054706
ACH-000873,-0.09392085129411863
ACH-000876,-0.1005343570124665
ACH-000878,-0.1728559288558322
ACH-000880,-0.1141134694230345
ACH-000881,-0.1163980864141733
ACH-000882,-0.2131629403225392
ACH-000884,-0.08428931585158707
ACH-000885,-0.07361638995435713
ACH-000887,-0.11608190803566565
ACH-000889,-0.29497653516326594
ACH-000896,-0.004792532578020327
ACH-000898,-0.10054061630451223
ACH-000900,-0.14762051761750228
ACH-000901,-0.14670696071901154
ACH-000905,-0.13137696390772793
ACH-000906,0.007717539868006914
ACH-000907,-0.26446930992139883
ACH-000910,-0.11721759310970024
ACH-000911,-0.08558088164277522
ACH-000912,-0.05860003435051212
ACH-000913,-0.05882145180449255
ACH-000915,-0.05133739080378117
ACH-000916,-0.14597243996034007
ACH-000917,0.06261097649251063
ACH-000920,-0.17708117621100067
ACH-000921,0.00034740981274760307
ACH-000924,-0.14551392587621176
ACH-000926,-0.12260604249400088
ACH-000928,-0.1056656660803636
ACH-000929,-0.057878207964758774
ACH-000932,-0.09514624304369508
ACH-000935,-0.07358946583365644
ACH-000936,-0.22451515599873745
ACH-000937,-0.14897002199333334
ACH-000938,-0.08383388445808213
ACH-000939,-0.0403844730275001
ACH-000941,0.0035388941737484803
ACH-000943,-0.058225366347667
ACH-000946,-0.1147918993536824
ACH-000947,-0.1464664079097065
ACH-000948,-0.056748037436838976
ACH-000950,-0.04742357469292557
ACH-000953,-0.13756543168027435
ACH-000954,-0.22110317830276752
ACH-000957,0.06593817251051512
ACH-000958,0.09165884473745532
ACH-000960,-0.08837120199044479
ACH-000963,0.007737317651769806
ACH-000968,0.046460247667988126
ACH-000969,0.004206090323643157
ACH-000972,-0.2313353585321637
ACH-000973,-0.1534372596252256
ACH-000974,-0.08451817844297865
ACH-000978,0.013164434896616044
ACH-000984,-0.07098256485624672
ACH-000986,-0.04604435622091469
ACH-000988,-0.06201761139463108
ACH-000993,-0.24191270962113465
ACH-000994,-0.2158503576533016
ACH-000996,-0.02871907631617988
ACH-001001,-0.11891541539362915
ACH-001020,-0.07792481192207913
ACH-001028,-0.14464168334896266
ACH-001031,0.09383173556091608
ACH-001038,-0.1797845046982331
ACH-001048,-0.13528043620599214
ACH-001050,-0.10706449635459653
ACH-001053,-0.1187417337701167
ACH-001054,-0.029016178485273613
ACH-001061,-0.16651492215640168
ACH-001067,-0.14129164751419387
ACH-001075,0.04497282285951502
ACH-001096,-0.2184156124133247
ACH-001111,-0.2774758935846753
ACH-001119,-0.13961768536056232
ACH-001128,0.02438197485215561
ACH-001134,0.028643198986078155
ACH-001151,-0.16174016407015626
ACH-001163,-0.12958145777636745
ACH-001164,-0.04904217899915397
ACH-001183,-0.061791157003857275
ACH-001192,-0.30794322363041965
ACH-001193,-0.2927942745613804
ACH-001196,-0.08205979954434565
ACH-001197,0.03865950079640058
ACH-001205,-0.09001963906859914
ACH-001211,-0.11544832244734787
ACH-001212,-0.13659164808009985
ACH-001228,-0.11705020507489385
ACH-001232,-0.0764754716107865
ACH-001239,-0.07762426344424678
ACH-001270,-0.2465469808148829
ACH-001274,-0.1409753036979947
ACH-001275,-0.0984724253456456
ACH-001277,0.08050265084577274
ACH-001278,-0.11066437096065797
ACH-001280,-0.32687754397800634
ACH-001283,0.07123207647364173
ACH-001289,-0.022071692058363464
ACH-001300,-0.1863750815816147
ACH-001301,-0.20690976134447628
ACH-001302,-0.31094705796702515
ACH-001306,-0.12208058233884095
ACH-001318,-0.21139733848627898
ACH-001322,0.0413480521657792
ACH-001328,-0.09954422486429992
ACH-001332,-0.2043657897906491
ACH-001336,-0.19838100198195244
ACH-001346,-0.10649295165731687
ACH-001353,-0.10174413564561548
ACH-001354,-0.08953852694036897
ACH-001367,-0.2534802042580213
ACH-001368,-0.11524787857128742
ACH-001374,0.11699336148936235
ACH-001377,-0.10004123248947057
ACH-001380,-0.15771280406182914
ACH-001391,-0.17333449691586195
ACH-001408,-0.06285926225601589
ACH-001430,-0.1329294020862227
ACH-001431,-0.09703184658991618
ACH-001450,-0.18290533951338564
ACH-001496,-0.13886344085590335
ACH-001500,-0.09434900908782867
ACH-001523,-0.03733612149210784
ACH-001532,-0.11612424781632312
ACH-001550,-0.1496373685647529
ACH-001552,-0.18113527565090667
ACH-001554,-0.16415112125230366
ACH-001654,-0.1580560091027374
ACH-001735,-0.19354261716933627
ACH-001736,-0.1578844207961064
ACH-001737,-0.12238124399866047
ACH-001740,-0.2118824065976837
ACH-001745,-0.15744360923591524
ACH-001765,-0.11767788500540773
