,SCO2 (9997)
ACH-000906,-0.2551905133722566
ACH-000907,-0.27193122001124864
ACH-000910,-0.3275604780282577
ACH-000911,-0.35801695319065874
ACH-000912,-0.150236775599176
ACH-000913,-0.12094453761751428
ACH-000915,-0.28005809732480913
ACH-000916,-0.07733912330887954
ACH-000917,-0.25521311202636
ACH-000920,-0.12070301413508926
ACH-000921,-0.2502165337940925
ACH-000924,-0.4286590098134128
ACH-000926,-0.16246689019425742
ACH-000928,-0.1315418915349948
ACH-000929,-0.33003350548734633
ACH-000932,-0.2820968207295959
ACH-000935,-0.21397527408205408
ACH-000936,-0.18348679723090608
ACH-000937,-0.19570266520411786
ACH-000938,-0.41272203705464544
ACH-000939,-0.1982827610685887
ACH-000941,-0.3605683643753057
ACH-000943,-0.5162543710987413
ACH-000946,-0.11618048605559984
ACH-000947,-0.4427292603752886
ACH-000948,-0.23677470879365264
ACH-000950,-0.24734851773356464
ACH-000953,0.007825544494452259
ACH-000954,0.3358193040608306
ACH-000957,0.0835879262931207
ACH-000958,-0.2627222633128541
ACH-000960,-0.17810024408131367
ACH-000963,-0.2916385424878898
ACH-000968,-0.3956055058188441
ACH-000969,-0.4430257646443125
ACH-000972,-0.04499876854687266
ACH-000973,-0.2393219681993901
ACH-000974,0.009234724395395456
ACH-000978,-0.42288365829993424
ACH-000984,-0.041799389262219
ACH-000986,-0.17293421040955725
ACH-000988,0.05905109958957015
ACH-000993,-0.011551337424495498
ACH-000994,-0.4257260817182201
ACH-000996,0.13968466606013286
ACH-001001,-0.33326303670524976
ACH-001020,-0.054417114498158566
ACH-001028,-0.15015179817731025
ACH-001031,-0.1980079672089304
ACH-001038,-0.22483316813566934
ACH-001048,-0.17672809064969233
ACH-001050,0.0964395392022574
ACH-001053,-0.1667324365730614
ACH-001054,-0.3205672391794885
ACH-001061,-0.4251889923090436
ACH-001067,-0.06011576953119885
ACH-001075,-0.2555892070914594
ACH-001096,-0.25268070657957065
ACH-001111,0.1330261203891713
ACH-001119,0.09971164623586314
ACH-001128,-0.13334216145340888
ACH-001134,-0.008447050860148375
ACH-001151,-0.09789810333917304
ACH-001163,-0.307533368814885
ACH-001164,-0.07748408101829968
ACH-001183,-0.06355161709077588
ACH-001192,-0.2838365363805122
ACH-001193,-0.3753652174938703
ACH-001196,0.01871190580498129
ACH-001197,0.06267086463141944
ACH-001205,-0.12478625160517652
ACH-001211,-0.20059247448515802
ACH-001212,0.05463171400731365
ACH-001228,-0.2552726907931112
ACH-001232,0.0581463281429482
ACH-001239,-0.04188666720062107
ACH-001270,-0.18768768206642664
ACH-001274,-0.3594924961629287
ACH-001275,-0.19194829447372175
ACH-001277,0.019099197222153055
ACH-001278,-0.5365465197409173
ACH-001280,-0.17917236939439715
ACH-001283,-0.1261475173797378
ACH-001289,-0.12311078172494012
ACH-001300,-0.2265212716397835
ACH-001301,-0.05536030060318014
ACH-001302,-0.036226961570861034
ACH-001306,-0.17555846439100836
ACH-001318,-0.401551064729897
ACH-001322,-0.28985389801108097
ACH-001328,-0.23630669833241766
ACH-001332,-0.039771076734414115
ACH-001336,-0.1355693441743926
ACH-001346,-0.09012277696085262
ACH-001353,-0.043836480846374135
ACH-001354,-0.02394470442218617
ACH-001367,-0.5423909890607543
ACH-001368,-0.13227564063867686
ACH-001374,-0.07978522337580231
ACH-001377,-0.02462752765900542
ACH-001380,-0.36325146644601214
ACH-001391,-0.14350352042770198
ACH-001408,-0.0005338771696412728
ACH-001430,0.1412061504941988
ACH-001431,-0.08012138839243722
ACH-001450,-0.4564960065816584
ACH-001496,-0.3155856872058517
ACH-001500,-0.20241733522724112
ACH-001523,-0.27998215979778995
ACH-001532,-0.21304674461563156
ACH-001550,-0.2959612700733415
ACH-001552,-0.01991561470644366
ACH-001554,-0.28171641721990803
ACH-001654,0.057533352437255984
ACH-001735,0.05697182561892439
ACH-001736,-0.38637401999180804
ACH-001737,-0.02117023921513852
ACH-001740,-0.032137781499462295
ACH-001745,-0.04355474327440823
ACH-001765,-0.17469118930058855
