,FAM71F2 (346653)
ACH-000734,-0.14179782535262275
ACH-000735,-0.1995285433689436
ACH-000736,0.04588961964823559
ACH-000738,-0.07510011765901235
ACH-000746,-0.06925414080978455
ACH-000747,-0.04331366540705471
ACH-000748,-0.020944237318853486
ACH-000753,-0.022597764475484325
ACH-000756,0.17709258231997965
ACH-000757,-0.17851803436333474
ACH-000758,-0.011570428681933134
ACH-000760,-0.18467986316694507
ACH-000762,-0.17533197544427367
ACH-000763,-0.22023472720430684
ACH-000764,-0.19511972607404626
ACH-000765,-0.0048249670221665285
ACH-000766,-0.15238054844214624
ACH-000767,-0.2866396114608945
ACH-000768,-0.0796252636410724
ACH-000769,-0.2581463790778871
ACH-000770,-0.19323943520713455
ACH-000771,-0.1204183563863609
ACH-000773,0.020093959132667642
ACH-000776,-0.18728855287916651
ACH-000777,-0.07033754621035414
ACH-000778,-0.02552869774579152
ACH-000781,-0.12125844793829828
ACH-000782,-0.2852305245833905
ACH-000783,-0.06422171510860804
ACH-000784,-0.30555268849944
ACH-000785,-0.11352642176365693
ACH-000787,-0.045776476808363206
ACH-000788,-0.12497591489625975
ACH-000791,-0.15579703241050938
ACH-000792,-0.13941300905992782
ACH-000794,0.014764939972849953
ACH-000796,-0.08117811426866747
ACH-000798,-0.514490607285929
ACH-000799,-0.0664573304977031
ACH-000800,-0.08015383639015873
ACH-000802,-0.10952105169306807
ACH-000804,-0.2860684288445445
ACH-000805,-0.18198792010251785
ACH-000809,-0.014571556321914775
ACH-000810,-0.10741434689478932
ACH-000811,-0.14020406703937827
ACH-000817,-0.2521001698587109
ACH-000819,-0.1547923709227954
ACH-000820,-0.2870357584167294
ACH-000821,-0.09823165680842127
ACH-000822,-0.20951467435415969
ACH-000823,-0.19001795878616928
ACH-000824,-0.16373665964667058
ACH-000827,-0.278826638317949
ACH-000829,-0.037685081364070415
ACH-000831,-0.24412735772282484
ACH-000832,-0.03109816131738955
ACH-000833,-0.0844331526159116
ACH-000834,-0.10895044796207072
ACH-000835,-0.221198619533648
ACH-000836,-0.007804452099503281
ACH-000837,-0.1428616896935489
ACH-000838,-0.04521346432969647
ACH-000839,-0.030395799606414038
ACH-000840,-0.2263891821962545
ACH-000841,-0.1195504802077218
ACH-000843,-0.08176634833061347
ACH-000846,-0.051948224896920615
ACH-000847,-0.154627878797339
ACH-000848,-0.09530797253143376
ACH-000849,-0.15949525906885634
ACH-000851,-0.1433195312794978
ACH-000855,-0.0774671872734919
ACH-000856,-0.010005934772890792
ACH-000858,-0.02401789389528276
ACH-000859,0.03798707360285917
ACH-000861,-0.13712348018094053
ACH-000862,-0.09347565466409023
ACH-000865,-0.2504662713872002
ACH-000866,-0.12964897293821726
ACH-000867,-0.12071800806131172
ACH-000869,-0.26202321786053856
ACH-000872,-0.035268498039468986
ACH-000873,-0.22262288848012507
ACH-000876,-0.15302839869518706
ACH-000878,-0.4653329120290571
ACH-000880,-0.05270740824806324
ACH-000881,-0.14051097095449794
ACH-000882,-0.17906484760559027
ACH-000884,-0.15395256053370535
ACH-000885,-0.1473742101897967
ACH-000887,-0.16272121070380344
ACH-000889,-0.16090700493816226
ACH-000896,-0.12616129841814927
ACH-000898,-0.18762995004886326
ACH-000900,-0.05528640525778597
ACH-000901,-0.18478262564700496
ACH-000905,-0.07405295261439235
ACH-000906,-0.2601993401468078
ACH-000907,-0.31072514225326503
ACH-000910,-0.1745637796176502
ACH-000911,-0.048468195050591585
ACH-000912,-0.1824528046448144
ACH-000913,-0.25033494343163043
ACH-000915,-0.18635553245717576
ACH-000916,-0.15918986346717934
ACH-000917,-0.0166221906714354
ACH-000920,-0.2885894789072029
ACH-000921,0.09366451776409132
ACH-000924,-0.06678598812491016
ACH-000926,-0.12874329174467716
ACH-000928,-0.045017377393194426
ACH-000929,-0.07295995958322296
ACH-000932,-0.15811165337193875
ACH-000935,-0.2327435076408045
ACH-000936,0.02693845559415831
ACH-000937,-0.21183418123008227
ACH-000938,-0.17397355290970926
ACH-000939,-0.16307895512029744
ACH-000941,-0.14137632065311753
ACH-000943,-0.2562996726310353
ACH-000946,-0.12245570210374525
ACH-000947,-0.12733333021443946
ACH-000948,-0.05697391768429293
ACH-000950,-0.01417917942890392
ACH-000953,-0.095504919830037
ACH-000954,-0.041468748628193434
ACH-000957,-0.14171356216641032
ACH-000958,-0.3318325791786217
ACH-000960,-0.05840650550667581
ACH-000963,-0.07801075887742982
ACH-000968,-0.21691937385389531
ACH-000969,-0.15065171147869694
ACH-000972,-0.20148820847287335
ACH-000973,-0.09398630709809484
ACH-000974,-0.050131078444108086
ACH-000978,-0.2543381281832912
ACH-000984,-0.04404729327683942
ACH-000986,-0.12476065844208062
ACH-000988,-0.07893021734941201
ACH-000993,-0.1561042890430551
ACH-000994,-0.1826064876629332
ACH-000996,-0.3013231838537869
ACH-001001,-0.3227966349812112
ACH-001020,-0.1407296533098525
ACH-001028,-0.14077170382230236
ACH-001031,-0.2412932938598903
ACH-001038,-0.17035414169539315
ACH-001048,-0.15584020329797862
ACH-001050,-0.03245295637732373
ACH-001053,0.1705856864293545
ACH-001054,-0.08716207564975545
ACH-001061,-0.11331780533346515
ACH-001067,-0.06301298679066937
ACH-001075,-0.20753132311471847
ACH-001096,-0.3026474302992211
ACH-001111,-0.3705350764380023
ACH-001119,-0.10072675521521382
ACH-001128,-0.1426249912238291
ACH-001134,-0.023134407607267843
ACH-001151,-0.10789842695642532
ACH-001163,-0.15487305924687828
ACH-001164,-0.04247905197486911
ACH-001183,-0.3662454781385288
ACH-001192,-0.16098516024710915
ACH-001193,-0.0965274493426077
ACH-001196,-0.17320001664137533
ACH-001197,0.16737938087338178
ACH-001205,-0.22099651193711808
ACH-001211,-0.07811286815809286
ACH-001212,-0.05788575115152542
ACH-001228,-0.2124070654557808
ACH-001232,-0.09822962584897513
ACH-001239,-0.2374613172036567
ACH-001270,-0.5908547871950647
ACH-001274,-0.3889867046864963
ACH-001275,-0.37718283088531296
ACH-001277,-0.1975892296552182
ACH-001278,-0.07718920816696519
ACH-001280,-0.1301937762738525
ACH-001283,-0.11419241630924712
ACH-001289,-0.16671446315960411
ACH-001300,-0.11351642263495468
ACH-001301,-0.11190894892046553
ACH-001302,0.06917144816134893
ACH-001306,-0.14366665691447805
ACH-001318,-0.08488472365979083
ACH-001322,-0.3057613784346934
ACH-001328,-0.18836419898848275
ACH-001332,0.17799139989268925
ACH-001336,-0.04204940105363389
ACH-001346,-0.17039677120233973
ACH-001353,-0.1370914950631239
ACH-001354,-0.4958968234470781
ACH-001367,-0.1591693164654032
ACH-001368,-0.2165258670695436
ACH-001374,-0.1704665931816269
ACH-001377,-0.16298707391678466
ACH-001380,-0.2028012003204863
ACH-001391,-0.035957390538601204
ACH-001408,-0.2177377313103093
ACH-001430,-0.2237610022894166
ACH-001431,-0.189799897870275
ACH-001450,-0.2598132883845459
ACH-001496,-0.14833954525448154
ACH-001500,-0.1809815908776811
ACH-001523,-0.16376792584930552
ACH-001532,-0.1304708963936692
ACH-001550,-0.016878558819766666
ACH-001552,-0.11730951626204413
ACH-001554,-0.24063691923050476
ACH-001654,-0.09919024719120033
ACH-001735,-0.3602652080187029
ACH-001736,-0.1242663070969261
ACH-001737,0.12314931830256677
ACH-001740,-0.09961579812552054
ACH-001745,-0.18840335980204315
ACH-001765,-0.09708311674719383
