,SLC7A6OS (84138)
ACH-000308,-0.9969257606860252
ACH-000310,-0.8809335358354329
ACH-000311,-1.143263047472386
ACH-000312,-0.9410878851605068
ACH-000315,-1.0130105035827002
ACH-000316,-1.2657389074459129
ACH-000317,-0.9172565726339303
ACH-000318,-0.8251296642880286
ACH-000319,-1.1262449531452012
ACH-000320,-0.9828117773166104
ACH-000322,-0.8947596247988886
ACH-000323,-1.0621528086963226
ACH-000324,-0.7886943947218054
ACH-000329,-0.9249774461080128
ACH-000330,-1.3504780338115323
ACH-000331,-1.0554240362277718
ACH-000332,-1.0460436501996595
ACH-000334,-1.2777818808061625
ACH-000335,-1.030399716078718
ACH-000336,-1.1135023803691149
ACH-000337,-0.974220759560386
ACH-000338,-0.9338543807938972
ACH-000339,-0.9681942238781672
ACH-000341,-1.0702606494414253
ACH-000348,-0.938904070955866
ACH-000350,-0.8422594913498428
ACH-000352,-1.0158842239467691
ACH-000356,-0.8968930604557847
ACH-000361,-0.9275473473884276
ACH-000362,-0.9125729811247544
ACH-000363,-1.2776712941537147
ACH-000364,-0.93159827846873
ACH-000365,-0.9428026518968576
ACH-000366,-0.7728030864779176
ACH-000368,-0.8901774623889245
ACH-000374,-0.8472040723449787
ACH-000375,-1.035244430295898
ACH-000376,-0.8911751265184957
ACH-000381,-1.0253065490352553
ACH-000383,-1.133911309271259
ACH-000387,-1.1115058541195666
ACH-000389,-1.0434359856635638
ACH-000390,-0.8026747187752733
ACH-000393,-0.9821839212960386
ACH-000395,-0.7327733502576178
ACH-000396,-0.6544176623354195
ACH-000397,-1.0252199542292004
ACH-000401,-1.0907045650603404
ACH-000402,-1.047896360742446
ACH-000403,-1.0720369269245027
ACH-000404,-0.9023175137054478
ACH-000406,-1.2098361055190896
ACH-000407,-0.9450147122289072
ACH-000408,-0.9090149180006531
ACH-000410,-1.1677638033332458
ACH-000411,-0.7293210523266029
ACH-000414,-1.0384729420173588
ACH-000415,-0.8235312187484439
ACH-000416,-0.911754673159295
ACH-000420,-1.1187968846568803
ACH-000421,-0.9730785643026508
ACH-000424,-0.7224180916744656
ACH-000425,-1.005059590961041
ACH-000426,-1.7708580457995082
ACH-000427,-0.9608261155819872
ACH-000433,-0.8603030420600809
ACH-000435,-0.8784931708868376
ACH-000436,-1.117472981678498
ACH-000444,-0.972640075573462
ACH-000445,-0.9943873017182568
ACH-000448,-0.936587960918838
ACH-000450,-1.0845369211841505
ACH-000452,-1.006687605084697
ACH-000454,-1.1464061354954267
ACH-000458,-0.9423919965258668
ACH-000459,-1.3674896001456145
ACH-000460,-0.9361953123194268
ACH-000461,-0.9453671512480648
ACH-000463,-0.8228174662900771
ACH-000464,-0.6675578178554988
ACH-000466,-0.7903863371288736
ACH-000467,-1.1457158448105884
ACH-000468,-0.9101045910372684
ACH-000469,-0.956659387688775
ACH-000470,-1.0962301600813795
ACH-000471,-1.117659316227276
ACH-000472,-0.9232697793328626
ACH-000473,-1.0261851023022046
ACH-000475,-0.9792662334796224
ACH-000476,-0.9799803882413674
ACH-000477,-0.6760293040998785
ACH-000479,-0.8313724092312562
ACH-000480,-1.0190513328732025
ACH-000481,-1.068859865638938
ACH-000483,-1.5811201426225632
ACH-000484,-0.7429952020549878
ACH-000485,-0.8966059306751943
ACH-000486,-0.7912030587230623
ACH-000487,-1.0504536804939837
ACH-000488,-0.9821624684156816
ACH-000490,-0.8270002311663587
ACH-000491,-1.0306153663661577
ACH-000495,-0.3352902900647495
ACH-000496,-0.9528045301382104
ACH-000499,-1.1317435504194235
ACH-000500,-0.6058328082055893
ACH-000502,-0.8661754108742249
ACH-000503,-0.7934063843313303
ACH-000505,-1.037044782470904
ACH-000507,-1.1188248945103938
ACH-000510,-0.9214046055450392
ACH-000511,-1.0669009538571832
ACH-000512,-0.7766427531411451
ACH-000516,-1.0032131921273235
ACH-000517,-1.1631505260403605
ACH-000518,-0.9768671969803412
ACH-000520,-1.019482427704591
ACH-000521,-0.7537854943010083
ACH-000522,-0.9060234138474966
ACH-000524,-1.0830160098381183
ACH-000527,-0.9657803961411346
ACH-000528,-1.009549409144174
ACH-000537,-1.2587613081218534
ACH-000541,-1.4464916860920234
ACH-000542,-0.9414985490485338
ACH-000544,-0.9816296964036442
ACH-000545,-1.0479686729769486
ACH-000547,-0.923358652926472
ACH-000548,-0.9578258386559054
ACH-000549,-0.8777756640220353
ACH-000550,-1.1489404198240012
ACH-000552,-1.091523754478737
ACH-000556,-0.7453463440092053
ACH-000557,-1.0050131752339846
ACH-000569,-0.5250018053214149
ACH-000570,-0.8527259491350758
ACH-000571,-0.8651092996467832
ACH-000573,-1.1007054993117955
ACH-000576,-1.0867571990662344
ACH-000579,-0.5158216946635052
ACH-000580,-0.8838694238126767
ACH-000584,-1.0948875047545912
ACH-000585,-0.9060293526555688
ACH-000588,-1.1080752665340219
ACH-000589,-0.9998701645846324
ACH-000591,-0.7858989945590903
ACH-000593,-1.1244193167842913
ACH-000600,-0.8171889079462666
ACH-000601,-0.7835281054557007
ACH-000605,-1.143580813909311
ACH-000606,-0.8258686779556899
ACH-000608,-0.7841316937834625
ACH-000614,-0.7280344379158977
ACH-000616,-0.7013739901283945
ACH-000618,-0.9441661444340532
ACH-000619,-0.9518000093249092
ACH-000620,-0.7748682971919506
ACH-000621,-0.8347954598586815
ACH-000622,-1.0370752956163185
ACH-000623,-0.9351306379814452
ACH-000624,-0.9669525083088484
ACH-000627,-0.8134000426185909
ACH-000630,-0.8021990556376561
ACH-000631,-0.8274118895457193
ACH-000632,-1.1042253765510108
ACH-000633,-0.7916515712716783
ACH-000637,-1.0881511024305242
ACH-000638,-0.9428585282870926
ACH-000646,-0.8529865524565593
ACH-000647,-1.0168294027473137
ACH-000648,-0.8120205284099941
ACH-000649,-0.7854645325138315
ACH-000651,-0.8480171849102525
ACH-000652,-0.9508537482908984
ACH-000653,-0.7846691961475177
ACH-000657,-0.9095933242235358
ACH-000658,-0.9772553413332354
ACH-000661,-0.6521934633740326
ACH-000662,-0.5899395852845254
ACH-000663,-0.7430572161064574
ACH-000665,-0.6142883966534409
ACH-000671,-0.7393549399291723
ACH-000672,-1.1105633706288631
ACH-000673,-0.8671702100140162
ACH-000676,-0.9268224212968909
ACH-000677,-1.2571617384836575
ACH-000681,-0.7394040249209732
ACH-000683,-0.7545431534017784
ACH-000684,-0.6745256702312024
ACH-000688,-1.3483799593393035
ACH-000693,-0.9292945657749612
ACH-000694,-0.7408260005334487
ACH-000695,-0.8804673377685881
ACH-000696,-0.9740987543278812
ACH-000697,-0.683586633193017
ACH-000699,-1.2646002951717517
ACH-000701,-0.8831143468767046
ACH-000706,-1.0706715653347223
ACH-000711,-0.8897928642580379
ACH-000713,-1.026980903538726
ACH-000714,-0.890528847764003
ACH-000718,-1.02044967431851
ACH-000720,-0.9417944354967768
ACH-000721,-0.8519362752351481
ACH-000724,-1.0842789542503417
ACH-000725,-1.0033063189327347
ACH-000732,-0.6870928767413472
ACH-000734,-0.7563434139526265
ACH-000735,-0.8464634866772364
ACH-000736,-1.154797702246232
ACH-000738,-1.048774463802405
ACH-000746,-1.05912706461701
ACH-000747,-1.1036644450324449
ACH-000748,-0.5714927033652514
ACH-000753,-0.9158975206487396
ACH-000756,-0.8844485487605871
ACH-000757,-1.1293198442320844
ACH-000758,-1.1067146228186662
ACH-000760,-1.0184956980410185
ACH-000762,-0.754113733521258
ACH-000763,-1.1392550935566397
ACH-000764,-1.1261852669924723
ACH-000765,-1.0989281667507305
ACH-000766,-0.9086705472927564
ACH-000767,-1.1221836907201277
ACH-000768,-1.1169239029616678
ACH-000769,-0.8433356896102744
ACH-000770,-0.924317988215222
ACH-000771,-0.9391202590941172
ACH-000773,-1.0233584452009166
ACH-000776,-0.665236467562261
ACH-000777,-1.131318695158261
ACH-000778,-1.052838801905141
ACH-000781,-0.9893733045409956
ACH-000782,-0.920570697684649
ACH-000783,-0.8869777362363701
ACH-000784,-0.9810712667211064
ACH-000785,-1.125917517743085
ACH-000787,-0.8876167586794765
ACH-000788,-0.9552122165295941
ACH-000791,-1.0600392870802529
ACH-000792,-0.8743770359245809
ACH-000794,-0.8586032371756642
ACH-000796,-0.7550622201409184
ACH-000798,-0.9303548834289096
ACH-000799,-0.9387823252337558
ACH-000800,-1.1638434529433004
ACH-000802,-0.7817515310394033
ACH-000804,-0.7549063963184329
ACH-000805,-0.7818627357237453
ACH-000809,-0.7565888757461009
ACH-000810,-0.9053107915965004
ACH-000811,-0.9834431600529338
ACH-000817,-0.9894238659787652
ACH-000819,-0.8908107486313271
ACH-000820,-0.9235075144272452
ACH-000821,-1.3986043903824152
ACH-000822,-0.9091990914802266
ACH-000823,-0.8385704569168159
ACH-000824,-0.905082841355006
ACH-000827,-0.9951564989906472
ACH-000829,-0.9699056569030836
ACH-000831,-1.0456775610385771
ACH-000832,-0.9037164276281402
ACH-000833,-1.0524241703604271
ACH-000834,-0.789486687653674
ACH-000835,-1.1121894452219552
ACH-000836,-0.9423718969544382
ACH-000837,-0.9562717233374728
ACH-000838,-0.8584314891504224
ACH-000839,-0.7884581877616215
ACH-000840,-0.9121963218052213
ACH-000841,-0.8196516503911123
ACH-000843,-1.0153958385263973
ACH-000846,-1.0510263285301102
ACH-000847,-1.0363753518088126
ACH-000848,-1.088709392827737
ACH-000849,-0.7530432356647611
ACH-000851,-0.7089864550400476
ACH-000855,-1.0125365428630038
ACH-000856,-0.9190826103988452
ACH-000858,-0.8640769143634455
ACH-000859,-1.0463036664321426
ACH-000861,-1.0107730393891867
ACH-000862,-1.1038930710861927
ACH-000865,-0.9744421223183852
ACH-000866,-1.1277041574559656
ACH-000867,-0.9465434791381618
ACH-000869,-1.0689996347484316
ACH-000872,-0.9298642536091356
ACH-000873,-0.9210032505474364
ACH-000876,-0.9220085872743528
ACH-000878,-0.9229316301110018
ACH-000880,-1.164715876758602
ACH-000881,-0.9234611795672568
ACH-000882,-0.7853121861776544
ACH-000884,-1.1445230603756062
ACH-000885,-0.8712028322558085
ACH-000887,-0.8494818697685484
ACH-000889,-0.8070856840378638
ACH-000896,-0.8287651096694021
ACH-000898,-0.8702238084831202
ACH-000900,-0.8237402334846993
ACH-000901,-0.5962986583335619
ACH-000905,-0.9354581508473624
ACH-000906,-0.8675930427028289
ACH-000907,-0.9714151521494012
ACH-000910,-0.9416970784673488
ACH-000911,-1.05506987757131
ACH-000912,-0.9850856899325844
ACH-000913,-0.8422075944826153
ACH-000915,-0.7924597927582572
ACH-000916,-1.4398300043875876
ACH-000917,-0.8224643087398444
ACH-000920,-0.6136397564890538
ACH-000921,-1.055185240537352
ACH-000924,-0.7221264846883746
ACH-000926,-0.7043113638613964
ACH-000928,-0.7832869594832661
ACH-000929,-1.0182454908061251
ACH-000932,-0.9976867974749344
ACH-000935,-0.963271833280944
ACH-000936,-0.8323848284815649
ACH-000937,-0.9359030959993391
ACH-000938,-0.8544184058109572
ACH-000939,-1.322677811691472
ACH-000941,-0.7266732903094373
ACH-000943,-1.3015869642697675
ACH-000946,-0.9766719100693848
ACH-000947,-0.9310696964732856
ACH-000948,-0.9350910730458181
ACH-000950,-0.8762109600048698
ACH-000953,-0.7699443705809087
ACH-000954,-0.7866296834498935
ACH-000957,-0.8085262700223692
ACH-000958,-1.2435666342582052
ACH-000960,-0.8153810356161575
ACH-000963,-0.5298544240339739
ACH-000968,-1.2154822372299303
ACH-000969,-1.20729401851546
ACH-000972,-0.6569341404685856
ACH-000973,-0.9726914437126948
ACH-000974,-0.7556537103955419
ACH-000978,-1.0790459219548498
ACH-000984,-0.9492413966762332
ACH-000986,-1.0600272827895196
ACH-000988,-1.1080174651429195
ACH-000993,-0.92714618321438
ACH-000994,-1.3512279540670191
ACH-000996,-0.9648513972470559
ACH-001001,-0.8882917826860799
ACH-001020,-1.0529230492810893
ACH-001028,-0.8092332597900099
ACH-001031,-0.8793413882527388
ACH-001038,-1.1088680259108583
ACH-001048,-1.1253784697156315
ACH-001050,-0.8975702642694653
ACH-001053,-0.8939922089960747
ACH-001054,-0.9988870736596877
ACH-001061,-1.114294627483012
ACH-001067,-0.8750108488273085
ACH-001075,-1.047962567916673
ACH-001096,-0.911173268063476
ACH-001111,-1.0864612476384634
ACH-001119,-0.6772336367447579
ACH-001128,-0.5431609249819366
ACH-001134,-1.1401910438915686
ACH-001151,-1.027889722995022
ACH-001163,-0.7843441883955544
ACH-001164,-1.0495543205472346
ACH-001183,-0.9599020712610152
ACH-001192,-1.1753520026659554
ACH-001193,-1.3170768769185208
ACH-001196,-1.133027284890093
ACH-001197,-1.3340657723823133
ACH-001205,-0.8755029524525694
ACH-001211,-1.1216485611323206
ACH-001212,-1.1458625930929662
ACH-001228,-0.93757416116613
ACH-001232,-1.1936222155227083
ACH-001239,-0.8791922154217212
ACH-001270,-0.6924500578601525
ACH-001274,-1.0223516864541042
ACH-001275,-0.7832936301019621
ACH-001277,-0.6899468918654834
ACH-001278,-0.8611530690095603
ACH-001280,-1.2060937449996734
ACH-001283,-1.1002401072477466
ACH-001289,-0.8453607431120125
ACH-001300,-0.841317487749359
ACH-001301,-1.2033037216760896
ACH-001302,-0.8742972069162013
ACH-001306,-0.8860233236131891
ACH-001318,-1.1373624802460007
ACH-001322,-0.8232606403709386
ACH-001328,-0.8071222670929502
ACH-001332,-0.9183996978800972
ACH-001336,-0.8379635055373565
ACH-001346,-1.0400561019441186
ACH-001353,-0.9820119634584432
ACH-001354,-1.108896747861822
ACH-001367,-1.0719352997392673
ACH-001368,-0.9583570144980018
ACH-001374,-0.8199570740491147
ACH-001377,-0.8593841478382191
ACH-001380,-0.811235810771091
ACH-001391,-1.101344093861998
ACH-001408,-1.1000880145532772
ACH-001430,-0.8559012606867746
ACH-001431,-0.9805752673020108
ACH-001450,-0.6702449019267869
ACH-001496,-1.18296239217166
ACH-001500,-0.741812603798271
ACH-001523,-1.0205307727827728
ACH-001532,-1.1051646448129755
ACH-001550,-0.88261413288522
ACH-001552,-0.8885043678281428
ACH-001554,-0.8748886244917186
ACH-001654,-0.9497275663142778
ACH-001735,-1.0089841584849604
ACH-001736,-0.6952529938941341
ACH-001737,-1.2912582660386207
ACH-001740,-0.8469017452909979
ACH-001745,-0.8749709689935093
ACH-001765,-1.0021191010366717
