,CYB5R4 (51167)
ACH-000600,-0.16797040906765126
ACH-000601,-0.21460008479994294
ACH-000605,-0.21885461677914844
ACH-000606,-0.38102907002497743
ACH-000608,-0.4050046435367987
ACH-000614,-0.5507346836042899
ACH-000616,-0.6537641067504851
ACH-000618,-0.5389587241370702
ACH-000619,-0.5515839636238447
ACH-000620,-0.5431981989458644
ACH-000621,-0.16159875390652606
ACH-000622,-0.1315749927874252
ACH-000623,-0.4047458402717112
ACH-000624,-0.27649156907068034
ACH-000627,-0.4162110627913873
ACH-000630,-0.1850686694642396
ACH-000631,-0.4408970691500049
ACH-000632,-0.355463749360535
ACH-000633,-0.3332269226888941
ACH-000637,-0.2797840236850326
ACH-000638,-0.398170329353494
ACH-000646,-0.4921578462202489
ACH-000647,-0.30689996396841746
ACH-000648,-0.4106987420379867
ACH-000649,-0.3023926672703058
ACH-000651,-0.3588571533724273
ACH-000652,-0.3408097921087484
ACH-000653,-0.3645649284469895
ACH-000657,-0.2533408237021794
ACH-000658,-0.2470272657792247
ACH-000661,-0.6076606651179223
ACH-000662,-0.2877462322130718
ACH-000663,-0.3138306584739883
ACH-000665,-0.3687431244771617
ACH-000671,-0.42581999433909706
ACH-000672,-0.3719080336261147
ACH-000673,-0.31290957538084624
ACH-000676,-0.6789709689965491
ACH-000677,-0.36735926488205295
ACH-000681,-0.4134152580709216
ACH-000683,-0.3630669263642824
ACH-000684,-0.12494879081112358
ACH-000688,-0.5377352071080688
ACH-000693,-0.22340983600166991
ACH-000694,-0.3583177327136177
ACH-000695,-0.5070451102980438
ACH-000696,-0.3580112740162555
ACH-000697,-0.25329381506949666
ACH-000699,-0.2788282867285685
ACH-000701,-0.3844419926131539
ACH-000706,-0.2535063878380245
ACH-000711,-0.21131034333443727
ACH-000713,-0.6107525339672334
ACH-000714,-0.4710174541235014
ACH-000718,-0.7145516744098076
ACH-000720,-0.6187425821187998
ACH-000721,-0.2584074327491427
ACH-000724,-0.32832504202511703
ACH-000725,-0.4654100031826891
ACH-000732,-0.5775934345199948
ACH-000734,-0.6330683454700679
ACH-000735,-0.4823423476164586
ACH-000736,-0.5530965675186079
ACH-000738,-0.11119151557791762
ACH-000746,-0.2826698151668248
ACH-000747,-0.29370952442927545
ACH-000748,-0.07512577328732145
ACH-000753,-0.23621464593888
ACH-000756,-0.4921716312202655
ACH-000757,-0.288070791820807
ACH-000758,-0.4072854010009047
ACH-000760,-0.2980809819657482
ACH-000762,-0.371024216969383
ACH-000763,-0.11249066475827818
ACH-000764,-0.674254284662586
ACH-000765,-0.5218460198459105
ACH-000766,-0.31188568310172177
ACH-000767,-0.2998976724319833
ACH-000768,-0.7466522816059571
ACH-000769,-0.4698714730569892
ACH-000770,-0.21932309406643646
ACH-000771,-0.13676364997708518
ACH-000773,-0.2052728521034081
ACH-000776,-0.2946047617256817
ACH-000777,-0.1280825072767711
ACH-000778,-0.3245817373250236
ACH-000781,-0.4670487294326325
ACH-000782,-0.22730453810838674
ACH-000783,-0.6461453455131017
ACH-000784,-0.05078456881718167
ACH-000785,-0.16623295575437005
ACH-000787,-0.4717480776404604
ACH-000788,-0.4769046738901772
ACH-000791,-0.4143799961762711
ACH-000792,-0.364411299720893
ACH-000794,-0.363144036589677
ACH-000796,-0.3747258774996051
ACH-000798,-0.3656197888699885
ACH-000799,-0.31681426469951496
ACH-000800,-0.4241738790201289
ACH-000802,-0.3889140987565395
ACH-000804,-0.25592692915889204
ACH-000805,-0.5363714717428254
ACH-000809,-0.6134824308971855
ACH-000810,-0.25449630522865
ACH-000811,-0.1455796216500855
ACH-000817,0.05506792395673347
ACH-000819,-0.5280895921054278
ACH-000820,-0.6902340389149659
ACH-000821,-0.4285687840266677
ACH-000822,-0.9980791007382838
ACH-000823,-0.3530023353131368
ACH-000824,-0.1491724417472926
ACH-000827,-0.7629424076612865
ACH-000829,-0.24357204555430456
ACH-000831,-0.1468570455172755
ACH-000832,-0.4696384239473294
ACH-000833,-0.4525047865034018
ACH-000834,-0.5324470853218163
ACH-000835,-0.3841500660476362
ACH-000836,-0.2659818757149779
ACH-000837,-0.4470748024925376
ACH-000838,-0.2338479009425332
ACH-000839,-0.5495333686996348
ACH-000840,-0.6166723930141101
ACH-000841,-0.5154576905934817
ACH-000843,-0.4666657297175107
ACH-000846,-0.7461130073889041
ACH-000847,-0.2710625315523828
ACH-000848,-0.2738464809214894
ACH-000849,-0.24933846478932198
ACH-000851,-0.6078392976449223
ACH-000855,-0.2283803191386763
ACH-000856,-0.382097477680072
ACH-000858,-0.3584678296042815
ACH-000859,-0.38476346776206255
ACH-000861,-0.4057422934731463
ACH-000862,-0.3022436882751127
ACH-000865,-0.3999275986550817
ACH-000866,-0.17853385628643542
ACH-000867,-0.2058151157736188
ACH-000869,-0.42434810730552897
ACH-000872,-0.4065372992190418
ACH-000873,-0.30123871178229583
ACH-000876,-0.6039661084485695
ACH-000878,-0.44864913107556265
ACH-000880,-0.8390395296835089
ACH-000881,-0.3824714342017282
ACH-000882,-0.5846052283035001
ACH-000884,-0.5516180528205263
ACH-000885,-0.2625653240455203
ACH-000887,-0.3469168528060955
ACH-000889,-0.2396032607622572
ACH-000896,-0.1935587553115778
ACH-000898,-0.4036546030005325
ACH-000900,-0.650863792097652
ACH-000901,-0.29162721904529165
ACH-000905,-0.8804130996158575
ACH-000906,-0.442416228392533
ACH-000907,-0.4845390824603201
ACH-000910,-0.35050600823184125
ACH-000911,-0.2767745901974188
ACH-000912,-0.24692807851396506
ACH-000913,-0.6096758929579128
ACH-000915,-0.15200587128118534
ACH-000916,-0.1603799343782948
ACH-000917,-0.3240007423452066
ACH-000920,-0.3071400363128021
ACH-000921,-0.3893081581118473
ACH-000924,-0.1432944970227729
ACH-000926,-0.33687952598831705
ACH-000928,-0.3650698528462445
ACH-000929,-0.5801438321565684
ACH-000932,-0.3214547749947156
ACH-000935,-0.26220587772328424
ACH-000936,-0.2447161394096471
ACH-000937,-0.058122721769202815
ACH-000938,-0.1625953465342999
ACH-000939,-0.1943578151945181
ACH-000941,-0.3732593428080005
ACH-000943,-0.4543962995273078
ACH-000946,-0.4050777573574421
ACH-000947,-0.550812737487087
ACH-000948,-0.3744575355945313
ACH-000950,-0.36747388347130333
ACH-000953,-0.22811201942114126
ACH-000954,-0.2298221202388809
ACH-000957,-0.3627923697713946
ACH-000958,-0.3635327788970146
ACH-000960,-0.37640700292682905
ACH-000963,-0.13629202295526574
ACH-000968,-0.34334267092940385
ACH-000969,-0.5104007813876692
ACH-000972,-0.5058644488314256
ACH-000973,-0.26904475680623696
ACH-000974,-0.4299296005195838
ACH-000978,-0.3282585480783022
ACH-000984,-0.2731092377917352
ACH-000986,-0.313538527047301
ACH-000988,-0.4002582136894482
ACH-000993,-0.4396202725528432
ACH-000994,-0.33096134674418337
ACH-000996,-0.4581320462469146
ACH-001001,-0.5415636344852617
ACH-001020,-0.6736830973336301
ACH-001028,-0.21468861397234248
ACH-001031,-0.4793221526811847
ACH-001038,-0.4303805114581513
ACH-001048,-0.3887690998037452
ACH-001050,-0.1461631366591879
ACH-001053,-0.2118505141544247
ACH-001054,-0.6584978822627306
ACH-001061,-0.3121405326618777
ACH-001067,-0.5490762406279491
ACH-001075,-0.3760954760644407
ACH-001096,-0.3250160821983841
ACH-001111,-0.2508862425083908
ACH-001119,-0.4403077824828506
ACH-001128,-0.5059204298355624
ACH-001134,-0.13511346359274895
ACH-001151,-0.16703100235431162
ACH-001163,-0.34611944572151226
ACH-001164,-0.2660682579292833
ACH-001183,-0.2575806120696197
ACH-001192,-0.43076583004875774
ACH-001193,-0.2818049455349524
ACH-001196,-0.4643894089859894
ACH-001197,-0.11688107116477572
ACH-001205,-0.3041925521003209
ACH-001211,-0.2694668115460151
ACH-001212,-0.4712603434402714
ACH-001228,-0.21040300701074252
ACH-001232,-0.1708646737037585
ACH-001239,-0.5266526796005503
ACH-001270,-0.5304840930136808
ACH-001274,-0.21976198082560494
ACH-001275,-0.5811291851800463
ACH-001277,-0.7136049163772665
ACH-001278,-0.265461741204305
ACH-001280,-0.2024728053868049
ACH-001283,-0.20917474672589031
ACH-001289,-0.06455457283295378
ACH-001300,-0.18011344253906095
ACH-001301,-0.341899339182318
ACH-001302,-0.22962600489786636
ACH-001306,-0.33496547034264185
ACH-001318,-0.21329005295765105
ACH-001322,-0.3259048339309385
ACH-001328,-0.3301756701776968
ACH-001332,-0.4152774330480276
ACH-001336,-0.7706045752848284
ACH-001346,-0.39623804090475373
ACH-001353,-0.8021531348098144
ACH-001354,-0.570386629148808
ACH-001367,-0.18148139962221535
ACH-001368,-0.19143991723940668
ACH-001374,-0.300119668822998
ACH-001377,-0.617304608347524
ACH-001380,-0.4979247915475409
ACH-001391,-0.2771581684641286
ACH-001408,-0.39797256253349705
ACH-001430,-0.4954086471744049
ACH-001431,-0.31019854795696383
ACH-001450,-0.030727599626604624
ACH-001496,-0.2364822756645472
ACH-001500,-0.4126627548298397
ACH-001523,-0.27499112399607456
ACH-001532,-0.6115962190351727
ACH-001550,-0.3308190553266745
ACH-001552,-0.43130003360420055
ACH-001554,-0.5963017303436736
ACH-001654,-0.39205725881548414
ACH-001735,-0.3122908935908532
ACH-001736,-0.2703872877935569
ACH-001737,-0.19458329707820515
ACH-001740,-0.5858708305373517
ACH-001745,-0.4902475906379243
ACH-001765,-0.3286899216824879
