,RALGPS1 (9649)
ACH-000390,-0.3522722549406269
ACH-000393,-0.2952933509122989
ACH-000395,-0.3305665643183551
ACH-000396,-0.2989371122681781
ACH-000397,-0.25814674354265377
ACH-000401,-0.2174373763806976
ACH-000402,-0.26314787556735186
ACH-000403,-0.3136172455192497
ACH-000404,-0.3126108971178353
ACH-000406,-0.1787995017471604
ACH-000407,-0.21392076822965336
ACH-000408,-0.24320588601881504
ACH-000410,-0.1746356188099014
ACH-000411,-0.2696602843445379
ACH-000414,-0.07785855755112099
ACH-000415,-0.15788134965707276
ACH-000416,-0.1810869405325919
ACH-000420,-0.1394654444957638
ACH-000421,-0.06252591601021977
ACH-000424,-0.25014826980257765
ACH-000425,-0.2186912627105194
ACH-000426,-0.13183287442541644
ACH-000427,-0.06554775403699079
ACH-000433,-0.20286997294379866
ACH-000435,-0.00840905735527973
ACH-000436,-0.4423818381315762
ACH-000444,-0.28645273128222376
ACH-000445,-0.4183328408561108
ACH-000448,-0.4105373692249285
ACH-000450,-0.21798986407906615
ACH-000452,-0.21284709639410812
ACH-000454,-0.14966630918671595
ACH-000458,-0.27425184091696564
ACH-000459,-0.2400501947529857
ACH-000460,-0.21599100615617173
ACH-000461,-0.17300591330156906
ACH-000463,-0.23319459073644455
ACH-000464,-0.2511294068557348
ACH-000466,-0.21527078726422055
ACH-000467,-0.31810098266384546
ACH-000468,-0.2433778985797323
ACH-000469,-0.3341485974091042
ACH-000470,-0.3860633398695607
ACH-000471,-0.3473171760350208
ACH-000472,-0.24753961779595646
ACH-000473,-0.24870557278610997
ACH-000475,-0.1200977533441949
ACH-000476,-0.21883170273583968
ACH-000477,-0.23338730412179065
ACH-000479,-0.1302206871279145
ACH-000480,-0.32722464233570003
ACH-000481,-0.2895619146129028
ACH-000483,-0.16680650084562967
ACH-000484,-0.10484279624643404
ACH-000485,-0.2500495135843052
ACH-000486,-0.07604367764545487
ACH-000487,-0.14089517732097534
ACH-000488,-0.15908237004592854
ACH-000490,-0.2531068847150048
ACH-000491,-0.2077622392273268
ACH-000495,-0.2597107862936298
ACH-000496,-0.0968901222872831
ACH-000499,0.0700841790375678
ACH-000500,-0.1578262471698911
ACH-000502,-0.15981268050243955
ACH-000503,-0.20651438587210916
ACH-000505,-0.1429303268860034
ACH-000507,-0.23541040591443815
ACH-000510,-0.14591135282396606
ACH-000511,-0.20204232845450634
ACH-000512,-0.4404671829017046
ACH-000516,-0.23850846019090802
ACH-000517,-0.2644807751400425
ACH-000518,-0.2917008395608827
ACH-000520,-0.24584317625517144
ACH-000521,-0.3925406474945597
ACH-000522,-0.13231531586370598
ACH-000524,-0.1835451707755868
ACH-000527,-0.30527271860211674
ACH-000528,-0.18462323049564064
ACH-000537,-0.3879430377347568
ACH-000541,-0.016602578547126
ACH-000542,-0.1985964858006872
ACH-000544,-0.17625236774032835
ACH-000545,-0.3249171928265633
ACH-000547,-0.4616634221005873
ACH-000548,-0.191779731652517
ACH-000549,-0.09196635906372892
ACH-000550,-0.19151235886452966
ACH-000552,-0.2167521101157107
ACH-000556,-0.2962845466038639
ACH-000557,-0.2717310303110596
ACH-000569,-0.02472579781031836
ACH-000570,-0.3290961471817547
ACH-000571,-0.2634165159492603
ACH-000573,-0.17741976896329148
ACH-000576,-0.12786202741951072
ACH-000579,-0.3996598546642303
ACH-000580,-0.3236251391557074
ACH-000584,-0.2402548161375984
ACH-000585,-0.1680641354812689
ACH-000588,-0.26811842789823825
ACH-000589,-0.2893110197929747
ACH-000591,-0.1140974089611362
ACH-000593,-0.2812583860133315
ACH-000600,-0.1248400740355728
ACH-000601,-0.18237163515431667
ACH-000605,-0.26133418596913155
ACH-000606,-0.14511922765052335
ACH-000608,-0.25078352027038064
ACH-000614,-0.21550480306555286
ACH-000616,-0.1467809152893787
ACH-000618,-0.08503850043736917
ACH-000619,-0.1705279899158616
ACH-000620,-0.15833451168435236
ACH-000621,-0.2007620228023409
ACH-000622,-0.22390884620253654
ACH-000623,-0.2724407034400161
ACH-000624,-0.2357719062083937
ACH-000627,-0.1528708640415951
ACH-000630,-0.22415799485323373
ACH-000631,-0.1829907116259272
ACH-000632,-0.1425396657943706
ACH-000633,-0.1813696806630832
ACH-000637,-0.3976048935201686
ACH-000638,-0.16235543395014876
ACH-000646,-0.15416987039475424
ACH-000647,-0.2795621168334281
ACH-000648,-0.3012154093320876
ACH-000649,-0.3317359376007889
ACH-000651,-0.2854580553241662
ACH-000652,-0.1508562816409422
ACH-000653,-0.12253808528848123
ACH-000657,-0.28723345008311474
ACH-000658,-0.2776863675214786
ACH-000661,-0.3246222009130581
ACH-000662,-0.4341682086376396
ACH-000663,-0.2163724491498144
ACH-000665,-0.2319700849433849
ACH-000671,-0.230130223533288
ACH-000672,-0.0052324734496921425
ACH-000673,-0.24412919453136614
ACH-000676,-0.31630175000504723
ACH-000677,-0.160715960097815
ACH-000681,-0.2969097228364196
ACH-000683,-0.2726600248265149
ACH-000684,-0.3768235375260859
ACH-000688,-0.2338253237983884
ACH-000693,-0.20135202786069484
ACH-000694,-0.26494805930060183
ACH-000695,-0.147392516638062
ACH-000696,-0.2112801269588465
ACH-000697,-0.2000744156411548
ACH-000699,-0.20371536899945775
ACH-000701,-0.2907510417315523
ACH-000706,-0.20150191341720464
ACH-000711,-0.2518386550473197
ACH-000713,-0.3037023933660568
ACH-000714,-0.17379366055415235
ACH-000718,-0.5726792144368691
ACH-000720,-0.20003004674662114
ACH-000721,-0.3449056675530755
ACH-000724,-0.25423885587609485
ACH-000725,-0.22610272854804375
ACH-000732,-0.4305072813542033
ACH-000734,-0.2522242379421718
ACH-000735,-0.2134065710551863
ACH-000736,-0.3645934576953169
ACH-000738,-0.2332261672722347
ACH-000746,-0.2550828574057241
ACH-000747,-0.2818143087432028
ACH-000748,-0.4321642504604772
ACH-000753,-0.12997969648313346
ACH-000756,-0.20618926558395775
ACH-000757,-0.3747003889892477
ACH-000758,-0.0654244641338993
ACH-000760,-0.22435790574896836
ACH-000762,-0.4827522525589145
ACH-000763,-0.26731999486533203
ACH-000764,-0.13552809479084044
ACH-000765,-0.3173546924433284
ACH-000766,-0.19175456885150802
ACH-000767,-0.21302266212755785
ACH-000768,-0.2210510219437708
ACH-000769,-0.10990410912236707
ACH-000770,-0.1762215984444885
ACH-000771,-0.3108293652403833
ACH-000773,-0.2188126359717792
ACH-000776,-0.20971417706370785
ACH-000777,-0.1804409407262867
ACH-000778,-0.2696941122237161
ACH-000781,-0.24812241786595596
ACH-000782,-0.27878837767693243
ACH-000783,-0.3051449001103968
ACH-000784,-0.3058967895795837
ACH-000785,-0.17658919035462042
ACH-000787,-0.3147132803075602
ACH-000788,-0.2234245659110416
ACH-000791,-0.2651484024813251
ACH-000792,-0.17302692660886362
ACH-000794,-0.1975005956798805
ACH-000796,-0.24884888976312125
ACH-000798,-0.15981575197361164
ACH-000799,-0.0911578523773801
ACH-000800,-0.1894133740543607
ACH-000802,-0.046687583663501966
ACH-000804,-0.30231731375203275
ACH-000805,-0.15892880795694805
ACH-000809,-0.16395404176604353
ACH-000810,-0.3273247216934584
ACH-000811,-0.2410734088965916
ACH-000817,-0.2370123975478057
ACH-000819,-0.1468884125278254
ACH-000820,0.1563396248811031
ACH-000821,-0.35046026627829513
ACH-000822,-0.2516028087481549
ACH-000823,-0.365268639471307
ACH-000824,-0.3420782680326702
ACH-000827,-0.1420313205110203
ACH-000829,-0.3166859868201315
ACH-000831,-0.14503317505344934
ACH-000832,-0.3578055427746457
ACH-000833,-0.20822668166698308
ACH-000834,-0.14364246470792155
ACH-000835,-0.37850558535027506
ACH-000836,-0.20438538808427995
ACH-000837,-0.2382833902412626
ACH-000838,-0.10248166341049927
ACH-000839,-0.3389254807680189
ACH-000840,-0.2450664806202845
ACH-000841,-0.15760155342490473
ACH-000843,-0.2004427403402834
ACH-000846,-0.3108627395746828
ACH-000847,-0.29510290238118625
ACH-000848,-0.17137247452663573
ACH-000849,-0.18040141000843649
ACH-000851,-0.27232831996151136
ACH-000855,-0.16786433706585738
ACH-000856,-0.29202888207011796
ACH-000858,-0.20480722490971084
ACH-000859,-0.2082164247640345
ACH-000861,-0.07467726969601236
ACH-000862,-0.21662757754276066
ACH-000865,-0.3704972331473758
ACH-000866,-0.2732673548862244
ACH-000867,-0.2265030595760335
ACH-000869,-0.05590852488026074
ACH-000872,-0.10475603923990136
ACH-000873,-0.4422274353445501
ACH-000876,-0.17482262088509726
ACH-000878,-0.2590471990187567
ACH-000880,-0.27650910893477976
ACH-000881,-0.309339154173348
ACH-000882,-0.3270185473563901
ACH-000884,-0.297938856757601
ACH-000885,-0.3463354461317593
ACH-000887,-0.28314549413898193
ACH-000889,-0.19324134202335047
ACH-000896,-0.1700335845066564
ACH-000898,-0.24006918278089906
ACH-000900,-0.2940936062246484
ACH-000901,-0.2524574639549226
ACH-000905,-0.2039529731212767
ACH-000906,-0.14659717053229274
ACH-000907,-0.26379023656692124
ACH-000910,-0.221449751959727
ACH-000911,-0.21607011197210452
ACH-000912,-0.2251019482091138
ACH-000913,-0.3505471329596257
ACH-000915,-0.3050750836011425
ACH-000916,-0.14312464808318245
ACH-000917,-0.1945310780337813
ACH-000920,-0.4159865836497763
ACH-000921,-0.18976636079814613
ACH-000924,-0.12930288649668836
ACH-000926,-0.3615514606912604
ACH-000928,-0.32175852943848776
ACH-000929,-0.33360571230062425
ACH-000932,-0.28490620792251464
ACH-000935,-0.4940368981386041
ACH-000936,-0.4131544190702272
ACH-000937,-0.2528114546436672
ACH-000938,-0.16247226506675613
ACH-000939,-0.1970557086928168
ACH-000941,-0.3176646034298652
ACH-000943,-0.15246889916021225
ACH-000946,-0.17916474951647393
ACH-000947,-0.1616885381054092
ACH-000948,-0.317186611301242
ACH-000950,-0.1572670124400028
ACH-000953,-0.1154870537668418
ACH-000954,-0.2645675495687644
ACH-000957,-0.2514386066234644
ACH-000958,-0.12399194216191775
ACH-000960,-0.343612977141566
ACH-000963,-0.17813972815390305
ACH-000968,-0.11608636579010835
ACH-000969,-0.22129189013573294
ACH-000972,-0.23611310567256105
ACH-000973,-0.2852325785728768
ACH-000974,-0.1883852337934715
ACH-000978,-0.2988715662224556
ACH-000984,-0.2117090888114014
ACH-000986,-0.3230368087443616
ACH-000988,-0.3511986125005012
ACH-000993,-0.2288330410225996
ACH-000994,-0.19548493986456364
ACH-000996,-0.1138393771355675
ACH-001001,-0.21497132125630375
ACH-001020,-0.4569157302570519
ACH-001028,-0.275374338350645
ACH-001031,-0.35902979256482026
ACH-001038,-0.23105285918057625
ACH-001048,-0.3829058589980608
ACH-001050,-0.060778280724805726
ACH-001053,-0.1991689685811388
ACH-001054,-0.1811751798208362
ACH-001061,-0.2286234233282911
ACH-001067,-0.3815702905697737
ACH-001075,-0.16492343152255612
ACH-001096,-0.28114380676292605
ACH-001111,-0.15535719305011014
ACH-001119,-0.20268501442344591
ACH-001128,-0.17007799131905355
ACH-001134,-0.2040205203894921
ACH-001151,-0.24676562352371584
ACH-001163,-0.3166341820428559
ACH-001164,-0.019671910111291727
ACH-001183,-0.2432705113364708
ACH-001192,-0.16380301186767204
ACH-001193,-0.30476684462433057
ACH-001196,-0.1869848090063904
ACH-001197,-0.2176041965570859
ACH-001205,-0.319535485635448
ACH-001211,-0.08562551238792987
ACH-001212,-0.4758418109799318
ACH-001228,-0.4165646112397728
ACH-001232,-0.2644720676853888
ACH-001239,-0.19098601405730808
ACH-001270,-0.41234063817137306
ACH-001274,-0.17651357515096322
ACH-001275,-0.1902837606406194
ACH-001277,-0.3231602439036529
ACH-001278,-0.3364139400452759
ACH-001280,-0.1755650214382401
ACH-001283,-0.19679182089506211
ACH-001289,-0.2500009592445008
ACH-001300,-0.2379757327784892
ACH-001301,-0.2715727401909803
ACH-001302,-0.3041764937903414
ACH-001306,-0.2480638793931409
ACH-001318,-0.2653963325373587
ACH-001322,-0.3198838250913317
ACH-001328,-0.07866154038154301
ACH-001332,-0.3302435262157635
ACH-001336,-0.2476793955041496
ACH-001346,-0.2683490579801014
ACH-001353,-0.29752631763030896
ACH-001354,-0.2578807314958576
ACH-001367,-0.4329003516306096
ACH-001368,-0.23354976301042346
ACH-001374,-0.1639015152405681
ACH-001377,-0.18755520430141187
ACH-001380,-0.3036917008707969
ACH-001391,-0.2206994413588584
ACH-001408,-0.2549548712902429
ACH-001430,-0.2955353901982816
ACH-001431,-0.4122645687693196
ACH-001450,-0.4104357097299147
ACH-001496,-0.3295146969903493
ACH-001500,-0.4657732945220133
ACH-001523,-0.2465597280472704
ACH-001532,-0.20112257095069527
ACH-001550,-0.31694518527757
ACH-001552,-0.32551116094409943
ACH-001554,-0.27091730545727505
ACH-001654,-0.18742699934498103
ACH-001735,-0.1940934738345232
ACH-001736,-0.3203717074954029
ACH-001737,-0.10455066495398628
ACH-001740,-0.3383134834256688
ACH-001745,-0.1807927156423842
ACH-001765,-0.2501648608990749
