,CCNL1 (57018)
ACH-000653,-0.5358045491248378
ACH-000657,-0.3902472640042536
ACH-000658,-0.4861141085219402
ACH-000661,-0.23106595128973714
ACH-000662,-1.0284891867505317
ACH-000663,-0.33392967158568554
ACH-000665,-0.32769712147534996
ACH-000671,-0.4442130129660151
ACH-000672,-0.5260042469160875
ACH-000673,-0.9661289933346408
ACH-000676,-0.41018748923223575
ACH-000677,-0.6745710860215751
ACH-000681,-0.4561978670043403
ACH-000683,-0.2640158703726581
ACH-000684,-0.8321018820782767
ACH-000688,-0.5495510792895422
ACH-000693,-0.5184404819233617
ACH-000694,-0.4101677476789405
ACH-000695,-0.5135864511612962
ACH-000696,-0.8525266546374041
ACH-000697,-0.3720847574993426
ACH-000699,-0.4548177784425654
ACH-000701,-0.5289712557608508
ACH-000706,-0.3073267907759177
ACH-000711,-0.7895756997752764
ACH-000713,-0.3717081548333519
ACH-000714,-0.4730645077038918
ACH-000718,-0.4378238810014414
ACH-000720,-0.2917769381920129
ACH-000721,-0.4636006426638712
ACH-000724,-0.8702844332287101
ACH-000725,-0.2606479373735669
ACH-000732,-0.7218228181458565
ACH-000734,-0.4522364971117179
ACH-000735,-0.5607660652823243
ACH-000736,-0.484670040969187
ACH-000738,-0.30995208860042284
ACH-000746,-0.5127409432493902
ACH-000747,-0.690000134000425
ACH-000748,-1.0103297549816617
ACH-000753,-0.3031888761829725
ACH-000756,-0.9187803517920246
ACH-000757,-0.5914462361634412
ACH-000758,-0.6045207399583492
ACH-000760,-0.2327174694508693
ACH-000762,-0.4545939998877915
ACH-000763,-0.5396335749995185
ACH-000764,-0.3858521450603029
ACH-000765,-0.9495570694183196
ACH-000766,-0.4417363217359728
ACH-000767,-0.42889915270371465
ACH-000768,-0.3363096352674506
ACH-000769,-0.7247517928398581
ACH-000770,-0.22562238661528425
ACH-000771,-0.2649137952389375
ACH-000773,-0.6728765318760938
ACH-000776,-0.15187006098487396
ACH-000777,-0.478052903068549
ACH-000778,-0.5513904760858865
ACH-000781,-0.3445559578833202
ACH-000782,-0.2676335015802642
ACH-000783,-0.43410743433243
ACH-000784,-0.5062449567662604
ACH-000785,-0.3252628702136907
ACH-000787,-0.3900727054741619
ACH-000788,-0.44142944529764455
ACH-000791,-0.3596334503065919
ACH-000792,-0.4263931195544813
ACH-000794,-0.6446046054804924
ACH-000796,-0.5323535044497085
ACH-000798,-0.3549061241780811
ACH-000799,-0.5519259548206811
ACH-000800,-0.8483984730993857
ACH-000802,-0.5650801564089218
ACH-000804,-0.8680154220174492
ACH-000805,-0.4464848501276549
ACH-000809,-0.524243678612371
ACH-000810,-0.39303465945005706
ACH-000811,-0.4132592635463528
ACH-000817,-0.4657886074515774
ACH-000819,-0.36200352401760216
ACH-000820,-0.3283076666301419
ACH-000821,-0.3713833733493209
ACH-000822,-0.583688903840472
ACH-000823,-0.3056419004632244
ACH-000824,-0.2455564412081053
ACH-000827,-0.6297726991839788
ACH-000829,-0.912750611402225
ACH-000831,-0.5072241207169378
ACH-000832,-0.4906047331389653
ACH-000833,-0.3173404420810221
ACH-000834,-0.658032430759099
ACH-000835,-0.5143363193152595
ACH-000836,-0.4358033748778244
ACH-000837,-0.4078491950185161
ACH-000838,-1.086135816187384
ACH-000839,-0.6661026449037583
ACH-000840,-0.6656125982898503
ACH-000841,-0.25764517345151106
ACH-000843,-0.8523927622470129
ACH-000846,-0.6553788218072599
ACH-000847,-0.4040578397266191
ACH-000848,-0.2717946335234254
ACH-000849,-0.3632493327699848
ACH-000851,-0.22329055795385647
ACH-000855,-0.3565604440608424
ACH-000856,-0.4437000729540397
ACH-000858,-0.487179345820966
ACH-000859,-0.6054467314435232
ACH-000861,-0.011987826710698505
ACH-000862,-0.6689914839403878
ACH-000865,-0.5285464890149001
ACH-000866,-0.3314509890729256
ACH-000867,-0.4139549490434745
ACH-000869,-0.3220440097073634
ACH-000872,-0.7263321581184332
ACH-000873,-0.7188983045837305
ACH-000876,-0.5163132146521422
ACH-000878,-0.6966861231501317
ACH-000880,-0.2485947838907497
ACH-000881,-0.7168780976323378
ACH-000882,-1.0727138349165593
ACH-000884,-0.43469675768889743
ACH-000885,-0.4099934321045638
ACH-000887,-0.4986997105570319
ACH-000889,-0.555490859989855
ACH-000896,-0.5798073949966918
ACH-000898,-0.2663484759939813
ACH-000900,-0.5021115687408518
ACH-000901,-0.3880921018633123
ACH-000905,-0.4324210527388755
ACH-000906,-0.6357722968544739
ACH-000907,-0.5178693638325143
ACH-000910,-0.2701052157195113
ACH-000911,-0.5769865065633359
ACH-000912,-0.2623316368354933
ACH-000913,-0.6380059140613141
ACH-000915,-0.4318313058609901
ACH-000916,-0.15399920455465754
ACH-000917,-0.19860978697207876
ACH-000920,-0.030065125586843957
ACH-000921,-0.5121452100150184
ACH-000924,-0.4575655127939394
ACH-000926,-0.6348602784238268
ACH-000928,-0.2871917093583563
ACH-000929,-0.41727329878287606
ACH-000932,-0.4994841756581771
ACH-000935,-0.18511182565079504
ACH-000936,-0.6445997196067099
ACH-000937,-0.3882685601034177
ACH-000938,-0.34050975714871345
ACH-000939,-0.7340917165022989
ACH-000941,-0.8416926489163817
ACH-000943,-0.5591889417430694
ACH-000946,-0.5600275311824239
ACH-000947,-0.5045922654677535
ACH-000948,-0.16193729923322667
ACH-000950,-0.38589129965892505
ACH-000953,-0.2523306413791587
ACH-000954,-0.7481575763086423
ACH-000957,-0.5052022164706926
ACH-000958,-0.2704069460353001
ACH-000960,-0.4024485291470941
ACH-000963,-0.4480999073925308
ACH-000968,-0.7770388266291974
ACH-000969,-0.4520840385626289
ACH-000972,-0.3195504951815488
ACH-000973,-0.7920036757771886
ACH-000974,-0.38306814460402705
ACH-000978,-0.9595095882857168
ACH-000984,-0.14213230114460262
ACH-000986,-0.3808707356123451
ACH-000988,-0.13314997904540302
ACH-000993,-0.2344361279137181
ACH-000994,-0.3593287737707105
ACH-000996,-0.6517247168440583
ACH-001001,-0.9010628187052128
ACH-001020,-0.23249663468779816
ACH-001028,-0.43199690085894976
ACH-001031,-0.4023136015014989
ACH-001038,-0.4151591202878495
ACH-001048,-0.4956787844578133
ACH-001050,-0.5310086181271824
ACH-001053,-0.4454244506958567
ACH-001054,-0.711979885631211
ACH-001061,-0.24974497973344045
ACH-001067,-0.18441246706924105
ACH-001075,-0.5483763489270549
ACH-001096,-0.3832854585739995
ACH-001111,-0.4521931460624357
ACH-001119,-0.5807970580086551
ACH-001128,-0.4761348253140827
ACH-001134,-0.6977107307943105
ACH-001151,-0.19006661283612367
ACH-001163,-0.3294834135066413
ACH-001164,-0.18110682439682854
ACH-001183,-1.024673661388437
ACH-001192,-0.29242978529915553
ACH-001193,-0.8677751201599206
ACH-001196,-1.0791554520579807
ACH-001197,-0.5664680899458764
ACH-001205,-0.2601837222916764
ACH-001211,-0.2185946261494572
ACH-001212,-0.05084095838267301
ACH-001228,-0.36772651787708666
ACH-001232,-0.31196109297898755
ACH-001239,-0.4680747255779929
ACH-001270,-0.20378610391857468
ACH-001274,-0.9824530850574152
ACH-001275,-0.4184315131577496
ACH-001277,-0.3707154564163222
ACH-001278,-0.3853064690051745
ACH-001280,-0.463544916499831
ACH-001283,-0.4180017059969017
ACH-001289,-0.6173675494792021
ACH-001300,-0.4999677314800962
ACH-001301,-0.8331999865158101
ACH-001302,-1.0806397336991822
ACH-001306,-0.3381206774414435
ACH-001318,-0.5790658512850511
ACH-001322,-0.22694431549774835
ACH-001328,-0.3675707671715171
ACH-001332,-0.2842363345774835
ACH-001336,-0.5604457229358836
ACH-001346,-0.7687597621262241
ACH-001353,-0.5030243539914331
ACH-001354,-0.4369695083038058
ACH-001367,-0.623800257560244
ACH-001368,-0.8052748516205233
ACH-001374,0.053415210474903385
ACH-001377,-0.3747568904123924
ACH-001380,-0.4768907480062396
ACH-001391,-0.4243911259135364
ACH-001408,-0.5983402759159653
ACH-001430,-0.5537438347423036
ACH-001431,-0.2577199164121671
ACH-001450,-0.7639946791694427
ACH-001496,-0.7124055291811944
ACH-001500,-0.4202910307387785
ACH-001523,-0.6371007854723436
ACH-001532,-0.4971949527837975
ACH-001550,-0.4342507685139599
ACH-001552,-0.7983186054518048
ACH-001554,-0.7203859625788546
ACH-001654,-0.4084934824997529
ACH-001735,-0.30513708017265817
ACH-001736,-0.435468292115312
ACH-001737,-0.33535413860838525
ACH-001740,-0.5234612033579461
ACH-001745,-0.5745968295394352
ACH-001765,-0.5043049655596673
