,CREB3 (10488)
ACH-000168,-0.14428275127974216
ACH-000169,-0.27378147851494994
ACH-000178,-0.10207381358181432
ACH-000183,-0.15738200386674792
ACH-000188,-0.2281885938715553
ACH-000189,-0.113212998625315
ACH-000190,-0.4748518915802797
ACH-000198,-0.1285497862414454
ACH-000203,-0.32929475381348505
ACH-000204,-0.11660522900492193
ACH-000206,-0.2288843778939628
ACH-000207,-0.007928168699801692
ACH-000208,-0.2624070060097997
ACH-000210,-0.2929088345667504
ACH-000211,-0.1069736170540048
ACH-000215,-0.3371486350981545
ACH-000221,-0.15109186908817984
ACH-000222,-0.5632499292060562
ACH-000223,-0.14531147462824845
ACH-000226,-0.17235025668030146
ACH-000227,-0.1837883110212489
ACH-000228,-0.2541154429870585
ACH-000231,-0.2141984193578136
ACH-000232,-0.13952670237522605
ACH-000233,-0.08165142947400306
ACH-000234,-0.16284294859235782
ACH-000235,-0.2585016937734997
ACH-000237,-0.15033081735544687
ACH-000238,-0.14265359885114112
ACH-000242,-0.2290455286817571
ACH-000243,-0.28335015065507035
ACH-000244,-0.3659780356060499
ACH-000246,-0.2943232659899043
ACH-000248,-0.09571228088019412
ACH-000250,-0.13768940272028354
ACH-000251,-0.13335466448934385
ACH-000252,-0.22394015446394613
ACH-000253,-0.09920518843388278
ACH-000255,-0.2970097073153783
ACH-000256,-0.2060009373616093
ACH-000257,-0.15115527301342746
ACH-000258,-0.1701299954353497
ACH-000259,-0.14873192479052372
ACH-000260,-0.13717537225174858
ACH-000261,-0.1899307559381884
ACH-000262,-0.13081106011699387
ACH-000263,-0.0927129162919937
ACH-000264,-0.25144031963961017
ACH-000265,-0.2994044128520245
ACH-000266,-0.2609714195386157
ACH-000272,-0.15055135662661656
ACH-000274,-0.2128285907764549
ACH-000277,-0.1659922938670343
ACH-000278,-0.2289972509402762
ACH-000279,-0.13779377813148125
ACH-000280,-0.3024943054398232
ACH-000281,-0.11952510360025854
ACH-000288,-0.17850368436144445
ACH-000291,-0.22626808935675044
ACH-000293,-0.1795521258076254
ACH-000294,0.01211368932582136
ACH-000295,-0.02813192875189476
ACH-000296,-0.09783613251825793
ACH-000302,-0.06655663678372001
ACH-000304,-0.29725495084247683
ACH-000307,-0.2432031757348526
ACH-000308,-0.18739578284475447
ACH-000310,-0.07974994226326962
ACH-000311,-0.10194835663267343
ACH-000312,-0.09857808895281156
ACH-000315,-0.03668131854340255
ACH-000316,-0.26488819924798856
ACH-000317,-0.3497962802167456
ACH-000318,-0.3156111537968906
ACH-000319,-0.03479244978159904
ACH-000320,-0.19044480212125528
ACH-000322,-0.2294569139273055
ACH-000323,-0.27372346808025705
ACH-000324,-0.1587005930837001
ACH-000329,-0.051087645873956214
ACH-000330,-0.2826402040508815
ACH-000331,-0.3004942903927605
ACH-000332,-0.1983078216491176
ACH-000334,-0.1267839979680084
ACH-000335,-0.18269781998416196
ACH-000336,0.032239522780055235
ACH-000337,-0.4009358125626794
ACH-000338,-0.4773607913621218
ACH-000339,-0.2632854912076779
ACH-000341,0.002715755561728572
ACH-000348,-0.2036445051778612
ACH-000350,-0.011878987457917873
ACH-000352,-0.2695119389828897
ACH-000356,-0.04165517238391569
ACH-000361,-0.03813923196016111
ACH-000362,-0.013363320417058757
ACH-000363,-0.20311834335342813
ACH-000364,-0.3939764557657454
ACH-000365,-0.2086314005727916
ACH-000366,-0.2574297754294504
ACH-000368,-0.17613779525286835
ACH-000374,-0.1905344486846281
ACH-000375,-0.1957309932750349
ACH-000376,-0.18201184638934295
ACH-000381,-0.2465773024519857
ACH-000383,-0.18876776414375765
ACH-000387,-0.12835534834983206
ACH-000389,-0.458377299277252
ACH-000390,-0.17429110572218007
ACH-000393,-0.21666293089550973
ACH-000395,-0.1480811438945775
ACH-000396,-0.3685294937637352
ACH-000397,-0.29257759750846873
ACH-000401,-0.14630083509843722
ACH-000402,0.6166733789135871
ACH-000403,-0.1881932306186785
ACH-000404,-0.2817641331502103
ACH-000406,-0.08127528682248729
ACH-000407,-0.20781810401427805
ACH-000408,-0.27145949185654594
ACH-000410,-0.1763791276244667
ACH-000411,-0.2490055723239423
ACH-000414,-0.18775965366205905
ACH-000415,-0.0016226876893770071
ACH-000416,-0.24145002893411086
ACH-000420,-0.25589852089283954
ACH-000421,-0.097543495085317
ACH-000424,-0.20499508418610848
ACH-000425,-0.23462084742436926
ACH-000426,-0.1481144675373174
ACH-000427,-0.11824474139647052
ACH-000433,-0.1091288994140172
ACH-000435,0.0035552178686324327
ACH-000436,-0.13267253644673696
ACH-000444,-0.2620015916196595
ACH-000445,-0.0013134471021602474
ACH-000448,-0.22264828948111934
ACH-000450,0.047354003186285264
ACH-000452,-0.17987565257625834
ACH-000454,-0.05587337689351286
ACH-000458,-0.13109828331299545
ACH-000459,-0.1484643563558904
ACH-000460,-0.1729566783279336
ACH-000461,-0.018520819425497208
ACH-000463,-0.19961476713336046
ACH-000464,-0.17060067603255166
ACH-000466,-0.2003258623347817
ACH-000467,-0.05913723610091715
ACH-000468,-0.0671884618155032
ACH-000469,-0.1796615984784021
ACH-000470,-0.19325698070219252
ACH-000471,-0.217162060829196
ACH-000472,-0.2345438382434616
ACH-000473,-0.07017114240043469
ACH-000475,-0.2448669519273383
ACH-000476,-0.13037443339433216
ACH-000477,-0.19494262315557195
ACH-000479,-0.4609554354413358
ACH-000480,-0.1962457710925876
ACH-000481,-0.11717127526586267
ACH-000483,-0.15106286390294546
ACH-000484,-0.18416810799458724
ACH-000485,-0.1204553567110135
ACH-000486,-0.09878777094023436
ACH-000487,-0.1761396178875632
ACH-000488,-0.13768459093473848
ACH-000490,-0.1246066838868928
ACH-000491,-0.1609970997658265
ACH-000495,-0.09447380213973708
ACH-000496,-0.22110475131439947
ACH-000499,-0.1814392056267966
ACH-000500,-0.22510167897740133
ACH-000502,-0.1418884941921631
ACH-000503,-0.21907973551208834
ACH-000505,-0.08901716192238222
ACH-000507,-0.32077842036386106
ACH-000510,-0.298922190665074
ACH-000511,-0.2590196833132108
ACH-000512,0.07138586889864268
ACH-000516,-0.19287988410880386
ACH-000517,-0.2260717490730269
ACH-000518,-0.31187316655707337
ACH-000520,-0.22429620423851596
ACH-000521,-0.3012614001681115
ACH-000522,-0.10805128440930564
ACH-000524,-0.19591793034739585
ACH-000527,-0.16662440030771586
ACH-000528,-0.2503306850176282
ACH-000537,-0.3108908073567665
ACH-000541,-0.29221821811696314
ACH-000542,-0.1517358573863057
ACH-000544,-0.11966045461174367
ACH-000545,-0.16862029184374525
ACH-000547,-0.3226939003259149
ACH-000548,-0.03040625560645448
ACH-000549,-0.12709342834836682
ACH-000550,-0.14075891088973694
ACH-000552,-0.1812679988537072
ACH-000556,-0.21413183543249584
ACH-000557,-0.10536488294564844
ACH-000569,-0.4707809220257833
ACH-000570,-0.1725688482057918
ACH-000571,-0.16873217128384713
ACH-000573,-0.20847226691085013
ACH-000576,-0.19003303279027453
ACH-000579,-0.0569548262958201
ACH-000580,-0.22787734116023434
ACH-000584,-0.1902346508066991
ACH-000585,-0.05045731689810371
ACH-000588,-0.1977760148218473
ACH-000589,-0.27545430093400536
ACH-000591,-0.23278314367697106
ACH-000593,-0.056933720419976463
ACH-000600,-0.2935848028402254
ACH-000601,-0.18566502165946444
ACH-000605,-0.19065179527063766
ACH-000606,-0.09594555702973967
ACH-000608,-0.1973675438588905
ACH-000614,-0.1928392244869459
ACH-000616,-0.1614459614178313
ACH-000618,-0.05866379133748965
ACH-000619,-0.2322528000202686
ACH-000620,-0.11836942807677565
ACH-000621,-0.16333345307951389
ACH-000622,-0.2040724281435561
ACH-000623,-0.2278647611304964
ACH-000624,-0.2117513877363068
ACH-000627,-0.13590065245464572
ACH-000630,-0.15681716604227072
ACH-000631,-0.13905012446916826
ACH-000632,-0.16789793777349085
ACH-000633,-0.05587711583907775
ACH-000637,-0.23645279556102206
ACH-000638,-0.2513160933267892
ACH-000646,-0.19599870200281252
ACH-000647,-0.17507617416458449
ACH-000648,-0.37664567047980296
ACH-000649,-0.2977546957856955
ACH-000651,-0.2615789561169055
ACH-000652,0.015852859186622888
ACH-000653,-0.15279805613732406
ACH-000657,-0.2790593802677618
ACH-000658,-0.12058045270001493
ACH-000661,-0.15518488139191453
ACH-000662,-0.16217817057749465
ACH-000663,-0.18548006543828288
ACH-000665,-0.22022788769630805
ACH-000671,-0.07181052266193277
ACH-000672,-0.03675025215671498
ACH-000673,-0.21717963475530566
ACH-000676,-0.19873034398174688
ACH-000677,-0.16078894814097805
ACH-000681,-0.291858440493128
ACH-000683,-0.05072710576426229
ACH-000684,-0.2016584875477289
ACH-000688,-0.29911152918286105
ACH-000693,-0.2536791936673566
ACH-000694,-0.2725730701153907
ACH-000695,-0.1638281473262814
ACH-000696,-0.2394949145230181
ACH-000697,-0.3105107172107182
ACH-000699,-0.21563478571459893
ACH-000701,-0.2109363562301202
ACH-000706,-0.08583569348665128
ACH-000711,-0.2320177886658679
ACH-000713,-0.19237878302780498
ACH-000714,-0.13462611097253013
ACH-000718,-0.2572095631906836
ACH-000720,-0.09059169799134524
ACH-000721,-0.1636498886018743
ACH-000724,-0.21808977241295047
ACH-000725,-0.10268407957511302
ACH-000732,-0.2638336529568892
ACH-000734,-0.21030955740329002
ACH-000735,-0.11986810131307805
ACH-000736,-0.21152623917097424
ACH-000738,-0.1910723452376438
ACH-000746,-0.06316462663948515
ACH-000747,-0.2584632350407669
ACH-000748,-0.3320429401658295
ACH-000753,-0.04561965769095323
ACH-000756,-0.2411088425929663
ACH-000757,-0.2730663808428557
ACH-000758,-0.40881244712906106
ACH-000760,-0.23416955152697275
ACH-000762,-0.16662614470580905
ACH-000763,-0.061582020945917325
ACH-000764,-0.2680216938266845
ACH-000765,-0.34065931988854026
ACH-000766,-0.08339510698444816
ACH-000767,-0.11182799586428402
ACH-000768,-0.2578183664308798
ACH-000769,-0.04742850472830101
ACH-000770,-0.1953968663901349
ACH-000771,-0.19107109670982364
ACH-000773,-0.12607985412197342
ACH-000776,-0.449198980885236
ACH-000777,-0.0935782605902361
ACH-000778,-0.09056351258268602
ACH-000781,-0.22417028462335656
ACH-000782,-0.1502825659204332
ACH-000783,-0.09396012818813623
ACH-000784,-0.09010558157492496
ACH-000785,-0.2229869322837988
ACH-000787,-0.13027905728047207
ACH-000788,-0.2432147511726849
ACH-000791,-0.21503826246681326
ACH-000792,-0.2425464440246677
ACH-000794,-0.055871972942302485
ACH-000796,-0.2966095001008773
ACH-000798,-0.3095321692269252
ACH-000799,-0.456267279774564
ACH-000800,0.2449095997414379
ACH-000802,-0.2844906290294496
ACH-000804,-0.10902717364161073
ACH-000805,-0.23129759182861445
ACH-000809,-0.18665051281781225
ACH-000810,-0.4097494178032976
ACH-000811,-0.3675109840903192
ACH-000817,-0.24588349509821697
ACH-000819,-0.2365794798324235
ACH-000820,-0.30782041429442164
ACH-000821,-0.2009502671468944
ACH-000822,-0.15743686019282202
ACH-000823,-0.3000588398208717
ACH-000824,-0.18496575115654704
ACH-000827,-0.2326020937398868
ACH-000829,-0.11610089945017595
ACH-000831,-0.10806260249559643
ACH-000832,-0.07311166136115572
ACH-000833,-0.14788787725296987
ACH-000834,-0.2840679002752117
ACH-000835,-0.3150762666683597
ACH-000836,-0.2673344153705199
ACH-000837,-0.15813212710845725
ACH-000838,-0.3007631393585481
ACH-000839,-0.16243794677152326
ACH-000840,-0.057634700531227524
ACH-000841,-0.17507839491606106
ACH-000843,-0.14231179536133146
ACH-000846,-0.1435451345079587
ACH-000847,-0.0223962043705988
ACH-000848,-0.16515083736114514
ACH-000849,-0.3036111908609232
ACH-000851,-0.13769154770204972
ACH-000855,-0.4048011963947124
ACH-000856,-0.2152470968350568
ACH-000858,-0.06782432878060166
ACH-000859,-0.44617968465722463
ACH-000861,-0.2243662860428436
ACH-000862,-0.062054737323925226
ACH-000865,-0.2406982602100592
ACH-000866,-0.21124463247521694
ACH-000867,-0.15179493470282465
ACH-000869,-0.12494397718697027
ACH-000872,-0.20159335833086275
ACH-000873,-0.14048603603066134
ACH-000876,-0.14258150019886462
ACH-000878,-0.20012529653276406
ACH-000880,-0.19005642612494392
ACH-000881,-0.2513990820280804
ACH-000882,-0.16995397665641598
ACH-000884,-0.16213450415505612
ACH-000885,-0.21806384089113012
ACH-000887,-0.13476313334554932
ACH-000889,-0.041721739065502216
ACH-000896,-0.10696386012279488
ACH-000898,-0.16727103199105672
ACH-000900,-0.22201395806283936
ACH-000901,-0.18742806025869554
ACH-000905,-0.030155047194261576
ACH-000906,-0.15701730170115855
ACH-000907,-0.2699322005974349
ACH-000910,-0.14156939872308824
ACH-000911,-0.16056574028742412
ACH-000912,-0.2856913399682292
ACH-000913,-0.18080145300619016
ACH-000915,-0.1827123850930024
ACH-000916,-0.1389338128747761
ACH-000917,-0.15783597914806075
ACH-000920,-0.2333527069602461
ACH-000921,-0.2607575096373631
ACH-000924,-0.14197514854922044
ACH-000926,-0.21092109793487088
ACH-000928,-0.2852633075543147
ACH-000929,-0.25269444057535384
ACH-000932,-0.18569103421924785
ACH-000935,-0.2886248704008185
ACH-000936,-0.2992133923105204
ACH-000937,-0.11775816017694833
ACH-000938,-0.11056767795012123
ACH-000939,-0.12220562974201493
ACH-000941,-0.027850272142887482
ACH-000943,-0.2245719939518532
ACH-000946,-0.3342963746771588
ACH-000947,-0.15918575921720252
ACH-000948,-0.2652140203153007
ACH-000950,-0.19842899030828687
ACH-000953,-0.07677103826316603
ACH-000954,-0.14773869842590856
ACH-000957,-0.3111556475818871
ACH-000958,-0.18326266376917735
ACH-000960,-0.1347705657270224
ACH-000963,-0.3918092183251543
ACH-000968,-0.12334147322269864
ACH-000969,0.0255911616287742
ACH-000972,-0.2002225510903938
ACH-000973,-0.17441430397555074
ACH-000974,-0.2654283405304993
ACH-000978,0.105289571307516
ACH-000984,-0.11230463073882542
ACH-000986,0.05070558814844316
ACH-000988,-0.20568371537527608
ACH-000993,-0.21076454415942975
ACH-000994,-0.2691309728510468
ACH-000996,-0.06700754675800619
ACH-001001,-0.09742297758617556
ACH-001020,-0.2675123762690573
ACH-001028,-0.24636259306164035
ACH-001031,-0.245787303914719
ACH-001038,-0.27053825303582496
ACH-001048,-0.22187491380991
ACH-001050,-0.09111809611098053
ACH-001053,-0.12907959721750015
ACH-001054,-0.1964024076997397
ACH-001061,-0.15345059567369052
ACH-001067,-0.23094563000282306
ACH-001075,-0.1910101391105048
ACH-001096,-0.18894912626928465
ACH-001111,0.016743069957615972
ACH-001119,-0.12446220299797553
ACH-001128,-0.2429970992191411
ACH-001134,-0.2562228984189565
ACH-001151,-0.2326191769013155
ACH-001163,-0.12334793085574583
ACH-001164,-0.3226702187153837
ACH-001183,-0.024378884787362796
ACH-001192,-0.19213421663519026
ACH-001193,0.03691025561752681
ACH-001196,-0.22995510682151016
ACH-001197,-0.06285128203374825
ACH-001205,-0.31859731381660644
ACH-001211,-0.1342430649449204
ACH-001212,0.12146965745694607
ACH-001228,-0.2413239408875009
ACH-001232,-0.1389092105405478
ACH-001239,-0.32127766599257
ACH-001270,0.019850313694573598
ACH-001274,-0.3749404243380714
ACH-001275,-0.2133090936965195
ACH-001277,-0.2430411879686663
ACH-001278,-0.13694085902898212
ACH-001280,-0.2159067472682527
ACH-001283,-0.16141430896560902
ACH-001289,-0.14850462968066247
ACH-001300,-0.26155365430246136
ACH-001301,-0.09829696243851302
ACH-001302,-0.2880856971026651
ACH-001306,-0.01967142282636297
ACH-001318,-0.22143531703782365
ACH-001322,-0.15369176076840654
ACH-001328,-0.08047861566622744
ACH-001332,-0.3011756205236332
ACH-001336,-0.08277126447487244
ACH-001346,-0.1465223867798747
ACH-001353,-0.21949765674987826
ACH-001354,-0.05737854929184962
ACH-001367,-0.2571144320845721
ACH-001368,-0.12590117784388458
ACH-001374,-0.6416245080556342
ACH-001377,-0.2311513710296661
ACH-001380,-0.16744264258988112
ACH-001391,-0.17475068145120787
ACH-001408,-0.2197450879405484
ACH-001430,-0.06334007670897361
ACH-001431,-0.17016180946492976
ACH-001450,-0.07482586369665345
ACH-001496,-0.2371466958311948
ACH-001500,-0.21837009147648812
ACH-001523,-0.18129752576957844
ACH-001532,-0.3900069695670639
ACH-001550,-0.3420710879668008
ACH-001552,-0.1833012168780544
ACH-001554,-0.1631156719256329
ACH-001654,-0.11363310728496175
ACH-001735,-0.2344764539995073
ACH-001736,-0.18653121376456666
ACH-001737,-0.12233176893903967
ACH-001740,-0.2769061574006643
ACH-001745,-0.15783541717164568
ACH-001765,-0.2755624848770484
