,A2M (2)
ACH-000238,-0.05633213490922415
ACH-000242,0.1894095616734245
ACH-000243,0.04607750853866629
ACH-000244,-0.09472495635867476
ACH-000246,-0.050726061619683065
ACH-000248,-0.11937601888314035
ACH-000250,0.028884850726971563
ACH-000251,-0.09226319006747292
ACH-000252,-0.0571168206883176
ACH-000253,-0.019435867875714684
ACH-000255,-0.2833146997468883
ACH-000256,-0.03562288568177672
ACH-000257,0.007244928544012596
ACH-000258,0.04612269579921464
ACH-000259,-0.04439381846438655
ACH-000260,0.026483942593092467
ACH-000261,-0.051146262806468674
ACH-000262,0.055420021323611526
ACH-000263,0.3142072776932688
ACH-000264,-0.1030569045273635
ACH-000265,0.12446887679996275
ACH-000266,-0.07123925362205939
ACH-000272,-0.0729727098401335
ACH-000274,-0.07116081858205972
ACH-000277,-0.13037249729078065
ACH-000278,-0.03954656106524406
ACH-000279,-0.053319778589659535
ACH-000280,-0.05424794562667621
ACH-000281,0.013678635097103084
ACH-000288,0.017264676906868774
ACH-000291,-0.038654188598581087
ACH-000293,0.1370201694480224
ACH-000294,-0.11353164046986472
ACH-000295,-0.012415533415006796
ACH-000296,-0.1808216289950708
ACH-000302,-0.09403224201921367
ACH-000304,-0.20140189294124816
ACH-000307,-0.061980114254283875
ACH-000308,0.04067537763773557
ACH-000310,-0.015685740352440497
ACH-000311,-0.022795560178059487
ACH-000312,0.04724675725741411
ACH-000315,0.010312877271302215
ACH-000316,-0.04280355087731325
ACH-000317,-0.009544866991429464
ACH-000318,0.08302266185703791
ACH-000319,0.01350161507933833
ACH-000320,-0.18408503742580884
ACH-000322,0.018667125943095896
ACH-000323,-0.015323196419616828
ACH-000324,-0.03715775067160457
ACH-000329,0.031457260369688746
ACH-000330,0.15103378846830495
ACH-000331,0.05548683790351005
ACH-000332,0.00632005620523871
ACH-000334,0.022660264970032352
ACH-000335,-0.1436022108173048
ACH-000336,0.04207686534831386
ACH-000337,-0.16811206130314185
ACH-000338,-0.10104358304195682
ACH-000339,-0.0028322961531782064
ACH-000341,0.08750721951100221
ACH-000348,-0.05790398840048085
ACH-000350,0.03742033801650484
ACH-000352,0.026704477016152087
ACH-000356,0.08861493948458374
ACH-000361,-0.16746344999842366
ACH-000362,0.015404164636149534
ACH-000363,-0.06792669568917444
ACH-000364,-0.008643736062889831
ACH-000365,-0.2011579565707762
ACH-000366,-0.11358718136371107
ACH-000368,-0.09978107117572907
ACH-000374,-0.037841159502950535
ACH-000375,-0.2684334710040146
ACH-000376,0.05257899395212538
ACH-000381,0.02332261539376989
ACH-000383,0.012009870123244806
ACH-000387,-0.159425548379882
ACH-000389,-0.006445066678898257
ACH-000390,0.045903736983573536
ACH-000393,-0.055793050526161965
ACH-000395,-0.06347024902318182
ACH-000396,0.11689480973298468
ACH-000397,-0.13987502833069385
ACH-000401,-0.17537251929415287
ACH-000402,0.16028292099602076
ACH-000403,-0.02523104786495231
ACH-000404,0.056366947192006675
ACH-000406,-0.04726962965530055
ACH-000407,-0.0816045501063645
ACH-000408,-0.05997340560144026
ACH-000410,-0.03819429151139112
ACH-000411,-0.15177546007071532
ACH-000414,-0.010612655806746715
ACH-000415,-1.6611463801456507e-05
ACH-000416,0.054739946771327264
ACH-000420,-0.07628095724118909
ACH-000421,-0.0784834072211579
ACH-000424,0.14685657819422834
ACH-000425,0.02333974278365025
ACH-000426,-0.178196577810934
ACH-000427,-0.013625523538603423
ACH-000433,0.06705629360835733
ACH-000435,-0.004992528149392561
ACH-000436,0.05392744544572827
ACH-000444,-0.1387198190116373
ACH-000445,-0.12324673152586953
ACH-000448,0.006199500594870795
ACH-000450,0.14438356014840828
ACH-000452,-0.13024384287432814
ACH-000454,-0.11135263836936113
ACH-000458,-0.040812735433647856
ACH-000459,-0.09551354466015187
ACH-000460,-0.08489570749293578
ACH-000461,-0.12748298517174353
ACH-000463,-0.07196028404963034
ACH-000464,-0.11828621393632388
ACH-000466,-0.06367941954957515
ACH-000467,-0.031793965973013566
ACH-000468,-0.009493927048404786
ACH-000469,-0.009903906283370659
ACH-000470,0.11547040021168613
ACH-000471,-0.12178626319126958
ACH-000472,0.0684053788168957
ACH-000473,0.021951763739071862
ACH-000475,-0.0353109035157965
ACH-000476,0.13102851704292556
ACH-000477,-0.07985190466044291
ACH-000479,0.0838449627828026
ACH-000480,0.03794027721602967
ACH-000481,0.06903924943763713
ACH-000483,-0.06069942151804208
ACH-000484,-0.12743302260338524
ACH-000485,0.03199381668552265
ACH-000486,0.019206212800313774
ACH-000487,-0.14919161663039762
ACH-000488,-0.007875266218533601
ACH-000490,0.007323746818845706
ACH-000491,-0.048400166120549294
ACH-000495,-0.05833444574624621
ACH-000496,0.12993174456152726
ACH-000499,-0.1616601405280798
ACH-000500,0.23012766676149116
ACH-000502,0.03641519616461017
ACH-000503,-0.10591951478034073
ACH-000505,-0.10145841242652366
ACH-000507,0.0053125940964480175
ACH-000510,-0.0612945043491613
ACH-000511,-0.0014407848412799455
ACH-000512,-0.09178255598373232
ACH-000516,0.14274625533753754
ACH-000517,-0.03473830313008278
ACH-000518,0.07929684771521497
ACH-000520,0.02910827324470945
ACH-000521,-0.09391311007666683
ACH-000522,-0.01859884824674181
ACH-000524,0.04808436986205482
ACH-000527,0.00587837615679881
ACH-000528,-0.025099662901247117
ACH-000537,0.0028916852135943178
ACH-000541,-0.2317172010473643
ACH-000542,0.03263714917021214
ACH-000544,-0.01739958304751303
ACH-000545,0.11136215204307194
ACH-000547,-0.11542810146222125
ACH-000548,0.06456024773436897
ACH-000549,-0.09846143694248387
ACH-000550,0.07082281756669707
ACH-000552,-0.08795238085194272
ACH-000556,-0.0030977022439712077
ACH-000557,-0.0615001421454796
ACH-000569,-0.021636288953109758
ACH-000570,0.06579613818371433
ACH-000571,-0.07054561147237738
ACH-000573,-0.05992183395361385
ACH-000576,0.058954400338234826
ACH-000579,-0.0036402724217911796
ACH-000580,0.03293731787705066
ACH-000584,0.009209340879948805
ACH-000585,0.04680856850196398
ACH-000588,0.09475606835569357
ACH-000589,0.032716428713655425
ACH-000591,-0.06479527725000964
ACH-000593,-0.07865564055201718
ACH-000600,0.06360920500587111
ACH-000601,-0.02208449843788857
ACH-000605,-0.09957430891155124
ACH-000606,-0.06137842799650916
ACH-000608,-0.08771128697719709
ACH-000614,0.015886411039760143
ACH-000616,0.042647715147621765
ACH-000618,0.15695382487604972
ACH-000619,0.00234559673230137
ACH-000620,-0.04144071825188565
ACH-000621,-0.11816244663522915
ACH-000622,0.0817650855025238
ACH-000623,-0.12570306041970558
ACH-000624,0.0071690558682654375
ACH-000627,-0.04025461732939134
ACH-000630,-0.09521924334416554
ACH-000631,0.3643387563960006
ACH-000632,-0.054194960176086916
ACH-000633,0.005082124175994475
ACH-000637,0.008764418228850605
ACH-000638,-0.012159235681015856
ACH-000646,-0.07975994327992124
ACH-000647,-0.07960011805838628
ACH-000648,0.021492298339840944
ACH-000649,-0.08491840392886517
ACH-000651,-0.13776449843961175
ACH-000652,0.054557770248122944
ACH-000653,-0.010642640652956165
ACH-000657,-0.006677341788578464
ACH-000658,0.042509225913107865
ACH-000661,-0.226531192860856
ACH-000662,-0.22048888425773172
ACH-000663,0.11381915185774427
ACH-000665,0.13329056453986185
ACH-000671,0.01322257502533401
ACH-000672,-0.40301766211056783
ACH-000673,0.008196728135524047
ACH-000676,0.008222794244101224
ACH-000677,-0.138897472964001
ACH-000681,-0.09486878357011287
ACH-000683,-0.10501325063706672
ACH-000684,-0.043670718499907286
ACH-000688,-0.19353696860771724
ACH-000693,0.015029647075871368
ACH-000694,-0.025400562858730262
ACH-000695,0.4185012618566227
ACH-000696,0.024594262960925768
ACH-000697,0.10365122692361106
ACH-000699,-0.08602574614149887
ACH-000701,-0.1015853831886653
ACH-000706,0.05682931440062791
ACH-000711,-0.01813534968544
ACH-000713,0.13867013425951946
ACH-000714,-0.003985416132385997
ACH-000718,0.02370404423732437
ACH-000720,0.04880486468871383
ACH-000721,-0.0074027057279608625
ACH-000724,-0.0359989947151771
ACH-000725,0.06240222243351491
ACH-000732,0.047729180847949214
ACH-000734,0.014505485261537209
ACH-000735,-0.03552398166362595
ACH-000736,-0.0010494131643809202
ACH-000738,0.02626823187658286
ACH-000746,-0.06282558780936727
ACH-000747,-0.12594661959275094
ACH-000748,-0.04503076109919002
ACH-000753,-0.05618863043804949
ACH-000756,-0.1416029749624199
ACH-000757,-0.08554039656786032
ACH-000758,-0.04017754281527373
ACH-000760,-0.01368819726482356
ACH-000762,-0.07729077287084021
ACH-000763,-0.008452035462957651
ACH-000764,-0.2598281296903449
ACH-000765,-0.0609862709605004
ACH-000766,0.017716812727497856
ACH-000767,-0.11454192322793255
ACH-000768,-0.038040734033007235
ACH-000769,-0.1692705117653536
ACH-000770,-0.0366636190562342
ACH-000771,-0.04377144466984517
ACH-000773,-0.008858858066532709
ACH-000776,0.13217257112371045
ACH-000777,0.058918909224159564
ACH-000778,-0.08409195978131202
ACH-000781,-0.016298062938038652
ACH-000782,-0.01485454768786311
ACH-000783,0.0005211947590713477
ACH-000784,0.035294530596633816
ACH-000785,-0.03322377885083338
ACH-000787,-0.004375882144362193
ACH-000788,-0.013598704149433968
ACH-000791,-0.008840953786547716
ACH-000792,0.057160971003382126
ACH-000794,0.06758972964692504
ACH-000796,-0.056146407629494716
ACH-000798,-0.07124718590387044
ACH-000799,0.08540012003266803
ACH-000800,-0.04733992062243024
ACH-000802,-0.11613498115297133
ACH-000804,-0.13108488927880324
ACH-000805,-0.05310193952277774
ACH-000809,0.09173698356131786
ACH-000810,0.16541854469672526
ACH-000811,-0.03005753166728348
ACH-000817,-0.035796000841672754
ACH-000819,-0.008858228103003928
ACH-000820,-0.08525959896230212
ACH-000821,-0.021099302872527464
ACH-000822,0.05971663868071474
ACH-000823,-0.0120443998837494
ACH-000824,0.040468704154839635
ACH-000827,0.029941079829564093
ACH-000829,-0.1991363962235371
ACH-000831,-0.07461537774815928
ACH-000832,-0.049094162422255734
ACH-000833,0.16986567287517676
ACH-000834,-0.05021669657304288
ACH-000835,-0.046572308544396916
ACH-000836,-0.021732909999042
ACH-000837,-0.02398454216903528
ACH-000838,-0.012835389466099084
ACH-000839,0.09816825122100456
ACH-000840,-0.027910238601719397
ACH-000841,0.11884264920950703
ACH-000843,-0.09379999087363107
ACH-000846,0.05521807491845978
ACH-000847,-0.050657311406476134
ACH-000848,0.11939082622700455
ACH-000849,-0.00839788255478342
ACH-000851,0.013863802097500629
ACH-000855,0.16406502888428906
ACH-000856,0.010285559805455126
ACH-000858,0.05071078381943362
ACH-000859,-0.0346608953319333
ACH-000861,0.058811496906641725
ACH-000862,-0.07028423725897152
ACH-000865,-0.07822073717939525
ACH-000866,0.044983042446283664
ACH-000867,-0.07045578227359248
ACH-000869,-0.12819854944386255
ACH-000872,0.011199836742179788
ACH-000873,0.22130212038760397
ACH-000876,-0.03888715530644138
ACH-000878,-0.061082797786129364
ACH-000880,0.15229095121864306
ACH-000881,0.04725700855614104
ACH-000882,0.028052766653028256
ACH-000884,-0.10285558592380203
ACH-000885,-0.053443976842080264
ACH-000887,0.024019090611477945
ACH-000889,-0.03185416828837661
ACH-000896,-0.09601638282604573
ACH-000898,0.03157652123347055
ACH-000900,0.1962727896788927
ACH-000901,-0.06261622045868716
ACH-000905,-0.011961307120325728
ACH-000906,-0.017420430841037483
ACH-000907,-0.06279742531040143
ACH-000910,0.05385747538358099
ACH-000911,0.03874650408593891
ACH-000912,-0.020572549940171426
ACH-000913,0.04979182623118061
ACH-000915,0.008481947886482686
ACH-000916,-0.00016708583598391385
ACH-000917,-0.057175986210164224
ACH-000920,0.02280191227763229
ACH-000921,0.05216690814673056
ACH-000924,-0.1785037822589048
ACH-000926,-0.03994177658706729
ACH-000928,-0.13461512037469536
ACH-000929,-0.1307293028422551
ACH-000932,0.06568937309424103
ACH-000935,-0.02028916172163579
ACH-000936,0.0159534003021173
ACH-000937,-0.04983858745838958
ACH-000938,-0.03162398056605045
ACH-000939,-0.011901252319595915
ACH-000941,-0.007062032518806357
ACH-000943,-0.035964429089308775
ACH-000946,-0.0253178202404353
ACH-000947,0.05300654041908917
ACH-000948,0.09108018325309866
ACH-000950,-0.08576606906855468
ACH-000953,-0.001086254073957012
ACH-000954,-0.08114158748901179
ACH-000957,0.06957023954950944
ACH-000958,0.03644136298118595
ACH-000960,-0.04734089605925365
ACH-000963,-0.02921844680207116
ACH-000968,0.004705052265643136
ACH-000969,-0.017599422982620332
ACH-000972,0.061619152182745225
ACH-000973,-0.026090523724762383
ACH-000974,-0.03353948043653507
ACH-000978,-0.1047661541162642
ACH-000984,-0.08028721924211044
ACH-000986,-0.1381025820593987
ACH-000988,-0.01844007020963928
ACH-000993,0.10298628862131036
ACH-000994,0.015991083228308285
ACH-000996,0.044686892008845534
ACH-001001,-0.033369614881004976
ACH-001020,-0.05585747007453471
ACH-001028,-0.038131938946803966
ACH-001031,0.02480194104815404
ACH-001038,-0.05516747302831765
ACH-001048,-0.07751290103134591
ACH-001050,-0.1013900754421013
ACH-001053,-0.072676559443014
ACH-001054,-4.474064134860206e-05
ACH-001061,-0.027676549288862585
ACH-001067,-0.0039168434128288975
ACH-001075,-0.0919090630301947
ACH-001096,-0.10751026959787073
ACH-001111,-0.26553441161970914
ACH-001119,0.0536952713854171
ACH-001128,-0.16569721813043325
ACH-001134,-0.06202146798466102
ACH-001151,-0.08258157710179248
ACH-001163,-0.1239563519070767
ACH-001164,-0.06574448465732294
ACH-001183,0.0030884136858506253
ACH-001192,-0.2215440211639746
ACH-001193,-0.05052462560863965
ACH-001196,-0.2367074630248625
ACH-001197,0.09274909124866593
ACH-001205,0.07485036784468435
ACH-001211,0.039579263717502366
ACH-001212,0.23552031052484246
ACH-001228,-0.16348599387232424
ACH-001232,-0.07670860562937876
ACH-001239,-0.08792387472728391
ACH-001270,0.06726636137676384
ACH-001274,0.0018097453748030087
ACH-001275,-0.07137041200246258
ACH-001277,-0.04682600979147132
ACH-001278,-0.2238733305784818
ACH-001280,-0.033596561012248005
ACH-001283,0.01748723659101037
ACH-001289,-0.008889146417288628
ACH-001300,-0.11281204507569195
ACH-001301,0.018742597942062542
ACH-001302,-0.0011698587973683627
ACH-001306,-0.1025502882846262
ACH-001318,0.02106046140859151
ACH-001322,0.06431965305009882
ACH-001328,-0.048075760420874435
ACH-001332,0.0351915974056644
ACH-001336,-0.046981647486411315
ACH-001346,-0.08864595031128646
ACH-001353,-0.0804845819889169
ACH-001354,-0.16474796356660695
ACH-001367,-0.14826095142708726
ACH-001368,-0.07319764256602675
ACH-001374,0.1684527032745003
ACH-001377,-0.1029187654551594
ACH-001380,-0.0195701917239881
ACH-001391,-0.04458159720736109
ACH-001408,-0.050726849306056115
ACH-001430,-0.3303122099286976
ACH-001431,-0.03987205452036078
ACH-001450,-0.17675860021630435
ACH-001496,-0.05657709550460064
ACH-001500,-0.046575646840299766
ACH-001523,-0.1834538649268176
ACH-001532,-0.009436226291474118
ACH-001550,-0.06984297435549189
ACH-001552,-0.2306484655413548
ACH-001554,-0.06072596810220308
ACH-001654,-0.048182152104060745
ACH-001735,-0.0146595899663776
ACH-001736,-0.07962209577058359
ACH-001737,-0.02574978673661282
ACH-001740,-0.13075545791404064
ACH-001745,-0.08001356388157317
ACH-001765,-0.06576005158722763
