,NHEJ1 (79840)
ACH-000183,-0.23607511876932086
ACH-000188,-0.30774972654502386
ACH-000189,-0.3635044883197234
ACH-000190,-0.1285218142582916
ACH-000198,-0.2870508074602652
ACH-000203,0.06685343001560426
ACH-000204,-0.0824528089075317
ACH-000206,-0.2046202489013488
ACH-000207,-0.033845504148069035
ACH-000208,-0.3334502437783725
ACH-000210,0.0669161879369012
ACH-000211,-0.19994403371845504
ACH-000215,-0.17273990490554794
ACH-000221,-0.051149841090926934
ACH-000222,-0.18853950866619584
ACH-000223,-0.26201689997232985
ACH-000226,-0.14194313913609305
ACH-000227,-0.15702914824164774
ACH-000228,-0.16316181656470327
ACH-000231,-0.26142161180184503
ACH-000232,-0.25367078304007146
ACH-000233,-0.14012655176096847
ACH-000234,-0.2330099000792593
ACH-000235,-0.16358466445090614
ACH-000237,-0.2377771582551408
ACH-000238,-0.2342934968495804
ACH-000242,-0.17497260342270946
ACH-000243,-0.1868069399656404
ACH-000244,-0.21372138573032096
ACH-000246,-0.3537391652652835
ACH-000248,-0.08099623318812514
ACH-000250,-0.24899681949903116
ACH-000251,-0.15280860623392706
ACH-000252,0.001833067322792532
ACH-000253,-0.2201148674586632
ACH-000255,-0.2832015392987293
ACH-000256,-0.15709428627661964
ACH-000257,-0.1683505601604382
ACH-000258,-0.2705335577959927
ACH-000259,-0.2298178760918718
ACH-000260,-0.2679898903025141
ACH-000261,-0.15886500728049754
ACH-000262,-0.19597004599038745
ACH-000263,0.0611462965413455
ACH-000264,-0.17174957502328642
ACH-000265,-0.23249130044762986
ACH-000266,-0.2025458085748945
ACH-000272,-0.320614630184372
ACH-000274,-0.3995218739528391
ACH-000277,-0.2952738478569364
ACH-000278,-0.09825470751637824
ACH-000279,-0.204546097369755
ACH-000280,-0.2540638363789477
ACH-000281,-0.003921072901865548
ACH-000288,-0.2610278906707699
ACH-000291,-0.2418965839330839
ACH-000293,-0.2908240081884761
ACH-000294,-0.17936543441234665
ACH-000295,-0.09255053968427183
ACH-000296,-0.042532932571092884
ACH-000302,-0.006114516313342399
ACH-000304,-0.3134572168012679
ACH-000307,-0.1843125052267488
ACH-000308,-0.23799495635237
ACH-000310,-0.08346301621497719
ACH-000311,-0.14409481770058186
ACH-000312,-0.16860956877523695
ACH-000315,-0.004801198050111004
ACH-000316,-0.12800416675632598
ACH-000317,-0.14225870114065856
ACH-000318,-0.3148955487504548
ACH-000319,-0.03353636483912144
ACH-000320,-0.23952260017397836
ACH-000322,-0.6225715790810038
ACH-000323,-0.12980284239216566
ACH-000324,-0.3086115806648519
ACH-000329,-0.2709097177296638
ACH-000330,-0.2387039806777428
ACH-000331,-0.3210469257311321
ACH-000332,-0.1648395627108103
ACH-000334,-0.05501491865267048
ACH-000335,-0.5515697839171598
ACH-000336,-0.16434265045843285
ACH-000337,-0.3045923001680596
ACH-000338,-0.2223692452533942
ACH-000339,-0.16024487267655302
ACH-000341,-0.2541488486018245
ACH-000348,-0.3000308389639695
ACH-000350,-0.16530858491278466
ACH-000352,-0.08299575695538691
ACH-000356,-0.16342917456914896
ACH-000361,-0.010054874532971636
ACH-000362,-0.26214424562834665
ACH-000363,-0.2384814912505805
ACH-000364,-0.19724604465064605
ACH-000365,-0.2765330267840359
ACH-000366,-0.1479382307697073
ACH-000368,-0.152175034037262
ACH-000374,-0.08291789753905264
ACH-000375,-0.407742315147878
ACH-000376,-0.14019493098687616
ACH-000381,-0.1497252443919727
ACH-000383,-0.19090252330301172
ACH-000387,-0.035419836252001034
ACH-000389,-0.22025709129249754
ACH-000390,-0.13552036049927754
ACH-000393,-0.27396406363823994
ACH-000395,-0.2313297296628777
ACH-000396,-0.2810831069810547
ACH-000397,-0.12890759537481106
ACH-000401,-0.07758199567281991
ACH-000402,0.1052400948330395
ACH-000403,-0.3106731828301121
ACH-000404,-0.32529807336404665
ACH-000406,-0.14061108703608458
ACH-000407,-0.3425807710388682
ACH-000408,-0.040342967049157435
ACH-000410,-0.20801421966081396
ACH-000411,-0.3813687995901606
ACH-000414,-0.04147506954062483
ACH-000415,-0.22182986922344147
ACH-000416,-0.17833115414537756
ACH-000420,-0.1502705895406779
ACH-000421,-0.2202226126877184
ACH-000424,-0.2932561513210729
ACH-000425,-0.16305282103020294
ACH-000426,-0.2827972760464433
ACH-000427,-0.2271219757621202
ACH-000433,-0.31635355786064545
ACH-000435,-0.16053036031917764
ACH-000436,-0.2413819563343411
ACH-000444,-0.12096925607855945
ACH-000445,-0.30735608382942003
ACH-000448,-0.300418037765496
ACH-000450,-0.4198455638518857
ACH-000452,-0.18549749510048685
ACH-000454,-0.12720309330981508
ACH-000458,-0.25515402784666363
ACH-000459,-0.22076056846782016
ACH-000460,-0.2746114811541735
ACH-000461,-0.3193611093734208
ACH-000463,-0.07475993129547084
ACH-000464,-0.1300265707306893
ACH-000466,-0.09921248306991293
ACH-000467,-0.11803482369733374
ACH-000468,-0.1701907788229483
ACH-000469,-0.2014925412204342
ACH-000470,-0.3758039054682859
ACH-000471,-0.21739241378214988
ACH-000472,-0.2103400963477637
ACH-000473,-0.16150515797922635
ACH-000475,-0.11802677717056118
ACH-000476,-0.08964842956166398
ACH-000477,-0.2992941662062928
ACH-000479,-0.1853917828521119
ACH-000480,-0.16664812885066094
ACH-000481,-0.18393522720842048
ACH-000483,-0.1442120828622829
ACH-000484,-0.24213570461054634
ACH-000485,-0.3463957631844194
ACH-000486,-0.1543033637272383
ACH-000487,-0.20740572321000791
ACH-000488,-0.2391946601010018
ACH-000490,-0.27473100253763044
ACH-000491,-0.07924251359013311
ACH-000495,-0.25091709195202544
ACH-000496,-0.2663784750816552
ACH-000499,-0.03791556236816082
ACH-000500,-0.09996547069059414
ACH-000502,-0.22219935340500596
ACH-000503,-0.28855919047683154
ACH-000505,-0.1771462135076692
ACH-000507,-0.06149212318621975
ACH-000510,-0.08203966535505865
ACH-000511,-0.17902341889059853
ACH-000512,-0.3085303424830458
ACH-000516,-0.08657512426665802
ACH-000517,-0.1720439626239843
ACH-000518,0.00011481494246518358
ACH-000520,-0.12507399254663268
ACH-000521,-0.2448547020722681
ACH-000522,-0.10599876027951136
ACH-000524,-0.13061262669676635
ACH-000527,-0.16897049675739398
ACH-000528,-0.28433999155710904
ACH-000537,-0.1827801554457736
ACH-000541,-0.22645155902463904
ACH-000542,-0.2122761108839383
ACH-000544,-0.1653899075586551
ACH-000545,-0.09086074456433554
ACH-000547,-0.20767727276205547
ACH-000548,-0.2962832962706566
ACH-000549,-0.318457157297765
ACH-000550,-0.4165935526561627
ACH-000552,-0.15342774033507267
ACH-000556,-0.16519155444534608
ACH-000557,-0.026284029471748942
ACH-000569,-0.08961552133699781
ACH-000570,-0.3040235974680069
ACH-000571,-0.1268075347269697
ACH-000573,-0.2297026537861599
ACH-000576,-0.1750486317974835
ACH-000579,-0.15734397501150607
ACH-000580,-0.3316966082279769
ACH-000584,-0.1648888642102486
ACH-000585,-0.3067846584951879
ACH-000588,-0.18292863646572385
ACH-000589,-0.01963454623671835
ACH-000591,-0.2390504189736026
ACH-000593,-0.23583045695501045
ACH-000600,-0.5101634320715357
ACH-000601,-0.17052618727690252
ACH-000605,-0.17844903912588106
ACH-000606,-0.3393144741271446
ACH-000608,-0.20174129208376168
ACH-000614,-0.13889606122587608
ACH-000616,-0.23866555605698644
ACH-000618,-0.14644042022534606
ACH-000619,-0.26461294932382395
ACH-000620,-0.07499003525305634
ACH-000621,-0.1552530978016326
ACH-000622,-0.1611808005861587
ACH-000623,-0.20720622993869586
ACH-000624,-0.2117463398531412
ACH-000627,-0.32745154449987485
ACH-000630,-0.22968111201242086
ACH-000631,-0.007338790640660447
ACH-000632,-0.26325734075936474
ACH-000633,-0.2658625539000208
ACH-000637,-0.15226169341939813
ACH-000638,-0.2024577860070058
ACH-000646,-0.2765614721056425
ACH-000647,-0.235635054177544
ACH-000648,-0.0911374593312832
ACH-000649,-0.18151869759840328
ACH-000651,-0.12507838567234286
ACH-000652,0.002384956459910585
ACH-000653,-0.039090371898876264
ACH-000657,-0.3007770227401061
ACH-000658,-0.09724761470011646
ACH-000661,-0.16712520545447238
ACH-000662,-0.13948795331012712
ACH-000663,-0.14742273567318667
ACH-000665,-0.306775926741998
ACH-000671,-0.314580427337345
ACH-000672,-0.1448305652451148
ACH-000673,-0.2413911576600075
ACH-000676,-0.13020526413058087
ACH-000677,-0.10337574414264257
ACH-000681,-0.05287109615146035
ACH-000683,-0.08099516610999043
ACH-000684,-0.20163368395874684
ACH-000688,-0.05908879571436732
ACH-000693,-0.2281104670355779
ACH-000694,-0.17305891615712402
ACH-000695,-0.2322710869907329
ACH-000696,-0.193793961714062
ACH-000697,-0.1305813440493469
ACH-000699,-0.18462422908892248
ACH-000701,-0.1822860528804718
ACH-000706,-0.10724145288832528
ACH-000711,-0.22433418279719136
ACH-000713,-0.2794293994189439
ACH-000714,-0.21635046323380452
ACH-000718,-0.335182749671177
ACH-000720,-0.17038622976494047
ACH-000721,-0.1698904026508585
ACH-000724,-0.3958650940889778
ACH-000725,-0.0945776545949382
ACH-000732,-0.4546739961096109
ACH-000734,-0.134334435805014
ACH-000735,-0.2663285098781994
ACH-000736,-0.12355087990889717
ACH-000738,-0.16060948680246193
ACH-000746,0.12460272727673803
ACH-000747,-0.2531877617875151
ACH-000748,-0.21842309129067
ACH-000753,-0.1624037642726029
ACH-000756,-0.14474549850136256
ACH-000757,-0.07213512277760648
ACH-000758,-0.16598100938552446
ACH-000760,-0.08826245121137939
ACH-000762,-0.19576034595441
ACH-000763,0.005726568569604289
ACH-000764,-0.2497719638732664
ACH-000765,0.004658045303133324
ACH-000766,-0.11243675165853463
ACH-000767,-0.07288676266048136
ACH-000768,-0.2524985059608416
ACH-000769,-0.1874492589009643
ACH-000770,-0.08963069591770463
ACH-000771,-0.2695500773451623
ACH-000773,-0.15031924154246687
ACH-000776,-0.2622965003286247
ACH-000777,-0.41477452718764257
ACH-000778,-0.1362277115876446
ACH-000781,-0.1109160613279424
ACH-000782,-0.2162301111552127
ACH-000783,-0.14890689697116616
ACH-000784,-0.17753035971455666
ACH-000785,-0.1469930889967923
ACH-000787,-0.13312180469216106
ACH-000788,-0.1975968457127829
ACH-000791,-0.18821637225445448
ACH-000792,-0.2523481010557939
ACH-000794,-0.3662948764346326
ACH-000796,-0.26793079619246035
ACH-000798,-0.3409806511079534
ACH-000799,-0.5222282058766017
ACH-000800,-0.3913032915258263
ACH-000802,-0.11072210021961948
ACH-000804,-0.3699028015967328
ACH-000805,-0.10128951447558347
ACH-000809,-0.17625462914448012
ACH-000810,0.06494641489549988
ACH-000811,-0.1728597713667016
ACH-000817,-0.2676508455912895
ACH-000819,-0.1758568728804977
ACH-000820,-0.6128396099006379
ACH-000821,0.015365304437996653
ACH-000822,-0.03711073681981415
ACH-000823,-0.2822167653410195
ACH-000824,-0.2128614560293009
ACH-000827,-0.15908046312363802
ACH-000829,-0.1430824114737848
ACH-000831,-0.3731715628673479
ACH-000832,-0.3857380036940259
ACH-000833,-0.1583850558203788
ACH-000834,-0.13036213328188906
ACH-000835,-0.00748581538460418
ACH-000836,-0.18802390772879415
ACH-000837,-0.1629139646690819
ACH-000838,-0.04347636287720239
ACH-000839,-0.1455870878237896
ACH-000840,-0.3434493004902721
ACH-000841,-0.16210579404829095
ACH-000843,-0.13118756143675306
ACH-000846,-0.1894677254698338
ACH-000847,-0.06769898433314467
ACH-000848,-0.2049017875360125
ACH-000849,-0.25859396074599444
ACH-000851,0.02212407148517853
ACH-000855,-0.3849065371372463
ACH-000856,-0.17308303827141838
ACH-000858,-0.2259049709735435
ACH-000859,-0.486016335768524
ACH-000861,-0.06563873655379789
ACH-000862,-0.02973464995104198
ACH-000865,-0.198874148149054
ACH-000866,-0.1996815841224276
ACH-000867,-0.13279075575505833
ACH-000869,-0.0559918079153453
ACH-000872,-0.09413526935898328
ACH-000873,-0.22376317295039005
ACH-000876,-0.05252063379751069
ACH-000878,-0.05373305501965134
ACH-000880,-0.31942396116367894
ACH-000881,-0.43386367649708185
ACH-000882,-0.2821655044817117
ACH-000884,-0.09167668464701373
ACH-000885,-0.2406408937999811
ACH-000887,-0.19366122852742293
ACH-000889,-0.07426916405216627
ACH-000896,-0.15037747665213186
ACH-000898,-0.14743773283143788
ACH-000900,-0.3920467540582333
ACH-000901,-0.14915737491878026
ACH-000905,-0.15389092493516746
ACH-000906,-0.21677916627149674
ACH-000907,-0.24124835538807626
ACH-000910,-0.2281213953399581
ACH-000911,-0.1847913770196529
ACH-000912,-0.1888145641583305
ACH-000913,-0.14535101728795413
ACH-000915,-0.17601909685200476
ACH-000916,-0.5528980804281901
ACH-000917,-0.15505352722629456
ACH-000920,-0.4857846450748237
ACH-000921,-0.2249449558261674
ACH-000924,-0.13127185409694475
ACH-000926,-0.1803014783420019
ACH-000928,-0.011114349238683829
ACH-000929,-0.16006308511161835
ACH-000932,-0.15524317220487824
ACH-000935,-0.2925252823441035
ACH-000936,0.09723088126960887
ACH-000937,-0.1365255995423107
ACH-000938,-0.12721038798498913
ACH-000939,-0.0843250555723227
ACH-000941,-0.07607470695164371
ACH-000943,-0.18553843361750091
ACH-000946,-0.149841180149423
ACH-000947,-0.15684082475572134
ACH-000948,-0.14562210495861028
ACH-000950,-0.14964544727522974
ACH-000953,-0.07002168100384737
ACH-000954,-0.5951432789156401
ACH-000957,-0.03599531722132557
ACH-000958,-0.0365967298610516
ACH-000960,-0.14830144661080166
ACH-000963,-0.22289779759675687
ACH-000968,-0.19200829990505225
ACH-000969,-0.2683380783836444
ACH-000972,-0.5231985156376612
ACH-000973,-0.15796451191754768
ACH-000974,-0.2012467110913877
ACH-000978,-0.16066923967892702
ACH-000984,-0.2417319984840761
ACH-000986,-0.17672991905020002
ACH-000988,-0.2576924034947431
ACH-000993,-0.3094228002376868
ACH-000994,-0.12446920781893855
ACH-000996,-0.3087613911333187
ACH-001001,-0.1370922314034907
ACH-001020,-0.08198430520126128
ACH-001028,-0.2258355100736316
ACH-001031,-0.20514041837612093
ACH-001038,-0.05522709930165213
ACH-001048,-0.13991357364423568
ACH-001050,-0.1499226663088593
ACH-001053,-0.16287471636707798
ACH-001054,-0.17311099825497298
ACH-001061,-0.2405076272843595
ACH-001067,-0.4716571949520976
ACH-001075,-0.2995837670515206
ACH-001096,-0.1881874316668856
ACH-001111,-0.14249593536290342
ACH-001119,-0.2048402935469332
ACH-001128,-0.11945396908280112
ACH-001134,-0.186697374171676
ACH-001151,-0.1537555539217283
ACH-001163,-0.149844128480752
ACH-001164,0.008946388146817254
ACH-001183,-0.14414174678735872
ACH-001192,-0.18190940821380605
ACH-001193,-0.16059674339723182
ACH-001196,-0.2355709484547153
ACH-001197,-0.16464641150671688
ACH-001205,-0.3391787011730488
ACH-001211,-0.3818220955624684
ACH-001212,0.06904791157704936
ACH-001228,-0.2755321022845135
ACH-001232,-0.2705183221620533
ACH-001239,-0.18708452101150566
ACH-001270,-0.40428478477087065
ACH-001274,-0.21774192381070376
ACH-001275,-0.06851711305851088
ACH-001277,-0.27486929776519897
ACH-001278,-0.15458203457901595
ACH-001280,-0.14227161951651207
ACH-001283,-0.17092198207207782
ACH-001289,-0.3822881429303561
ACH-001300,-0.06844558655126337
ACH-001301,-0.08160406594452536
ACH-001302,-0.3814450034270511
ACH-001306,-0.19531960600726406
ACH-001318,-0.11475111733200835
ACH-001322,-0.0997292993593462
ACH-001328,-0.2867455283834812
ACH-001332,-0.4245406546026164
ACH-001336,-0.2745456994151062
ACH-001346,-0.1840582840764663
ACH-001353,-0.13518896634904007
ACH-001354,-0.2699212740924861
ACH-001367,-0.19566719261701296
ACH-001368,0.04119864230294451
ACH-001374,0.1234127074090894
ACH-001377,-0.2072810480648868
ACH-001380,-0.1252255058779566
ACH-001391,-0.2903223886113493
ACH-001408,-0.19620044397545572
ACH-001430,-0.03593981314256765
ACH-001431,-0.2798752648303867
ACH-001450,-0.2783857178355646
ACH-001496,-0.10717095695302996
ACH-001500,-0.2737300285223148
ACH-001523,-0.2867227733830889
ACH-001532,-0.33950710473441337
ACH-001550,-0.17784962093833787
ACH-001552,-0.2247074601816353
ACH-001554,-0.206354120778179
ACH-001654,-0.19424865091630664
ACH-001735,-0.10798678645146537
ACH-001736,-0.15303438144016318
ACH-001737,-0.05890301123400414
ACH-001740,-0.17827917877662666
ACH-001745,-0.22120031542604232
ACH-001765,-0.2181496820319786
