,UTP15 (84135)
ACH-000794,-1.3361830666391998
ACH-000796,-1.3547254549345638
ACH-000798,-1.2145144835599198
ACH-000799,-1.0652172063999046
ACH-000800,-1.4955054482829055
ACH-000802,-1.3012382305236456
ACH-000804,-1.3481323110208374
ACH-000805,-1.3713221556485888
ACH-000809,-1.2248226695334008
ACH-000810,-1.2930923244991561
ACH-000811,-1.2289756907141218
ACH-000817,-0.8385350626196526
ACH-000819,-1.3051188273983632
ACH-000820,-1.7430174259968652
ACH-000821,-1.3079332916123405
ACH-000822,-1.1170343527740838
ACH-000823,-0.7811042197600946
ACH-000824,-1.486676373226606
ACH-000827,-1.4083209595087185
ACH-000829,-1.2179125263203854
ACH-000831,-1.2911131116400911
ACH-000832,-1.0820986538790451
ACH-000833,-1.1201579273700035
ACH-000834,-1.1834889374638549
ACH-000835,-1.4935130185792371
ACH-000836,-1.2930418936903985
ACH-000837,-1.2388070279017236
ACH-000838,-1.1436118582397354
ACH-000839,-1.3464777757916513
ACH-000840,-1.1163208653042018
ACH-000841,-1.1850682239960135
ACH-000843,-1.2999048894834355
ACH-000846,-1.228400274372206
ACH-000847,-1.388342344648926
ACH-000848,-1.381833520889987
ACH-000849,-1.3535075326980572
ACH-000851,-1.2059464097084736
ACH-000855,-1.5469914694767906
ACH-000856,-1.386897342295002
ACH-000858,-1.0675129969504014
ACH-000859,-1.4785697551730066
ACH-000861,-1.1123379762017649
ACH-000862,-1.308285514961682
ACH-000865,-1.3588532490661458
ACH-000866,-1.2943859744450266
ACH-000867,-1.3092711517935267
ACH-000869,-1.0872163105616155
ACH-000872,-1.4190988625703118
ACH-000873,-1.3115111384937512
ACH-000876,-0.976202008940386
ACH-000878,-1.3667838391721734
ACH-000880,-1.2813873103808833
ACH-000881,-1.2964515011505928
ACH-000882,-1.3237365366978555
ACH-000884,-1.3317333732626413
ACH-000885,-1.2139976713911478
ACH-000887,-1.303936179158092
ACH-000889,-1.3887431080984227
ACH-000896,-1.444364835251127
ACH-000898,-1.4243492034724932
ACH-000900,-1.21920641566462
ACH-000901,-1.305821414520229
ACH-000905,-1.2610196074007451
ACH-000906,-1.4913473898445095
ACH-000907,-1.3969433528974973
ACH-000910,-1.3143557576451232
ACH-000911,-1.2234612212649731
ACH-000912,-1.1182267139697792
ACH-000913,-1.460923757623814
ACH-000915,-1.2070174480427978
ACH-000916,-1.2224064325748516
ACH-000917,-1.457162063506249
ACH-000920,-1.1791649368546724
ACH-000921,-1.105123284019056
ACH-000924,-1.1352547247014295
ACH-000926,-1.393989475153956
ACH-000928,-1.1637238648745485
ACH-000929,-1.3413864782340028
ACH-000932,-1.1713334658367118
ACH-000935,-1.349623439817475
ACH-000936,-1.2596603515961096
ACH-000937,-1.0524291109324395
ACH-000938,-1.1869451802690278
ACH-000939,-1.4349500660148762
ACH-000941,-1.114930174070872
ACH-000943,-1.4798052971925773
ACH-000946,-1.2561656537848118
ACH-000947,-1.2981614764343419
ACH-000948,-1.1700243274161743
ACH-000950,-1.23243647463539
ACH-000953,-1.1435572138893138
ACH-000954,-1.3962282095010343
ACH-000957,-1.2298253278330789
ACH-000958,-1.335950532623195
ACH-000960,-1.2701196547282092
ACH-000963,-1.3118476853605048
ACH-000968,-1.2733392375142696
ACH-000969,-1.2011663813092903
ACH-000972,-1.3729091637495012
ACH-000973,-1.4159020333964216
ACH-000974,-1.4770716797117909
ACH-000978,-1.3799499934619484
ACH-000984,-1.4058405363385411
ACH-000986,-1.3302136402520182
ACH-000988,-1.19193805909343
ACH-000993,-1.1596877145282365
ACH-000994,-1.0259218880253342
ACH-000996,-1.055777305342022
ACH-001001,-1.1542659743563302
ACH-001020,-1.3304337303286888
ACH-001028,-1.3613205487014934
ACH-001031,-1.5807589272142073
ACH-001038,-1.343364859865578
ACH-001048,-1.3022564381653994
ACH-001050,-1.2959439485239517
ACH-001053,-1.2992937979967645
ACH-001054,-1.3909299990533168
ACH-001061,-1.2151793188665303
ACH-001067,-1.1787577512801741
ACH-001075,-1.3324044886184714
ACH-001096,-1.305720281480515
ACH-001111,-1.2333411765037567
ACH-001119,-1.311456310168443
ACH-001128,-1.2573977846631674
ACH-001134,-1.2274488147090818
ACH-001151,-1.2967846548551214
ACH-001163,-1.2163247488932634
ACH-001164,-1.4226530610589
ACH-001183,-1.0993311520942932
ACH-001192,-1.3950556336632405
ACH-001193,-1.2512940886704964
ACH-001196,-1.1657173784774082
ACH-001197,-1.3796718491930895
ACH-001205,-1.2155585543224061
ACH-001211,-1.4587866443486823
ACH-001212,-1.3856208891508277
ACH-001228,-1.211860165507061
ACH-001232,-1.3134513772858591
ACH-001239,-1.2861516524345589
ACH-001270,-1.4449510643382084
ACH-001274,-1.4751300015207771
ACH-001275,-1.039017287339472
ACH-001277,-1.3755365566669526
ACH-001278,-1.2700806827313451
ACH-001280,-1.0212308278649591
ACH-001283,-1.204639708352132
ACH-001289,-1.199370844119832
ACH-001300,-1.3409147652778195
ACH-001301,-1.263457586315765
ACH-001302,-1.6015456834269124
ACH-001306,-1.2981812646237254
ACH-001318,-1.452442152861849
ACH-001322,-1.2417681294514582
ACH-001328,-1.2057870371802422
ACH-001332,-1.4460077303246484
ACH-001336,-1.3483955681978002
ACH-001346,-1.1792250425536202
ACH-001353,-1.3835737216131452
ACH-001354,-1.5938387698903191
ACH-001367,-1.3760172741300674
ACH-001368,-1.3124306402438115
ACH-001374,-1.3776455852701093
ACH-001377,-1.1448668031801017
ACH-001380,-1.2415445691963392
ACH-001391,-1.0803386315536967
ACH-001408,-1.295096057332621
ACH-001430,-1.208654109772784
ACH-001431,-1.0508267321156513
ACH-001450,-1.2038701578282651
ACH-001496,-1.5682280676166256
ACH-001500,-1.2469702303122283
ACH-001523,-1.5558433443265538
ACH-001532,-1.22155019498344
ACH-001550,-1.5927089829355034
ACH-001552,-1.4863327689272978
ACH-001554,-1.4879396577741155
ACH-001654,-1.1602326948631918
ACH-001735,-1.2318729332513891
ACH-001736,-1.3956712255666606
ACH-001737,-1.0538692721001357
ACH-001740,-1.1722542884445122
ACH-001745,-1.3809406416576722
ACH-001765,-1.1077212005165338
