,GTF2E1 (2960)
ACH-000402,-0.975053225292084
ACH-000403,-0.5702444536399757
ACH-000404,-0.948009422477358
ACH-000406,-0.8776430853861855
ACH-000407,-1.2714665311771538
ACH-000408,-1.0736861922037089
ACH-000410,-0.9538756276545748
ACH-000411,-0.725720797244889
ACH-000414,-1.047300176830555
ACH-000415,-0.900896893310662
ACH-000416,-0.8347966659879241
ACH-000420,-0.9990939377907636
ACH-000421,-0.9039093758348108
ACH-000424,-0.9125550437620096
ACH-000425,-0.9735286304106586
ACH-000426,-0.6453256335203503
ACH-000427,-0.7000477057745548
ACH-000433,-0.9636674104164804
ACH-000435,-0.8440986073305409
ACH-000436,-0.8879475686110263
ACH-000444,-0.9957981559210791
ACH-000445,-0.9887890448095784
ACH-000448,-0.9134264541463932
ACH-000450,-0.5174564430011295
ACH-000452,-0.8895224154804735
ACH-000454,-0.7412097931564898
ACH-000458,-0.8388198707764103
ACH-000459,-0.6715352505238807
ACH-000460,-0.9416576262843752
ACH-000461,-0.6722804642599222
ACH-000463,-0.9827726490186623
ACH-000464,-0.8433408723310144
ACH-000466,-0.8797624553274294
ACH-000467,-0.6881341419615686
ACH-000468,-0.9287257096231732
ACH-000469,-0.872230971289278
ACH-000470,-0.9515489770407868
ACH-000471,-1.0096737098188682
ACH-000472,-0.7447231175032737
ACH-000473,-0.8113869383107455
ACH-000475,-0.8564039173378286
ACH-000476,-1.003609158433524
ACH-000477,-0.8771729003992867
ACH-000479,-0.926766799429647
ACH-000480,-0.8276311341310123
ACH-000481,-1.133121525229651
ACH-000483,-0.9935158204057508
ACH-000484,-1.0244763165754251
ACH-000485,-0.7148215319908758
ACH-000486,-0.8910741867838162
ACH-000487,-1.0413439073148087
ACH-000488,-0.8398327641558416
ACH-000490,-0.9414522159119456
ACH-000491,-0.7529245620034242
ACH-000495,-0.8138724880654743
ACH-000496,-0.9597059339478342
ACH-000499,-1.142381824276491
ACH-000500,-0.3613116488326433
ACH-000502,-0.8680567586492425
ACH-000503,-0.8409485048077819
ACH-000505,-0.9290919231212196
ACH-000507,-0.8057808497363095
ACH-000510,-0.8386150246824078
ACH-000511,-1.106856017179504
ACH-000512,-0.8023444061429856
ACH-000516,-0.8087064554914689
ACH-000517,-0.7017795033715936
ACH-000518,-0.7823078897391382
ACH-000520,-0.8852576749015051
ACH-000521,-0.8844396659979891
ACH-000522,-0.8073265184497375
ACH-000524,-0.8559883075754375
ACH-000527,-0.9651650301328808
ACH-000528,-0.874282146606403
ACH-000537,-0.8818740818384306
ACH-000541,-0.8299968873673379
ACH-000542,-0.7521392773189729
ACH-000544,-0.8785370655926632
ACH-000545,-1.068983284980854
ACH-000547,-0.7863660854700717
ACH-000548,-0.8784819231046732
ACH-000549,-0.6993078741275961
ACH-000550,-0.8567571607268074
ACH-000552,-0.932376868559464
ACH-000556,-0.8284205317169516
ACH-000557,-0.6108442214289619
ACH-000569,-0.6047949800056984
ACH-000570,-1.0647393315184268
ACH-000571,-0.7602611036438727
ACH-000573,-0.8062169604434162
ACH-000576,-0.8991393156427951
ACH-000579,-0.773781351835116
ACH-000580,-0.9840142378406606
ACH-000584,-0.8152700982327347
ACH-000585,-0.80949624877023
ACH-000588,-0.6557796652864977
ACH-000589,-0.8213773013150426
ACH-000591,-0.9720291423913352
ACH-000593,-0.8293289439229284
ACH-000600,-0.5825398998352491
ACH-000601,-0.8850972394372545
ACH-000605,-1.005065250512047
ACH-000606,-0.8514105067026048
ACH-000608,-0.6968849833278478
ACH-000614,-0.8132661030931626
ACH-000616,-0.9119455772163166
ACH-000618,-0.9447014738794132
ACH-000619,-0.8036606037746462
ACH-000620,-0.9304804293132096
ACH-000621,-0.8866535183140558
ACH-000622,-1.0126616391387953
ACH-000623,-0.8045697702018192
ACH-000624,-0.8381062795976102
ACH-000627,-0.7440988981884804
ACH-000630,-0.7519211068665117
ACH-000631,-0.4409540867584367
ACH-000632,-0.9625529158089132
ACH-000633,-0.7140292764773069
ACH-000637,-0.9494198375204548
ACH-000638,-0.9079538990009066
ACH-000646,-0.6802372620046938
ACH-000647,-0.969131980559678
ACH-000648,-0.8441196075235479
ACH-000649,-0.8255776745880014
ACH-000651,-1.0527795039567145
ACH-000652,-1.1014451322332377
ACH-000653,-0.8886236525644264
ACH-000657,-0.9508133308485291
ACH-000658,-0.912257503841688
ACH-000661,-0.763664731738045
ACH-000662,-0.6284593228637326
ACH-000663,-0.8590584786750887
ACH-000665,-0.9816894590569905
ACH-000671,-0.8802387552270368
ACH-000672,-0.7855604278937607
ACH-000673,-0.7254956782122264
ACH-000676,-0.7794480393227141
ACH-000677,-0.8752489671981857
ACH-000681,-0.8428445026870333
ACH-000683,-0.9706190388968352
ACH-000684,-1.0070079703679864
ACH-000688,-0.8716057343320616
ACH-000693,-0.6278602763275369
ACH-000694,-0.9422972626365036
ACH-000695,-0.7414101194104663
ACH-000696,-0.8867128363899044
ACH-000697,-0.9631913822535482
ACH-000699,-1.052198260403992
ACH-000701,-0.8586400332366665
ACH-000706,-1.1920835821326532
ACH-000711,-0.7794654413478067
ACH-000713,-0.6649864417492434
ACH-000714,-0.8453285792939885
ACH-000718,-0.6019970932872634
ACH-000720,-0.8163824677361184
ACH-000721,-0.7883739144961397
ACH-000724,-0.7316268256936819
ACH-000725,-0.9347003566892166
ACH-000732,-0.7946730266277952
ACH-000734,-0.8333942866285369
ACH-000735,-0.7020910356481801
ACH-000736,-0.8632930811936393
ACH-000738,-0.926733406547848
ACH-000746,-0.9740528351528396
ACH-000747,-0.9786095893573749
ACH-000748,-1.002793849636271
ACH-000753,-0.7872005696904045
ACH-000756,-0.9762179102538628
ACH-000757,-0.7597055309732661
ACH-000758,-0.8957637460717576
ACH-000760,-0.8683661346359074
ACH-000762,-0.8881169099242628
ACH-000763,-0.8596064321482841
ACH-000764,-0.8872401355146515
ACH-000765,-0.7241940729024137
ACH-000766,-0.7673739697775227
ACH-000767,-0.846645161040531
ACH-000768,-0.9779493879836636
ACH-000769,-0.9651122307837238
ACH-000770,-0.9154796232348288
ACH-000771,-0.7790822199934982
ACH-000773,-0.819038797053202
ACH-000776,-0.7502303252512446
ACH-000777,-0.8755610333841215
ACH-000778,-0.8899556143314886
ACH-000781,-0.9835719993192944
ACH-000782,-0.9275647636643356
ACH-000783,-0.7911670821164218
ACH-000784,-0.8941198052009224
ACH-000785,-1.1282446523586669
ACH-000787,-0.9627724505435163
ACH-000788,-0.9830255246822492
ACH-000791,-0.8881026456691012
ACH-000792,-0.7575831697226714
ACH-000794,-0.8031458257487202
ACH-000796,-1.0167937981747206
ACH-000798,-1.1024242555824182
ACH-000799,-0.7626037756939221
ACH-000800,-0.9235760626748528
ACH-000802,-1.1714512563772164
ACH-000804,-0.8763627192576431
ACH-000805,-0.9344002852277554
ACH-000809,-0.6406437218768262
ACH-000810,-0.8495605656190391
ACH-000811,-0.9905476741933557
ACH-000817,-0.9805145952713084
ACH-000819,-0.9299422138662145
ACH-000820,-1.121678033309585
ACH-000821,-0.7613436471798429
ACH-000822,-0.9651795442679784
ACH-000823,-0.7506666545861034
ACH-000824,-0.7773946105526709
ACH-000827,-0.8397977553852235
ACH-000829,-0.976145031977614
ACH-000831,-0.8241693625492905
ACH-000832,-0.9579729175398763
ACH-000833,-0.7417439134852751
ACH-000834,-0.7262180027085307
ACH-000835,-0.9637818067090488
ACH-000836,-0.4092344750532737
ACH-000837,-1.017656174570282
ACH-000838,-0.8919358175068028
ACH-000839,-0.8457707541273825
ACH-000840,-1.0436667050797506
ACH-000841,-0.6939496469897638
ACH-000843,-0.8071916427425558
ACH-000846,-0.9863603354424354
ACH-000847,-0.9823709650409129
ACH-000848,-0.8704398123115626
ACH-000849,-0.9256637483042096
ACH-000851,-0.8409297851419761
ACH-000855,-0.8603640036783122
ACH-000856,-0.8590079111161026
ACH-000858,-0.7631379965205407
ACH-000859,-1.0577542260232355
ACH-000861,-0.7535781617055649
ACH-000862,-0.8629957837638244
ACH-000865,-0.96046886789186
ACH-000866,-0.8615407059832484
ACH-000867,-0.967940896048729
ACH-000869,-0.8686498501563641
ACH-000872,-0.9291636389599806
ACH-000873,-0.8414126174252369
ACH-000876,-0.7727625983650941
ACH-000878,-1.2082942425277683
ACH-000880,-0.9928536527662514
ACH-000881,-0.8136569570721275
ACH-000882,-0.8618121649611418
ACH-000884,-0.6191739777628295
ACH-000885,-0.9607699256818992
ACH-000887,-0.8877718139763017
ACH-000889,-0.7810376526285697
ACH-000896,-0.824129354495634
ACH-000898,-0.7745685131381324
ACH-000900,-0.8290461081065553
ACH-000901,-0.9318166110008134
ACH-000905,-0.9178686457435464
ACH-000906,-0.8378630648079988
ACH-000907,-0.8964571366686164
ACH-000910,-0.8788631981312829
ACH-000911,-0.8577388198188264
ACH-000912,-0.8761516850928261
ACH-000913,-1.0227463710289828
ACH-000915,-0.8946501169202941
ACH-000916,-0.932798784831209
ACH-000917,-1.016862252471349
ACH-000920,-0.8538427565355065
ACH-000921,-0.9979658007941182
ACH-000924,-0.7718820894931456
ACH-000926,-0.8751649722690891
ACH-000928,-0.7956827682514239
ACH-000929,-0.8219162394327045
ACH-000932,-0.7879016343565065
ACH-000935,-0.676931219296847
ACH-000936,-0.9269020736777568
ACH-000937,-0.7867232920536072
ACH-000938,-0.9508805540070088
ACH-000939,-0.5233227167426304
ACH-000941,-0.9195204669978322
ACH-000943,-0.965966357128391
ACH-000946,-1.0543875170295045
ACH-000947,-0.9499410964006301
ACH-000948,-1.0199302087146138
ACH-000950,-0.917008971441195
ACH-000953,-0.7072547597795029
ACH-000954,-0.7969426931827253
ACH-000957,-0.8837371027138805
ACH-000958,-0.91912925934287
ACH-000960,-1.0180447442181153
ACH-000963,-0.5765689896106075
ACH-000968,-0.7379972665811776
ACH-000969,-0.8687891178154459
ACH-000972,-0.8391137349780479
ACH-000973,-0.8814197152153197
ACH-000974,-0.9437073958390968
ACH-000978,-1.1463435651172906
ACH-000984,-1.0111978655571363
ACH-000986,-1.012363529424214
ACH-000988,-0.9033995708924266
ACH-000993,-1.066111875143385
ACH-000994,-1.1006659978322604
ACH-000996,-1.0108478023191751
ACH-001001,-0.7243560468342701
ACH-001020,-0.6506743327172295
ACH-001028,-0.7821969980439704
ACH-001031,-0.9092022613300792
ACH-001038,-0.9104846103789525
ACH-001048,-1.0080792082066603
ACH-001050,-0.9429778222341962
ACH-001053,-0.9991046284385352
ACH-001054,-0.7952892049445336
ACH-001061,-0.9036375601437197
ACH-001067,-0.988752869252872
ACH-001075,-0.9537444346341756
ACH-001096,-0.9814457703205725
ACH-001111,-1.1855733820569354
ACH-001119,-0.6901833190087487
ACH-001128,-0.06874154031278938
ACH-001134,-0.7476838175068433
ACH-001151,-1.010924055848562
ACH-001163,-0.8406737150373466
ACH-001164,-0.8389510410003498
ACH-001183,-0.6448551710615967
ACH-001192,-0.9587071093619356
ACH-001193,-0.8027718211254684
ACH-001196,-0.6266898596630357
ACH-001197,-0.764131934503851
ACH-001205,-0.7674081719402376
ACH-001211,-0.9492014891935746
ACH-001212,-0.8993519724983746
ACH-001228,-0.7253375773171912
ACH-001232,-1.0108901015585317
ACH-001239,-0.9436634324047
ACH-001270,-0.834170817359011
ACH-001274,-0.9365203316021232
ACH-001275,-0.9759189536249294
ACH-001277,-0.99152262506589
ACH-001278,-1.0520321527861471
ACH-001280,-0.9136242307348033
ACH-001283,-1.0521112985087495
ACH-001289,-0.8409302046314288
ACH-001300,-0.8545039921530757
ACH-001301,-0.8489514524327091
ACH-001302,-0.9798479164873586
ACH-001306,-0.9038858183988936
ACH-001318,-0.8804126951554379
ACH-001322,-0.8285928425425331
ACH-001328,-0.7436462243130767
ACH-001332,-1.0848883356281802
ACH-001336,-0.9584337533077448
ACH-001346,-0.8388864213723616
ACH-001353,-0.958936733711652
ACH-001354,-0.7297422970906147
ACH-001367,-0.9406266111686754
ACH-001368,-0.8413114281061059
ACH-001374,-1.1317763495312685
ACH-001377,-0.9380645264705972
ACH-001380,-0.8709985256123784
ACH-001391,-0.8676540747357815
ACH-001408,-0.8496799147998414
ACH-001430,-0.8126684424685793
ACH-001431,-0.914014486078317
ACH-001450,-0.9578556084769404
ACH-001496,-0.622935645340228
ACH-001500,-0.8432936009114181
ACH-001523,-0.9218088998908921
ACH-001532,-0.8265968746236728
ACH-001550,-0.6693277908468398
ACH-001552,-0.9207153710032134
ACH-001554,-0.8127501084593078
ACH-001654,-0.7813342638954389
ACH-001735,-0.7918421534851554
ACH-001736,-0.9475158125800008
ACH-001737,-0.9251993038250091
ACH-001740,-1.0890651509310578
ACH-001745,-0.9172472775091736
ACH-001765,-0.8148363408403951
