,KCNC2 (3747)
ACH-000846,0.06369621225570724
ACH-000847,-0.29907143915536577
ACH-000848,-0.29813464444615595
ACH-000849,-0.11898661695402775
ACH-000851,-0.31493356112345106
ACH-000855,-0.3589137508179684
ACH-000856,-0.10970229956885696
ACH-000858,-0.07816358923592483
ACH-000859,-0.14878012713663358
ACH-000861,-0.18190804034193248
ACH-000862,-0.1857151315163551
ACH-000865,-0.13019401887298815
ACH-000866,-0.11808521111822373
ACH-000867,-0.07536811217032241
ACH-000869,-0.18219312377373467
ACH-000872,-0.1587081354155467
ACH-000873,0.04572172683344156
ACH-000876,-0.19517279232877088
ACH-000878,-0.6473662294876028
ACH-000880,-0.052302882187583305
ACH-000881,-0.008662538169254984
ACH-000882,-0.12542956172824082
ACH-000884,-0.2106438042395153
ACH-000885,-0.14878093291957248
ACH-000887,-0.12718847959972532
ACH-000889,-0.14076505266452458
ACH-000896,-0.17457071818283015
ACH-000898,0.02392549263679909
ACH-000900,-0.2337146854014222
ACH-000901,-0.18556925158800927
ACH-000905,-0.09684797909790326
ACH-000906,-0.1932442311157926
ACH-000907,-0.008271722254289656
ACH-000910,-0.08930495264708861
ACH-000911,-0.1732764473019043
ACH-000912,-0.07506535093987228
ACH-000913,-0.1063547043162814
ACH-000915,-0.2195241470284991
ACH-000916,0.035562976564284976
ACH-000917,-0.22589040758657436
ACH-000920,-0.01889568918557125
ACH-000921,-0.11391728513896394
ACH-000924,-0.10535457682813257
ACH-000926,-0.03214496201485826
ACH-000928,-0.17405232364154835
ACH-000929,-0.16370797543872054
ACH-000932,-0.16355450568492352
ACH-000935,-0.2590022663011262
ACH-000936,-0.19818107281600228
ACH-000937,-0.1019282553780275
ACH-000938,-0.15196993220489616
ACH-000939,-0.346999066068455
ACH-000941,-0.03142062926631474
ACH-000943,-0.25147467776404997
ACH-000946,-0.17407846955253534
ACH-000947,-0.2388994501404713
ACH-000948,-0.14762496380573292
ACH-000950,-0.15201760907318948
ACH-000953,-0.038736379626828896
ACH-000954,-0.17210852360424586
ACH-000957,-0.13093600245916953
ACH-000958,-0.139613315003942
ACH-000960,-0.09556088909970847
ACH-000963,-0.10346622509009652
ACH-000968,-0.01831060409596806
ACH-000969,0.033209586987267045
ACH-000972,-0.08203659808463698
ACH-000973,-0.07397283539052901
ACH-000974,-0.09875277059583808
ACH-000978,-0.2226571797996228
ACH-000984,-0.2973473382988007
ACH-000986,0.000331664242793795
ACH-000988,-0.023615470597710173
ACH-000993,-0.1671304112856609
ACH-000994,-0.22047727196033534
ACH-000996,-0.24481870949321474
ACH-001001,-0.22507329904549486
ACH-001020,-0.04633962167518227
ACH-001028,-0.20641241493589926
ACH-001031,-0.09485974667128816
ACH-001038,-0.08969212254041578
ACH-001048,-0.24114457603094386
ACH-001050,-0.1921599042417033
ACH-001053,0.10512278734478596
ACH-001054,-0.1313388758213433
ACH-001061,-0.29219368063189005
ACH-001067,-0.2187112697015821
ACH-001075,-0.1279745012270614
ACH-001096,-0.2545917101246233
ACH-001111,-0.4274409827761702
ACH-001119,-0.18476084526716285
ACH-001128,0.07019062348060189
ACH-001134,-0.2104374458004052
ACH-001151,-0.14582144912254116
ACH-001163,-0.0397086381417033
ACH-001164,-0.08904111985119907
ACH-001183,-0.10214435104224273
ACH-001192,-0.08147097096549294
ACH-001193,0.04398211208344266
ACH-001196,-0.15304578089894078
ACH-001197,-0.11887247960214616
ACH-001205,-0.23737874481777785
ACH-001211,-0.029174974877234017
ACH-001212,-0.2511570640638253
ACH-001228,-0.11785826155606532
ACH-001232,-0.30919081124336684
ACH-001239,-0.05894721716795352
ACH-001270,0.04721482664957567
ACH-001274,-0.2240821978565734
ACH-001275,-0.1472557351808548
ACH-001277,-0.1986527708793104
ACH-001278,-0.07708833372392702
ACH-001280,-0.21786520181908609
ACH-001283,-0.008892205674583455
ACH-001289,-0.058240246439060075
ACH-001300,-0.2016890283131264
ACH-001301,-0.17210629610685732
ACH-001302,-0.35315649787509457
ACH-001306,-0.14226179677117387
ACH-001318,0.025689430934309088
ACH-001322,-0.08237975306212235
ACH-001328,-0.1476229606032134
ACH-001332,-0.1835867888988484
ACH-001336,-0.29905803644711
ACH-001346,-0.24079888779669265
ACH-001353,-0.11087648565504643
ACH-001354,-0.1421830171735516
ACH-001367,-0.00548144277475627
ACH-001368,-0.15324083809681815
ACH-001374,-0.3078775521930128
ACH-001377,-0.2105955152386145
ACH-001380,-0.15126740616660833
ACH-001391,-0.12181667100189125
ACH-001408,-0.02780442672605796
ACH-001430,-0.3168744702989901
ACH-001431,-0.09191476578324796
ACH-001450,-0.014537786788373747
ACH-001496,-0.09072813382146026
ACH-001500,-0.021138213682215964
ACH-001523,-0.1301653147174324
ACH-001532,-0.1442284007723896
ACH-001550,-0.0588072533430559
ACH-001552,-0.21324924260132694
ACH-001554,-0.0891592994086886
ACH-001654,-0.04036534765675806
ACH-001735,-0.11181640266194703
ACH-001736,-0.06418130914287166
ACH-001737,0.4111832917923337
ACH-001740,-0.39364234259385983
ACH-001745,-0.16775401943034418
ACH-001765,-0.2059825300474449
