,RNFT2 (84900)
ACH-000383,-0.2165803557522592
ACH-000387,-0.32198350517879504
ACH-000389,-0.0315121152147551
ACH-000390,-0.11605517833822485
ACH-000393,-0.2412943007549693
ACH-000395,-0.04751257099002644
ACH-000396,-0.19342049017086055
ACH-000397,-0.006368048744403622
ACH-000401,-0.3911223694372225
ACH-000402,-0.3181256968301816
ACH-000403,-0.2360734542506465
ACH-000404,0.17593151391246747
ACH-000406,-0.11639125628007868
ACH-000407,-0.2568001989330949
ACH-000408,0.008232066824570821
ACH-000410,-0.18938045272299528
ACH-000411,-0.21392834421049475
ACH-000414,-0.10340064856628603
ACH-000415,-0.20497667634485506
ACH-000416,-0.2823097138956464
ACH-000420,-0.21605143547269606
ACH-000421,-0.22231132316940602
ACH-000424,-0.1910837077672468
ACH-000425,-0.33940030640775315
ACH-000426,-0.3111187289919828
ACH-000427,-0.3101112778541089
ACH-000433,-0.1443392152040059
ACH-000435,-0.002498154032102341
ACH-000436,-0.3206245692710282
ACH-000444,-0.2196103619329532
ACH-000445,-0.05379976800799429
ACH-000448,-0.1367792707414363
ACH-000450,-0.15130545768767562
ACH-000452,-0.2655028232412325
ACH-000454,-0.27500485826413273
ACH-000458,-0.07341032270522062
ACH-000459,-0.05652596058046865
ACH-000460,-0.1867852485188695
ACH-000461,-0.10271204521482
ACH-000463,-0.4354451591547657
ACH-000464,-0.3103664190924661
ACH-000466,-0.20108815860693716
ACH-000467,-0.17474405210170668
ACH-000468,-0.18628106231208166
ACH-000469,-0.1864303588996904
ACH-000470,-0.2958489804199845
ACH-000471,-0.16231869532762655
ACH-000472,-0.14400892141657667
ACH-000473,0.028789675612075412
ACH-000475,-0.25421620497754904
ACH-000476,-0.16373390085924927
ACH-000477,-0.24986787810209446
ACH-000479,-0.3541203461682493
ACH-000480,-0.09772699438868836
ACH-000481,-0.16878835567050227
ACH-000483,-0.17362054546283698
ACH-000484,-0.1717266991312641
ACH-000485,-0.2974589085713903
ACH-000486,-0.18955035505397055
ACH-000487,-0.2564621433891558
ACH-000488,-0.12535582203383014
ACH-000490,-0.1491580257716234
ACH-000491,-0.2906593997248515
ACH-000495,-0.06277317895184696
ACH-000496,-0.2152341182800509
ACH-000499,0.14896922693233974
ACH-000500,-0.22406654497681147
ACH-000502,-0.14136338959343706
ACH-000503,-0.2296859707291039
ACH-000505,-0.18412158637405784
ACH-000507,-0.060457164042363565
ACH-000510,-0.1715382345096923
ACH-000511,-0.0497262963388988
ACH-000512,-0.25339513362648114
ACH-000516,-0.20040217308640498
ACH-000517,-0.2375924481012965
ACH-000518,-0.07304828250060431
ACH-000520,-0.283176363800577
ACH-000521,0.05686942680759016
ACH-000522,-0.2434415364420601
ACH-000524,-0.2841393093214114
ACH-000527,-0.11940712214528645
ACH-000528,-0.1854945311122152
ACH-000537,-0.25696319242141025
ACH-000541,-0.15816375372279096
ACH-000542,-0.1422992290416545
ACH-000544,-0.33576317164317016
ACH-000545,-0.2419163977075724
ACH-000547,-0.012735593907729327
ACH-000548,-0.028754057103045013
ACH-000549,-0.07057413920364
ACH-000550,-0.41233841784599795
ACH-000552,-0.2298977021624045
ACH-000556,-0.24407309180545744
ACH-000557,-0.22408395637425552
ACH-000569,-0.2662661463735428
ACH-000570,-0.1899276995022594
ACH-000571,-0.2260972280921473
ACH-000573,-0.18350514642688293
ACH-000576,-0.20271164771339145
ACH-000579,0.07533660503746696
ACH-000580,-0.3167528994311525
ACH-000584,-0.1635309501153546
ACH-000585,-0.16993250728432294
ACH-000588,-0.18609143283157867
ACH-000589,-0.07346761942448392
ACH-000591,-0.3177142169701117
ACH-000593,-0.07699394541881571
ACH-000600,-0.12163114877025236
ACH-000601,-0.2113061554255571
ACH-000605,-0.15160278339337513
ACH-000606,-0.26701913044099834
ACH-000608,-0.20934835776190835
ACH-000614,-0.15887272058872198
ACH-000616,-0.10554387594669044
ACH-000618,-0.06075147439304726
ACH-000619,-0.2438412158190723
ACH-000620,-0.15090830388242665
ACH-000621,-0.2269438134433166
ACH-000622,-0.21839488756006595
ACH-000623,-0.16005810452183758
ACH-000624,-0.1161784235723548
ACH-000627,-0.20604176480265685
ACH-000630,-0.2593241127568509
ACH-000631,-0.4860470418026121
ACH-000632,-0.2292661330208565
ACH-000633,-0.23918393606195645
ACH-000637,-0.010669364753504485
ACH-000638,-0.302168757249728
ACH-000646,-0.1811299971693696
ACH-000647,-0.1518028748267871
ACH-000648,-0.1855462918012412
ACH-000649,-0.2190321883179364
ACH-000651,-0.2969883666941726
ACH-000652,-0.1281144191328613
ACH-000653,-0.2107615007475139
ACH-000657,-0.14503134644486215
ACH-000658,-0.10933716067205394
ACH-000661,-0.024787494900135383
ACH-000662,-0.21058786895187245
ACH-000663,-0.2830356654065433
ACH-000665,-0.1886070259181502
ACH-000671,-0.10060943301829188
ACH-000672,-0.3813808053454534
ACH-000673,-0.18049689640214367
ACH-000676,-0.20874697049731894
ACH-000677,-0.12255345908292167
ACH-000681,-0.21076675494793334
ACH-000683,-0.19381279460723536
ACH-000684,-0.2422130179462076
ACH-000688,-0.15002587154312896
ACH-000693,-0.14507891430816042
ACH-000694,-0.24385238507590995
ACH-000695,-0.2750649506810558
ACH-000696,-0.3531545253870973
ACH-000697,-0.009393848118626593
ACH-000699,-0.1865821932597561
ACH-000701,-0.21925500509971366
ACH-000706,-0.08656635857577599
ACH-000711,-0.2259802615724233
ACH-000713,-0.025577519093540637
ACH-000714,-0.33334322396223764
ACH-000718,-0.2031911971048586
ACH-000720,-0.16267171403085068
ACH-000721,-0.23128981348890215
ACH-000724,0.061365099485795216
ACH-000725,-0.22476589001695527
ACH-000732,-0.2144909349315866
ACH-000734,-0.08843789150017671
ACH-000735,-0.28872490503169623
ACH-000736,-0.1946280173040217
ACH-000738,-0.13948111581127368
ACH-000746,-0.30041884717828715
ACH-000747,-0.23105495786754465
ACH-000748,-0.13266387385205386
ACH-000753,-0.14447640047607582
ACH-000756,-0.2808666112343155
ACH-000757,-0.08172087535871082
ACH-000758,-0.10934220944320314
ACH-000760,-0.2174345421925704
ACH-000762,-0.022539274642399867
ACH-000763,-0.31395253822721936
ACH-000764,-0.29536328682713553
ACH-000765,-0.2384176280076506
ACH-000766,-0.1626529884429286
ACH-000767,-0.15988761626936535
ACH-000768,-0.1325339746470652
ACH-000769,-0.2446696319840293
ACH-000770,-0.2551517224118367
ACH-000771,-0.2239443227434046
ACH-000773,-0.33498842724938666
ACH-000776,-0.2001548781581964
ACH-000777,-0.15518938633615992
ACH-000778,-0.07206199038127921
ACH-000781,-0.2345543776454793
ACH-000782,-0.0830018511172482
ACH-000783,-0.2999321143530659
ACH-000784,-0.20344865517163171
ACH-000785,-0.3014014547627358
ACH-000787,-0.18602601501071775
ACH-000788,-0.13040792003784135
ACH-000791,-0.1237676593190859
ACH-000792,-0.2026164171867404
ACH-000794,-0.2555768531260791
ACH-000796,-0.1636844522955363
ACH-000798,-0.030168082731014387
ACH-000799,-0.4115037732580757
ACH-000800,-0.4057357446446947
ACH-000802,-0.09422638756498963
ACH-000804,-0.18286308688340935
ACH-000805,-0.2913352648752101
ACH-000809,-0.06032196813061411
ACH-000810,-0.11326388602812243
ACH-000811,-0.058520811144195266
ACH-000817,-0.07483767487741888
ACH-000819,-0.1492198822376057
ACH-000820,-0.102694922054631
ACH-000821,-0.2300111754254109
ACH-000822,-0.11258130500868166
ACH-000823,-0.15230482352591562
ACH-000824,-0.2673446442713206
ACH-000827,-0.14838234231032635
ACH-000829,-0.0244938874816517
ACH-000831,-0.21961574251184013
ACH-000832,-0.3657851202074328
ACH-000833,-0.12414719487802744
ACH-000834,-0.2885061916075068
ACH-000835,-0.2331418007531299
ACH-000836,-0.22490576986725885
ACH-000837,-0.2486624324958097
ACH-000838,-0.20377319073242664
ACH-000839,-0.2878887050916151
ACH-000840,-0.2280835721516509
ACH-000841,-0.16356781148226834
ACH-000843,-0.1731991658426128
ACH-000846,0.11725750759244673
ACH-000847,-0.28393318732536993
ACH-000848,-0.21818622459845588
ACH-000849,-0.35219824474407635
ACH-000851,-0.19297096997379856
ACH-000855,-0.20624434672589645
ACH-000856,-0.13734346161813235
ACH-000858,-0.17599977492386393
ACH-000859,-0.1542841325441006
ACH-000861,-0.2912736078993832
ACH-000862,-0.22425825745762373
ACH-000865,-0.2562875951030243
ACH-000866,-0.2647701961579997
ACH-000867,-0.1345853186005314
ACH-000869,-0.06394500461129851
ACH-000872,-0.2645694686547931
ACH-000873,-0.15966329551440472
ACH-000876,-0.1483007955638194
ACH-000878,-0.2508910906618627
ACH-000880,-0.1873864898193157
ACH-000881,-0.16685434276969732
ACH-000882,-0.17709813267873878
ACH-000884,-0.2404921184809154
ACH-000885,-0.22942105057295756
ACH-000887,-0.1908217203918129
ACH-000889,-0.1843639049506733
ACH-000896,-0.2299724739945453
ACH-000898,-0.1365064338430931
ACH-000900,-0.1661710879625484
ACH-000901,-0.21881666930024984
ACH-000905,-0.1525039009398769
ACH-000906,-0.3242479108674833
ACH-000907,-0.2651162033104899
ACH-000910,-0.15965313462140826
ACH-000911,-0.1812086051664338
ACH-000912,-0.29606746101555026
ACH-000913,-0.2234694311673468
ACH-000915,-0.07224323091122901
ACH-000916,0.005248815489345225
ACH-000917,-0.0996739886973968
ACH-000920,0.14934251881466687
ACH-000921,-0.14320724526215067
ACH-000924,-0.18216384667146
ACH-000926,-0.2126717788038876
ACH-000928,-0.21553035623038333
ACH-000929,-0.22537653887677975
ACH-000932,-0.10084109527302304
ACH-000935,-0.022095296521009312
ACH-000936,-0.17613119889912535
ACH-000937,-0.27982753085322914
ACH-000938,-0.04000701185428802
ACH-000939,-0.008907858776725088
ACH-000941,-0.1462964992249924
ACH-000943,-0.3557094041358357
ACH-000946,-0.17333650270177314
ACH-000947,-0.1722467880265691
ACH-000948,-0.19063809263532167
ACH-000950,-0.24001205145382534
ACH-000953,-0.3115022151084401
ACH-000954,-0.11209934857107476
ACH-000957,-0.0746942014451639
ACH-000958,-0.4035313675397997
ACH-000960,-0.2146818205897444
ACH-000963,-0.11858640079178615
ACH-000968,-0.04764151357224503
ACH-000969,-0.19650961149373092
ACH-000972,-0.3823327284637065
ACH-000973,-0.15163634209644056
ACH-000974,-0.3454473469715395
ACH-000978,-0.43718850778264745
ACH-000984,-0.25330232539941044
ACH-000986,-0.213441893393969
ACH-000988,-0.1400469357157483
ACH-000993,-0.19312730219857047
ACH-000994,-0.01558356069501472
ACH-000996,-0.3223840303336599
ACH-001001,-0.25823507935108125
ACH-001020,0.023045412978100963
ACH-001028,-0.24018814876677005
ACH-001031,-0.20788534855731716
ACH-001038,-0.21048118119805967
ACH-001048,-0.052775051360942384
ACH-001050,-0.22883235098647345
ACH-001053,-0.2508161364987155
ACH-001054,-0.14087720070364468
ACH-001061,-0.2614827268187521
ACH-001067,-0.20242699998538308
ACH-001075,-0.4111906687561111
ACH-001096,-0.2248630245671912
ACH-001111,-0.013293448752565966
ACH-001119,-0.4395639475372316
ACH-001128,-0.4994782195637623
ACH-001134,-0.2806896062713324
ACH-001151,-0.17710058952370664
ACH-001163,-0.19968884569419226
ACH-001164,-0.4854422484932685
ACH-001183,-0.13871376786965064
ACH-001192,-0.0996438232509
ACH-001193,-0.3082232964617576
ACH-001196,-0.2399254893777089
ACH-001197,-0.17495816129418318
ACH-001205,-0.3267297558829516
ACH-001211,-0.13941182507288669
ACH-001212,-0.2789457432794277
ACH-001228,-0.0804329616795532
ACH-001232,-0.29696743319753993
ACH-001239,-0.3292946994571742
ACH-001270,-0.2975853658702879
ACH-001274,-0.2282717837377061
ACH-001275,-0.08992260618453031
ACH-001277,-0.2681116768475523
ACH-001278,-0.3161235163353728
ACH-001280,-0.2521440307736709
ACH-001283,-0.1221923651325537
ACH-001289,-0.19213289807141806
ACH-001300,-0.13492981887764688
ACH-001301,-0.1078303456070156
ACH-001302,-0.13124604130860748
ACH-001306,-0.3242770434155921
ACH-001318,-0.09549483229943348
ACH-001322,-0.3826576957663432
ACH-001328,-0.10943704467799373
ACH-001332,0.04457142238315739
ACH-001336,-0.2731079270738626
ACH-001346,-0.09327616795025727
ACH-001353,-0.15768794110510154
ACH-001354,-0.4164584893987421
ACH-001367,-0.0882321100533449
ACH-001368,-0.3681016805374983
ACH-001374,-0.1470462247906487
ACH-001377,-0.10796038388952316
ACH-001380,-0.1479685289316643
ACH-001391,-0.09336774804815996
ACH-001408,-0.190007125270956
ACH-001430,-0.253826696642568
ACH-001431,-0.154039844963081
ACH-001450,-0.09014594224277953
ACH-001496,-0.1591992620717428
ACH-001500,-0.06229184049765914
ACH-001523,-0.16805786317099106
ACH-001532,-0.15458087194347025
ACH-001550,-0.1940815352408997
ACH-001552,-0.263668192998504
ACH-001554,-0.2268122878366567
ACH-001654,-0.11529544713605787
ACH-001735,-0.15231671741142633
ACH-001736,-0.060019890584593436
ACH-001737,0.0404492228921349
ACH-001740,-0.1630235511276836
ACH-001745,-0.2911183461745594
ACH-001765,-0.3083916230526773
