,CENPH (64946)
ACH-000549,-0.7791807071693811
ACH-000550,-0.4254677404379656
ACH-000552,-0.7287383402684499
ACH-000556,-0.5034417182619729
ACH-000557,-0.7479763258358245
ACH-000569,-0.4238541067743017
ACH-000570,-0.5091881348186357
ACH-000571,-0.4518607009694993
ACH-000573,-0.6873585631041306
ACH-000576,-0.5552933842539577
ACH-000579,-0.6280550314056061
ACH-000580,-0.5213029386421839
ACH-000584,-0.652879303593233
ACH-000585,-0.5989702797884559
ACH-000588,-0.4687200802892533
ACH-000589,-0.6994070656386061
ACH-000591,-0.453453201200957
ACH-000593,-0.5019155883900264
ACH-000600,-0.44789779870021534
ACH-000601,-0.4413106545584084
ACH-000605,-0.9243955433835022
ACH-000606,-0.6151552818012553
ACH-000608,-0.7341515084172836
ACH-000614,-0.4210451460291239
ACH-000616,-0.5135532703546534
ACH-000618,-0.873732073709062
ACH-000619,-0.4472668903928389
ACH-000620,-0.5504054887688966
ACH-000621,-0.547477895513351
ACH-000622,-1.0192803729309057
ACH-000623,-0.44016275852248943
ACH-000624,-0.7289530622233783
ACH-000627,-0.3759123844476348
ACH-000630,-0.4883149731160638
ACH-000631,-0.7029496455937501
ACH-000632,-0.7037900624043958
ACH-000633,-0.35457661750376857
ACH-000637,-0.6215335815760018
ACH-000638,-0.626897882903874
ACH-000646,-0.6198501041763558
ACH-000647,-0.6529158445134065
ACH-000648,-0.3433537680264884
ACH-000649,-0.5574673212647198
ACH-000651,-0.5115407700150607
ACH-000652,-0.5373762124117898
ACH-000653,-0.3829344367911694
ACH-000657,-0.6953491432195873
ACH-000658,-0.5842731629387297
ACH-000661,-0.6640903945227429
ACH-000662,-0.4471790841308972
ACH-000663,-0.5698453215798128
ACH-000665,-0.7359209282334389
ACH-000671,-0.4607676027150849
ACH-000672,-0.3694296370601374
ACH-000673,-0.6677652435264799
ACH-000676,-0.5978590887627028
ACH-000677,-0.215231846919962
ACH-000681,-0.5452402278534566
ACH-000683,-0.572773247181396
ACH-000684,-0.5173663551477412
ACH-000688,-0.5939170491185174
ACH-000693,-0.6927376055418865
ACH-000694,-0.6293452553379151
ACH-000695,-0.62815071170655
ACH-000696,-0.5267364948651183
ACH-000697,-0.6839067745700204
ACH-000699,-0.8377922880394606
ACH-000701,-0.5156859528030733
ACH-000706,-0.639279205284344
ACH-000711,-0.5028829996347953
ACH-000713,-0.7000683532816779
ACH-000714,-0.6019330419463164
ACH-000718,-0.6794401653991199
ACH-000720,-0.6748479241068887
ACH-000721,-0.33899868477042405
ACH-000724,-0.8783762820854665
ACH-000725,-0.8333618501769915
ACH-000732,-0.8327341357322575
ACH-000734,-0.35615390963329835
ACH-000735,-0.6204231599338766
ACH-000736,-0.6130790281982796
ACH-000738,-0.7811089820838476
ACH-000746,-0.5369968232482781
ACH-000747,-0.508355290196326
ACH-000748,-0.8003602824975258
ACH-000753,-0.48138798427903207
ACH-000756,-0.7521965300565648
ACH-000757,-0.5078167796909415
ACH-000758,-0.5821109040756962
ACH-000760,-0.6553028739348309
ACH-000762,-0.4767509564320277
ACH-000763,-0.6728951070839077
ACH-000764,-0.5412360322389019
ACH-000765,-0.5378888953844623
ACH-000766,-0.5103164967168483
ACH-000767,-0.6826861471723594
ACH-000768,-0.6271083515558066
ACH-000769,-0.6693972878868153
ACH-000770,-0.661226488287825
ACH-000771,-0.6468897090801145
ACH-000773,-0.5672901135645294
ACH-000776,-0.5870912872542973
ACH-000777,-0.6356933274122575
ACH-000778,-0.7353114143408509
ACH-000781,-0.7110413879893845
ACH-000782,-0.7597826044673048
ACH-000783,-0.4898348932131966
ACH-000784,-0.5808227122639872
ACH-000785,-0.6937127887882739
ACH-000787,-0.6312933416244303
ACH-000788,-0.5762155241233551
ACH-000791,-0.6531530577572972
ACH-000792,-0.6479614114005448
ACH-000794,-0.5627833957772537
ACH-000796,-0.4533651125681984
ACH-000798,-0.7365105801660156
ACH-000799,-0.5524516666277565
ACH-000800,-0.6811429601101104
ACH-000802,-0.7879782488015202
ACH-000804,-0.5982108013367939
ACH-000805,-0.9132405293009592
ACH-000809,-0.4739778812638907
ACH-000810,-0.6330421594464256
ACH-000811,-0.5025421608877536
ACH-000817,-0.5258457985729758
ACH-000819,-0.6431143321898809
ACH-000820,-0.8843456701127119
ACH-000821,-0.4083813041674489
ACH-000822,-0.6164978291504559
ACH-000823,-0.6432417326059511
ACH-000824,-0.6298610526895883
ACH-000827,-0.6575877392969208
ACH-000829,-0.4943524663972752
ACH-000831,-0.7589372110843862
ACH-000832,-0.7444089531850894
ACH-000833,-0.3707493052358517
ACH-000834,-0.6437538662230579
ACH-000835,-0.5782909358924894
ACH-000836,-0.202366677684412
ACH-000837,-0.5050671511710323
ACH-000838,-0.390679763362202
ACH-000839,-0.7012114710876881
ACH-000840,-0.5547310715643037
ACH-000841,-0.4990217207151869
ACH-000843,-0.8908302468551353
ACH-000846,-0.7538021593946821
ACH-000847,-0.4459885179990296
ACH-000848,-0.6852807208381207
ACH-000849,-0.7118787158430847
ACH-000851,-0.7630099535451524
ACH-000855,-0.7589962847781991
ACH-000856,-0.6110063326830432
ACH-000858,-0.5142340848370263
ACH-000859,-0.5538666251764682
ACH-000861,-0.8739148111345115
ACH-000862,-0.7612140941027092
ACH-000865,-0.73241142618781
ACH-000866,-0.5337346025092387
ACH-000867,-0.7478289284399829
ACH-000869,-0.7903724114075958
ACH-000872,-0.2997555912849094
ACH-000873,-0.8046332293145158
ACH-000876,-0.7494901745874969
ACH-000878,-0.44330195799984135
ACH-000880,-0.7403569703769007
ACH-000881,-0.6979700250428729
ACH-000882,-0.6372719503110664
ACH-000884,-0.7952793396267491
ACH-000885,-0.7273423652674077
ACH-000887,-0.4821095870639248
ACH-000889,-0.4359973052855457
ACH-000896,-0.6274137623096273
ACH-000898,-0.6665253745166072
ACH-000900,-0.6153007377408647
ACH-000901,-0.7116130854466425
ACH-000905,-0.6788345186735788
ACH-000906,-0.6112053575662371
ACH-000907,-0.5878970194831993
ACH-000910,-0.734432683236451
ACH-000911,-0.7849797133924233
ACH-000912,-0.6731753036067846
ACH-000913,-0.6579333909402268
ACH-000915,-0.5652895405224657
ACH-000916,-0.9551209662567368
ACH-000917,-0.7610853550262203
ACH-000920,-0.18041062959778745
ACH-000921,-1.0002508195908777
ACH-000924,-0.5969299520749803
ACH-000926,-0.6744627187713448
ACH-000928,-0.419540566645253
ACH-000929,-0.7436385034427225
ACH-000932,-0.566767863646656
ACH-000935,-0.5151743677918486
ACH-000936,-0.5120319902406035
ACH-000937,-0.6388145528246425
ACH-000938,-0.6209467300203675
ACH-000939,-0.3980952069727418
ACH-000941,-0.5919326694649029
ACH-000943,-0.6062607445821309
ACH-000946,-0.7784911661748628
ACH-000947,-0.7232803304962654
ACH-000948,-0.5601918520062491
ACH-000950,-0.7164595799669395
ACH-000953,-0.6268144449268669
ACH-000954,-0.5363518644474801
ACH-000957,-0.6486287426244214
ACH-000958,-0.8085562280909412
ACH-000960,-0.5331806013520024
ACH-000963,-0.4982983690640546
ACH-000968,-0.4286514826951083
ACH-000969,-0.7319487195978431
ACH-000972,-0.8064243780695973
ACH-000973,-0.5399662368780932
ACH-000974,-0.6488532660218026
ACH-000978,-0.5040823573867462
ACH-000984,-0.6667543431460681
ACH-000986,-0.7748370534200603
ACH-000988,-0.7701401146820697
ACH-000993,-0.5451800885618454
ACH-000994,-0.6025819156944071
ACH-000996,-0.7847117589479882
ACH-001001,-0.5300026445731562
ACH-001020,-0.3622406260766858
ACH-001028,-0.4884324202188526
ACH-001031,-0.4339881502521485
ACH-001038,-0.7021467141334721
ACH-001048,-0.4905941804280122
ACH-001050,-0.5425748545271272
ACH-001053,-0.4750931974589071
ACH-001054,-0.5699685380566589
ACH-001061,-0.5197607205447208
ACH-001067,-0.6236141877437567
ACH-001075,-0.5504509140642739
ACH-001096,-0.7123204012017725
ACH-001111,-0.6366791011631405
ACH-001119,-0.4545256253567944
ACH-001128,0.21633428023822007
ACH-001134,-0.8211430547225822
ACH-001151,-0.7682834870500369
ACH-001163,-0.46434597421123297
ACH-001164,-0.8322650779483293
ACH-001183,-0.6552281653300869
ACH-001192,-0.8144785101990076
ACH-001193,-0.4337659962607135
ACH-001196,-0.4561233209126243
ACH-001197,-0.8361694002877293
ACH-001205,-0.7646631890900779
ACH-001211,-0.3836720660111205
ACH-001212,-0.7562921673653724
ACH-001228,-0.5760186610238008
ACH-001232,-0.6164387032824163
ACH-001239,-0.6233692531362833
ACH-001270,-0.4773555505814338
ACH-001274,-0.557950100703126
ACH-001275,-0.6530922117128748
ACH-001277,-0.658727030658752
ACH-001278,-0.6270257845327638
ACH-001280,-0.5155511609824897
ACH-001283,-0.7524584313775329
ACH-001289,-0.6959422882806421
ACH-001300,-0.7299406344616878
ACH-001301,-0.679305279285589
ACH-001302,-0.6266059590040698
ACH-001306,-0.7889235902043912
ACH-001318,-0.5708930499360404
ACH-001322,-0.4561983824596159
ACH-001328,-0.6755322158033545
ACH-001332,-0.7081230184341908
ACH-001336,-0.497660165219185
ACH-001346,-0.5130018509941252
ACH-001353,-0.6182841605614992
ACH-001354,-0.8398203030107914
ACH-001367,-0.402005735712392
ACH-001368,-0.6249110408121363
ACH-001374,-0.4446832287098296
ACH-001377,-0.46352194944060704
ACH-001380,-0.7528688364427734
ACH-001391,-0.3481573331987631
ACH-001408,-0.8618588876270933
ACH-001430,-0.6217156516115526
ACH-001431,-0.6964578920558488
ACH-001450,-0.4790793634146828
ACH-001496,-0.4969263724509069
ACH-001500,-0.29981164797317594
ACH-001523,-0.7917561761279049
ACH-001532,-0.8423011976376613
ACH-001550,-0.3774199797251847
ACH-001552,-0.5997753552513997
ACH-001554,-0.6291570451743242
ACH-001654,-0.6774724911629051
ACH-001735,-0.4898969973232645
ACH-001736,-0.4911277744427463
ACH-001737,-0.5257415894709138
ACH-001740,-0.6609594043830194
ACH-001745,-0.5856311022026779
ACH-001765,-0.4572447661479251
