,GMPS (8833)
ACH-001408,-0.4414907019981843
ACH-001430,-0.6919119079961811
ACH-001431,-1.2636819541182736
ACH-001450,-0.6822685437955985
ACH-001496,-1.0820306633523396
ACH-001500,-0.7761271818220962
ACH-001523,-0.5346922462910628
ACH-001532,-0.6736755061468012
ACH-001550,-0.5641271673485491
ACH-001552,-0.5575313762360458
ACH-001554,-0.9005193711342473
ACH-001654,-0.6208113311308485
ACH-001735,-0.966364121572932
ACH-001736,-0.8399250130053848
ACH-001737,-0.3644647652177012
ACH-001740,-0.9849582483071688
ACH-001745,-0.966016911644004
ACH-001765,-0.8082674794371415
