,FRS3 (10817)
ACH-000188,-0.2279736684820691
ACH-000189,0.02611301176923431
ACH-000190,-0.06158553119491315
ACH-000198,-0.09786863835984108
ACH-000203,0.057813788866323615
ACH-000204,-0.1875639153342428
ACH-000206,-0.2014108758590024
ACH-000207,-0.2435122940970349
ACH-000208,-0.3272005650550263
ACH-000210,-0.20640798323983908
ACH-000211,-0.1393242714575621
ACH-000215,-0.12215094686653062
ACH-000221,-0.1664648729864223
ACH-000222,-0.10095270201468373
ACH-000223,-0.2596120535317587
ACH-000226,-0.1420740192431302
ACH-000227,-0.3845571812005821
ACH-000228,-0.284465661095261
ACH-000231,-0.2858894730857
ACH-000232,-0.16641656644869487
ACH-000233,-0.344603925229112
ACH-000234,-0.19593430545509005
ACH-000235,-0.13438435958381406
ACH-000237,-0.260562863462041
ACH-000238,-0.2666897028834916
ACH-000242,-0.2476504262475065
ACH-000243,-0.18149530709233544
ACH-000244,-0.21779585633423648
ACH-000246,-0.12817633369457018
ACH-000248,-0.2718862277703073
ACH-000250,-0.23822656729551075
ACH-000251,-0.31112635242941644
ACH-000252,-0.2479481491205756
ACH-000253,-0.4250707503982961
ACH-000255,-0.17516759762822573
ACH-000256,-0.22136293016459352
ACH-000257,-0.4241607297624251
ACH-000258,-0.01295405481940091
ACH-000259,-0.221165119263785
ACH-000260,-0.1211187356788264
ACH-000261,-0.17966541946896114
ACH-000262,-0.07019685863627319
ACH-000263,-0.15256256232666382
ACH-000264,-0.3526068533180368
ACH-000265,-0.12842271499399951
ACH-000266,-0.13166250338435165
ACH-000272,-0.16650565262022402
ACH-000274,-0.22255057539515893
ACH-000277,-0.1091596131923218
ACH-000278,-0.052542377716649415
ACH-000279,-0.2276986166165995
ACH-000280,-0.18284465852755616
ACH-000281,-0.31182316672616844
ACH-000288,-0.2665910297834917
ACH-000291,-0.18392084768314995
ACH-000293,-0.17918082742470084
ACH-000294,-0.13191512833909727
ACH-000295,-0.2739641159579397
ACH-000296,-0.19206507572288264
ACH-000302,-0.116741930808202
ACH-000304,-0.021365824483942152
ACH-000307,-0.10724324567075633
ACH-000308,-0.1945350816536418
ACH-000310,-0.21165175996507415
ACH-000311,-0.18657328354030112
ACH-000312,-0.2633478944471842
ACH-000315,-0.30204357377390184
ACH-000316,-0.2764279474001724
ACH-000317,-0.22087837515265635
ACH-000318,-0.11829727004043032
ACH-000319,-0.10513849613602108
ACH-000320,-0.14366643219112302
ACH-000322,-0.26862751962545217
ACH-000323,-0.13653731592049154
ACH-000324,-0.0859059343804452
ACH-000329,-0.21501330301000796
ACH-000330,-0.2656023644286782
ACH-000331,-0.18453433993117807
ACH-000332,-0.2831354803718939
ACH-000334,-0.2055061421534161
ACH-000335,-0.3308022902163607
ACH-000336,-0.4807129542248102
ACH-000337,-0.4080801779997421
ACH-000338,0.4142519684509955
ACH-000339,-0.2211643185087917
ACH-000341,-0.2437757466260728
ACH-000348,-0.11534972471350805
ACH-000350,-0.10780435209623687
ACH-000352,-0.07215854653016146
ACH-000356,-0.2737596876290956
ACH-000361,-0.05963978858748795
ACH-000362,-0.1344876933451565
ACH-000363,-0.13962118632076892
ACH-000364,-0.26770289668850306
ACH-000365,-0.22497702800378852
ACH-000366,-0.07090889838137036
ACH-000368,-0.3623365743363948
ACH-000374,-0.05828503002999996
ACH-000375,-0.08819741851141903
ACH-000376,-0.2004417568333224
ACH-000381,-0.11242953827536943
ACH-000383,-0.16754655535424678
ACH-000387,-0.2536247921345503
ACH-000389,-0.20018210618331925
ACH-000390,-0.16309730164887787
ACH-000393,-0.4329535123186125
ACH-000395,-0.22177233642121325
ACH-000396,0.02974474282863307
ACH-000397,-0.2067579092556099
ACH-000401,-0.09244793992938544
ACH-000402,-0.32810658064576503
ACH-000403,-0.14326687853644654
ACH-000404,-0.3952807646717463
ACH-000406,-0.2231387624930371
ACH-000407,-0.15675889511581495
ACH-000408,-0.20984420888751926
ACH-000410,-0.22899398492537945
ACH-000411,-0.040911653268667865
ACH-000414,-0.1321877518242147
ACH-000415,-0.2289446970330416
ACH-000416,-0.2030511321752521
ACH-000420,-0.10927071289711196
ACH-000421,-0.2363327832669284
ACH-000424,-0.19378271955484228
ACH-000425,-0.04183628121735097
ACH-000426,-0.09112126419134392
ACH-000427,-0.3625646100799789
ACH-000433,-0.3270468608256367
ACH-000435,-0.032331962311193736
ACH-000436,-0.0701129638713889
ACH-000444,-0.3322335978907678
ACH-000445,-0.14282356468174195
ACH-000448,-0.14526112247780198
ACH-000450,-0.18893472760918908
ACH-000452,-0.2880359727626537
ACH-000454,-0.2540104820372599
ACH-000458,-0.06151255287323393
ACH-000459,-0.24310544965940725
ACH-000460,-0.1181915886077882
ACH-000461,-0.27856127957464194
ACH-000463,-0.18086310986500606
ACH-000464,-0.21514582800399648
ACH-000466,-0.1811704272413376
ACH-000467,-0.2091434357787736
ACH-000468,-0.20693582810796907
ACH-000469,-0.20221179021824845
ACH-000470,-0.25165791346968025
ACH-000471,-0.2838566509727125
ACH-000472,-0.07024227219009804
ACH-000473,-0.2028843510358916
ACH-000475,-0.15018657293458085
ACH-000476,-0.03786033958610704
ACH-000477,-0.10383437886109012
ACH-000479,-0.12851174867775972
ACH-000480,-0.2746426703556787
ACH-000481,-0.22508961552870385
ACH-000483,-0.14882977736581876
ACH-000484,-0.1396335527838325
ACH-000485,-0.08441296486940414
ACH-000486,-0.19061280436256406
ACH-000487,-0.28253724676040803
ACH-000488,-0.30599430563090485
ACH-000490,-0.3002177328518465
ACH-000491,-0.3521982489264541
ACH-000495,-0.06240412196657893
ACH-000496,-0.17351244601162938
ACH-000499,-0.24195052832518446
ACH-000500,-0.5008909791200543
ACH-000502,-0.3027936263812201
ACH-000503,-0.09816063692888433
ACH-000505,-0.2550383940392902
ACH-000507,-0.12152359846648696
ACH-000510,-0.10168859608929327
ACH-000511,-0.1905074812829001
ACH-000512,-0.3914085760875137
ACH-000516,-0.179727920041423
ACH-000517,-0.15498326270310614
ACH-000518,-0.21577076641427653
ACH-000520,-0.24864216387359264
ACH-000521,-0.12714353368392428
ACH-000522,-0.17034679023085866
ACH-000524,-0.20390705888861366
ACH-000527,-0.20223669727632496
ACH-000528,-0.2940972148280998
ACH-000537,-0.2712754451697973
ACH-000541,-0.4015618263001564
ACH-000542,-0.17382722131078626
ACH-000544,-0.3286711471371685
ACH-000545,-0.11655999785994092
ACH-000547,0.1565665218166791
ACH-000548,-0.3543302415725839
ACH-000549,-0.24559054174529002
ACH-000550,-0.2541254693162195
ACH-000552,-0.14157901699034134
ACH-000556,-0.1953980533053856
ACH-000557,-0.18086626206729514
ACH-000569,-0.0011624993799136784
ACH-000570,-0.1735122422402531
ACH-000571,-0.16869580648040308
ACH-000573,-0.10865120278647684
ACH-000576,-0.2470962671849692
ACH-000579,-0.13620523328868256
ACH-000580,-0.05673251452106546
ACH-000584,-0.19517359506812695
ACH-000585,-0.21689357455117744
ACH-000588,-0.1987102111214882
ACH-000589,-0.19822627549613572
ACH-000591,-0.12465634410168908
ACH-000593,-0.23463464442057405
ACH-000600,-0.21714442412838736
ACH-000601,-0.17560151784330305
ACH-000605,-0.22882981482022244
ACH-000606,-0.3790173602575839
ACH-000608,-0.2478486162519508
ACH-000614,-0.0908910668079677
ACH-000616,-0.15648097516134346
ACH-000618,-0.1884921583703955
ACH-000619,-0.2337321530694728
ACH-000620,-0.08860673637891353
ACH-000621,-0.23824112357709115
ACH-000622,-0.24768593549331386
ACH-000623,-0.19010155346388308
ACH-000624,-0.1606858526813843
ACH-000627,-0.2295129992117068
ACH-000630,-0.288511448094459
ACH-000631,0.05027866254198245
ACH-000632,-0.10917394848894156
ACH-000633,-0.1824081608015968
ACH-000637,-0.33338858559008183
ACH-000638,-0.2260142138947445
ACH-000646,-0.2913835947806779
ACH-000647,-0.2104034495717575
ACH-000648,-0.223696091578722
ACH-000649,-0.16626043792995726
ACH-000651,-0.17372455252626834
ACH-000652,-0.3243737431206936
ACH-000653,-0.20355693992829246
ACH-000657,-0.2513394627031339
ACH-000658,-0.20326482986303404
ACH-000661,-0.07384989254957444
ACH-000662,-0.2407944835437141
ACH-000663,-0.0921080128135947
ACH-000665,-0.2698773023519781
ACH-000671,-0.16460488349468685
ACH-000672,-0.1396893120202445
ACH-000673,-0.2537160417067704
ACH-000676,-0.12083650856964614
ACH-000677,-0.2817141871510103
ACH-000681,-0.1892590794292784
ACH-000683,-0.2752604678530681
ACH-000684,-0.11842098536341633
ACH-000688,-0.30135298496775736
ACH-000693,-0.20155711131173387
ACH-000694,-0.1827806273691012
ACH-000695,-0.05727506532531765
ACH-000696,-0.10941684290516414
ACH-000697,-0.09974605828822926
ACH-000699,-0.1447358965603282
ACH-000701,-0.30562137189742816
ACH-000706,-0.10276015814745043
ACH-000711,-0.1269529104530752
ACH-000713,-0.32344058929100983
ACH-000714,-0.1996123520270824
ACH-000718,-0.2883398299079006
ACH-000720,-0.2864613605701208
ACH-000721,-0.23737912588747026
ACH-000724,-0.2512584363368961
ACH-000725,-0.09303193262737278
ACH-000732,-0.2802095160962175
ACH-000734,-0.2006736406193177
ACH-000735,-0.24665397364091995
ACH-000736,-0.1365335278296619
ACH-000738,-0.1731437538565139
ACH-000746,-0.2379869582344816
ACH-000747,-0.06009769055193408
ACH-000748,-0.13762962210693155
ACH-000753,-0.2700165729083224
ACH-000756,-0.3201396693948471
ACH-000757,-0.11688480906551095
ACH-000758,-0.21062156587356207
ACH-000760,-0.11454259520581125
ACH-000762,-0.2269555940412961
ACH-000763,-0.2290065558593801
ACH-000764,-0.40282038616570826
ACH-000765,-0.15126891686885402
ACH-000766,-0.24539577342467106
ACH-000767,-0.13233239194389235
ACH-000768,-0.1836187816117484
ACH-000769,-0.3031386208159519
ACH-000770,-0.1781657829427172
ACH-000771,-0.1430985847239923
ACH-000773,-0.2989037003160863
ACH-000776,-0.11751031344768688
ACH-000777,-0.1495831741160615
ACH-000778,-0.08660595265430421
ACH-000781,-0.2633535048661084
ACH-000782,-0.3102156644123466
ACH-000783,-0.18889904811728395
ACH-000784,-0.2003782476522724
ACH-000785,-0.17066367032742955
ACH-000787,-0.11781824970311927
ACH-000788,-0.13963554451491453
ACH-000791,-0.25709224860873825
ACH-000792,-0.4830040734686039
ACH-000794,-0.2406849833382288
ACH-000796,-0.15172786988520734
ACH-000798,-0.03390166223619185
ACH-000799,-0.2065299915436419
ACH-000800,-0.3186361030593959
ACH-000802,-0.09649397287046414
ACH-000804,-0.054710345111095716
ACH-000805,-0.2955655605917284
ACH-000809,-0.22360632791799465
ACH-000810,-0.22003172544912966
ACH-000811,-0.1794002791063448
ACH-000817,-0.36012699677908866
ACH-000819,-0.08386090512467045
ACH-000820,0.2396953710706005
ACH-000821,0.15377907517648165
ACH-000822,-0.16466521934897274
ACH-000823,-0.10673249599266578
ACH-000824,-0.13145947671722874
ACH-000827,-0.1563714383884177
ACH-000829,-0.04305121084513355
ACH-000831,-0.3078445190824861
ACH-000832,-0.15118012771044526
ACH-000833,-0.3088195903373855
ACH-000834,-0.2575880591368423
ACH-000835,-0.18739090901986705
ACH-000836,-0.13550335681281478
ACH-000837,-0.1781610912292099
ACH-000838,-0.14029773722793
ACH-000839,-0.2978222918159608
ACH-000840,-0.16873552975858064
ACH-000841,-0.23968954895866346
ACH-000843,-0.2333134548155948
ACH-000846,-0.2605402410471733
ACH-000847,-0.06336643018620566
ACH-000848,-0.1974888422056554
ACH-000849,-0.04121161876351729
ACH-000851,-0.12316443000992047
ACH-000855,-0.13346127859575194
ACH-000856,-0.09893839047696733
ACH-000858,-0.19897232643934268
ACH-000859,-0.1964623154832532
ACH-000861,-0.07338070860151301
ACH-000862,-0.26344714692813603
ACH-000865,-0.186895289414776
ACH-000866,-0.18651102179466747
ACH-000867,-0.1611275285021053
ACH-000869,-0.14332367787509706
ACH-000872,-0.035801734829566466
ACH-000873,-0.24343337317018401
ACH-000876,-0.2292034126693002
ACH-000878,-0.045969805305742184
ACH-000880,0.05219242901495997
ACH-000881,-0.10027212402563866
ACH-000882,-0.2816168363333936
ACH-000884,-0.08221236686859193
ACH-000885,-0.060095529088501985
ACH-000887,-0.09933757264913354
ACH-000889,-0.2395410810011917
ACH-000896,-0.13110936074909205
ACH-000898,-0.1608591605541019
ACH-000900,-0.22581594783433226
ACH-000901,-0.15478634151036502
ACH-000905,-0.27604398867870183
ACH-000906,-0.15974665317129128
ACH-000907,-0.2272157647574972
ACH-000910,-0.17270850492281933
ACH-000911,-0.09914780952829624
ACH-000912,-0.12219701491152768
ACH-000913,-0.2414279507676262
ACH-000915,-0.15919326667367928
ACH-000916,-0.14453849814115088
ACH-000917,-0.2289207846984173
ACH-000920,-0.36458391496427217
ACH-000921,-0.10603001349084024
ACH-000924,-0.17392289920454396
ACH-000926,-0.20616606479952865
ACH-000928,-0.0027490709319001427
ACH-000929,-0.17340991158170702
ACH-000932,-0.11317178742797472
ACH-000935,-0.09713362993522688
ACH-000936,-0.18840585131682733
ACH-000937,-0.2568370105945974
ACH-000938,-0.0684506594577559
ACH-000939,-0.18860629492750405
ACH-000941,-0.2778809865826839
ACH-000943,-0.13164650634417635
ACH-000946,-0.18236923339628985
ACH-000947,-0.2230009751859508
ACH-000948,-0.12497476210068699
ACH-000950,-0.1347594978432701
ACH-000953,-0.32184291479570704
ACH-000954,-0.0261868321252341
ACH-000957,-0.11620969832042953
ACH-000958,-0.35726765838973906
ACH-000960,-0.19324129960445816
ACH-000963,-0.10923817514045688
ACH-000968,-0.1049863247506945
ACH-000969,-0.06920747719545473
ACH-000972,-0.2839349907486951
ACH-000973,-0.1846173476143657
ACH-000974,-0.1218777606478211
ACH-000978,-0.07836430768820672
ACH-000984,-0.2035285135950092
ACH-000986,-0.2937298789154394
ACH-000988,-0.17419664042292646
ACH-000993,-0.3805274698824387
ACH-000994,-0.13214852041411942
ACH-000996,-0.05928919398564135
ACH-001001,-0.3291941979776136
ACH-001020,-0.15306430580818442
ACH-001028,-0.16851640783399954
ACH-001031,-0.2683400924314404
ACH-001038,-0.2328528477111101
ACH-001048,-0.33787630486686776
ACH-001050,-0.13783179217682276
ACH-001053,-0.3428291022199643
ACH-001054,-0.1527469947698981
ACH-001061,-0.1895586363851485
ACH-001067,-0.31014866186213075
ACH-001075,-0.1362577059037016
ACH-001096,-0.19956565346535424
ACH-001111,-0.2563288363588871
ACH-001119,-0.22943692383614134
ACH-001128,0.03211951479519425
ACH-001134,-0.2882484151730415
ACH-001151,-0.18146209178953449
ACH-001163,-0.13250834438384862
ACH-001164,-0.20542866270496016
ACH-001183,-0.18830647721416066
ACH-001192,-0.19053063141981808
ACH-001193,-0.17957974799882606
ACH-001196,-0.4105210653978332
ACH-001197,-0.07326373629340742
ACH-001205,-0.22332795572535874
ACH-001211,-0.21093321569351964
ACH-001212,-0.3319772439227969
ACH-001228,-0.16085634048837788
ACH-001232,-0.276853208604376
ACH-001239,-0.11468654086433408
ACH-001270,-0.2377549855321517
ACH-001274,-0.1960628397649512
ACH-001275,-0.2635422714712315
ACH-001277,-0.3154075219210802
ACH-001278,-0.16989499127031965
ACH-001280,-0.1288338987409568
ACH-001283,-0.12264421598607035
ACH-001289,-0.10098342070745622
ACH-001300,-0.21688986191694654
ACH-001301,-0.12294929252658687
ACH-001302,-0.18181202597882265
ACH-001306,-0.17050475867567685
ACH-001318,-0.24646582715963455
ACH-001322,0.018966570729808563
ACH-001328,-0.4184234329534397
ACH-001332,-0.3061610028439766
ACH-001336,-0.22455273071788
ACH-001346,-0.06809505237296959
ACH-001353,-0.3081965110336575
ACH-001354,-0.35258280169652684
ACH-001367,-0.053964312340684065
ACH-001368,-0.2002419923666256
ACH-001374,-0.0278832021873023
ACH-001377,-0.1334944540272385
ACH-001380,-0.2532612888607264
ACH-001391,-0.27273071393597403
ACH-001408,-0.17686853516304482
ACH-001430,-0.2480952169182865
ACH-001431,-0.2603452536213726
ACH-001450,-0.13911938560219872
ACH-001496,-0.11736330086217373
ACH-001500,-0.1601143864472338
ACH-001523,-0.1754371407960937
ACH-001532,-0.24544201514028585
ACH-001550,-0.19537644317708755
ACH-001552,-0.3617340506449034
ACH-001554,-0.10930156102025948
ACH-001654,-0.15189470564706906
ACH-001735,-0.2662550328322217
ACH-001736,-0.2820663549287633
ACH-001737,-0.4296856849008693
ACH-001740,-0.2282354588751456
ACH-001745,-0.2028354706444336
ACH-001765,-0.4097386235525939
