,UGT1A8 (54576)
ACH-000601,-0.2566005383343171
ACH-000605,-0.2840626060267737
ACH-000606,-0.15026066465140034
ACH-000608,-0.08555270875901426
ACH-000614,-0.2209854142320271
ACH-000616,-0.2279747407580224
ACH-000618,-0.16127142206388878
ACH-000619,-0.2542772624213361
ACH-000620,-0.24153139483115385
ACH-000621,-0.18900409437062846
ACH-000622,-0.2752809369721503
ACH-000623,-0.2567318109626085
ACH-000624,-0.24506582068188398
ACH-000627,-0.01564828273580857
ACH-000630,-0.17499181971954567
ACH-000631,-0.034694474410946086
ACH-000632,-0.07283774359881591
ACH-000633,-0.2356477189576279
ACH-000637,-0.3794171747672864
ACH-000638,-0.07980862638210093
ACH-000646,-0.013340970701120804
ACH-000647,-0.12214763334945912
ACH-000648,-0.3686610264569366
ACH-000649,-0.17308525557257412
ACH-000651,-0.21035419971318015
ACH-000652,-0.15470196634830202
ACH-000653,-0.016909839325046413
ACH-000657,-0.19548731179423345
ACH-000658,-0.15098091701185176
ACH-000661,-0.3125411586953213
ACH-000662,-0.17175117439523124
ACH-000663,-0.1732469321320595
ACH-000665,-0.09989266787033592
ACH-000671,-0.18321392738980904
ACH-000672,-0.2292366478844895
ACH-000673,-0.20769744827920605
ACH-000676,-0.14407749741236908
ACH-000677,-0.03953929896259825
ACH-000681,-0.25941367347158745
ACH-000683,-0.21689262197048886
ACH-000684,-0.34755439292628915
ACH-000688,-0.004072350262718622
ACH-000693,-0.15657814255676966
ACH-000694,-0.20839802841848354
ACH-000695,-0.07546894992460602
ACH-000696,-0.22293452745009534
ACH-000697,-0.2388241638389336
ACH-000699,-0.2533699559076916
ACH-000701,-0.2511634089176815
ACH-000706,-0.09913099144986903
ACH-000711,-0.1746493930101743
ACH-000713,0.020100929234428428
ACH-000714,-0.20546270961605295
ACH-000718,-0.0797840647262788
ACH-000720,-0.2578038952826704
ACH-000721,-0.24662605339445196
ACH-000724,-0.19735851016478476
ACH-000725,-0.1997516807443446
ACH-000732,-0.08733027490778733
ACH-000734,-0.2385406673853631
ACH-000735,-0.10198907220344652
ACH-000736,-0.08116229569646588
ACH-000738,-0.24050879318654414
ACH-000746,-0.24274158050420824
ACH-000747,-0.14027606436111514
ACH-000748,-0.16078286616611914
ACH-000753,-0.32594107209078715
ACH-000756,-0.15555845948087685
ACH-000757,-0.20671867197557986
ACH-000758,-0.14739404320919414
ACH-000760,-0.2495761629105873
ACH-000762,-0.17292207894005426
ACH-000763,-0.17538206539163767
ACH-000764,-0.2318563194782741
ACH-000765,-0.14839608788695405
ACH-000766,-0.19504084733871296
ACH-000767,-0.22057829446126945
ACH-000768,-0.17424422395840414
ACH-000769,-0.2800726563975676
ACH-000770,-0.1887433886935416
ACH-000771,-0.1977066963063524
ACH-000773,-0.2696155008766193
ACH-000776,-0.1623065380233536
ACH-000777,-0.2213128411171706
ACH-000778,-0.17236937804549807
ACH-000781,-0.19321339396171872
ACH-000782,-0.1856721480491291
ACH-000783,-0.19842498421346905
ACH-000784,-0.1359365158917497
ACH-000785,-0.09185910175289767
ACH-000787,-0.27441025015743564
ACH-000788,-0.17953789228879327
ACH-000791,-0.25696172808233864
ACH-000792,-0.2610647660127859
ACH-000794,-0.1985609668479707
ACH-000796,-0.3034554895570896
ACH-000798,-0.23488484746387556
ACH-000799,-0.3429108842056342
ACH-000800,-0.18416804432071404
ACH-000802,-0.17336043148750568
ACH-000804,-0.13334094050282067
ACH-000805,-0.1958449461260948
ACH-000809,-0.2295386909963751
ACH-000810,-0.072644296283707
ACH-000811,-0.1527834188498675
ACH-000817,-0.19094401110367484
ACH-000819,-0.17848163705819092
ACH-000820,-0.3420542109096369
ACH-000821,-0.2777705628456428
ACH-000822,-0.15803466437255495
ACH-000823,-0.18453878884245087
ACH-000824,-0.16846379235456635
ACH-000827,-0.20099494810760352
ACH-000829,-0.2586408883936141
ACH-000831,-0.2128241806611642
ACH-000832,-0.045427610122267606
ACH-000833,-0.4329631437012197
ACH-000834,-0.11748483217999885
ACH-000835,-0.2564906352708998
ACH-000836,-0.24453020338724274
ACH-000837,-0.18223037210589266
ACH-000838,-0.10782623301282487
ACH-000839,-0.15767442950612862
ACH-000840,-0.19683901257087352
ACH-000841,-0.25540221930985363
ACH-000843,-0.12745716314132466
ACH-000846,-0.1653442354877763
ACH-000847,-0.0807704662553943
ACH-000848,-0.08033154891026374
ACH-000849,-0.24768836212879866
ACH-000851,-0.21064567736736653
ACH-000855,-0.23140414204318435
ACH-000856,-0.09911075841513868
ACH-000858,-0.27292581626379103
ACH-000859,-0.2074906350754968
ACH-000861,-0.2162357900280108
ACH-000862,-0.2118226358428381
ACH-000865,-0.1370415615035174
ACH-000866,-0.2516413056511365
ACH-000867,-0.165489472909083
ACH-000869,-0.0567863892223447
ACH-000872,-0.17162147199917382
ACH-000873,-0.06445280991551354
ACH-000876,-0.13932528157862156
ACH-000878,-0.28070448338670795
ACH-000880,-0.09303307612515116
ACH-000881,-0.3207859903705023
ACH-000882,-0.19937412777029448
ACH-000884,-0.08142079163372791
ACH-000885,-0.3116259038644386
ACH-000887,-0.1981175694992642
ACH-000889,-0.2433784341889075
ACH-000896,-0.08023503664371627
ACH-000898,-0.34469019323697064
ACH-000900,-0.09142608683404513
ACH-000901,-0.1847545244369008
ACH-000905,-0.1917876274119568
ACH-000906,-0.184863272072951
ACH-000907,-0.14867692861842866
ACH-000910,-0.24546220514900804
ACH-000911,-0.3045856989902899
ACH-000912,-0.18412182459106186
ACH-000913,-0.1513705686816015
ACH-000915,-0.27365440973121946
ACH-000916,-0.19214813017763227
ACH-000917,-0.20037006365496046
ACH-000920,0.1618780316719884
ACH-000921,-0.17598675278687734
ACH-000924,-0.332738201116142
ACH-000926,-0.2765105153404142
ACH-000928,-0.29556083979956266
ACH-000929,-0.3864346624168342
ACH-000932,-0.3658363912575536
ACH-000935,-0.11872103358959342
ACH-000936,-0.22972517499561465
ACH-000937,-0.1576606843253262
ACH-000938,-0.2248701925835684
ACH-000939,-0.45473336243213197
ACH-000941,-0.2571232918773882
ACH-000943,-0.21974392010234825
ACH-000946,-0.07088782780685307
ACH-000947,-0.18652116919964856
ACH-000948,-0.14468897491659852
ACH-000950,-0.12072678229682438
ACH-000953,-0.09557037312053143
ACH-000954,-0.17326001547553427
ACH-000957,-0.2429176793639837
ACH-000958,-0.22387013302616585
ACH-000960,-0.25119715350616256
ACH-000963,-0.270376374676232
ACH-000968,-0.18989809019665885
ACH-000969,-0.15875108488408635
ACH-000972,-0.08628991871484422
ACH-000973,-0.14795494243527935
ACH-000974,-0.2176822428593966
ACH-000978,-0.4125578642765302
ACH-000984,-0.16496819437550414
ACH-000986,-0.24654058047315874
ACH-000988,-0.16692676533669307
ACH-000993,-0.10673470227946634
ACH-000994,-0.20875564749253325
ACH-000996,-0.3204534308431803
ACH-001001,-0.16605225113285824
ACH-001020,-0.049090227913115035
ACH-001028,-0.2148948085789506
ACH-001031,-0.07402867694244132
ACH-001038,-0.1441103209525701
ACH-001048,-0.08239960981316083
ACH-001050,-0.16006446242576566
ACH-001053,-0.05228077412042908
ACH-001054,-0.19531454128370115
ACH-001061,-0.194294511669289
ACH-001067,-0.34006442877817666
ACH-001075,-0.2363074030761319
ACH-001096,-0.09218463569598803
ACH-001111,-0.16744389363214926
ACH-001119,-0.03928907306434847
ACH-001128,-0.1773705054925708
ACH-001134,-0.08707878551302052
ACH-001151,-0.21099488825636734
ACH-001163,-0.24627713036617
ACH-001164,-0.010366042006156808
ACH-001183,-0.11361758143383326
ACH-001192,-0.1765027011828275
ACH-001193,0.09914612200375744
ACH-001196,-0.21747827423812727
ACH-001197,-0.2613900928915689
ACH-001205,-0.2819308658068431
ACH-001211,-0.2507870744514639
ACH-001212,-0.3775111905322198
ACH-001228,-0.14295767487066074
ACH-001232,-0.1833482849312857
ACH-001239,-0.13364523176708865
ACH-001270,-0.12184697769917688
ACH-001274,-0.1844189165252279
ACH-001275,-0.2025932135805109
ACH-001277,-0.2785659918626979
ACH-001278,0.0007265629828395613
ACH-001280,-0.2394638768768169
ACH-001283,-0.15501983597593585
ACH-001289,-0.1735510099819235
ACH-001300,-0.2253409272206781
ACH-001301,-0.274162872968838
ACH-001302,-0.26343339746910155
ACH-001306,-0.1495388577971009
ACH-001318,-0.1627112495037177
ACH-001322,-0.056318262166748526
ACH-001328,-0.2100511331306361
ACH-001332,-0.16335092447251828
ACH-001336,-0.2204701192850204
ACH-001346,-0.12152230975351434
ACH-001353,-0.22162050670690397
ACH-001354,-0.35440198966790243
ACH-001367,-0.11773313426979412
ACH-001368,-0.28666083073571064
ACH-001374,-0.4419853813023613
ACH-001377,-0.11271040879216067
ACH-001380,-0.19538144675813293
ACH-001391,-0.09211967202349253
ACH-001408,-0.2268715484594861
ACH-001430,-0.10285077558511406
ACH-001431,-0.27949399593680296
ACH-001450,0.042228791627894
ACH-001496,-0.20461770565110948
ACH-001500,-0.03494849969918617
ACH-001523,-0.2838352680055826
ACH-001532,-0.211458617050492
ACH-001550,-0.2328105096556476
ACH-001552,-0.16555327054072
ACH-001554,-0.2386976558758823
ACH-001654,-0.2051770736098701
ACH-001735,-0.2808905140354085
ACH-001736,-0.18695366951509787
ACH-001737,0.4009980034432918
ACH-001740,-0.2697174427000677
ACH-001745,-0.11334801115182755
ACH-001765,-0.20771102037453532
