,MKLN1 (4289)
ACH-000324,-0.35506625783045703
ACH-000329,-0.14857339151040386
ACH-000330,-0.1049527531184062
ACH-000331,-0.12476117261196112
ACH-000332,-0.18018624884712064
ACH-000334,-0.20821048304704265
ACH-000335,-0.2907374157790784
ACH-000336,-0.06879996899849697
ACH-000337,-0.06997819058478955
ACH-000338,-0.3283692233424478
ACH-000339,-0.14811648955373768
ACH-000341,-0.06638139750552563
ACH-000348,-0.2509382296292571
ACH-000350,-0.06214193652310244
ACH-000352,-0.1259984112890839
ACH-000356,-0.16710770523898044
ACH-000361,0.04172448883412398
ACH-000362,0.08708352732205983
ACH-000363,-0.19347682470631392
ACH-000364,-0.06758822935776915
ACH-000365,-0.18643951220293425
ACH-000366,-0.32941359267802456
ACH-000368,-0.2387374660554599
ACH-000374,-0.27533668381894005
ACH-000375,-0.01776252058778352
ACH-000376,-0.16740268060981678
ACH-000381,-0.24938513193000014
ACH-000383,-0.2330594838866348
ACH-000387,-0.2213694980406992
ACH-000389,-0.4162369573830529
ACH-000390,-0.1805937985628693
ACH-000393,-0.06940561533205121
ACH-000395,-0.12660981737701166
ACH-000396,-0.1713429058168686
ACH-000397,-0.3663363645122244
ACH-000401,-0.2467031137634652
ACH-000402,0.2064446989166196
ACH-000403,-0.10999205830053634
ACH-000404,-0.30506516837963416
ACH-000406,-0.17920488541486534
ACH-000407,-0.1451380188274393
ACH-000408,-0.08794803208267345
ACH-000410,-0.11763922087833956
ACH-000411,-0.1753956674353701
ACH-000414,-0.3179671574763796
ACH-000415,-0.1083529123995264
ACH-000416,-0.11533712375308257
ACH-000420,-0.01513010111933474
ACH-000421,-0.2145457428492632
ACH-000424,-0.09026899058388073
ACH-000425,-0.3479654916100685
ACH-000426,-0.15053384382108462
ACH-000427,-0.07930978575775657
ACH-000433,-0.00639590172559834
ACH-000435,-0.21472146394967945
ACH-000436,-0.28424029951700874
ACH-000444,-0.06755978647488015
ACH-000445,-0.3228358362078857
ACH-000448,-0.13671507152528006
ACH-000450,-0.21830784099828335
ACH-000452,-0.2245943482992802
ACH-000454,-0.06463829103282459
ACH-000458,-0.192251981306908
ACH-000459,-0.13475557533280255
ACH-000460,-0.34696949913052383
ACH-000461,-0.17710537525887915
ACH-000463,-0.18499486998023398
ACH-000464,-0.23152418753562545
ACH-000466,-0.09738041113136672
ACH-000467,-0.2891644383096681
ACH-000468,-0.16572747865569673
ACH-000469,-0.10640372416335199
ACH-000470,0.12885486206158134
ACH-000471,-0.1426008924090669
ACH-000472,-0.019685739854543784
ACH-000473,-0.2196934542124936
ACH-000475,-0.11843515083990365
ACH-000476,-0.0856204575950984
ACH-000477,-0.3309952965072211
ACH-000479,-0.3788319249682576
ACH-000480,-0.014811312967820576
ACH-000481,-0.007825209623254259
ACH-000483,-0.01805053663543881
ACH-000484,-0.1431887342661188
ACH-000485,-0.041048319877376414
ACH-000486,-0.13229792315355682
ACH-000487,-0.07375459372858899
ACH-000488,-0.2400586384673781
ACH-000490,0.01648975603108969
ACH-000491,-0.10040983518197022
ACH-000495,-0.27108706247003994
ACH-000496,-0.18660103050572815
ACH-000499,-0.13890224971833642
ACH-000500,-0.08951711109934933
ACH-000502,-0.05331329748521731
ACH-000503,-0.08126331218121748
ACH-000505,-0.13900576957341682
ACH-000507,0.005152003982574928
ACH-000510,-0.14990728800137956
ACH-000511,-0.1935130019032141
ACH-000512,-0.1901705492532536
ACH-000516,-0.12279254827465548
ACH-000517,-0.0477463505771276
ACH-000518,-0.034831869796187125
ACH-000520,-0.23130957895580806
ACH-000521,-0.14974657862698415
ACH-000522,-0.1415442105257164
ACH-000524,-0.12795443353818994
ACH-000527,-0.1783252748763089
ACH-000528,-0.22473502873409126
ACH-000537,-0.03601300742635999
ACH-000541,-0.3180441502045746
ACH-000542,-0.188406511723588
ACH-000544,-0.3192515272096005
ACH-000545,-0.12837068627638398
ACH-000547,-0.07879162111818364
ACH-000548,-0.04829524082711082
ACH-000549,-0.07166586125107423
ACH-000550,-0.2005488756912944
ACH-000552,-0.08330571629645595
ACH-000556,-0.032444621781113084
ACH-000557,-0.04502941809916551
ACH-000569,-0.2273210804438728
ACH-000570,-0.2908557404029597
ACH-000571,-0.16058146893807435
ACH-000573,-0.2335271187598728
ACH-000576,-0.18290486133692435
ACH-000579,-0.1854992347133377
ACH-000580,-0.2815615966646433
ACH-000584,-0.26204792234138896
ACH-000585,-0.3150597894065167
ACH-000588,-0.3277140883199428
ACH-000589,-0.09081036023122034
ACH-000591,-0.09241364070622826
ACH-000593,-0.04626990662210508
ACH-000600,-0.25978001955377644
ACH-000601,-0.10909845286288604
ACH-000605,0.01563111476557955
ACH-000606,-0.21731482585361295
ACH-000608,-0.22941727628093755
ACH-000614,-0.2256525221424125
ACH-000616,-0.2743084876751411
ACH-000618,-0.09609232560270893
ACH-000619,-0.07902056815794882
ACH-000620,-0.3541892244308969
ACH-000621,-0.15448743174963064
ACH-000622,-0.2643202895272556
ACH-000623,-0.0974347223608832
ACH-000624,-0.2571189381453104
ACH-000627,-0.2239737169373146
ACH-000630,-0.18323255682938785
ACH-000631,0.03712335275668199
ACH-000632,-0.2242773091416042
ACH-000633,-0.18887246755994053
ACH-000637,-0.0881263035464181
ACH-000638,-0.07285245456534335
ACH-000646,-0.07329769523652832
ACH-000647,-0.014305574666856941
ACH-000648,-0.18251980802156798
ACH-000649,-0.29518848695207195
ACH-000651,-0.07986693805525427
ACH-000652,-0.18689805542630966
ACH-000653,-0.2226299363809066
ACH-000657,-0.18111344350679726
ACH-000658,-0.22588716332297495
ACH-000661,-0.2874355359420594
ACH-000662,-0.35481946918745016
ACH-000663,-0.2633441825015322
ACH-000665,-0.5172630296527828
ACH-000671,-0.11332463440781305
ACH-000672,0.1837993962185387
ACH-000673,-0.07249291867500428
ACH-000676,-0.33288398184242
ACH-000677,-0.11704846502779198
ACH-000681,-0.16573296481205627
ACH-000683,-0.2405453158095193
ACH-000684,-0.5138069691117411
ACH-000688,-0.04354804887971355
ACH-000693,-0.1550554309530399
ACH-000694,-0.14699886235597345
ACH-000695,-0.3059266093330778
ACH-000696,-0.26728501974588026
ACH-000697,-0.13950408407157136
ACH-000699,-0.05206713779531439
ACH-000701,-0.05688587229648692
ACH-000706,-0.07677206099243677
ACH-000711,-0.20559548778039893
ACH-000713,-0.10562928803953507
ACH-000714,-0.41442452859779216
ACH-000718,-0.3150989465180906
ACH-000720,-0.22575510072967025
ACH-000721,-0.013498594833334751
ACH-000724,-0.2661766855052942
ACH-000725,0.03556992834263867
ACH-000732,-0.19039620140646546
ACH-000734,-0.08811677627249244
ACH-000735,-0.2987867078269349
ACH-000736,-0.11463725903066745
ACH-000738,-0.14286401585325134
ACH-000746,-0.14325868675741138
ACH-000747,-0.17517327270640032
ACH-000748,-0.032077853814400675
ACH-000753,-0.1183521547782521
ACH-000756,-0.059332396927746174
ACH-000757,-0.19613979632096645
ACH-000758,-0.12217925807240355
ACH-000760,-0.07749870254058105
ACH-000762,-0.038167997058007344
ACH-000763,-0.3315783007541289
ACH-000764,-0.11877715944409767
ACH-000765,-0.189335469643945
ACH-000766,0.10284970133842074
ACH-000767,-0.17336011536854254
ACH-000768,-0.2975550182936122
ACH-000769,-0.22366461955652295
ACH-000770,-0.2016185655292214
ACH-000771,-0.17206816918153772
ACH-000773,-0.032625752942948456
ACH-000776,-0.1795353908816676
ACH-000777,-0.2786046412402189
ACH-000778,-0.03003406923957301
ACH-000781,-0.11914255891296617
ACH-000782,-0.2003627841917536
ACH-000783,-0.08722067094910327
ACH-000784,-0.06563567650777799
ACH-000785,-0.023416684413695658
ACH-000787,-0.1826951851169856
ACH-000788,-0.28319098693278466
ACH-000791,-0.2604717773853021
ACH-000792,-0.0110216644852702
ACH-000794,-0.32567499202601136
ACH-000796,-0.012393325764340764
ACH-000798,0.023712509098257284
ACH-000799,-0.2497290055506575
ACH-000800,-0.4541263290133949
ACH-000802,-0.05797525164624325
ACH-000804,-0.10714333099011578
ACH-000805,-0.27867697942722874
ACH-000809,-0.05141773463573823
ACH-000810,-0.31032329140001186
ACH-000811,-0.16316103829080306
ACH-000817,-0.07054078204984872
ACH-000819,-0.1511491510995171
ACH-000820,-0.4659993274414004
ACH-000821,-0.3846901233974765
ACH-000822,-0.190990082786349
ACH-000823,-0.11573173092345762
ACH-000824,-0.1456617032801976
ACH-000827,-0.3653410572163385
ACH-000829,-0.10888440849869796
ACH-000831,-0.06641056487782206
ACH-000832,-0.028900590426041064
ACH-000833,-0.1429994590799585
ACH-000834,-0.30413539300695097
ACH-000835,-0.2339398474623301
ACH-000836,0.17220333842649574
ACH-000837,-0.15495719146484
ACH-000838,-0.13125062637561974
ACH-000839,-0.11858073882333944
ACH-000840,-0.3042229867491302
ACH-000841,-0.07745010368984148
ACH-000843,-0.17841567196876218
ACH-000846,-0.06312664559411257
ACH-000847,0.03154514428636182
ACH-000848,-0.17802705972255606
ACH-000849,-0.18130074609793065
ACH-000851,-0.3235710503064313
ACH-000855,-0.18584066216583764
ACH-000856,-0.10298284398326044
ACH-000858,0.0860222289834315
ACH-000859,0.00026241570252384303
ACH-000861,-0.09620630231599546
ACH-000862,-0.1636163266872515
ACH-000865,-0.06248624364554677
ACH-000866,-0.3027416997832842
ACH-000867,-0.1010765739377156
ACH-000869,-0.08516502194704265
ACH-000872,-0.02041242712208173
ACH-000873,-0.20132815286624967
ACH-000876,0.03664410897421574
ACH-000878,0.00426803669079971
ACH-000880,-0.2361062352484627
ACH-000881,-0.16175287001186012
ACH-000882,-0.23333321239885016
ACH-000884,-0.20259848987768891
ACH-000885,0.1457121896673947
ACH-000887,-0.15160053326862946
ACH-000889,-0.3591322838890069
ACH-000896,-0.31794726926825617
ACH-000898,-0.1687188669326889
ACH-000900,-0.10345400909578303
ACH-000901,-0.0861775458828404
ACH-000905,-0.11584058010132064
ACH-000906,-0.14959583139863414
ACH-000907,-0.09567555733022326
ACH-000910,-0.15380017661601852
ACH-000911,-0.14445998088904738
ACH-000912,0.1271144713163929
ACH-000913,-0.29046879210448423
ACH-000915,-0.0980654273229774
ACH-000916,-0.1077481646829399
ACH-000917,-0.10162143562849953
ACH-000920,-0.17313112170748973
ACH-000921,-0.1945271180193393
ACH-000924,-0.2028174690834135
ACH-000926,-0.3333505203119577
ACH-000928,-0.14240164133073968
ACH-000929,-0.24420974520769506
ACH-000932,-0.005507142706256067
ACH-000935,-0.24575299013086555
ACH-000936,0.029869361183185027
ACH-000937,-0.14907695385082778
ACH-000938,0.06975129565520599
ACH-000939,-0.2523959412117724
ACH-000941,-0.14732936550706371
ACH-000943,-0.13056942069080293
ACH-000946,-0.2423018741508933
ACH-000947,-0.051716295086941234
ACH-000948,-0.1589075724948606
ACH-000950,-0.2699628172874957
ACH-000953,0.01046932802539258
ACH-000954,-0.1608243120230769
ACH-000957,-0.4245531362098453
ACH-000958,-0.28026398701617944
ACH-000960,-0.1916860087755837
ACH-000963,-0.17481542581236184
ACH-000968,-0.026940340870071158
ACH-000969,-0.19065363724095927
ACH-000972,-0.19732918787661205
ACH-000973,-0.2155062755885945
ACH-000974,-0.23592800788543164
ACH-000978,-0.08620600829503526
ACH-000984,0.015008707978541416
ACH-000986,-0.09049655950914164
ACH-000988,-0.1125968156055541
ACH-000993,-0.16566704426363116
ACH-000994,-0.016488979302776322
ACH-000996,-0.026644286749700617
ACH-001001,-0.10192938575854804
ACH-001020,-0.0050544731995184715
ACH-001028,-0.025428466233957624
ACH-001031,-0.20666487334005376
ACH-001038,-0.147050000831672
ACH-001048,-0.2097182265300595
ACH-001050,-0.14838770524549014
ACH-001053,-0.2976789655662
ACH-001054,-0.09649793509397224
ACH-001061,-0.07057402383336553
ACH-001067,-0.13663480560351474
ACH-001075,-0.2019019616297163
ACH-001096,-0.28258713619408304
ACH-001111,-0.20598484039489065
ACH-001119,-0.31670557346292955
ACH-001128,-0.4389054412681664
ACH-001134,-0.14524043363927613
ACH-001151,-0.2029047831611914
ACH-001163,-0.1918497026770216
ACH-001164,-0.05329368730580618
ACH-001183,-0.06088808476263464
ACH-001192,-0.29449981113755364
ACH-001193,-0.254441920149467
ACH-001196,-0.16446324231738255
ACH-001197,-0.4530228608663405
ACH-001205,0.027557928458733148
ACH-001211,-0.20363365325579905
ACH-001212,0.07310117288173129
ACH-001228,-0.18058895843086584
ACH-001232,-0.15829128057935662
ACH-001239,-0.1811056488284668
ACH-001270,0.010143301416495729
ACH-001274,-0.14297680002099916
ACH-001275,-0.2211713432734012
ACH-001277,-0.09946086056342628
ACH-001278,0.1146324821749254
ACH-001280,-0.13142723778885138
ACH-001283,-0.03843174135357056
ACH-001289,-0.06572457629618403
ACH-001300,0.031273577690575385
ACH-001301,-0.22735088318387714
ACH-001302,-0.12336263889229082
ACH-001306,-0.25556587383266205
ACH-001318,-0.27177201430344256
ACH-001322,-0.09718174663969252
ACH-001328,-0.09206340027465287
ACH-001332,-0.027788620340579436
ACH-001336,-0.10727446360441246
ACH-001346,-0.22555768633333234
ACH-001353,-0.06261856400592429
ACH-001354,-0.12701533141865395
ACH-001367,-0.16571147604603734
ACH-001368,-0.16427970211598766
ACH-001374,-0.19166710345272445
ACH-001377,-0.01662216493372544
ACH-001380,-0.2942171619965023
ACH-001391,-0.12923143510815588
ACH-001408,-0.3639893171236712
ACH-001430,-0.2509838661073557
ACH-001431,-0.35430222738991274
ACH-001450,-0.04172920973422875
ACH-001496,-0.26435555624202994
ACH-001500,-0.10072626973370724
ACH-001523,-0.3880779032811804
ACH-001532,-0.022625248909087542
ACH-001550,-0.11515807707876766
ACH-001552,-0.19004727018854486
ACH-001554,-0.1946917490637344
ACH-001654,-0.14213749426656813
ACH-001735,-0.23800633206287494
ACH-001736,-0.14150978416716434
ACH-001737,-0.20910018011248147
ACH-001740,-0.12679623182241662
ACH-001745,-0.1365670992651946
ACH-001765,-0.1139069556627924
