,GINS2 (51659)
ACH-001151,-1.4996821843352306
ACH-001163,-1.5341753577338422
ACH-001164,-1.4881717013292226
ACH-001183,-1.5524996261456143
ACH-001192,-1.4841786772105323
ACH-001193,-1.4317980402613677
ACH-001196,-1.6600584169964083
ACH-001197,-1.4454038948945245
ACH-001205,-1.3668701026620609
ACH-001211,-1.353837302173532
ACH-001212,-1.543425117800184
ACH-001228,-1.2416007977948753
ACH-001232,-1.4294025182169654
ACH-001239,-1.3521536942443897
ACH-001270,-1.2169364077783629
ACH-001274,-1.1613980644385125
ACH-001275,-1.4372485005521518
ACH-001277,-1.4879868936211411
ACH-001278,-1.3569491319496456
ACH-001280,-1.6646539959927036
ACH-001283,-1.4491656629427598
ACH-001289,-1.3392471428122443
ACH-001300,-1.6631522928964082
ACH-001301,-1.190426867974424
ACH-001302,-1.7881583758497748
ACH-001306,-1.4383437184020167
ACH-001318,-1.5960414411535175
ACH-001322,-1.4516592445739076
ACH-001328,-1.343201828761352
ACH-001332,-1.2705675131559453
ACH-001336,-1.5197307210511897
ACH-001346,-1.4071193212863073
ACH-001353,-1.4221358292728612
ACH-001354,-2.1260644144542
ACH-001367,-1.598128157725783
ACH-001368,-1.6074173846291469
ACH-001374,-1.4301724485129057
ACH-001377,-1.4277049785715887
ACH-001380,-1.3769396045680224
ACH-001391,-1.8666935443975132
ACH-001408,-1.573275893723278
ACH-001430,-1.4760922705002897
ACH-001431,-1.6931076485982894
ACH-001450,-1.4606788416723602
ACH-001496,-1.6660833467720553
ACH-001500,-1.4660192485284662
ACH-001523,-1.4350128371662576
ACH-001532,-1.2234229286255118
ACH-001550,-1.6067224964557316
ACH-001552,-1.5272942339408009
ACH-001554,-1.4521321654745818
ACH-001654,-1.6732207370288668
ACH-001735,-1.4668795104227703
ACH-001736,-1.4902788932075492
ACH-001737,-1.4633424676249445
ACH-001740,-1.37808339442398
ACH-001745,-1.5283989459271037
ACH-001765,-1.3889471339161512
