,DIS3L2 (129563)
ACH-000665,0.041581654471691896
ACH-000671,0.18706104931324474
ACH-000672,0.22321643698611027
ACH-000673,0.03412060121858272
ACH-000676,0.1831854217452594
ACH-000677,0.180249858710845
ACH-000681,0.0196009606611486
ACH-000683,0.09221742851598644
ACH-000684,0.028325809694656662
ACH-000688,0.04701401916732904
ACH-000693,0.1429675826979748
ACH-000694,0.08081170996405349
ACH-000695,0.005445696229637828
ACH-000696,0.10359466724860124
ACH-000697,0.12523773116630296
ACH-000699,0.05462713208080435
ACH-000701,0.01315083392678178
ACH-000706,0.10569949314827637
ACH-000711,0.09704050722786813
ACH-000713,0.1998036847567584
ACH-000714,-0.32687569796403804
ACH-000718,0.0348405326791319
ACH-000720,0.17355292094088598
ACH-000721,0.039538081518385386
ACH-000724,0.0886906553450824
ACH-000725,0.06113806249521477
ACH-000732,0.04246186488398395
ACH-000734,0.07312469923216579
ACH-000735,-0.022700161281238702
ACH-000736,-0.17648123180274625
ACH-000738,-0.13326846475911527
ACH-000746,0.07882424653976014
ACH-000747,0.1148525317692253
ACH-000748,0.12175177369464253
ACH-000753,0.10985170071887447
ACH-000756,-0.038945116698140436
ACH-000757,0.15430761593698702
ACH-000758,0.15963190916778072
ACH-000760,0.07464545266717239
ACH-000762,-0.04661366333720058
ACH-000763,0.13294056300136314
ACH-000764,0.04096075398369384
ACH-000765,0.1310517662199773
ACH-000766,-0.04110435612223514
ACH-000767,0.2013363859364593
ACH-000768,-0.3963251152839801
ACH-000769,0.13753009166302196
ACH-000770,0.07116849421730202
ACH-000771,0.18351630412685754
ACH-000773,-0.0399727777920154
ACH-000776,-0.1174810011945853
ACH-000777,0.08081619020167287
ACH-000778,-0.003302439419272244
ACH-000781,0.09149843366606214
ACH-000782,-0.025945033611305592
ACH-000783,0.06983177740565545
ACH-000784,0.021200190671345043
ACH-000785,0.06594353790107306
ACH-000787,-0.03354330851239412
ACH-000788,0.06376619705862771
ACH-000791,0.08409539884683798
ACH-000792,0.01753077612050653
ACH-000794,0.07934253348386365
ACH-000796,0.038671492066297865
ACH-000798,0.024944909165235705
ACH-000799,0.03145099396537178
ACH-000800,0.08255713089979093
ACH-000802,0.01998798441921418
ACH-000804,0.2664933632571764
ACH-000805,-0.028577577799974056
ACH-000809,0.13738673810437574
ACH-000810,-0.16997049472520304
ACH-000811,0.053418281071694114
ACH-000817,0.0733020799883433
ACH-000819,0.12021104908215505
ACH-000820,0.2044986058177063
ACH-000821,-0.08814035336222045
ACH-000822,0.10819754651962918
ACH-000823,0.03594351688400175
ACH-000824,0.04262418249941148
ACH-000827,0.027819350281990826
ACH-000829,-0.025067161647989673
ACH-000831,-0.06519988288732152
ACH-000832,0.066845456955486
ACH-000833,0.1741748355299792
ACH-000834,0.09040251870641593
ACH-000835,0.16456256696630395
ACH-000836,0.17881578671635415
ACH-000837,0.011403907431968684
ACH-000838,0.08319495794858796
ACH-000839,-0.0626410369932246
ACH-000840,-0.06816157357287604
ACH-000841,0.009798180850557541
ACH-000843,0.08834919517597008
ACH-000846,0.11106336001109852
ACH-000847,0.1283140807433647
ACH-000848,0.33890849420130825
ACH-000849,-0.05012619809882371
ACH-000851,0.10668271543879856
ACH-000855,0.29084712096673715
ACH-000856,0.09833763805426987
ACH-000858,0.19725086415630172
ACH-000859,0.001708959826072004
ACH-000861,0.11490375587670988
ACH-000862,0.14738788228117564
ACH-000865,0.10504843040401024
ACH-000866,0.13758618679251755
ACH-000867,0.12748759421001232
ACH-000869,0.0734210749455925
ACH-000872,0.10467461516408394
ACH-000873,0.21300741346739466
ACH-000876,0.1390412926120334
ACH-000878,0.15122877142822638
ACH-000880,0.11074060046121773
ACH-000881,0.07284524027690162
ACH-000882,0.0780126475053675
ACH-000884,0.17006263048219933
ACH-000885,0.20408589128971147
ACH-000887,0.21603321219224908
ACH-000889,0.15835640408665416
ACH-000896,0.16971800322874953
ACH-000898,0.058903710132040536
ACH-000900,0.1651927246049465
ACH-000901,-0.03641092934994596
ACH-000905,0.09976734289634648
ACH-000906,0.14885220805588115
ACH-000907,0.1024110869604624
ACH-000910,0.05974855604267412
ACH-000911,0.17881857153525876
ACH-000912,0.1201083672870595
ACH-000913,-0.029798315244173017
ACH-000915,0.14110740632290364
ACH-000916,-0.13569958753685232
ACH-000917,0.07978144380164325
ACH-000920,0.1414415623867004
ACH-000921,0.09768783125646348
ACH-000924,0.04795544091393816
ACH-000926,0.10265557395097062
ACH-000928,0.26879350932663
ACH-000929,0.15813351283258928
ACH-000932,0.055433672476936965
ACH-000935,0.13584686823238007
ACH-000936,0.18305236421098692
ACH-000937,0.2309354405896346
ACH-000938,0.21896753958985976
ACH-000939,0.16463526823384836
ACH-000941,0.12058710202296233
ACH-000943,0.0999499821342857
ACH-000946,-0.06363769230883162
ACH-000947,0.10950879330580396
ACH-000948,0.28190468985682354
ACH-000950,0.15771744800453685
ACH-000953,0.1260463815811422
ACH-000954,0.08617055064482917
ACH-000957,0.1303941561503214
ACH-000958,0.1976061132467212
ACH-000960,0.1368707471806736
ACH-000963,-0.007839813124720211
ACH-000968,0.0898869865481381
ACH-000969,0.0946912964823263
ACH-000972,0.0371548732199978
ACH-000973,0.18859681814278986
ACH-000974,0.05778580511436835
ACH-000978,0.3832321528927939
ACH-000984,0.1446976606010057
ACH-000986,0.10577051289001617
ACH-000988,0.17801095200246492
ACH-000993,-0.02151425962611591
ACH-000994,0.3543593021962151
ACH-000996,0.10505071639827142
ACH-001001,0.07939650055253226
ACH-001020,0.14371843637320286
ACH-001028,0.19884112047864824
ACH-001031,0.04554586688736892
ACH-001038,0.0181100431063875
ACH-001048,0.01980529920372265
ACH-001050,0.008573149135902416
ACH-001053,0.21315777213306955
ACH-001054,0.10052835626674372
ACH-001061,0.1400405972177963
ACH-001067,-0.07368952670079337
ACH-001075,0.12531376998357432
ACH-001096,0.12940316509280075
ACH-001111,0.059592150852163635
ACH-001119,-0.03266564970888622
ACH-001128,0.019289664951367018
ACH-001134,0.18898532428953765
ACH-001151,0.04688281924344279
ACH-001163,0.027416036298178598
ACH-001164,0.22310229575094329
ACH-001183,0.1972725072404492
ACH-001192,0.04888403918385488
ACH-001193,-0.10541527902413507
ACH-001196,0.14214054258641687
ACH-001197,0.009971922767846572
ACH-001205,0.17266398182712026
ACH-001211,0.0026867914453946123
ACH-001212,0.10329823514206583
ACH-001228,-0.05055113218164322
ACH-001232,0.11923106505614953
ACH-001239,0.07275447816691599
ACH-001270,0.16792359709426127
ACH-001274,-0.014801993533198032
ACH-001275,0.05412398556216469
ACH-001277,0.27790229681620704
ACH-001278,0.1033158363904375
ACH-001280,0.28034192070497965
ACH-001283,0.10535366301711008
ACH-001289,0.04381680607626673
ACH-001300,0.2760332526842905
ACH-001301,0.26635223135274383
ACH-001302,-0.0464083871719799
ACH-001306,0.16040751186656865
ACH-001318,0.1291062193548094
ACH-001322,-0.1423376869004186
ACH-001328,0.15994625469537127
ACH-001332,0.05189986957829888
ACH-001336,0.07571292629276599
ACH-001346,0.0156005051715853
ACH-001353,0.13175640626443405
ACH-001354,0.26403335188851906
ACH-001367,0.14026776611052647
ACH-001368,0.2238326053428906
ACH-001374,0.2777886096089443
ACH-001377,0.17440499982611948
ACH-001380,0.15047125509361975
ACH-001391,-0.10024826841514442
ACH-001408,0.11981625378667245
ACH-001430,0.3183014117370677
ACH-001431,0.19651105538484445
ACH-001450,0.3342817367308759
ACH-001496,0.20634803788169212
ACH-001500,0.0830813901137148
ACH-001523,0.0925932293901166
ACH-001532,0.1532580644842762
ACH-001550,0.06734564788288555
ACH-001552,0.2778208965499718
ACH-001554,0.012024620721230835
ACH-001654,0.03298075952702964
ACH-001735,0.10273398828008276
ACH-001736,0.2162075816743947
ACH-001737,-0.3763960215713116
ACH-001740,-0.015737506199421724
ACH-001745,-0.07673455684817314
ACH-001765,-0.08379339513421924
