,ITGB3BP (23421)
ACH-000848,0.04725377573660353
ACH-000849,0.011158075132322743
ACH-000851,-0.0650735897205959
ACH-000855,0.07220185750376527
ACH-000856,0.09860933571988872
ACH-000858,0.12797659868760694
ACH-000859,0.04373504058608898
ACH-000861,0.1100925184426128
ACH-000862,0.18031578882267246
ACH-000865,0.0485881567589829
ACH-000866,-0.00423972285888367
ACH-000867,0.08612054951744216
ACH-000869,-0.0006743866360618769
ACH-000872,-0.011119538493139076
ACH-000873,0.2638192366445738
ACH-000876,0.1580102289540918
ACH-000878,0.34275427122516544
ACH-000880,-0.028146777868967663
ACH-000881,0.12366473833420705
ACH-000882,-0.05211994749684104
ACH-000884,0.1589323567060918
ACH-000885,0.046573586958998235
ACH-000887,0.05298859740503365
ACH-000889,0.017533995010679992
ACH-000896,0.08063296407159454
ACH-000898,0.2196595076841038
ACH-000900,0.15385014037525946
ACH-000901,0.04595741392730173
ACH-000905,0.08690430240750538
ACH-000906,0.10468126894519214
ACH-000907,-0.0605177946186288
ACH-000910,0.06227911002821832
ACH-000911,0.0078969045914128
ACH-000912,0.0834634626538921
ACH-000913,0.09508249659564773
ACH-000915,0.24229371481018175
ACH-000916,0.05360386501986774
ACH-000917,0.06785072186022409
ACH-000920,-0.045949311627834666
ACH-000921,0.1603892026881523
ACH-000924,0.1224705332061991
ACH-000926,0.13155488298855478
ACH-000928,0.04260518979359101
ACH-000929,0.08022307767612467
ACH-000932,0.047997782782918885
ACH-000935,0.1559957100575886
ACH-000936,0.08680665071482785
ACH-000937,0.10070635745874412
ACH-000938,0.19695410457657075
ACH-000939,0.3754051946633122
ACH-000941,0.061727929403457074
ACH-000943,0.13128363941734025
ACH-000946,0.01762894251047224
ACH-000947,0.048091232974130996
ACH-000948,0.05238365838895938
ACH-000950,0.08580166385281962
ACH-000953,0.1016684171662776
ACH-000954,-0.00899728466134122
ACH-000957,0.106601256857514
ACH-000958,0.06993255157765063
ACH-000960,0.09124522802728208
ACH-000963,0.09891798618292068
ACH-000968,0.041331426636968586
ACH-000969,0.12957230689320082
ACH-000972,0.032247593249037344
ACH-000973,0.09931061795817253
ACH-000974,0.14066132739349269
ACH-000978,0.05797844033411124
ACH-000984,4.150509931059121e-05
ACH-000986,0.2229292179023617
ACH-000988,0.06198193993441947
ACH-000993,0.055029716454563324
ACH-000994,0.07925674882036084
ACH-000996,-0.08621837497918228
ACH-001001,-0.0538395031330007
ACH-001020,0.2361531514348277
ACH-001028,0.08737997488533343
ACH-001031,0.00666439101943873
ACH-001038,0.15509742579532418
ACH-001048,0.042714209191604825
ACH-001050,-0.0901263448642294
ACH-001053,-0.0769742681630089
ACH-001054,0.1049508744420032
ACH-001061,0.05339456784037718
ACH-001067,0.1604659637418877
ACH-001075,0.08597042393548764
ACH-001096,0.21226499501291088
ACH-001111,0.1931369597894588
ACH-001119,0.10098248053802794
ACH-001128,0.936965539604706
ACH-001134,0.08440217002755163
ACH-001151,0.08903284245523882
ACH-001163,0.005459819347230459
ACH-001164,0.15105156493440164
ACH-001183,0.22030639059851687
ACH-001192,0.08825506000171256
ACH-001193,0.016811074449032355
ACH-001196,0.13279065822424116
ACH-001197,0.07986740647748126
ACH-001205,0.05185025111892335
ACH-001211,0.12839930639453273
ACH-001212,-0.027800095930632537
ACH-001228,0.14878695131848102
ACH-001232,0.02263597369257217
ACH-001239,0.2326014702000737
ACH-001270,0.17935242345139338
ACH-001274,0.18673903744758694
ACH-001275,0.11646184025992815
ACH-001277,0.14979114423405368
ACH-001278,0.01518875469338164
ACH-001280,0.04629597695066088
ACH-001283,-0.01087578652017056
ACH-001289,0.0014119091292303342
ACH-001300,0.007213463806183874
ACH-001301,-0.028416078537166038
ACH-001302,0.10895406730210287
ACH-001306,0.06287540221692763
ACH-001318,0.007575855988308033
ACH-001322,-0.2248615841392272
ACH-001328,0.14508948753755774
ACH-001332,0.12479250609630528
ACH-001336,0.01174281748078325
ACH-001346,0.15065382201449262
ACH-001353,0.09549224849823264
ACH-001354,0.03820973347670918
ACH-001367,-0.10744026882210933
ACH-001368,0.0066180101568982155
ACH-001374,0.37454694461016
ACH-001377,0.05981856388839087
ACH-001380,0.08324297422743722
ACH-001391,0.27846905174229125
ACH-001408,0.05992066812157356
ACH-001430,0.11719829958347143
ACH-001431,-0.11378738495485285
ACH-001450,0.10850936130309637
ACH-001496,0.21441397792367886
ACH-001500,0.2638520178859109
ACH-001523,0.016191299417312458
ACH-001532,-0.031169190223236377
ACH-001550,0.26866971280396745
ACH-001552,0.07456208361675662
ACH-001554,0.05155115234885151
ACH-001654,0.12654476452015734
ACH-001735,0.17043589470924098
ACH-001736,0.2740525405352996
ACH-001737,-0.0948910591632685
ACH-001740,0.019838828320857944
ACH-001745,0.13216014805258566
ACH-001765,0.12873341840962202
