,SNAPC1 (6617)
ACH-000278,-1.315900975619051
ACH-000279,-1.4244314443526125
ACH-000280,-1.3595459702658463
ACH-000281,-1.4652170852319266
ACH-000288,-1.1619801229153368
ACH-000291,-1.1078295754851897
ACH-000293,-1.5432650556024183
ACH-000294,-1.552160887125574
ACH-000295,-1.3313001048369055
ACH-000296,-1.0927834230955211
ACH-000302,-1.4354343801175786
ACH-000304,-1.510136773593772
ACH-000307,-1.4176564530781128
ACH-000308,-1.3489852384360204
ACH-000310,-0.8579158726994351
ACH-000311,-1.29374541902839
ACH-000312,-1.4187900702039171
ACH-000315,-1.124543344776813
ACH-000316,-1.3413642692025234
ACH-000317,-1.5717235594285466
ACH-000318,-1.426605712443762
ACH-000319,-1.0968258587678328
ACH-000320,-1.3524346641874567
ACH-000322,-1.075514840528728
ACH-000323,-1.4046473602695015
ACH-000324,-1.2522729159457286
ACH-000329,-1.2131304311034243
ACH-000330,-1.445554812723847
ACH-000331,-1.2531273026041008
ACH-000332,-0.9386865799503537
ACH-000334,-1.998044870120922
ACH-000335,-1.096270040650651
ACH-000336,-1.0183332904521407
ACH-000337,-1.211531719511092
ACH-000338,-1.443323696316852
ACH-000339,-0.9910515836398126
ACH-000341,-1.086220455112888
ACH-000348,-1.3196172525539442
ACH-000350,-1.272022723527912
ACH-000352,-1.3007216925216234
ACH-000356,-1.0831383153099845
ACH-000361,-1.1290310576962357
ACH-000362,-1.1855867285232142
ACH-000363,-1.2979244978808206
ACH-000364,-1.282938569601025
ACH-000365,-1.241054942878499
ACH-000366,-1.3539397139436646
ACH-000368,-1.133469300091337
ACH-000374,-1.3043873459446809
ACH-000375,-1.1204875432763712
ACH-000376,-1.1989621475090566
ACH-000381,-1.167549341075018
ACH-000383,-1.1086087061787226
ACH-000387,-1.5726476944938692
ACH-000389,-1.2658226936017527
ACH-000390,-1.4195932591333955
ACH-000393,-1.3125770632679468
ACH-000395,-1.057481048614692
ACH-000396,-1.2453610669238095
ACH-000397,-1.4750136042796334
ACH-000401,-1.1237093980832025
ACH-000402,-1.4228488165481938
ACH-000403,-1.2087439352283968
ACH-000404,-1.3688518066890591
ACH-000406,-1.5370739227712795
ACH-000407,-1.291380852699699
ACH-000408,-1.0042537255533122
ACH-000410,-1.418653878163561
ACH-000411,-1.5226341744043472
ACH-000414,-1.2924526704796726
ACH-000415,-1.2665781205885691
ACH-000416,-1.2109303409775458
ACH-000420,-1.3031806329485602
ACH-000421,-1.3286256593198231
ACH-000424,-1.2474342327246255
ACH-000425,-1.0904141687986662
ACH-000426,-1.5558804499097645
ACH-000427,-1.0370557771549345
ACH-000433,-1.3539163191775778
ACH-000435,-1.5232349974859538
ACH-000436,-1.5377200621919689
ACH-000444,-1.1258917815081992
ACH-000445,-1.3571358799879365
ACH-000448,-1.0722136612167403
ACH-000450,-0.9702159580993952
ACH-000452,-1.2521850810830464
ACH-000454,-1.35055213896905
ACH-000458,-1.1082512279921468
ACH-000459,-1.2489285039910234
ACH-000460,-1.2290359670210629
ACH-000461,-0.8447037082831264
ACH-000463,-1.1513379736048586
ACH-000464,-1.072201509356732
ACH-000466,-1.1439765600900742
ACH-000467,-1.3413902636023145
ACH-000468,-1.1356236613137445
ACH-000469,-1.0261927859224356
ACH-000470,-1.306605788479772
ACH-000471,-1.5181346616273919
ACH-000472,-1.0824409526691086
ACH-000473,-1.5498820694461548
ACH-000475,-1.2276099065047246
ACH-000476,-1.2710043252161312
ACH-000477,-0.9521977526178288
ACH-000479,-1.301276345394471
ACH-000480,-1.4414618101923824
ACH-000481,-1.4424053722488075
ACH-000483,-1.7238803753778449
ACH-000484,-1.5152774989167834
ACH-000485,-0.8642218867905818
ACH-000486,-1.2997456093592814
ACH-000487,-1.4853614108204074
ACH-000488,-1.1538704608455912
ACH-000490,-1.3043581391211148
ACH-000491,-0.7914624262382131
ACH-000495,-1.431780983126826
ACH-000496,-1.3820146196634664
ACH-000499,-1.662677055901071
ACH-000500,-1.4141378768495956
ACH-000502,-1.0645802107901998
ACH-000503,-1.221480081630048
ACH-000505,-1.1658211556060478
ACH-000507,-1.3032369076498114
ACH-000510,-1.148903366254165
ACH-000511,-1.3037239970671732
ACH-000512,-1.3872970872886343
ACH-000516,-1.34595446008051
ACH-000517,-1.2561354482484073
ACH-000518,-1.373807597416888
ACH-000520,-1.3061622779750095
ACH-000521,-1.1692892164752522
ACH-000522,-0.9462304974827628
ACH-000524,-1.2483140373420958
ACH-000527,-1.3536980903125315
ACH-000528,-1.4191761926564173
ACH-000537,-1.1793550856824229
ACH-000541,-1.2680346849260675
ACH-000542,-0.9969999498810688
ACH-000544,-1.2100521001164253
ACH-000545,-1.1196712713620312
ACH-000547,-1.2030714429181644
ACH-000548,-0.9011801918589496
ACH-000549,-1.0625286034770995
ACH-000550,-1.2126014976636204
ACH-000552,-1.3718345254947468
ACH-000556,-1.088145188474665
ACH-000557,-1.2049668396638036
ACH-000569,-0.9960548191371508
ACH-000570,-1.3582342309716708
ACH-000571,-1.376160192980395
ACH-000573,-1.3737885295175072
ACH-000576,-1.3475988612794858
ACH-000579,-1.2543715361722112
ACH-000580,-1.2479338554383737
ACH-000584,-1.3975387782027646
ACH-000585,-1.3714556295071376
ACH-000588,-1.423343676476058
ACH-000589,-1.0762530355407096
ACH-000591,-1.5020253526202474
ACH-000593,-1.1779563854777204
ACH-000600,-0.9244929474705242
ACH-000601,-1.0955862095193072
ACH-000605,-1.1623531318931344
ACH-000606,-1.2083580621534349
ACH-000608,-1.0432742508422794
ACH-000614,-1.1216926235254656
ACH-000616,-1.2442452661979018
ACH-000618,-1.091123817729835
ACH-000619,-1.0834440528291596
ACH-000620,-1.170258456050481
ACH-000621,-1.338286454563966
ACH-000622,-1.6189717480457386
ACH-000623,-1.5102890692031845
ACH-000624,-1.2720239508695377
ACH-000627,-0.9802582910303672
ACH-000630,-1.040893802544771
ACH-000631,-1.5980596634930444
ACH-000632,-1.315896453535035
ACH-000633,-1.1124110327569534
ACH-000637,-1.157115673178924
ACH-000638,-1.2126736881495568
ACH-000646,-0.936933833487618
ACH-000647,-1.180189795486215
ACH-000648,-1.0828989962486288
ACH-000649,-1.5229448932748293
ACH-000651,-1.317411795475692
ACH-000652,-1.4217512457612274
ACH-000653,-1.4962889420974403
ACH-000657,-1.1387378905065704
ACH-000658,-1.5000169983576932
ACH-000661,-1.1095520623724762
ACH-000662,-1.0460917157044187
ACH-000663,-1.3663924499785998
ACH-000665,-1.3017608643302043
ACH-000671,-1.322419188920833
ACH-000672,-1.0114802522786062
ACH-000673,-1.1340100600349499
ACH-000676,-1.2848286464842928
ACH-000677,-0.9111103553756782
ACH-000681,-1.1749363684165417
ACH-000683,-1.2739631487378305
ACH-000684,-1.4698822828977611
ACH-000688,-1.4424421230988649
ACH-000693,-0.996028225614966
ACH-000694,-1.0054128555535675
ACH-000695,-1.1043751076023212
ACH-000696,-1.1001387508886291
ACH-000697,-1.1978377160899525
ACH-000699,-1.3017815649486997
ACH-000701,-1.2223219711851694
ACH-000706,-1.1906712593137772
ACH-000711,-1.3437160302704525
ACH-000713,-1.3043418778940263
ACH-000714,-1.3184133698240807
ACH-000718,-0.9405300856028987
ACH-000720,-1.135774178797651
ACH-000721,-1.1750317455774388
ACH-000724,-1.3720192257404715
ACH-000725,-1.0944721673777236
ACH-000732,-1.0375823295775954
ACH-000734,-1.245097513850148
ACH-000735,-1.0088809243493926
ACH-000736,-1.1388082603578225
ACH-000738,-1.2070712462356812
ACH-000746,-1.2320716138457333
ACH-000747,-1.2528406808326236
ACH-000748,-1.153492001571081
ACH-000753,-1.3396043588815711
ACH-000756,-1.374707317442294
ACH-000757,-0.9921274237130266
ACH-000758,-1.3141949639343111
ACH-000760,-1.3230235949616005
ACH-000762,-1.3210247473084211
ACH-000763,-1.5276320222318736
ACH-000764,-0.9976282437234404
ACH-000765,-1.2969275255526
ACH-000766,-1.1118023121242024
ACH-000767,-1.215050780483636
ACH-000768,-1.2583608500575092
ACH-000769,-1.4557270754485256
ACH-000770,-1.3289320303739394
ACH-000771,-1.2959402141800938
ACH-000773,-0.8897005821328245
ACH-000776,-1.21280586037019
ACH-000777,-1.2495343665066276
ACH-000778,-1.399356155130704
ACH-000781,-1.4377294696218368
ACH-000782,-1.1153963567923222
ACH-000783,-0.9837563303988076
ACH-000784,-1.2662816509353088
ACH-000785,-1.142667345722205
ACH-000787,-1.5162901146255592
ACH-000788,-1.2209295930864843
ACH-000791,-1.4338550792169504
ACH-000792,-1.2424967922174377
ACH-000794,-1.0179134518409234
ACH-000796,-1.1310880456357502
ACH-000798,-1.026018235234915
ACH-000799,-1.2866168158486406
ACH-000800,-1.152568680090967
ACH-000802,-1.3413457124401735
ACH-000804,-1.3083143482609696
ACH-000805,-1.0858637270585856
ACH-000809,-1.0249400903449035
ACH-000810,-1.032364999980646
ACH-000811,-1.0961985509334098
ACH-000817,-1.428235896253197
ACH-000819,-1.3873430615482816
ACH-000820,-1.1566853325829318
ACH-000821,-1.7947208119585636
ACH-000822,-1.1402094335349986
ACH-000823,-1.2022853486264375
ACH-000824,-0.8828081172920151
ACH-000827,-1.3252938455861731
ACH-000829,-0.9492422435620188
ACH-000831,-1.4681201861841346
ACH-000832,-1.2465113369357688
ACH-000833,-1.5998482476157958
ACH-000834,-1.263692839141916
ACH-000835,-1.2386228478135994
ACH-000836,-1.1887574480394958
ACH-000837,-1.3984806708962538
ACH-000838,-1.6640069726651847
ACH-000839,-0.8631553389349141
ACH-000840,-1.3083032195130668
ACH-000841,-1.1911327898565651
ACH-000843,-1.463159102361345
ACH-000846,-1.0549866264645469
ACH-000847,-1.0153443779290168
ACH-000848,-1.1568741445457464
ACH-000849,-1.2881878304520338
ACH-000851,-1.4157326212221653
ACH-000855,-1.640572051797201
ACH-000856,-1.212066357665249
ACH-000858,-1.0982672554715716
ACH-000859,-1.214394987678202
ACH-000861,-1.3476302367985045
ACH-000862,-1.2807609444880308
ACH-000865,-1.3298670142456197
ACH-000866,-1.2989992406812638
ACH-000867,-1.494068548193765
ACH-000869,-1.2149810663275744
ACH-000872,-1.250952087613299
ACH-000873,-1.2635101228463188
ACH-000876,-1.575505972768129
ACH-000878,-1.5436944810587432
ACH-000880,-1.1519560360376546
ACH-000881,-1.4483510052733408
ACH-000882,-1.2880905754753629
ACH-000884,-1.3599647276100593
ACH-000885,-1.1985494948804842
ACH-000887,-1.138607851298698
ACH-000889,-1.2218781038248627
ACH-000896,-1.3785319980575153
ACH-000898,-1.1384729859498863
ACH-000900,-0.9431693518650768
ACH-000901,-0.9636871182384866
ACH-000905,-1.2238470366982783
ACH-000906,-1.1992175971653432
ACH-000907,-1.2955444170493648
ACH-000910,-1.1850836840548138
ACH-000911,-1.2211787636537383
ACH-000912,-1.3246489023891463
ACH-000913,-1.2585244139423384
ACH-000915,-1.1836803679074286
ACH-000916,-1.0046027315299086
ACH-000917,-1.3434762238084177
ACH-000920,-1.1355391838745312
ACH-000921,-1.3955809676805588
ACH-000924,-1.1081358945488962
ACH-000926,-1.2714093939346132
ACH-000928,-1.0777494386319153
ACH-000929,-1.162274785288434
ACH-000932,-0.9244132993596572
ACH-000935,-1.1499215085783898
ACH-000936,-1.0903365190206442
ACH-000937,-1.1246223777310211
ACH-000938,-1.0478461402803068
ACH-000939,-1.4948146467179888
ACH-000941,-1.435291044136989
ACH-000943,-1.3939790972534094
ACH-000946,-1.1049472414260215
ACH-000947,-1.4206239282753617
ACH-000948,-1.210362901640394
ACH-000950,-1.4719713839949409
ACH-000953,-1.118421660579198
ACH-000954,-1.0446164131166498
ACH-000957,-0.9368125143979822
ACH-000958,-1.0808690530068972
ACH-000960,-0.9946224349394709
ACH-000963,-0.6324978380693707
ACH-000968,-1.3237449724986046
ACH-000969,-1.3004376622837759
ACH-000972,-1.1109339377918168
ACH-000973,-0.9912294410920685
ACH-000974,-0.9586903598416328
ACH-000978,-1.3381720334932508
ACH-000984,-0.8191080627956769
ACH-000986,-1.2346962153440533
ACH-000988,-1.5210540402311312
ACH-000993,-1.443076388446576
ACH-000994,-1.231634222606366
ACH-000996,-1.2468593906401468
ACH-001001,-1.0109661647451034
ACH-001020,-0.8083529065060728
ACH-001028,-1.0797268819825008
ACH-001031,-1.4179139185948204
ACH-001038,-1.5336954274958068
ACH-001048,-1.1617441246744131
ACH-001050,-1.0232893712237
ACH-001053,-1.247553345152582
ACH-001054,-1.2728768657618357
ACH-001061,-1.1514071006084607
ACH-001067,-1.2378745073778579
ACH-001075,-1.2807193569077486
ACH-001096,-1.2291430691307703
ACH-001111,-0.9848163339724776
ACH-001119,-1.060089669917318
ACH-001128,-1.0535883732191622
ACH-001134,-1.1276583773739641
ACH-001151,-1.2873348238646103
ACH-001163,-1.0784719535177687
ACH-001164,-1.1148233768783709
ACH-001183,-1.167465561013063
ACH-001192,-1.3757191260670498
ACH-001193,-1.3482569606175543
ACH-001196,-1.4329925824739942
ACH-001197,-1.2179431586458231
ACH-001205,-1.334996626763913
ACH-001211,-1.3178099898757218
ACH-001212,-1.2543502133892228
ACH-001228,-1.3238278876148522
ACH-001232,-1.2220725627381213
ACH-001239,-1.2015816196392817
ACH-001270,-1.2087250897465138
ACH-001274,-1.402102307096038
ACH-001275,-1.2016606628344983
ACH-001277,-1.391705924727276
ACH-001278,-1.2518702248383065
ACH-001280,-1.324933601708525
ACH-001283,-1.4941624135782356
ACH-001289,-1.2189541171543057
ACH-001300,-1.423324084043316
ACH-001301,-1.1755320901982236
ACH-001302,-1.2660316664897509
ACH-001306,-1.2576502777399028
ACH-001318,-1.4354128364463787
ACH-001322,-1.4464268322119442
ACH-001328,-1.1096029797564395
ACH-001332,-1.0926691152850256
ACH-001336,-1.0818434791088254
ACH-001346,-1.0599905596948698
ACH-001353,-1.031473330405762
ACH-001354,-1.6225579715195284
ACH-001367,-0.9283220683968112
ACH-001368,-1.3030333104291345
ACH-001374,-1.1383689178575596
ACH-001377,-1.352674083907934
ACH-001380,-1.3687708101840137
ACH-001391,-1.1776416633519369
ACH-001408,-1.4454394260014318
ACH-001430,-1.1746455723832907
ACH-001431,-1.2631872015695074
ACH-001450,-1.1575869419614746
ACH-001496,-1.300912369450839
ACH-001500,-1.2222440564925092
ACH-001523,-1.3808793990253923
ACH-001532,-1.1496916479347856
ACH-001550,-1.1041212832103948
ACH-001552,-0.8693584172819985
ACH-001554,-1.2841227231723644
ACH-001654,-1.024330670139334
ACH-001735,-1.202412146485873
ACH-001736,-1.1035813776235726
ACH-001737,-0.912861617074796
ACH-001740,-1.5046552746813973
ACH-001745,-1.4158873311413476
ACH-001765,-1.3187505740939531
