,LRCH4 (4034)
ACH-000168,-0.2638229743086171
ACH-000169,-0.16528310094946191
ACH-000178,-0.21371565774224924
ACH-000183,-0.31152442653358314
ACH-000188,-0.29514708415770285
ACH-000189,-0.2390276018909693
ACH-000190,-0.07375223228737961
ACH-000198,-0.3462986747086505
ACH-000203,-0.5107927461805126
ACH-000204,-0.2027522892923172
ACH-000206,-0.22310314838465886
ACH-000207,-0.18792774085490274
ACH-000208,-0.10013123618960514
ACH-000210,-0.3545972575016615
ACH-000211,-0.2471145892805993
ACH-000215,-0.14089324488638014
ACH-000221,-0.32798705493933394
ACH-000222,-0.2401769883186207
ACH-000223,-0.17472620702450578
ACH-000226,-0.05934408261542583
ACH-000227,-0.2198916765758765
ACH-000228,-0.13689612751285626
ACH-000231,-0.20392611929675147
ACH-000232,-0.2574762004682898
ACH-000233,-0.2187261287411522
ACH-000234,-0.25778731518030384
ACH-000235,-0.21569637309249204
ACH-000237,-0.2103928294461316
ACH-000238,-0.3567419975596344
ACH-000242,0.17138854385075808
ACH-000243,-0.23528815228509944
ACH-000244,-0.047858527340053324
ACH-000246,-0.25820888518212376
ACH-000248,-0.13060200736174413
ACH-000250,-0.2455428635734841
ACH-000251,-0.2776571459579101
ACH-000252,-0.2682551664407314
ACH-000253,-0.2797555805385321
ACH-000255,-0.11457379106594355
ACH-000256,-0.279957511790245
ACH-000257,-0.2872930219900909
ACH-000258,-0.258479720167666
ACH-000259,-0.16967028322895225
ACH-000260,-0.24196209966701016
ACH-000261,-0.3126430713074307
ACH-000262,-0.15467446554973693
ACH-000263,-0.16355951179431147
ACH-000264,-0.2215089920753522
ACH-000265,-0.19800132070735965
ACH-000266,-0.3383062144139414
ACH-000272,-0.2561100409429309
ACH-000274,-0.2027559542240148
ACH-000277,-0.2628107160667578
ACH-000278,-0.16227396906834324
ACH-000279,-0.1623956642418678
ACH-000280,-0.1061198089655509
ACH-000281,-0.08420773963208122
ACH-000288,-0.2287556311991039
ACH-000291,-0.28234047409015955
ACH-000293,-0.3567177191250578
ACH-000294,-0.2217565853620162
ACH-000295,-0.1239429502602412
ACH-000296,-0.24214216053298035
ACH-000302,-0.17706119813550775
ACH-000304,-0.3261531426863456
ACH-000307,-0.21158456669060172
ACH-000308,-0.2289642600332805
ACH-000310,-0.14597615634628253
ACH-000311,-0.389984879395497
ACH-000312,-0.26997008553720114
ACH-000315,0.09401323352382143
ACH-000316,-0.23585058306430415
ACH-000317,-0.4166694216735913
ACH-000318,-0.3520563943554509
ACH-000319,-0.21926578229616164
ACH-000320,-0.07892508745680034
ACH-000322,-0.26022116322332123
ACH-000323,-0.14379148076799395
ACH-000324,-0.20936070833397305
ACH-000329,-0.17767198798758596
ACH-000330,-0.17922465940461532
ACH-000331,-0.2651323002134148
ACH-000332,-0.5157275381184979
ACH-000334,-0.4346800564096624
ACH-000335,-0.1940313542421761
ACH-000336,-0.5481032136067574
ACH-000337,-0.21250627498885305
ACH-000338,-0.5592331463432115
ACH-000339,-0.28037904946027176
ACH-000341,-0.14278201795129875
ACH-000348,-0.1823933217306964
ACH-000350,-0.12960221051215715
ACH-000352,-0.21707179416859693
ACH-000356,-0.20945433832637755
ACH-000361,-0.2317322838223351
ACH-000362,-0.1963328561220892
ACH-000363,-0.14252214711853872
ACH-000364,-0.415240211819052
ACH-000365,-0.1987284498842395
ACH-000366,-0.2438041099334671
ACH-000368,-0.42999105638905655
ACH-000374,-0.34883451585221725
ACH-000375,-0.17136108784961115
ACH-000376,-0.2305768421394187
ACH-000381,-0.20523521378560736
ACH-000383,-0.4174281295741496
ACH-000387,-0.21928034839823127
ACH-000389,-0.3296941062446143
ACH-000390,-0.3203761183340543
ACH-000393,-0.20683716233715388
ACH-000395,-0.4828390385741471
ACH-000396,-0.2588198043451256
ACH-000397,-0.2772240623854476
ACH-000401,-0.11059908838069576
ACH-000402,-0.14205385441507526
ACH-000403,-0.30000926092405583
ACH-000404,-0.4626118289138837
ACH-000406,-0.21944677386399733
ACH-000407,-0.2805233078262358
ACH-000408,-0.4813813586766502
ACH-000410,-0.16264225505020874
ACH-000411,-0.08989542328875708
ACH-000414,-0.22786470165573774
ACH-000415,-0.4540548488656802
ACH-000416,-0.2267080595570608
ACH-000420,-0.08467526891496185
ACH-000421,-0.20124873070312285
ACH-000424,-0.07143216518257144
ACH-000425,-0.2245765926109344
ACH-000426,-0.1378356710450033
ACH-000427,-0.22524614532699264
ACH-000433,-0.1901352034219365
ACH-000435,-0.008484684466382605
ACH-000436,-0.24403068581542045
ACH-000444,-0.07820175952838088
ACH-000445,-0.2715687015000927
ACH-000448,-0.21436473525298105
ACH-000450,-0.3828762488212849
ACH-000452,-0.21314811979687304
ACH-000454,-0.18708035777026602
ACH-000458,-0.1240668898341643
ACH-000459,-0.21782462630526936
ACH-000460,-0.460520983845583
ACH-000461,-0.2863801987553005
ACH-000463,-0.3283253821648613
ACH-000464,-0.29070194013144435
ACH-000466,-0.2753517764964457
ACH-000467,-0.2554058523322055
ACH-000468,-0.21997804346268804
ACH-000469,-0.2949709597129008
ACH-000470,-0.03477861558131898
ACH-000471,-0.29054599961593125
ACH-000472,-0.2732933495313161
ACH-000473,-0.3169016661803002
ACH-000475,-0.2537110670508597
ACH-000476,-0.2615608678628735
ACH-000477,-0.3823527444377926
ACH-000479,-0.3890497172606168
ACH-000480,-0.35817983538542936
ACH-000481,-0.2417184605288072
ACH-000483,-0.2719752432645774
ACH-000484,-0.048925644240548495
ACH-000485,-0.19787271731541747
ACH-000486,-0.20640302748613734
ACH-000487,-0.4083796941673463
ACH-000488,-0.208016387276126
ACH-000490,-0.23014336773714825
ACH-000491,-0.2814757031426971
ACH-000495,-0.2204881360974031
ACH-000496,-0.15129046245111147
ACH-000499,-0.05405333800051639
ACH-000500,-0.8654407117893164
ACH-000502,-0.2353967515660416
ACH-000503,-0.0005747419472079209
ACH-000505,-0.244055411344326
ACH-000507,-0.18226579278881255
ACH-000510,-0.2883621227770942
ACH-000511,-0.28928182195722296
ACH-000512,-0.25949256467570503
ACH-000516,-0.24795697495817054
ACH-000517,-0.16317436360168294
ACH-000518,-0.42685738580122606
ACH-000520,-0.23722357990737625
ACH-000521,-0.246278516104483
ACH-000522,-0.2344278069993773
ACH-000524,-0.2347065023931174
ACH-000527,-0.19776621240780995
ACH-000528,-0.22523396287534436
ACH-000537,-0.15520091585497836
ACH-000541,-0.3287979043813854
ACH-000542,-0.2595884975146773
ACH-000544,-0.2733497476457146
ACH-000545,-0.22384905123619414
ACH-000547,-0.28390887539069154
ACH-000548,-0.1258513994077708
ACH-000549,-0.226061109809849
ACH-000550,-0.37631661413666395
ACH-000552,-0.15756328249592128
ACH-000556,-0.19088769041762726
ACH-000557,-0.27475619567594844
ACH-000569,-0.36447604276133394
ACH-000570,-0.33233710904897884
ACH-000571,-0.2396370158984257
ACH-000573,-0.21143550523585986
ACH-000576,-0.2803043168595689
ACH-000579,-0.10367649273582248
ACH-000580,-0.16038801242387438
ACH-000584,-0.27280584960730714
ACH-000585,-0.4592162190200176
ACH-000588,-0.11788806897564814
ACH-000589,-0.2561821117407317
ACH-000591,-0.18766007411779734
ACH-000593,-0.20322834128816575
ACH-000600,-0.17522696797009335
ACH-000601,-0.11361213486785028
ACH-000605,-0.19766995366689574
ACH-000606,-0.2487563889916543
ACH-000608,-0.2174915375445685
ACH-000614,-0.4526237966287506
ACH-000616,-0.32768942434646137
ACH-000618,-0.2460182279905466
ACH-000619,-0.493573862871716
ACH-000620,-0.26125018246776394
ACH-000621,-0.26656698094972137
ACH-000622,-0.22511699764080506
ACH-000623,-0.15917642228933498
ACH-000624,-0.3286035812455605
ACH-000627,-0.2572173195913764
ACH-000630,-0.2898660850806024
ACH-000631,0.03698611790290754
ACH-000632,-0.13773918125375645
ACH-000633,-0.24123306950375945
ACH-000637,-0.31577482984389005
ACH-000638,-0.17495334085944506
ACH-000646,-0.2562049696921625
ACH-000647,-0.15201891856011873
ACH-000648,-0.13014598425504964
ACH-000649,-0.2556210142144701
ACH-000651,-0.11739966289460815
ACH-000652,-0.30906729347424616
ACH-000653,-0.13402090630076324
ACH-000657,-0.3239614083604329
ACH-000658,-0.21675260259604126
ACH-000661,-0.3157363253849765
ACH-000662,-0.4935265255971161
ACH-000663,-0.13845981220578252
ACH-000665,-0.33171557561682163
ACH-000671,-0.3116342940898679
ACH-000672,-0.2621824674196073
ACH-000673,-0.2831349541734857
ACH-000676,-0.2062852409908772
ACH-000677,-0.2309867838415099
ACH-000681,-0.20789245227369108
ACH-000683,-0.2182745391674388
ACH-000684,-0.30370812297638605
ACH-000688,-0.07937943369291613
ACH-000693,-0.3503422786160975
ACH-000694,-0.2990597424956876
ACH-000695,-0.22256854571771292
ACH-000696,-0.23836099974464006
ACH-000697,-0.06216269057504752
ACH-000699,-0.2064984784878592
ACH-000701,-0.2573075033023079
ACH-000706,-0.19215948714974251
ACH-000711,-0.28942834857233074
ACH-000713,-0.18714105540918236
ACH-000714,-0.2621225942558395
ACH-000718,-0.2652135770845643
ACH-000720,-0.2502156510492713
ACH-000721,-0.1318026939149354
ACH-000724,-0.22355671922381476
ACH-000725,-0.222055454531773
ACH-000732,-0.22810422305312605
ACH-000734,-0.3209452371320926
ACH-000735,-0.3651698772335477
ACH-000736,-0.1348779367693727
ACH-000738,-0.2151958340712294
ACH-000746,-0.13311528985376606
ACH-000747,-0.27327011797018397
ACH-000748,-0.16309408942735446
ACH-000753,-0.16938975100425174
ACH-000756,-0.06582241386047216
ACH-000757,-0.2532950220573926
ACH-000758,-0.2845707346830117
ACH-000760,-0.15761575132020286
ACH-000762,-0.29506269138538205
ACH-000763,-0.2728236371780265
ACH-000764,-0.1905178037351267
ACH-000765,-0.07567575976346293
ACH-000766,-0.16813948793561276
ACH-000767,-0.24110888980449155
ACH-000768,-0.21043473024983814
ACH-000769,-0.3518839755475167
ACH-000770,-0.3883778333352661
ACH-000771,-0.22378668773536256
ACH-000773,-0.04517693609880265
ACH-000776,-0.3470547904536066
ACH-000777,-0.2241640478307352
ACH-000778,-0.16213338956478285
ACH-000781,-0.2166402685054967
ACH-000782,-0.1567277995463205
ACH-000783,-0.2207363057956783
ACH-000784,-0.28473879298023874
ACH-000785,-0.2631806268757419
ACH-000787,-0.2001132846381499
ACH-000788,-0.3125574379985524
ACH-000791,-0.426713955322709
ACH-000792,-0.1868240545407498
ACH-000794,-0.16141965495169935
ACH-000796,-0.31828594118214565
ACH-000798,-0.2342672666055149
ACH-000799,-0.3455375461327678
ACH-000800,-0.05400936302340993
ACH-000802,-0.14517669367744562
ACH-000804,-0.036932166998560716
ACH-000805,-0.10721134946173028
ACH-000809,-0.2537392601609399
ACH-000810,-0.18473258528478076
ACH-000811,-0.2813417040038079
ACH-000817,-0.25072722159024385
ACH-000819,-0.2173236458968792
ACH-000820,-0.1992089934844457
ACH-000821,-0.2896473194829441
ACH-000822,-0.1677221490394133
ACH-000823,-0.36817630454225214
ACH-000824,-0.2356923970170591
ACH-000827,-0.24594004975963935
ACH-000829,-0.18262607807648015
ACH-000831,-0.29168125787574684
ACH-000832,-0.2767118212169737
ACH-000833,-0.03256504841575618
ACH-000834,-0.14579829532597186
ACH-000835,-0.1404101456435345
ACH-000836,-0.2181883872514666
ACH-000837,-0.22145528909243395
ACH-000838,0.08784202203846661
ACH-000839,-0.2520563312039463
ACH-000840,-0.21309409885103334
ACH-000841,-0.37973305920693495
ACH-000843,-0.15103076351816752
ACH-000846,-0.22508063713626694
ACH-000847,-0.11330968703757678
ACH-000848,-0.2876309556808248
ACH-000849,-0.13292326044380814
ACH-000851,-0.22700860038853965
ACH-000855,-0.07627966948914743
ACH-000856,-0.15966124712806373
ACH-000858,-0.26137180287657713
ACH-000859,-0.20517921490128846
ACH-000861,-0.2857546134400455
ACH-000862,-0.3311223894897375
ACH-000865,-0.2439329634379551
ACH-000866,-0.18720864885714728
ACH-000867,-0.34283345049845104
ACH-000869,-0.3636257497249217
ACH-000872,-0.2018261688893928
ACH-000873,-0.14529270626221527
ACH-000876,-0.3392669997477466
ACH-000878,-0.2775345692239218
ACH-000880,-0.2972418057551501
ACH-000881,-0.2691955990599039
ACH-000882,-0.31588635918476465
ACH-000884,-0.2328406765013988
ACH-000885,-0.2628970187247922
ACH-000887,-0.19602087656625847
ACH-000889,-0.3321603877355949
ACH-000896,-0.2223329341692691
ACH-000898,-0.1155177781683131
ACH-000900,-0.06985150593533647
ACH-000901,-0.24819622576116274
ACH-000905,-0.5328718284770059
ACH-000906,-0.215647727603018
ACH-000907,-0.09256387924532193
ACH-000910,-0.14155730956586807
ACH-000911,-0.18738127923553585
ACH-000912,-0.2683285082106641
ACH-000913,-0.2497261145327687
ACH-000915,-0.2912653582385265
ACH-000916,-0.2322630478865073
ACH-000917,-0.17015104315309967
ACH-000920,-0.04251059485412505
ACH-000921,-0.34520923782398616
ACH-000924,-0.2770960618874563
ACH-000926,-0.19614983742368364
ACH-000928,-0.2415973337651511
ACH-000929,-0.40554762792754623
ACH-000932,-0.16101255031843864
ACH-000935,-0.20677027550529267
ACH-000936,-0.1536618081851537
ACH-000937,-0.26890185219987245
ACH-000938,-0.19576193715020332
ACH-000939,-0.2337251177397828
ACH-000941,-0.2227499592963142
ACH-000943,-0.2538982882153439
ACH-000946,-0.2758818968233126
ACH-000947,-0.2903350708224326
ACH-000948,-0.3496421495825969
ACH-000950,-0.35503140750280104
ACH-000953,-0.18060308701848973
ACH-000954,-0.2855454857033694
ACH-000957,-0.09099444612492866
ACH-000958,-0.1144570836904806
ACH-000960,-0.21415318347173
ACH-000963,-0.33368558326562475
ACH-000968,-0.2517440383177499
ACH-000969,-0.19338630738072135
ACH-000972,-0.22032899666106984
ACH-000973,-0.307247239692139
ACH-000974,-0.20354832295209813
ACH-000978,-0.07743083959366202
ACH-000984,-0.2528919002189797
ACH-000986,-0.08416764156377979
ACH-000988,-0.29053182749749606
ACH-000993,-0.318865946112942
ACH-000994,-0.3018384244567124
ACH-000996,-0.24102452420898066
ACH-001001,-0.2965567764653753
ACH-001020,-0.1939529870834224
ACH-001028,-0.1920080740624852
ACH-001031,-0.3605171947498932
ACH-001038,-0.16956327850944322
ACH-001048,-0.2768143520812121
ACH-001050,-0.2468166908624697
ACH-001053,-0.2607098622076272
ACH-001054,-0.25530381722157797
ACH-001061,-0.15116125140289444
ACH-001067,-0.37419652251010094
ACH-001075,-0.3824146268098769
ACH-001096,-0.037347704439262865
ACH-001111,-0.2660209902776376
ACH-001119,-0.39019937478370265
ACH-001128,-0.19884971985377967
ACH-001134,-0.1315442805675336
ACH-001151,-0.19988181525278506
ACH-001163,-0.17732657684247366
ACH-001164,-0.13564189983441344
ACH-001183,-0.19377741017386454
ACH-001192,-0.11984326167917732
ACH-001193,-0.295353118637705
ACH-001196,-0.12453818281562296
ACH-001197,-0.2020796351594428
ACH-001205,-0.23485382473756874
ACH-001211,-0.17664856754927846
ACH-001212,0.03287737802181033
ACH-001228,-0.11957042950364567
ACH-001232,-0.24881930909457936
ACH-001239,-0.3467674149610033
ACH-001270,-0.21626934595842834
ACH-001274,0.07097580908210263
ACH-001275,-0.1816538129057881
ACH-001277,-0.2430141807807132
ACH-001278,-0.0950772234424278
ACH-001280,-0.22456594310705275
ACH-001283,-0.15918442719747267
ACH-001289,-0.1808338997240649
ACH-001300,-0.36119803195413264
ACH-001301,-0.35939214621516424
ACH-001302,-0.09218188940020333
ACH-001306,-0.2890511587124395
ACH-001318,-0.014892019752351725
ACH-001322,-0.15294048284001435
ACH-001328,-0.13333207970021502
ACH-001332,-0.7815716616022238
ACH-001336,-0.18561723896539192
ACH-001346,-0.1860229835436742
ACH-001353,-0.2480153951069158
ACH-001354,0.027219202216265524
ACH-001367,-0.12090963610462728
ACH-001368,-0.1965072014628881
ACH-001374,-0.2794691895885487
ACH-001377,-0.21113229577596912
ACH-001380,-0.2338428029873796
ACH-001391,-0.4224329343466009
ACH-001408,-0.30597042883883163
ACH-001430,-0.297268668992176
ACH-001431,-0.27849994595141964
ACH-001450,-0.3693546749608317
ACH-001496,-0.12981328859318772
ACH-001500,-0.11497182305659401
ACH-001523,-0.2565486297381193
ACH-001532,-0.2492238541960073
ACH-001550,-0.3064953489837174
ACH-001552,-0.11784971039468688
ACH-001554,-0.2741731489507205
ACH-001654,-0.20002988346238412
ACH-001735,-0.2641954585901874
ACH-001736,-0.12013559914185215
ACH-001737,-0.35729143039498945
ACH-001740,-0.16279005419085518
ACH-001745,-0.3609222227504913
ACH-001765,-0.26134260543979804
