,BATF2 (116071)
ACH-000491,-0.2842630153854282
ACH-000495,-0.1312967872954163
ACH-000496,-0.3159567904872633
ACH-000499,-0.29827617253731264
ACH-000500,-0.4163972359844354
ACH-000502,-0.22038754493916324
ACH-000503,-0.33585382641604355
ACH-000505,-0.2256402017538895
ACH-000507,-0.30317631604867923
ACH-000510,-0.15189255569632218
ACH-000511,-0.2452933406689901
ACH-000512,-0.07220954659697053
ACH-000516,-0.08206460934073326
ACH-000517,-0.2122244470421438
ACH-000518,-0.2311861752441152
ACH-000520,-0.2097057136186223
ACH-000521,-0.06728634593792618
ACH-000522,-0.2544878781274446
ACH-000524,-0.18056468113214727
ACH-000527,-0.1864805172213524
ACH-000528,-0.1868105646975072
ACH-000537,-0.21612491646882995
ACH-000541,-0.3938398698012271
ACH-000542,-0.15627654222684845
ACH-000544,-0.3742845253319225
ACH-000545,-0.3199725641498312
ACH-000547,-0.0785698883122623
ACH-000548,-0.19723020180044445
ACH-000549,-0.14251618252211573
ACH-000550,-0.11468228041462725
ACH-000552,0.05058447678494096
ACH-000556,-0.2047204869737841
ACH-000557,-0.19726220588558752
ACH-000569,-0.07107652197390225
ACH-000570,-0.2759263515402862
ACH-000571,-0.12762343431459602
ACH-000573,-0.20231508614874508
ACH-000576,-0.1595575133753393
ACH-000579,-0.1115830346379163
ACH-000580,-0.21949654083532685
ACH-000584,-0.22666395569664205
ACH-000585,-0.2347844711583832
ACH-000588,-0.3008827257071693
ACH-000589,-0.3184658908156452
ACH-000591,-0.2021253941582109
ACH-000593,-0.1729767783503188
ACH-000600,-0.3314675552108708
ACH-000601,-0.18227973312020648
ACH-000605,-0.2603013194138191
ACH-000606,-0.2682737033529388
ACH-000608,-0.31667306059007005
ACH-000614,-0.2815050020703272
ACH-000616,-0.15674442236254296
ACH-000618,-0.2513542329119323
ACH-000619,-0.4222019456578009
ACH-000620,-0.11190295951518253
ACH-000621,-0.2353675372815548
ACH-000622,-0.1913595651785008
ACH-000623,-0.2529507479064922
ACH-000624,-0.12384442709689328
ACH-000627,-0.10850494930514906
ACH-000630,-0.3561901885926284
ACH-000631,0.13810722025771524
ACH-000632,-0.10860270782886312
ACH-000633,-0.2692624094510069
ACH-000637,-0.5257558219067759
ACH-000638,-0.3415052919101801
ACH-000646,-0.08494928394545577
ACH-000647,-0.1743804057058791
ACH-000648,-0.039683509758090915
ACH-000649,-0.21694778183503585
ACH-000651,-0.15300866743523953
ACH-000652,-0.19261855774101164
ACH-000653,-0.282380972063356
ACH-000657,-0.2377769339447045
ACH-000658,-0.21861734250960196
ACH-000661,-0.5232885031156903
ACH-000662,-0.1551523220710295
ACH-000663,-0.2318760730443021
ACH-000665,-0.2345272606606333
ACH-000671,-0.2299147861248848
ACH-000672,-0.2415108755684885
ACH-000673,-0.1553804028968935
ACH-000676,-0.15997909433813542
ACH-000677,-0.1833145261221352
ACH-000681,-0.17954467203032806
ACH-000683,-0.24203833748141074
ACH-000684,-0.23150737868026605
ACH-000688,-0.3552217523701746
ACH-000693,-0.27083573459338395
ACH-000694,-0.2486674621780528
ACH-000695,-0.10469835213504712
ACH-000696,-0.214765890523015
ACH-000697,-0.2815179735480876
ACH-000699,-0.14854307582106224
ACH-000701,-0.2541610936944592
ACH-000706,-0.1469352640010941
ACH-000711,-0.17448692688842465
ACH-000713,-0.3076664639918105
ACH-000714,-0.19764486341498788
ACH-000718,-0.07831205172909222
ACH-000720,-0.2827827916604749
ACH-000721,-0.1898838222751412
ACH-000724,-0.3895473435743774
ACH-000725,-0.2727620960065699
ACH-000732,-0.10074227728701322
ACH-000734,-0.2971604367243953
ACH-000735,-0.20904835288229506
ACH-000736,-0.2519439958724207
ACH-000738,-0.3354308941464789
ACH-000746,-0.3221220646768624
ACH-000747,-0.0944489571925388
ACH-000748,-0.24487976819643795
ACH-000753,-0.2631075165455896
ACH-000756,-0.1383246050314545
ACH-000757,-0.4768750074674635
ACH-000758,-0.2514959460039098
ACH-000760,-0.19181090942395432
ACH-000762,-0.3400670073764438
ACH-000763,-0.14713521251366282
ACH-000764,-0.3152275365036852
ACH-000765,-0.368383609206969
ACH-000766,-0.142900053193611
ACH-000767,-0.1832476760868592
ACH-000768,-0.08286820305551915
ACH-000769,-0.18798369266976148
ACH-000770,-0.1698173581369154
ACH-000771,-0.07989518012657983
ACH-000773,-0.0639692163196855
ACH-000776,-0.2050839410352043
ACH-000777,-0.08252341170848987
ACH-000778,-0.371211441260548
ACH-000781,-0.2909975048800928
ACH-000782,-0.34943937900852656
ACH-000783,-0.1923167694727796
ACH-000784,-0.3169311058575437
ACH-000785,-0.10538375975444217
ACH-000787,-0.2025893015893673
ACH-000788,-0.1008096961930242
ACH-000791,-0.2292951082995645
ACH-000792,-0.12156398944833548
ACH-000794,-0.2435151944937967
ACH-000796,-0.24448853607392465
ACH-000798,-0.17624213804956962
ACH-000799,-0.1342747185674356
ACH-000800,-0.0528223708776018
ACH-000802,-0.3985393238371765
ACH-000804,-0.1870198721910185
ACH-000805,-0.1916993183338476
ACH-000809,-0.1624870026779792
ACH-000810,-0.6090134506441198
ACH-000811,-0.192077863189504
ACH-000817,-0.23025282704325856
ACH-000819,-0.3229632105589436
ACH-000820,0.21302554354271605
ACH-000821,-0.4333905913711872
ACH-000822,-0.2176502168510764
ACH-000823,-0.22258941656900535
ACH-000824,-0.29486810387467954
ACH-000827,-0.19081891114014446
ACH-000829,-0.2641816998884739
ACH-000831,-0.4130768142051371
ACH-000832,-0.34971614852460364
ACH-000833,-0.4729030476320436
ACH-000834,-0.3639638650292749
ACH-000835,-0.10085521459251508
ACH-000836,-0.19108802415050466
ACH-000837,-0.2529622927131569
ACH-000838,-0.39090294634571215
ACH-000839,-0.4681936236981401
ACH-000840,-0.30116887302337925
ACH-000841,-0.012169919430581969
ACH-000843,-0.2517093735278753
ACH-000846,-0.17037983736894807
ACH-000847,-0.4168478281221297
ACH-000848,-0.21123039625406165
ACH-000849,-0.16075775468460174
ACH-000851,-0.09464406567469966
ACH-000855,0.02665490594329793
ACH-000856,-0.4254959899489588
ACH-000858,-0.2536550933348728
ACH-000859,-0.1897942760728169
ACH-000861,-0.3183991424336589
ACH-000862,-0.07579769747607285
ACH-000865,-0.2457892087283941
ACH-000866,-0.020385006394899943
ACH-000867,-0.24832548267179036
ACH-000869,-0.29332059589224185
ACH-000872,-0.3741625899556494
ACH-000873,-0.2057766805275562
ACH-000876,-0.1848413655639204
ACH-000878,-0.06234077403108785
ACH-000880,-0.16886981093648773
ACH-000881,-0.1677250835511285
ACH-000882,-0.05012612033217473
ACH-000884,-0.2325139143607991
ACH-000885,-0.2318276144656589
ACH-000887,-0.31469658137913464
ACH-000889,-0.2907554640786309
ACH-000896,-0.22120687711098408
ACH-000898,-0.2490063885397341
ACH-000900,-0.29991059721124125
ACH-000901,-0.4510573382343519
ACH-000905,-0.2081302299453152
ACH-000906,-0.30122877159465056
ACH-000907,0.059010400690172035
ACH-000910,-0.1614923589889584
ACH-000911,-0.2496460471095258
ACH-000912,-0.22701338790077666
ACH-000913,-0.12547959043418302
ACH-000915,-0.20560516496470946
ACH-000916,-0.02501033636704333
ACH-000917,-0.6001159611894086
ACH-000920,-0.3462027929369781
ACH-000921,-0.3511266077404141
ACH-000924,-0.07937002278241374
ACH-000926,-0.11885400468100425
ACH-000928,-0.10144162728050378
ACH-000929,-0.44232873219345104
ACH-000932,-0.15241224648038
ACH-000935,-0.2836253849411302
ACH-000936,-0.295879439846279
ACH-000937,-0.2226245572541644
ACH-000938,-0.2357952309223665
ACH-000939,-0.3366287318005885
ACH-000941,-0.17252753343287233
ACH-000943,-0.17642392077156882
ACH-000946,-0.21158035426273133
ACH-000947,-0.14018040987882788
ACH-000948,-0.2599285808976492
ACH-000950,-0.2624959861093697
ACH-000953,-0.2157304590837323
ACH-000954,-0.44398382017212457
ACH-000957,-0.3640806826857283
ACH-000958,-0.02870011645129902
ACH-000960,-0.16425777727713156
ACH-000963,-0.027151946881271437
ACH-000968,-0.0066588594200773345
ACH-000969,-0.1697309844626234
ACH-000972,-0.2666829912988801
ACH-000973,-0.07357861535925518
ACH-000974,-0.24603293455943775
ACH-000978,-0.08210759027012661
ACH-000984,-0.35341546664061296
ACH-000986,-0.062052567065374736
ACH-000988,-0.20936681041498614
ACH-000993,-0.13602597060011082
ACH-000994,-0.1707120353736027
ACH-000996,-0.2711248145796235
ACH-001001,-0.1633272698313704
ACH-001020,-0.16093492233720574
ACH-001028,-0.13023365287486582
ACH-001031,-0.09904673338697488
ACH-001038,-0.2385782565524995
ACH-001048,-0.13544575731528075
ACH-001050,-0.29116317888151605
ACH-001053,-0.274211939356728
ACH-001054,-0.18235455017420668
ACH-001061,-0.27191877292894445
ACH-001067,0.0020052793190024013
ACH-001075,-0.14855050119809332
ACH-001096,0.02705726185980573
ACH-001111,-0.038452942397290746
ACH-001119,-0.4010243368821431
ACH-001128,-0.1098408226173166
ACH-001134,0.07167788516227687
ACH-001151,-0.20007286260916032
ACH-001163,-0.2735691785711292
ACH-001164,-0.21838272911213305
ACH-001183,-0.17361558788517886
ACH-001192,-0.182688086213508
ACH-001193,-0.16150301339431608
ACH-001196,-0.2882539823088319
ACH-001197,-0.39778621328105945
ACH-001205,-0.136005196872413
ACH-001211,-0.2978382959083066
ACH-001212,-0.25708002575119937
ACH-001228,-0.2708318748053929
ACH-001232,-0.1737978637153445
ACH-001239,-0.09653696803899743
ACH-001270,-0.057287026211122485
ACH-001274,-0.2028416058866624
ACH-001275,-0.11374700697240035
ACH-001277,-0.13563066614157251
ACH-001278,-0.2008343857076771
ACH-001280,-0.29327754179403304
ACH-001283,-0.15611974486104535
ACH-001289,-0.19571069809346084
ACH-001300,-0.18523272899791687
ACH-001301,-0.06397689372855032
ACH-001302,-0.3584175934007908
ACH-001306,-0.12549168508942787
ACH-001318,-0.15280933211001976
ACH-001322,-0.2971620953935362
ACH-001328,-0.2846166188143866
ACH-001332,-0.2820112456754313
ACH-001336,-0.29222968071284905
ACH-001346,-0.19754499715199308
ACH-001353,-0.2101720825666626
ACH-001354,-0.1320247314537081
ACH-001367,-0.4268042791671197
ACH-001368,-0.20151614141427807
ACH-001374,-0.03979864366540893
ACH-001377,-0.23633244725618524
ACH-001380,-0.1844717066442684
ACH-001391,-0.12283500105838845
ACH-001408,-0.3120493508619498
ACH-001430,-0.3349773753235497
ACH-001431,-0.12646078512967274
ACH-001450,-0.2253178876612905
ACH-001496,-0.10692544837031676
ACH-001500,-0.1836018195250195
ACH-001523,-0.1942476005545721
ACH-001532,-0.18872794194791492
ACH-001550,-0.29989877265314185
ACH-001552,-0.4481291799526089
ACH-001554,-0.1945645325031468
ACH-001654,-0.14036676891602184
ACH-001735,-0.2113829486762869
ACH-001736,-0.10415899395759796
ACH-001737,-0.3486555430030097
ACH-001740,-0.12796205973048672
ACH-001745,-0.13626863882774853
ACH-001765,-0.12078458527319287
