,CMIP (80790)
ACH-000222,-0.22324493186932493
ACH-000223,-0.6507499195745241
ACH-000226,-0.007882464994775995
ACH-000227,-0.279204559899947
ACH-000228,-1.113050795037689
ACH-000231,-0.19092522727715225
ACH-000232,-0.2898223258392957
ACH-000233,-0.5495399596508516
ACH-000234,-0.4706937400533598
ACH-000235,-0.5150957489531378
ACH-000237,-0.16766875572636264
ACH-000238,-0.614025512797239
ACH-000242,0.19640476039171426
ACH-000243,-0.7191820797649695
ACH-000244,-0.19242359009107995
ACH-000246,-0.1432950979547784
ACH-000248,-0.014409228839196887
ACH-000250,-0.1609216030288684
ACH-000251,0.0482168319562779
ACH-000252,-0.1953464419922633
ACH-000253,-0.4865183959398591
ACH-000255,-0.5252320954269091
ACH-000256,-0.2462766202028414
ACH-000257,-0.3487769246109085
ACH-000258,-0.3608462544753643
ACH-000259,-0.06281034786622297
ACH-000260,-0.2666661686748886
ACH-000261,-0.3525683270559601
ACH-000262,-0.4660562140993612
ACH-000263,-0.4359520970371354
ACH-000264,-0.21965103226084212
ACH-000265,-0.1696761174349591
ACH-000266,-0.5614906908527951
ACH-000272,-0.026142218992543736
ACH-000274,-0.17504237336195064
ACH-000277,-0.33508304728700944
ACH-000278,-0.2485782248181354
ACH-000279,-0.17796610902837076
ACH-000280,-0.2840938972453792
ACH-000281,-0.9055258840635816
ACH-000288,-0.08599722993927493
ACH-000291,-0.22378745999795646
ACH-000293,-0.15348218274667402
ACH-000294,-0.6523667311805634
ACH-000295,-0.5343151575282015
ACH-000296,-0.19489703944329154
ACH-000302,-0.02779368597780659
ACH-000304,-0.18355398671718576
ACH-000307,-0.5152086288914264
ACH-000308,-0.2565247669171942
ACH-000310,-0.23378540961290914
ACH-000311,-0.3033710812849627
ACH-000312,-0.03886049304810775
ACH-000315,-0.21569280677450892
ACH-000316,-0.4740747137990655
ACH-000317,-0.9688008729811892
ACH-000318,-0.34875987842717554
ACH-000319,-0.17463519197769797
ACH-000320,-0.3020080512558934
ACH-000322,0.21168397984961201
ACH-000323,-0.4846853415664846
ACH-000324,-0.27360279217917066
ACH-000329,-0.2817100837109746
ACH-000330,-0.5145889319930463
ACH-000331,-0.8333825266759184
ACH-000332,-0.317457886340057
ACH-000334,-1.104613923440573
ACH-000335,-0.10704993088842744
ACH-000336,-0.5758823251291681
ACH-000337,-0.5350130686240011
ACH-000338,-0.5012235408905065
ACH-000339,-0.4261212901509017
ACH-000341,-0.12875458159197378
ACH-000348,-0.4054740313478496
ACH-000350,-0.25133052633687136
ACH-000352,-0.3388680280965438
ACH-000356,-0.2507307996685909
ACH-000361,-0.19533619515667547
ACH-000362,-0.4048044392357135
ACH-000363,-0.2105999381859333
ACH-000364,-0.2846268436654412
ACH-000365,-0.7606543695949088
ACH-000366,-0.27431840338662394
ACH-000368,-0.1996914118339227
ACH-000374,-0.3714578194624889
ACH-000375,0.022807328494160454
ACH-000376,-0.11032630691832546
ACH-000381,-0.2591506032482597
ACH-000383,-0.2743891467264263
ACH-000387,-1.2489268264009563
ACH-000389,0.19127617245562767
ACH-000390,-0.2608420756770219
ACH-000393,-0.31746898045410554
ACH-000395,-0.6010580806855991
ACH-000396,-0.2177217164320342
ACH-000397,-0.2541088470222055
ACH-000401,-0.10129464789060216
ACH-000402,-0.8866533847978229
ACH-000403,-0.2536333061343322
ACH-000404,-0.16791194559337635
ACH-000406,-0.30558069267443105
ACH-000407,-0.2567272236254903
ACH-000408,-0.7511990150006992
ACH-000410,-0.3793645701964147
ACH-000411,-0.217031635204846
ACH-000414,-0.2633841790283573
ACH-000415,-0.07450414077699892
ACH-000416,-0.3922152972710212
ACH-000420,-0.5640729379852522
ACH-000421,-0.22274819971881052
ACH-000424,-0.6245233234087927
ACH-000425,-0.2904188312479504
ACH-000426,-0.3361938648782323
ACH-000427,-0.3290794415105805
ACH-000433,-0.34599761088460496
ACH-000435,-0.42279949513395065
ACH-000436,-0.4896402258061309
ACH-000444,-0.6173257251713189
ACH-000445,-0.4493705892977963
ACH-000448,-0.3098605214084567
ACH-000450,-0.15730191709572036
ACH-000452,-0.4175382290919555
ACH-000454,-0.03041243592867658
ACH-000458,-0.31772439017209003
ACH-000459,-0.1198734642559568
ACH-000460,-0.24863453443567465
ACH-000461,-0.3853653661359212
ACH-000463,-0.34269269757415993
ACH-000464,-0.0822480128205854
ACH-000466,-0.5184838546232183
ACH-000467,-0.4867195510859398
ACH-000468,-0.5075173663629157
ACH-000469,-0.5512067405986516
ACH-000470,-0.3788687939092869
ACH-000471,-0.026270048100028788
ACH-000472,-0.4168759580520751
ACH-000473,-0.1811490776212281
ACH-000475,-0.056920643394493424
ACH-000476,-0.3186943027817294
ACH-000477,-0.19712921835153774
ACH-000479,-0.004492363110699764
ACH-000480,-0.20688457251210496
ACH-000481,-0.17435072408861182
ACH-000483,0.04931772454873362
ACH-000484,-0.2388570487509128
ACH-000485,-0.3030848579566471
ACH-000486,-0.4492697753379111
ACH-000487,-1.0333686159063729
ACH-000488,-0.3724184672821501
ACH-000490,-0.3753659922566812
ACH-000491,-0.15767928459342162
ACH-000495,-0.27735718821558025
ACH-000496,-0.6991410730919333
ACH-000499,-0.6567979782350719
ACH-000500,-0.4065154720223564
ACH-000502,-0.1854553201279004
ACH-000503,-0.036806037262518826
ACH-000505,-1.2022956625725898
ACH-000507,-0.035820481610910386
ACH-000510,-0.22237154297790815
ACH-000511,-0.4518855831083826
ACH-000512,-0.29306402464328113
ACH-000516,-0.21488439177069865
ACH-000517,-0.4339489353555217
ACH-000518,-0.1868918647385638
ACH-000520,-0.3784500804338498
ACH-000521,-0.04403506516733849
ACH-000522,-0.8139694898374278
ACH-000524,-0.18550057386599872
ACH-000527,-0.18346446637703004
ACH-000528,-0.1291960346286071
ACH-000537,-0.14421197176751135
ACH-000541,-0.2533646616842556
ACH-000542,-0.6747194621101735
ACH-000544,-0.6443503410526864
ACH-000545,-0.7128856751757322
ACH-000547,-0.2774239270836061
ACH-000548,-0.07467111220610936
ACH-000549,-0.6875317037879325
ACH-000550,-0.3198277665052309
ACH-000552,-0.08979700524712235
ACH-000556,-0.18149319863197064
ACH-000557,-0.4197694577546776
ACH-000569,-0.6176753926822619
ACH-000570,-0.34608818344243386
ACH-000571,-0.376661834830738
ACH-000573,-0.2840723726834814
ACH-000576,-0.2764406697715179
ACH-000579,-0.05803033043261699
ACH-000580,-0.4157367499287475
ACH-000584,-0.3920388822145493
ACH-000585,-0.28756753465403423
ACH-000588,-0.8149333516137051
ACH-000589,-0.09175779688328196
ACH-000591,-0.12748655952752733
ACH-000593,-0.8270160013553721
ACH-000600,0.010965639816695957
ACH-000601,-0.25350969947836605
ACH-000605,-0.07923206243772139
ACH-000606,0.032917294415016285
ACH-000608,-0.2654636462366167
ACH-000614,-0.2797093224702247
ACH-000616,-0.4330554846236537
ACH-000618,-0.14803122102982105
ACH-000619,-0.3566340911676983
ACH-000620,-0.18659696333118408
ACH-000621,-0.13439445639795095
ACH-000622,-0.1937309850292022
ACH-000623,-0.3765404552839023
ACH-000624,-0.4183712299727957
ACH-000627,-0.7060673518325352
ACH-000630,-0.3957424712685647
ACH-000631,0.1137431064856428
ACH-000632,0.11473158439179253
ACH-000633,-0.12500165921999146
ACH-000637,-0.3225257432615149
ACH-000638,-0.3919121973309356
ACH-000646,-0.5387444075211179
ACH-000647,-0.35725740758643226
ACH-000648,-0.1788086601530391
ACH-000649,-0.513004662607081
ACH-000651,-0.693318956594344
ACH-000652,-0.3814792054050894
ACH-000653,-0.7909515095581321
ACH-000657,-0.2541631013848312
ACH-000658,-0.5329903092833305
ACH-000661,-0.3358589498946961
ACH-000662,-0.5789590273971711
ACH-000663,-0.8615838166766805
ACH-000665,-0.10280050169258964
ACH-000671,-0.059529254443101816
ACH-000672,-0.4665677017713396
ACH-000673,-0.5046292725498521
ACH-000676,-0.03120211684166478
ACH-000677,-0.17314710106846729
ACH-000681,-0.24625666833060456
ACH-000683,-0.2078031818079686
ACH-000684,-0.3386157154434668
ACH-000688,-0.5120881127652241
ACH-000693,-0.2518626191528072
ACH-000694,-0.38623502630423895
ACH-000695,-0.3959754400624407
ACH-000696,-0.491530566848666
ACH-000697,-0.2644988720665058
ACH-000699,-0.2500381438999362
ACH-000701,-0.4068500617616576
ACH-000706,-0.12847820202550272
ACH-000711,-0.3648513468466488
ACH-000713,-0.26162562122563954
ACH-000714,-0.6183511710729732
ACH-000718,-0.32872343124729964
ACH-000720,-0.43298942605980667
ACH-000721,-0.5810923002281476
ACH-000724,-0.005799532614271989
ACH-000725,-0.20174980403851955
ACH-000732,-0.4459024891533513
ACH-000734,-0.1745437919957423
ACH-000735,-0.2673881577386725
ACH-000736,-0.10974690135039436
ACH-000738,-0.3274447932430738
ACH-000746,-0.5070185952382396
ACH-000747,-0.08681176163449088
ACH-000748,-0.1973707411653583
ACH-000753,-0.2022558828874368
ACH-000756,-0.22045764047083172
ACH-000757,-0.25136237112789883
ACH-000758,-0.6728707806543919
ACH-000760,-0.5365160386352672
ACH-000762,-0.3596408176175007
ACH-000763,-0.5693920933812389
ACH-000764,-0.6836202383240985
ACH-000765,-0.07642707019818214
ACH-000766,-0.30706708700660923
ACH-000767,-0.4780470721240995
ACH-000768,-0.17924302259065095
ACH-000769,-0.020874880103706302
ACH-000770,-0.2462624385261897
ACH-000771,-0.3577612716597837
ACH-000773,-0.05715811406780195
ACH-000776,-0.5876448329122008
ACH-000777,-0.41203864620421937
ACH-000778,-0.944553521555304
ACH-000781,-0.11122561193523492
ACH-000782,-0.3797049221099101
ACH-000783,-0.537743743844589
ACH-000784,-0.35898908861960954
ACH-000785,-0.390871984223713
ACH-000787,-0.9647554849290944
ACH-000788,-0.06636303957792666
ACH-000791,-0.1847958363178964
ACH-000792,-0.5397135081246475
ACH-000794,-0.16985710664667408
ACH-000796,-0.5138604106942504
ACH-000798,-0.2648278804985436
ACH-000799,0.12027085618198533
ACH-000800,-0.2720163103067317
ACH-000802,-0.6880885328697159
ACH-000804,-0.2053329455450016
ACH-000805,-0.34527558105619105
ACH-000809,-0.3175188682355265
ACH-000810,-0.10372471668228277
ACH-000811,-0.1630711825000795
ACH-000817,-0.582325616590333
ACH-000819,-0.19570515714539446
ACH-000820,-0.4186361449735145
ACH-000821,-0.38920824366922746
ACH-000822,-0.3310245022380402
ACH-000823,-0.2282273839347524
ACH-000824,-0.2650297986754726
ACH-000827,-0.22836606583865185
ACH-000829,-0.34110044168778464
ACH-000831,-0.259771181401948
ACH-000832,-0.35571073843732165
ACH-000833,-0.30143138069288083
ACH-000834,-0.6134436506349085
ACH-000835,-0.6142285408703542
ACH-000836,-0.7441550619890636
ACH-000837,-0.6873910899194751
ACH-000838,-0.4553490626818768
ACH-000839,-0.21228592171108546
ACH-000840,-0.4318311949423527
ACH-000841,-0.3792165373658624
ACH-000843,-0.5924910731426465
ACH-000846,-0.1768542239713752
ACH-000847,-0.19546586948199893
ACH-000848,-0.19146403088833788
ACH-000849,-0.09879266474791913
ACH-000851,-0.6617990772252307
ACH-000855,-0.5840999937973421
ACH-000856,-0.15446336555297044
ACH-000858,-0.15566965458938545
ACH-000859,-0.5786759097709072
ACH-000861,-0.7735019094545874
ACH-000862,-0.5726837437073332
ACH-000865,-0.6221285101314226
ACH-000866,-0.13606068002212246
ACH-000867,-0.16940992401640598
ACH-000869,-0.28085189894823603
ACH-000872,-0.0022793617627251033
ACH-000873,-0.30538910909725564
ACH-000876,-0.1470498516174497
ACH-000878,-0.3562467503781445
ACH-000880,0.01710054821757086
ACH-000881,-0.3763968096138301
ACH-000882,-0.0647305014885794
ACH-000884,0.0527793646488039
ACH-000885,0.1189779892948402
ACH-000887,-0.3325362850087432
ACH-000889,-0.33513171118580903
ACH-000896,-0.19476863710465786
ACH-000898,-0.35965151370534343
ACH-000900,-0.34472256292808817
ACH-000901,-0.28245164479955986
ACH-000905,-0.8006469944017582
ACH-000906,-0.6495327542560612
ACH-000907,-0.07385685991830833
ACH-000910,-0.23573738682287626
ACH-000911,-0.7280143526887285
ACH-000912,-0.21503071806296734
ACH-000913,-0.18720772801101215
ACH-000915,-0.29098108454502863
ACH-000916,-0.4810715115370613
ACH-000917,-0.09278992279640833
ACH-000920,-0.5944520787773299
ACH-000921,-0.6061095070207813
ACH-000924,-0.15225352701519973
ACH-000926,-0.5974447562083541
ACH-000928,-0.2808289532474562
ACH-000929,-0.5505570790104259
ACH-000932,-0.1301861702732048
ACH-000935,-0.6925484134189127
ACH-000936,-0.4272089791876852
ACH-000937,-0.5066553771132541
ACH-000938,-0.6977385307915968
ACH-000939,0.004689228420083693
ACH-000941,-0.09535440559044776
ACH-000943,-0.16006999221196852
ACH-000946,-0.4791711606795081
ACH-000947,-0.12097038529366805
ACH-000948,-0.2785201261148474
ACH-000950,-0.2512755194098293
ACH-000953,-0.5332921155960382
ACH-000954,-0.5073923201029907
ACH-000957,-0.2548092833057241
ACH-000958,-0.21503904064082344
ACH-000960,-0.5916847887578951
ACH-000963,-0.5064576013693226
ACH-000968,-0.2288363633798654
ACH-000969,-0.34595723124164085
ACH-000972,-0.059201549008518824
ACH-000973,-0.06933607063076577
ACH-000974,-0.2825406783925861
ACH-000978,-0.4410062462028796
ACH-000984,-0.27282474113029603
ACH-000986,-0.4947064635245155
ACH-000988,-0.10955443846462963
ACH-000993,-0.09550413684141087
ACH-000994,-0.35031375925221564
ACH-000996,-0.2573236305327972
ACH-001001,-0.25556549785921695
ACH-001020,-0.2130442230256868
ACH-001028,-0.15739794097817006
ACH-001031,-0.13090769762880936
ACH-001038,-0.3167589564373484
ACH-001048,-0.06509244283906837
ACH-001050,-0.5812900260804876
ACH-001053,-0.1303893184209473
ACH-001054,-0.22179863276833056
ACH-001061,-0.34270256765756063
ACH-001067,-0.22686739731610686
ACH-001075,-0.3066391395126559
ACH-001096,-0.0605459275513623
ACH-001111,0.03155863060513698
ACH-001119,-0.3646250378040313
ACH-001128,-0.22398418365970826
ACH-001134,-0.40172613182443934
ACH-001151,-0.5559549492923991
ACH-001163,-0.6536306426537134
ACH-001164,-0.4714038672993385
ACH-001183,-0.3681798886431312
ACH-001192,-0.4267365017043345
ACH-001193,-0.4661641832630236
ACH-001196,-0.0717736506937707
ACH-001197,-0.3312972567277908
ACH-001205,-0.4427187246008727
ACH-001211,-0.13006152725528666
ACH-001212,-0.055281281390131824
ACH-001228,-0.3424289271372248
ACH-001232,-0.3393015437486854
ACH-001239,0.050091868687965564
ACH-001270,-0.17845783686270794
ACH-001274,-0.5578356560890013
ACH-001275,-0.3424981959197834
ACH-001277,-0.24118612229698416
ACH-001278,-0.4917245703091981
ACH-001280,-0.3865396050949597
ACH-001283,-0.03802151342545661
ACH-001289,-0.2622938175679548
ACH-001300,-0.17421472200036547
ACH-001301,-0.19998297328882045
ACH-001302,-0.3422832612423789
ACH-001306,-0.11977912350648726
ACH-001318,-0.2582878115486784
ACH-001322,-0.2348961176766628
ACH-001328,-0.10914432330468893
ACH-001332,-0.287390649237118
ACH-001336,-0.8985086946988361
ACH-001346,-0.3208263123808449
ACH-001353,-0.6228168089272214
ACH-001354,-0.348466639513843
ACH-001367,-0.0921247240927878
ACH-001368,-0.1323477737937851
ACH-001374,-0.44024236208954426
ACH-001377,-0.3309933715621273
ACH-001380,-0.3482982522747958
ACH-001391,-0.33609781011244033
ACH-001408,-0.2205640575757523
ACH-001430,-0.2094918697808714
ACH-001431,-0.055583254142222184
ACH-001450,-1.1112171291462722
ACH-001496,-0.05934914112620855
ACH-001500,-0.2520412248244783
ACH-001523,-0.41006246263630025
ACH-001532,-0.5476265995624837
ACH-001550,-0.4019198520000919
ACH-001552,-0.4511065185158394
ACH-001554,-0.34997318245179443
ACH-001654,-0.8256802130071254
ACH-001735,-0.22144653840184614
ACH-001736,-0.9382469451192834
ACH-001737,-0.2816385870883035
ACH-001740,-0.7052835130930601
ACH-001745,-0.5757935230902513
ACH-001765,-0.07557279244880663
